Gene = Nicn1
Position 411: 1.4589743017412207e-07
Position 1078: 1.3112044528631357e-07
Position 622: 1.2646508040863166e-07
Position 124: 1.0886333618595416e-07
Position 1039: 1.008525756146294e-07
Position 439: 2.6248820296283517e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3961: 0.6718696590576053
Position 4638: 0.6461973402930793
Position 2906: 0.5873219574321876
Position 426: 0.5693862005778484
Position 4459: 0.5333244450120411
Position 4016: 0.319576697504575
Position 439: 0.14673221162093483
Position 4384: 0.1155668505836056
Position 4724: 0.11027608410609276
Position 5541: 0.046208636381201006
Position 477: 0.038811765183275115
Position 5707: 0.03783070244713942
Position 4456: 0.035585849275697336
Position 4893: 0.02994287613177737
Position 3440: 0.026623318248038978
Position 446: 0.025011776038220336
Position 4501: 0.024362501182109756
Position 2912: 0.022399283146941274
Position 5497: 0.018780914770896343
Position 5692: 0.017459554194931722
Position 510: 0.017365175066385505
Position 397: 0.016394978893044282
Position 4498: 0.015795140710207718
Position 3521: 0.015373934489785555
Position 768: 0.014390705651500408
Position 3083: 0.013940591166396055
Position 5006: 0.013646531575847743
Position 2594: 0.012999992925591118
Position 4333: 0.01269372863279113
Position 5881: 0.01262321811468647
Position 3501: 0.010904744379785555
Position 4479: 0.010539674335545547
Position 3580: 0.009947907338649465
Position 5347: 0.009774155885675734
Position 2658: 0.009588343654757324
Position 2709: 0.008972317614161153
Position 646: 0.008827612118096026
Position 4394: 0.008803118429441491
Position 4427: 0.008701831654773645
Position 4469: 0.008280836719490722
Position 5564: 0.007735613116820269
Position 144: 0.006645125279476929
Position 3077: 0.006551343401659787
Position 2714: 0.006191977639251207
Position 4492: 0.006114604093605468
Position 3552: 0.006047424615596983
Position 4913: 0.005688577641623119
Position 5733: 0.005489932913830862
Position 2971: 0.0053446105331492475
Position 4684: 0.0051818557407644055
Position 5427: 0.004396941144919271
Position 3381: 0.003980283829145407
Position 4410: 0.0038946212366840352
Position 5452: 0.0034245057347201905
Position 5647: 0.003270183321937254
Position 4307: 0.0032391536355437706
Position 4227: 0.0030835815833987006
Position 4247: 0.002835389792598742
Position 675: 0.0025930384423085403
Position 2535: 0.0024808315589640965
Position 4879: 0.0024386081904210753
Position 5169: 0.002367986969375555
Position 1288: 0.0022594307200485327
Position 4352: 0.002228647413847566
Position 4517: 0.0022192475028493877
Position 304: 0.0022019658089840787
Position 5847: 0.002071812830096691
Position 4476: 0.0020537477657489697
Position 622: 0.0016720462660392466
Position 2676: 0.0016515497854648626
Position 3040: 0.001613179849610407
Position 5437: 0.0014509518603535534
Position 3148: 0.0013729887568967544
Position 2940: 0.0011310578748765627
Position 4742: 0.0010941031774743901
Position 6002: 0.00101293933938625
Position 2212: 0.0009560339877265972
Position 177: 0.0009452511750983423
Position 2199: 0.000914360508625988
Position 136: 0.0008815119174846063
Position 1152: 0.0008079892274131855
Position 4192: 0.000804663367734268
Position 2225: 0.0008039143700476706
Position 2186: 0.0007116308335954221
Position 4765: 0.0006922926838979084
Position 5091: 0.0006590842417979461
Position 384: 0.0006589766740990346
Position 2737: 0.0006465446959200069
Position 1447: 0.0006453672209728415
Position 3477: 0.0006264811739925844
Position 4481: 0.0006214136241882954
Position 2484: 0.0006188634618316221
Position 2985: 0.0005371750826735238
Position 2238: 0.0005319121025123191
Position 2560: 0.0004991770320960237
Position 2173: 0.000494098076480439
Position 1332: 0.0004648347379360102
Position 4687: 0.0004197947124962236
Position 2639: 0.0004083979280003408
Position 2160: 0.00038918429078703225
Position 4533: 0.0003626271806613563
Position 1666: 0.0003472287202412916
Position 5764: 0.0003338929000628364
Position 153: 0.00033387432974060034
Position 2251: 0.0003327166382984017
Position 4815: 0.0003319170026250619
Position 4040: 0.0003306908693529868
Position 402: 0.00031134370497017214
Position 2612: 0.00030062310612484266
Position 5828: 0.0002915613184666058
Position 5138: 0.0002727318150491754
Position 5094: 0.0002680298465912329
Position 4824: 0.00025702864664700257
Position 3933: 0.0002448638526873018
Position 2147: 0.00024368328392755694
Position 2017: 0.00020900365876566762
Position 2069: 0.00020394018751691446
Position 404: 0.00019931446632082345
Position 3352: 0.000198308197975886
Position 2056: 0.00019186245809630086
Position 2134: 0.00019102894129836633
Position 2121: 0.0001815155773093128
Position 2030: 0.00017909284174072015
Position 316: 0.0001759902911450029
Position 2082: 0.00016851278327645393
Position 901: 0.00016502049004183013
Position 6015: 0.00016366523588474963
Position 701: 0.0001594529937350825
Position 2095: 0.000157537890592924
Position 652: 0.00015014100779728613
Position 2108: 0.00014975235115760577
Position 483: 0.00013133331564615776
Position 3800: 0.0001283516406010315
Position 4275: 0.00012800621138759981
Position 1681: 0.00010332965295771361
Position 1710: 8.956263647686688e-05
Position 4519: 8.860973058697765e-05
Position 682: 7.422909652745446e-05
Position 1380: 6.757648127919662e-05
Position 4197: 6.705258535031162e-05
Position 549: 6.368159705933158e-05
Position 358: 6.104228305477098e-05
Position 800: 5.915535476647647e-05
Position 1303: 5.512723348471765e-05
Position 970: 4.625972196502315e-05
Position 166: 4.5047916678591044e-05
Position 4548: 3.3203287570023784e-05
Position 4291: 1.1002515511205994e-05
Position 325: 3.941836971033022e-06
Position 370: 1.3366945443775073e-06
Position 361: 1.0923443054421931e-06
Position 564: 8.017641474955336e-07
Position 489: 1.1719187002685489e-07
Position 591: 1.1135267768993922e-07
Position 487: 1.855519295203874e-08
Position 973: 1.1551377515563516e-08
Position 254: 1.1753954308662949e-09
Position 233: 7.471278384569676e-10
Position 569: 6.835215717814263e-10
Position 238: 1.8546452611105496e-10
Position 285: 1.7172463246345057e-10
Position 262: 1.5246526270106835e-12
Position 68: 8.479917030016061e-13
