Gene = Sept11
Position 2476: 0.0008208300244726223
Position 2246: 0.0007382223460612726
Position 740: 0.0007137561392986945
Position 478: 0.0006828150241983121
Position 5581: 0.0006742342682858585
Position 2353: 0.0006554277080858701
Position 352: 0.0006388694347340927
Position 5538: 0.0005877991668462272
Position 2319: 0.0005864285168360059
Position 6308: 0.0005447170364570992
Position 3646: 0.0005418100196709054
Position 5518: 0.0005386317448087629
Position 2858: 0.0004960353920267311
Position 5352: 0.0004903965051593325
Position 2298: 0.00045274330159206873
Position 6168: 0.00042833620079595834
Position 7092: 0.0004028862430436789
Position 2621: 0.00036605015764050144
Position 6129: 0.0003081805731112418
Position 1821: 0.0002835531383962621
Position 2240: 0.00027112146045093534
Position 5334: 0.000260281503312248
Position 5866: 0.0002513139346776215
Position 6931: 0.00016612568370225083
Position 6984: 0.00014418882865913188
Position 796: 0.0001177869151359974
Position 7440: 0.00011213333514352417
Position 6910: 0.00010653721479011636
Position 503: 9.806433603876577e-05
Position 3373: 6.1851294643505e-05
Position 2096: 4.274149527169822e-05
Position 2838: 3.7503299519147253e-05
Position 380: 3.318008389197051e-05
Position 3264: 2.9428231868096043e-05
Position 1990: 1.8868080259636535e-05
Position 2953: 1.7561814919524287e-05
Position 1440: 1.4510634942322244e-05
Position 187: 1.3257303280954873e-05
Position 1515: 1.0613957548762161e-05
Position 331: 9.835850603399905e-06
Position 1573: 9.752296402986652e-06
Position 626: 9.363096309839122e-06
Position 447: 6.890163271250279e-06
Position 1710: 3.671074910286954e-06
Position 886: 3.531329379186691e-06
Position 1297: 2.0014889116618194e-06
Position 821: 1.9730745581015813e-06
Position 759: 1.8833057348666414e-06
Position 1784: 1.8748365051493944e-06
Position 1443: 1.5224538754175537e-06
Position 1065: 1.1498400167434214e-06
Position 1070: 1.0776208798040317e-06
Position 1303: 1.0280304876561387e-06
Position 1368: 1.022493567782531e-06
Position 1449: 9.266132070855433e-07
Position 860: 7.258305291096499e-07
Position 890: 7.031066867398079e-07
Position 4229: 5.83636104509435e-07
Position 257: 5.48296634975251e-07
Position 2398: 2.633209470741698e-07
Position 3099: 2.2134088350027012e-07
Position 863: 1.6496574477916406e-07
Position 1902: 1.381660520083732e-07
Position 1527: 1.357042751448889e-07
Position 629: 1.0896543734874416e-07
Position 336: 8.727750277822799e-08
Position 1131: 7.616905714482337e-08
Position 528: 4.4955628087319114e-08
Position 884: 4.168487331527865e-08
Position 1013: 4.0278186906626034e-08
Position 1752: 2.923536902970791e-08
Position 787: 1.5749066621350804e-08
Position 358: 7.866638890294347e-09
Position 509: 7.767102079845798e-09
Position 519: 5.9098436858334015e-09
Position 524: 3.833036813498789e-09
