Gene = Bri3
Position 2936: 0.015177553487247912
Position 6458: 0.013872808928210648
Position 6034: 0.01134461101022672
Position 987: 0.010035015734541573
Position 3172: 0.009947973970941272
Position 1026: 0.008501530386802245
Position 4155: 0.006810944198626282
Position 2240: 0.006214520205312803
Position 1194: 0.00567797458084978
Position 2631: 0.005249795429219359
Position 2209: 0.004791157868549757
Position 6842: 0.004522717450258801
Position 1309: 0.004239199291294769
Position 559: 0.004212588178085017
Position 3247: 0.0041502870067313775
Position 1041: 0.003983151318012011
Position 7903: 0.003851946079602951
Position 3163: 0.0034595965315038415
Position 2283: 0.002836020240707584
Position 2352: 0.002698585111600405
Position 2302: 0.0023140594550834443
Position 3212: 0.0019839931646526317
Position 1337: 0.001906048683516056
Position 3196: 0.0019039909225565038
Position 2448: 0.001544926167439145
Position 1507: 0.0014991843744178667
Position 792: 0.0014159476682685567
Position 1092: 0.001320983037870492
Position 1238: 0.0013061346413742836
Position 2330: 0.0012635807995177075
Position 5097: 0.0010549767234421157
Position 2314: 0.0010532282622704775
Position 2163: 0.0009737556873195232
Position 454: 0.0009676349197759923
Position 1284: 0.00076593690929194
Position 1341: 0.0006652341308632467
Position 1969: 0.0006595033681203983
Position 874: 0.0006232380211186842
Position 2659: 0.000613898965061764
Position 1492: 0.0005634569737585756
Position 2280: 0.000541232172029623
Position 5807: 0.0005139317409174651
Position 467: 0.000495518001567662
Position 6768: 0.0004928434192449304
Position 2572: 0.00042804481323260385
Position 399: 0.0003586726663166508
Position 1316: 0.0003541297474971309
Position 2499: 0.00034570444133184776
Position 6789: 0.00033637182824015677
Position 2887: 0.000251874966741706
Position 1900: 0.00023003408203423292
Position 2145: 0.00020728522140815283
Position 1798: 0.00020062721214751788
Position 1277: 0.00019161132570110078
Position 541: 0.0001912246868775361
Position 1203: 0.00015984138926885505
Position 907: 0.00015300913813065637
Position 2456: 0.00015113779287423228
Position 2763: 0.00014880140382207046
Position 877: 0.00014061041768493644
Position 2318: 0.0001378474101000212
Position 1995: 0.0001366551614412299
Position 1439: 0.0001178950949044034
Position 1158: 0.00011576971210232707
Position 2805: 0.00010809830172936807
Position 370: 0.00010074690880058076
Position 1051: 9.429747257875652e-05
Position 2418: 9.299601973818724e-05
Position 1765: 7.262486098126636e-05
Position 2212: 7.155950601731035e-05
Position 488: 7.070824607211967e-05
Position 531: 7.037280446734693e-05
Position 1517: 6.0477119867578425e-05
Position 1060: 5.828404838635242e-05
Position 1114: 5.18297439743742e-05
Position 1170: 5.0796140014792064e-05
Position 1107: 5.009467579873152e-05
Position 1739: 4.8226210504694366e-05
Position 477: 4.327095538533971e-05
Position 534: 4.1939445022271956e-05
Position 902: 4.1237480695982874e-05
Position 1745: 3.1219161057596235e-05
Position 794: 2.9405790621472808e-05
Position 948: 2.9404346437305213e-05
Position 1067: 2.675263489732969e-05
Position 1906: 2.5204573725680572e-05
Position 2983: 2.4806669212877817e-05
Position 1525: 1.7274503503924986e-05
Position 743: 1.454002423432648e-05
Position 1364: 1.4309612649046637e-05
Position 2115: 1.206028868511382e-05
Position 1974: 1.1453232375114365e-05
Position 2687: 1.0851781498886886e-05
Position 523: 9.778260787366767e-06
Position 496: 9.522799619278277e-06
Position 426: 9.24253725853437e-06
Position 285: 7.076998832704456e-06
Position 1314: 5.630360702081731e-06
Position 509: 5.2011290546148085e-06
Position 1932: 5.096530361612829e-06
Position 515: 4.890889615959338e-06
Position 1206: 4.8335816885429145e-06
Position 775: 4.700747269096011e-06
Position 528: 4.527324913030231e-06
Position 662: 3.907263928500157e-06
Position 799: 3.1139003698076094e-06
Position 1134: 2.7097839607609716e-06
Position 1638: 2.6128798196140753e-06
Position 1567: 2.597207703492095e-06
Position 1519: 2.582041259562808e-06
Position 1349: 2.5482825311479085e-06
Position 1397: 2.544029218412119e-06
Position 821: 2.3325582308114883e-06
Position 1322: 2.21243253061739e-06
Position 1097: 1.914983610293653e-06
Position 526: 6.221448626807251e-07
Position 1921: 4.989518727940181e-07
Position 519: 2.890328405004377e-07
Position 456: 2.2882121116651988e-07
Position 2469: 1.6786358785185655e-07
Position 678: 8.505684936360639e-08
Position 807: 5.1589993140416584e-08
Position 383: 4.681570542995742e-08
Position 748: 2.8152268937815585e-08
Position 297: 8.209803287990594e-09
Position 919: 8.06631844267778e-09
Position 1326: 7.746475550729554e-09
Position 683: 5.869397701047891e-09
Position 934: 4.417628912352204e-09
Position 434: 3.6053979989452465e-09
Position 1003: 3.1203538850357116e-09
Position 1085: 2.6008441948159557e-09
Position 1124: 2.035436614388328e-09
Position 331: 2.0220993194344237e-09
Position 830: 3.82089104069848e-10
Position 167: 8.920478664176192e-12
Position 812: 5.42946531410818e-12
