Gene = Tiprl
Position 637: 4.2664551717206755e-05
Position 11453: 4.1007432554335383e-05
Position 854: 4.072224700960259e-05
Position 11312: 2.847529202482035e-05
Position 666: 2.2938906139000524e-05
Position 673: 2.1920167206419033e-05
Position 11356: 2.176627130587475e-05
Position 668: 1.7149761842112556e-05
Position 595: 1.4923367225456972e-05
Position 440: 1.2602924618374868e-05
Position 11206: 1.1467838043303673e-05
Position 600: 1.1206124754225824e-05
Position 579: 7.297521371343705e-06
Position 539: 5.299646882556419e-06
Position 868: 2.38777434026085e-06
Position 574: 1.7126536350113536e-06
Position 464: 1.2489685647513315e-06
Position 605: 1.090662462401273e-06
Position 391: 1.4709839814006923e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16748: 0.9457944322729287
Position 19097: 0.9438407386332972
Position 8495: 0.9201873921840575
Position 9338: 0.8817857577516026
Position 10993: 0.759735715910754
Position 14282: 0.753963307317766
Position 737: 0.5272972008803657
Position 21062: 0.31131995926953054
Position 9042: 0.11678445501446658
Position 23957: 0.10593715376128049
Position 23121: 0.08983895182292463
Position 13388: 0.07964742519198065
Position 10148: 0.07688752810872156
Position 21388: 0.0737917556175455
Position 22045: 0.057298371914302045
Position 19260: 0.05385245299561422
Position 8996: 0.053145089955664276
Position 1154: 0.046478274627961495
Position 1925: 0.03824308637209667
Position 21306: 0.03817303211298342
Position 16689: 0.03741135731913242
Position 20826: 0.03696761456284976
Position 20068: 0.036800011357761855
Position 20157: 0.03637963933503825
Position 5694: 0.03620389221662554
Position 15871: 0.033653955219570764
Position 23542: 0.03343429218668112
Position 9842: 0.029512763656303585
Position 20370: 0.02897579398478295
Position 23770: 0.028961468931687693
Position 22635: 0.02455983723048268
Position 19504: 0.02077827819443137
Position 19038: 0.0182616797784342
Position 22117: 0.017648802807283707
Position 9680: 0.01738551441217032
Position 2017: 0.01718571562106826
Position 1174: 0.01638575004897512
Position 20129: 0.015820664915243848
Position 14134: 0.01519663916504908
Position 9739: 0.01518831042164125
Position 12748: 0.01505834120562431
Position 14673: 0.014243674890970191
Position 23260: 0.013918911204908629
Position 19728: 0.013834775196632561
Position 22142: 0.012197063927865848
Position 11988: 0.01179765397323529
Position 24565: 0.011554780345864405
Position 11057: 0.011410309441017773
Position 10998: 0.011321992648959098
Position 21122: 0.01115015779553949
Position 12782: 0.009533702885871336
Position 20396: 0.009466598748260639
Position 23985: 0.009199524498990704
Position 10430: 0.007869287560335081
Position 19532: 0.007650222079858121
Position 19777: 0.006717638517719627
Position 9846: 0.006344005884471139
Position 19382: 0.0058811322773652695
Position 22746: 0.005811189917467693
Position 23659: 0.005659188240591553
Position 14298: 0.005601170459632956
Position 21153: 0.005478420996031347
Position 15744: 0.005459156855008392
Position 19365: 0.0053641301871035114
Position 23767: 0.005362581889482218
Position 15666: 0.005127506975904018
Position 16912: 0.004550655921326169
Position 21400: 0.00396933516934824
Position 1969: 0.003931045155079029
Position 23003: 0.0038333592384827194
Position 21852: 0.0034390340045553835
Position 2845: 0.0033285700532822023
Position 1940: 0.0032315025463899865
Position 1740: 0.003195449504084581
Position 17015: 0.003161110420878879
Position 1812: 0.0030980789674062825
Position 615: 0.002999543335868002
Position 844: 0.0027568197625387676
Position 17800: 0.0024570581859112983
Position 19965: 0.002389924921090428
Position 18874: 0.0023899154947540366
Position 12752: 0.0022421186892133977
Position 21346: 0.0021240357438294887
Position 19867: 0.0020865656760408573
Position 15253: 0.0020602519882902412
Position 12796: 0.0020090496229942393
Position 10335: 0.0019298555412656424
Position 508: 0.001700719777719118
Position 1712: 0.001674380336524748
Position 19655: 0.0015107218859817268
Position 20024: 0.00150558272104102
Position 20163: 0.0014144705680154744
Position 1543: 0.0012520490994822626
Position 20105: 0.0012020390421563394
Position 11083: 0.0011954640901998212
Position 19369: 0.0011816869096106205
Position 1921: 0.0010845985348582445
Position 315: 0.0010788895408713267
Position 130: 0.00102431236239536
Position 10929: 0.0010080458276544306
Position 22329: 0.0009335899707646501
Position 20870: 0.0009104966616076798
Position 20692: 0.0009068043222777105
Position 20102: 0.0008777929562519104
Position 10184: 0.0007301794356926862
Position 745: 0.0007218104239611993
Position 9910: 0.0007121002419379521
Position 19854: 0.0007077887684998434
Position 430: 0.0006568573036610964
Position 340: 0.0006415969414089617
Position 17733: 0.0005389258398103413
Position 19275: 0.0005177432696998436
Position 19281: 0.0005127911706273941
Position 2770: 0.00045596291518774766
Position 20670: 0.0003877019424564499
Position 1081: 0.00037485470375436765
Position 17107: 0.00036811756440950486
Position 692: 0.00036347947598875524
Position 1955: 0.0003208499973064035
Position 1097: 0.0002948442881441096
Position 1177: 0.00023268976220183277
Position 379: 0.00022497388824561785
Position 1165: 0.0002181025928935965
Position 1100: 0.00021803231002218154
Position 18136: 0.00020506180826299387
Position 166: 0.0001470680180950277
Position 11717: 0.00013779984584901285
Position 438: 0.0001298771420257416
Position 579: 9.397842672993801e-05
Position 11227: 9.312218800548106e-05
Position 20018: 7.697562735246829e-05
Position 9686: 5.162068078998688e-05
Position 898: 4.643644099516804e-05
Position 861: 3.445711115954553e-05
Position 878: 3.3345771122338374e-05
Position 851: 3.132663752138382e-05
Position 135: 2.5110473622569537e-05
Position 586: 1.797241070012292e-05
Position 770: 1.2366595741240893e-05
Position 196: 7.643685723711174e-06
Position 18804: 7.473285514905518e-06
Position 911: 5.856328922341335e-06
Position 645: 5.481802659943163e-06
Position 892: 4.293315678424011e-06
Position 1078: 3.979980868615127e-06
Position 775: 3.843006109373225e-06
Position 450: 3.7868499569968763e-06
Position 181: 3.5561428213025106e-06
Position 1785: 2.412884647254193e-06
Position 132: 2.152845950666465e-06
Position 699: 1.2628810560870567e-06
Position 142: 1.1913687135363428e-06
Position 758: 1.145813028021039e-06
Position 214: 7.548671996912048e-07
Position 242: 6.344130588805418e-07
Position 247: 5.328182366289887e-07
Position 271: 2.8968269201755847e-07
Position 1059: 4.4567827670086845e-08
Position 924: 3.075404227662386e-08
Position 706: 4.5026753626485194e-09
