Gene = D3Ertd751e
Position 3676: 0.0016624503301046827
Position 7715: 0.0016343341096038508
Position 1888: 0.0014679405276641464
Position 4199: 0.001406280651937672
Position 6826: 0.0013537722529534783
Position 1352: 0.0013110614181737936
Position 7550: 0.0012702887566867077
Position 7200: 0.0011521256747919937
Position 8490: 0.0010661377078213295
Position 500: 0.0009453765441631434
Position 1948: 0.0007719174194300187
Position 9579: 0.0006657970824722815
Position 4815: 0.0006319700719745017
Position 1495: 0.0005368614931881399
Position 4465: 0.0005354164010121472
Position 9189: 0.000535052589060388
Position 364: 0.0005306334357585179
Position 5074: 0.0005053410743861851
Position 1132: 0.0004831743748010687
Position 2341: 0.00047281292922041266
Position 1974: 0.0004549333294063445
Position 4168: 0.0004522742935603551
Position 284: 0.00038552894951130915
Position 4623: 0.00036860723219316353
Position 1663: 0.0003663885989932563
Position 4937: 0.0003394836101127481
Position 6294: 0.00026212589010769565
Position 5693: 0.00022724050016904702
Position 245: 0.00022611274795738488
Position 1675: 0.000190952544446449
Position 4456: 0.00019064109977665072
Position 219: 0.0001731759721350637
Position 1830: 0.00016059766598116882
Position 437: 0.00015794474202106382
Position 7124: 0.00014272446395894166
Position 1686: 0.00013416653084326948
Position 6570: 0.00011550108338579055
Position 1700: 9.850365696486563e-05
Position 6196: 9.41204252307096e-05
Position 814: 7.256027739633779e-05
Position 2563: 6.544533443045479e-05
Position 628: 6.025197168125265e-05
Position 367: 4.974075590912508e-05
Position 1021: 4.6019998982706996e-05
Position 4862: 4.5314960565527523e-05
Position 710: 3.916643434909645e-05
Position 2530: 3.9157945394645155e-05
Position 327: 3.72955637830838e-05
Position 697: 3.428086370988275e-05
Position 1162: 3.261641573451341e-05
Position 810: 3.236547394089581e-05
Position 609: 2.9114033897069243e-05
Position 1401: 2.5916963049168966e-05
Position 1288: 2.4664330915690598e-05
Position 873: 2.0253715154932263e-05
Position 807: 1.9901809356946146e-05
Position 329: 1.970891824680718e-05
Position 255: 1.83593167884439e-05
Position 693: 1.306434891277715e-05
Position 198: 2.661199568001456e-06
Position 4444: 2.241188286603498e-06
Position 379: 2.2411758326843334e-06
Position 386: 2.2013357821659227e-06
Position 148: 1.0112717518019518e-06
Position 152: 5.532444254482243e-07
Position 221: 3.743540195370029e-07
Position 404: 3.4040297254899433e-07
Position 137: 1.819640397665013e-07
Position 4669: 1.7158304791919972e-07
Position 223: 1.6168472263820222e-07
Position 134: 1.3137361549986384e-07
Position 827: 9.408541727916598e-08
Position 210: 6.302101913017836e-08
Position 746: 3.9813519368831316e-08
Position 578: 3.867839266260976e-08
Position 1195: 2.9014734474743776e-08
Position 961: 2.451781958283832e-08
Position 851: 1.6420921427512143e-08
Position 1171: 1.3736858691627267e-08
Position 232: 8.687086564333646e-09
Position 131: 8.330191659175382e-09
Position 530: 3.854825797720698e-09
Position 391: 3.004227110716343e-10
Position 75: 1.058356722930156e-13
