Gene = Clpx
Position 229: 4.230006615754867e-09
Position 429: 7.208325779556312e-11
Position 489: 3.373294111748577e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5640: 0.9367865138867517
Position 14068: 0.5520703781711236
Position 14207: 0.4997524548296745
Position 17014: 0.24143614283222792
Position 15891: 0.23044319793504064
Position 15606: 0.17546781157113006
Position 14722: 0.1305304637963538
Position 923: 0.12421878252199123
Position 14227: 0.09793203226820836
Position 7533: 0.0825381009015564
Position 3608: 0.06950527047067351
Position 4376: 0.0675379260054346
Position 4315: 0.06395187281422411
Position 10625: 0.050810514655943134
Position 4195: 0.042376626154906255
Position 10182: 0.03929363240771807
Position 195: 0.02430721301663289
Position 7587: 0.019033932492879015
Position 4157: 0.01503718132224655
Position 2644: 0.014480036879576129
Position 8697: 0.014155964993051417
Position 3402: 0.013384756293250815
Position 2954: 0.013317462667067232
Position 10203: 0.011507178044091314
Position 2195: 0.011117258637410322
Position 7741: 0.01067163473332064
Position 990: 0.010638147360496569
Position 8099: 0.00946813450296372
Position 7916: 0.00902124284272835
Position 9549: 0.0067452995554413454
Position 2433: 0.0064021581734420435
Position 856: 0.0060775325000880405
Position 12590: 0.005650714160469274
Position 3733: 0.005167795819598209
Position 631: 0.0046645131833317425
Position 4873: 0.003988803040111587
Position 7382: 0.003916737953871991
Position 1042: 0.003762416193020776
Position 5200: 0.003358241605921755
Position 2250: 0.002880827220317554
Position 1834: 0.0028541446670250744
Position 1786: 0.0027104346237696174
Position 1859: 0.0026475312418871998
Position 3338: 0.002584649120903911
Position 2864: 0.002571436238378358
Position 718: 0.002523566773123976
Position 4113: 0.0023321253540126226
Position 5988: 0.0020290442798400663
Position 1919: 0.0018930038237896614
Position 647: 0.0017666548451297404
Position 1946: 0.0017572916162273324
Position 8022: 0.0016569819049122437
Position 3546: 0.0015772691877407573
Position 1148: 0.001566180148201401
Position 3983: 0.0014877115396138368
Position 527: 0.0014434633979810794
Position 1790: 0.0013602504406629175
Position 9501: 0.001345032189994621
Position 578: 0.0011596144172041707
Position 1673: 0.000981760749610892
Position 111: 0.0009126918634840233
Position 3268: 0.0008420198825822242
Position 1567: 0.0008260337531104885
Position 3241: 0.0007891766967486339
Position 5953: 0.0007016084024861688
Position 1397: 0.0005450369155329619
Position 1421: 0.0005242336412916694
Position 2906: 0.0004888510177842995
Position 8200: 0.0004772188078432608
Position 2310: 0.0004595715127133141
Position 215: 0.00045418919789225176
Position 2536: 0.0003962117837821292
Position 2499: 0.0003930716578667983
Position 5972: 0.00036287091421301546
Position 1898: 0.0003574330801302285
Position 830: 0.0003502841634638937
Position 1805: 0.00034605357612360344
Position 6017: 0.000344889404175075
Position 1927: 0.00034305662399856354
Position 7416: 0.0003160616288818641
Position 1594: 0.00031583677582573244
Position 1939: 0.0002713419845768514
Position 5886: 0.00026001131412427394
Position 1004: 0.0002521307746372103
Position 5468: 0.00025209225863906284
Position 1549: 0.0002514006511650811
Position 1247: 0.00023600469228531054
Position 6812: 0.00021304662296039453
Position 116: 0.00018891947726847183
Position 6179: 0.00015371123956753918
Position 5705: 0.00013118397999479708
Position 137: 0.00012977088392022968
Position 3921: 0.00011281666098468112
Position 2673: 0.00010901828703471622
Position 5521: 6.896346884857673e-05
Position 2737: 6.789999842091254e-05
Position 5477: 4.922775795924705e-05
Position 2338: 4.730250452605887e-05
Position 3566: 3.898144358492608e-05
Position 2767: 3.296429636831995e-05
Position 3485: 3.2512636802740405e-05
Position 383: 2.7251725136389344e-05
Position 441: 2.7176268303594167e-05
Position 3287: 2.3674266263805228e-05
Position 2860: 2.018783723825462e-05
Position 935: 1.4829886793965933e-05
Position 864: 1.4558986767924e-05
Position 3194: 1.3332618511113444e-05
Position 3035: 1.2221523571910069e-05
Position 2591: 1.1754930930381176e-05
Position 301: 1.109963617555677e-05
Position 2607: 1.0713820098491575e-05
Position 653: 1.0081529589503392e-05
Position 690: 9.63934936143167e-06
Position 380: 9.23098755608767e-06
Position 564: 9.018303848742398e-06
Position 1911: 7.147719563557627e-06
Position 392: 7.1407013659820016e-06
Position 2968: 6.9149438529748704e-06
Position 378: 4.297339109684297e-06
Position 132: 4.195623539329069e-06
Position 141: 2.9847519335268496e-06
Position 2204: 2.8454938373310502e-06
Position 1873: 2.7258502828113867e-06
Position 1950: 2.568616757712263e-06
Position 1894: 2.4616188208441276e-06
Position 1179: 2.276403568304571e-06
Position 234: 1.9326984704929773e-06
Position 128: 1.7654920813982497e-06
Position 1425: 1.749171350462432e-06
Position 1636: 1.3227171004016931e-06
Position 226: 1.2969035528002539e-06
Position 2252: 1.131145308698235e-06
Position 1839: 1.110322505780326e-06
Position 1707: 1.0325456066463697e-06
Position 2216: 9.87661856015337e-07
Position 608: 8.688690522141234e-07
Position 1515: 8.472310060581086e-07
Position 400: 8.345263759041505e-07
Position 1511: 7.3173874568737e-07
Position 77: 7.057646827061274e-07
Position 744: 6.855782703195302e-07
Position 1244: 6.239133122531935e-07
Position 702: 5.282717980961069e-07
Position 472: 5.029086535658936e-07
Position 204: 4.503342889095391e-07
Position 1207: 3.7734040780474775e-07
Position 1080: 2.422442981545956e-07
Position 1077: 2.2777782527244618e-07
Position 410: 2.268522536533201e-07
Position 179: 2.230120393023802e-07
Position 770: 1.6110029314784426e-07
Position 531: 1.5434972548910015e-07
Position 1504: 1.525516559644194e-07
Position 352: 1.4540065915788202e-07
Position 2230: 1.392781115208913e-07
Position 836: 1.1416353378160512e-07
Position 777: 9.492587445302004e-08
Position 303: 8.498501732818434e-08
Position 774: 7.827757810797376e-08
Position 489: 5.303413431623348e-08
Position 145: 5.114657831304755e-08
Position 507: 5.042420187306829e-08
Position 1017: 4.8056476376083704e-08
Position 784: 1.1317457691568796e-08
Position 1027: 1.0328193417136953e-08
Position 874: 2.7679752205494824e-09
Position 889: 1.6400757081520005e-09
Position 419: 7.826434124500851e-10
Position 1256: 1.9338899189717432e-10
Position 1213: 1.4801795928599885e-10
Position 1262: 1.0818159666905962e-10
