Gene = Pdcd6ip
Position 402: 8.541081535189614e-06
Position 635: 8.48144582359428e-06
Position 2675: 7.717232851760088e-06
Position 556: 4.551914330791543e-06
Position 542: 3.818743870828227e-06
Position 48: 2.8599580438773937e-06
Position 16: 1.2820404635324543e-06
Position 664: 6.833496864121533e-07
Position 617: 6.668517663087621e-07
Position 502: 7.194969434682609e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.8126264686389052
Position 3583: 0.630284459893282
Position 18530: 0.2848025390404013
Position 12792: 0.2151874416380073
Position 6552: 0.213765147033642
Position 623: 0.20025920061785255
Position 5385: 0.15343863249128425
Position 7259: 0.13872315264200766
Position 3509: 0.13751765749598469
Position 10683: 0.09709693511782554
Position 6434: 0.08753720686552453
Position 12908: 0.05629943004788972
Position 10078: 0.05359129563633665
Position 3512: 0.05052311570811958
Position 6410: 0.047196054502889336
Position 6892: 0.04079259211086834
Position 3883: 0.035958364237864235
Position 10919: 0.02741315759231434
Position 10805: 0.023806922913033123
Position 7215: 0.01974472871252264
Position 1433: 0.018030157330588707
Position 1385: 0.017006017002905157
Position 4747: 0.014502325811035098
Position 5144: 0.013946148189942999
Position 445: 0.013774029833276424
Position 8290: 0.013689314556069636
Position 6785: 0.013537470562066695
Position 3610: 0.013446171800324461
Position 3999: 0.012054866166884512
Position 2915: 0.011780005091346711
Position 3631: 0.011628427649281108
Position 1936: 0.009631451323979983
Position 2173: 0.009227434746876295
Position 3538: 0.008728564478324704
Position 5915: 0.007830959481922759
Position 6439: 0.007783545129415023
Position 711: 0.007398096789272198
Position 5068: 0.0073538469513934595
Position 5103: 0.0071243455191976664
Position 3861: 0.006891012697417103
Position 8491: 0.006487461374897373
Position 4781: 0.005906616065802506
Position 3424: 0.0058966707476929186
Position 4007: 0.005500236729850065
Position 8394: 0.005468578748479441
Position 5428: 0.005128908273768175
Position 9048: 0.0049058390364910874
Position 3564: 0.004797228169177999
Position 894: 0.004659775914667779
Position 9265: 0.004305471367912256
Position 891: 0.004295861388383391
Position 826: 0.004247424776834085
Position 4042: 0.00402167910078175
Position 4013: 0.003754469979946681
Position 9642: 0.0033288273400109737
Position 1483: 0.003192053931303619
Position 8462: 0.0027839772575466294
Position 798: 0.002750274715307818
Position 2287: 0.0027099200002392286
Position 1437: 0.002649369763181302
Position 1499: 0.0026323648567092256
Position 1398: 0.0025395100084462225
Position 1226: 0.002456339166459231
Position 486: 0.0024103850857082514
Position 3475: 0.0021089123762851876
Position 3943: 0.0019454136484682628
Position 832: 0.00176475893062532
Position 556: 0.0017217421642081031
Position 2527: 0.0016471401267559287
Position 6249: 0.0016421655914871834
Position 1157: 0.001616836846833738
Position 9269: 0.00148344161947314
Position 1906: 0.001220172303409757
Position 853: 0.0012045807757693795
Position 589: 0.0011587634319709305
Position 726: 0.0010979531471739473
Position 3919: 0.0010258489200169645
Position 4373: 0.0009912432831268108
Position 3022: 0.0009035595015439056
Position 4442: 0.0008716862168237642
Position 873: 0.0008527732443841712
Position 2017: 0.0008382285523354983
Position 573: 0.0007591065682396236
Position 5624: 0.0007455120988841375
Position 4325: 0.000694083177252963
Position 4566: 0.0006333548470451028
Position 4505: 0.0005368622554536924
Position 1948: 0.0005173878206555526
Position 4927: 0.00044384174200382063
Position 1796: 0.0004321357210430244
Position 4948: 0.0004232241125164115
Position 7422: 0.0004009140762182387
Position 6657: 0.00039507687395592966
Position 175: 0.00034774483021086694
Position 5296: 0.0003289772330108435
Position 5035: 0.0003078203702708335
Position 6143: 0.00029947981432404
Position 802: 0.000291777263897743
Position 4395: 0.00028442074207851893
Position 1524: 0.0002723655999611418
Position 1270: 0.00027027246107724025
Position 840: 0.00025240171300633537
Position 2051: 0.00023739384705229904
Position 2766: 0.00023563820411131437
Position 2186: 0.0002286417702877441
Position 4354: 0.00021506589823555477
Position 862: 0.00020598581041488028
Position 1663: 0.00020289050121259964
Position 2070: 0.0001926912698714234
Position 5799: 0.0001902128236754983
Position 2208: 0.00017843480154866416
Position 5699: 0.0001741995766940856
Position 421: 0.00017227375119673014
Position 5765: 0.00016737534187402837
Position 5187: 0.00012631204231394174
Position 4631: 9.06042208912263e-05
Position 4184: 8.896142989585651e-05
Position 4211: 6.747117445669948e-05
Position 1076: 6.480693885836567e-05
Position 4112: 5.5251859650885467e-05
Position 3161: 5.376805054538814e-05
Position 2641: 5.1275456826430965e-05
Position 3233: 3.992822477167265e-05
Position 1313: 3.497776532006778e-05
Position 2499: 3.4624217598856196e-05
Position 232: 1.5218157285161414e-05
Position 229: 8.57398858195944e-06
Position 283: 6.721136185518742e-06
Position 985: 5.8478324867734195e-06
Position 256: 5.716312787107963e-06
Position 528: 5.415233203331984e-06
Position 735: 5.313183054430809e-06
Position 1059: 4.4165698274099835e-06
Position 286: 4.108012522725663e-06
Position 253: 3.7407045973753877e-06
Position 259: 3.359427634804e-06
Position 664: 3.3479037828593506e-06
Position 1346: 3.2371721820791944e-06
Position 849: 3.1299811361560123e-06
Position 494: 2.7725530020656615e-06
Position 1717: 2.756617089250528e-06
Position 1527: 2.5517860258275477e-06
Position 1288: 2.522603019817139e-06
Position 1183: 1.8787934532304893e-06
Position 1870: 1.8670297253361474e-06
Position 208: 1.8462469758538863e-06
Position 1187: 1.215571894226927e-06
Position 1338: 1.213933469501428e-06
Position 181: 1.185744106126013e-06
Position 220: 9.776962016453106e-07
Position 184: 9.665705576843823e-07
Position 291: 9.65103549435303e-07
Position 491: 8.799615443898098e-07
Position 1110: 8.615441030196363e-07
Position 265: 4.667372669731108e-07
Position 526: 4.637520018613446e-07
Position 2139: 3.162473670398478e-07
Position 243: 2.9300238227751425e-07
Position 499: 2.849136338623667e-07
Position 509: 2.4369181149313997e-07
Position 740: 2.3712705438277873e-07
Position 193: 1.9699890320275155e-07
Position 390: 1.7267251294438557e-07
Position 331: 1.533372047653458e-07
Position 746: 3.885450040627447e-08
Position 744: 1.591913324960126e-08
Position 337: 9.046999332159357e-09
