Gene = Cxcl17
Position 5664: 1.613086199133975e-05
Position 304: 1.5978182229546216e-05
Position 4796: 1.3527150089519593e-05
Position 1276: 1.2232256822418212e-05
Position 4293: 1.1945634422218165e-05
Position 360: 1.142865504352776e-05
Position 4060: 1.0882533989763526e-05
Position 4752: 1.0795449946735528e-05
Position 3828: 1.0529787644802011e-05
Position 4971: 1.0300322360524574e-05
Position 954: 1.01022939549051e-05
Position 556: 9.643264114203272e-06
Position 4009: 8.887732392593498e-06
Position 352: 8.55338773112265e-06
Position 3797: 7.558854872166929e-06
Position 1200: 7.155192837935036e-06
Position 1926: 7.109797023649199e-06
Position 1732: 7.08942075110956e-06
Position 1892: 7.061681944968953e-06
Position 3980: 6.4096610647233645e-06
Position 4041: 5.917587100810443e-06
Position 3215: 5.485333625058695e-06
Position 2702: 5.4526015524663296e-06
Position 1302: 4.716073423726663e-06
Position 1073: 4.715182342723727e-06
Position 3153: 4.571133425405816e-06
Position 3475: 4.474942563658007e-06
Position 3111: 4.3252835013868485e-06
Position 1857: 3.935423282123183e-06
Position 2483: 3.858946475267437e-06
Position 2544: 3.717445863951336e-06
Position 918: 3.5434572217007857e-06
Position 2432: 3.203561727701273e-06
Position 2252: 3.1742872190772305e-06
Position 867: 3.1414321092204293e-06
Position 524: 2.7391192887737653e-06
Position 1943: 2.696571797453072e-06
Position 2653: 2.5668649689764675e-06
Position 544: 2.552557797231273e-06
Position 1793: 2.4300262712791437e-06
Position 2375: 2.3672743567814746e-06
Position 1253: 2.086931410059499e-06
Position 538: 2.04905919284097e-06
Position 2111: 1.937552997165185e-06
Position 1971: 1.9069303693001972e-06
Position 2131: 1.8759597529793236e-06
Position 2201: 1.8571194317919206e-06
Position 747: 1.6218773657426864e-06
Position 761: 1.4965769569331756e-06
Position 767: 1.3174236770753765e-06
Position 1228: 1.2906294035710171e-06
Position 145: 7.907397804994988e-07
Position 840: 2.460714015599133e-07
Position 1869: 1.0179415138263216e-07
Position 482: 9.497205213544514e-08
Position 843: 8.617442761675604e-08
Position 1575: 8.568247580711589e-08
Position 987: 7.065231867992415e-08
Position 423: 5.278320982688846e-08
Position 652: 5.1723944295130005e-08
Position 446: 4.0641616746573355e-08
Position 510: 3.6101985616006305e-08
Position 673: 3.3616524015982416e-08
Position 668: 3.067164993292077e-08
Position 563: 2.9628771108742695e-08
Position 528: 2.1565106443949336e-08
Position 793: 3.252864282034213e-09
Position 170: 3.0674534123280687e-09
Position 567: 2.559014555789518e-09
Position 774: 1.9468613757663188e-09
Position 173: 1.692435423213123e-09
Position 79: 2.5747553741439466e-10
Position 96: 3.280450836652835e-11
Position 111: 1.1256234835836711e-11
Position 118: 1.1067911055290288e-11
Position 87: 6.202375230122423e-12
Position 457: 2.2923730913987947e-12
Position 100: 7.622771103417224e-13
Position 184: 1.6954092269163662e-14
