Gene = Etfa
Position 1721: 2.8566250593844846e-05
Position 246: 2.8098553038488537e-05
Position 3249: 2.569792004638944e-05
Position 313: 2.2526257606126196e-05
Position 350: 1.667437352330222e-05
Position 109: 1.4951830758591349e-05
Position 344: 1.3853492972513823e-05
Position 307: 1.1162614532549118e-05
Position 129: 1.0634201632825816e-05
Position 72: 1.0335124061237483e-05
Position 17045: 9.62381319676472e-06
Position 97: 7.54950257903414e-06
Position 17025: 5.065206805333467e-06
Position 271: 4.367576350440815e-06
Position 217: 3.720147813577701e-06
Position 329: 3.3262180449624927e-06
Position 66: 2.0064891889466516e-06
Position 16716: 1.7736122800701673e-06
Position 176: 7.103853394235884e-07
Position 681: 4.3635236342747943e-07
Position 37: 2.165924558025097e-07
Position 112: 1.2205843784906394e-07
Position 47: 1.852604823534268e-08
Position 22: 1.5978696788977156e-08
Position 719: 6.840921914649211e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.9872344614642573
Position 24732: 0.9845763273235617
Position 16598: 0.9488514350467822
Position 29887: 0.9455104435927943
Position 12078: 0.8881185784794359
Position 23313: 0.8859164093408084
Position 25439: 0.7241675457105781
Position 26904: 0.414724100553058
Position 21407: 0.2835511583952557
Position 7341: 0.21292229720905154
Position 14039: 0.1820745888432545
Position 41252: 0.1793014828326283
Position 44382: 0.17362990943216716
Position 37587: 0.15754654202110682
Position 26680: 0.14735543812058988
Position 4815: 0.13521291402585753
Position 11096: 0.12495125818621976
Position 13866: 0.11672221439730757
Position 33455: 0.11617006554893747
Position 12099: 0.1115435839330909
Position 14090: 0.1076057792817462
Position 25244: 0.10148079357887244
Position 26846: 0.09639521492898856
Position 9920: 0.0947919057088571
Position 36233: 0.09477587970030386
Position 26432: 0.09192999719169151
Position 8774: 0.08873197905149031
Position 11723: 0.07745448128634755
Position 27130: 0.07726844774482443
Position 22993: 0.061382027638281524
Position 25406: 0.05983233292794932
Position 12549: 0.0427821589555028
Position 7363: 0.04251874937583727
Position 8355: 0.04089161097401433
Position 7272: 0.037648936861240025
Position 13713: 0.03762262379304251
Position 31512: 0.034087639956574274
Position 30540: 0.0331755951588403
Position 29844: 0.03295520299766521
Position 13614: 0.029680217589600474
Position 30521: 0.029040109406213654
Position 21220: 0.028324061985176237
Position 316: 0.02774235953238691
Position 27134: 0.02573932998176953
Position 36631: 0.025123346694760736
Position 9893: 0.02320516092045236
Position 33708: 0.02237328610518543
Position 26795: 0.021588337140764934
Position 37569: 0.021506559342845937
Position 12395: 0.02074910949421368
Position 26955: 0.01975958394911926
Position 37387: 0.01845460412328736
Position 27098: 0.01712097246895175
Position 25446: 0.016922755204620544
Position 35171: 0.016543250164659094
Position 26626: 0.016479190425303693
Position 7253: 0.016073924850301846
Position 32270: 0.01581182692984065
Position 7196: 0.01544468040361276
Position 25457: 0.014901216272466053
Position 482: 0.01413036370111921
Position 7417: 0.013524971755641137
Position 3895: 0.013371199809889808
Position 9926: 0.012826844576407672
Position 16600: 0.012634141533134137
Position 9242: 0.012436577017455756
Position 445: 0.011623672850427686
Position 12323: 0.011153945113148243
Position 489: 0.01096521706029247
Position 8390: 0.010698279753101635
Position 33373: 0.00887412728053536
Position 11173: 0.008811599872307752
Position 26445: 0.008214625687077018
Position 16630: 0.008033024079950338
Position 23952: 0.007478418752048004
Position 26376: 0.00742338550071861
Position 12380: 0.007112541466290222
Position 26717: 0.0068678850034819645
Position 32380: 0.006054815046247648
Position 34764: 0.0058320639500029315
Position 9222: 0.005609391698070683
Position 26748: 0.0054916223369734455
Position 33945: 0.005367056103229931
Position 26266: 0.0053069493867353885
Position 34363: 0.005263544936408853
Position 4075: 0.00515464463150989
Position 32758: 0.005081848187250689
Position 18972: 0.005001784820032563
Position 8429: 0.004853710021476705
Position 34304: 0.0047743777199645955
Position 25120: 0.004558760988893033
Position 31151: 0.0040634641726686955
Position 26751: 0.0038827570192529167
Position 25307: 0.003640225658347207
Position 33973: 0.003602656294945456
Position 16142: 0.003437215303230812
Position 20020: 0.003381920907967056
Position 7173: 0.003369959940102587
Position 25336: 0.003314938346501351
Position 34573: 0.003265406211827083
Position 17980: 0.003204547530587228
Position 12416: 0.003037250959195696
Position 466: 0.0030314438124408316
Position 31365: 0.002981010392001673
Position 31616: 0.002705139968994221
Position 30049: 0.0026396391827571974
Position 3938: 0.0025370208993392433
Position 20222: 0.002397002097106809
Position 25641: 0.002357530336210061
Position 29822: 0.0023436732591769504
Position 32190: 0.002332700627621718
Position 4019: 0.0023152621296886645
Position 17825: 0.0022331502725357034
Position 34227: 0.002225973298765584
Position 32210: 0.002183179596101075
Position 3804: 0.0021107046738342416
Position 20188: 0.002078621776294964
Position 33849: 0.0019808108772954355
Position 28081: 0.0019130751225183284
Position 25469: 0.001904938754147181
Position 25216: 0.0019020944966238063
Position 29261: 0.0017636641520886068
Position 24109: 0.0017282462370463898
Position 33719: 0.0016837661722360977
Position 28101: 0.001645191698021299
Position 18008: 0.001598425241539065
Position 25619: 0.001538328156308032
Position 28039: 0.001488013273826236
Position 24610: 0.0012558330420136157
Position 2854: 0.0011995653893957172
Position 965: 0.0010716734093643764
Position 17944: 0.0010471279146898633
Position 26412: 0.0009258870065567081
Position 25705: 0.0009107372026022472
Position 461: 0.0008971748656116448
Position 27691: 0.000886147508081983
Position 30064: 0.0008610214092882206
Position 5446: 0.0008524460739321614
Position 19006: 0.0007905787071565465
Position 320: 0.0007863956894131912
Position 27796: 0.0007860218639692777
Position 30371: 0.0007480158596121296
Position 25686: 0.0007378385064940388
Position 26344: 0.0006888156161393397
Position 20413: 0.0006832497241654031
Position 30439: 0.0006531113655374135
Position 1879: 0.0006488413430409936
Position 8165: 0.0006438184828603605
Position 3784: 0.0005871059460719279
Position 30805: 0.0005751608317279433
Position 275: 0.0005731907917684008
Position 17262: 0.0005486170296640972
Position 18888: 0.0005163784775575012
Position 24543: 0.0004763014303197367
Position 2102: 0.00047094369943095
Position 1857: 0.0003743152662162361
Position 1164: 0.0002855914844666684
Position 27062: 0.00026835854327069244
Position 281: 0.00025775634362227
Position 3338: 0.0002567281046345557
Position 2863: 0.00024718695010886066
Position 1491: 0.00024227861716813532
Position 1134: 0.00022027354299686424
Position 2174: 0.00021601055004817534
Position 31379: 0.00021148328277789837
Position 28682: 0.0002039715379560428
Position 1913: 0.00020058175883878017
Position 30888: 0.00018916879531919513
Position 32148: 0.00017719685282744263
Position 516: 0.00016991803299770949
Position 17377: 0.00016987588538836296
Position 26995: 0.00015813560359461936
Position 1221: 0.0001522996770470388
Position 30149: 0.00015076480388319402
Position 518: 0.00013416279888016312
Position 25746: 0.00013066812422743608
Position 1274: 0.00012896809058183528
Position 5392: 0.00011682440808522595
Position 1204: 0.0001132795881916529
Position 565: 0.00011219403844907868
Position 2869: 0.00010395693886985747
Position 27345: 9.155099564862349e-05
Position 1107: 8.768143577063781e-05
Position 29337: 8.201784636512715e-05
Position 27763: 7.433978304906322e-05
Position 25881: 7.352705381748118e-05
Position 26555: 7.212207068049661e-05
Position 3180: 7.082212382121684e-05
Position 5578: 6.009086594350024e-05
Position 1089: 5.394842057398153e-05
Position 12785: 5.217174469942824e-05
Position 25648: 5.203201206454337e-05
Position 3641: 4.9689407635289034e-05
Position 882: 4.896279226069396e-05
Position 12723: 4.8910516024698806e-05
Position 2774: 4.7957064115572174e-05
Position 30181: 4.7489266159479505e-05
Position 1238: 4.608074336409258e-05
Position 1033: 4.501553492712563e-05
Position 1170: 4.21910495824983e-05
Position 1778: 3.609381122532024e-05
Position 26502: 3.246677346382806e-05
Position 27231: 2.6021932146513318e-05
Position 530: 2.4244459154255795e-05
Position 30115: 2.1490117436680246e-05
Position 16633: 1.981165968846445e-05
Position 2513: 1.648300718320249e-05
Position 1535: 1.6374499379839322e-05
Position 1929: 1.636449028924001e-05
Position 25994: 1.3347501643753226e-05
Position 3592: 1.330396778389756e-05
Position 25666: 1.2676240758519561e-05
Position 684: 1.2152737892700465e-05
Position 751: 1.1900481356264047e-05
Position 1224: 9.339993329760258e-06
Position 1115: 9.110713345527363e-06
Position 1503: 8.582752987285546e-06
Position 16875: 8.263989910277686e-06
Position 649: 7.726492333260918e-06
Position 17779: 6.286895758353147e-06
Position 25149: 6.22565621211926e-06
Position 329: 5.227926977765832e-06
Position 1248: 4.5676486915165205e-06
Position 25712: 4.407876184200217e-06
Position 991: 4.371699968545919e-06
Position 16822: 3.232288586597059e-06
Position 16792: 2.7805203146205563e-06
Position 17871: 2.378690519441517e-06
Position 17282: 1.4052862468962733e-06
Position 17010: 4.122211906028661e-07
Position 25168: 3.1756655193928705e-07
Position 16681: 7.708374442052158e-10
