Gene = Cln6
Position 2025: 2.0277599886790988e-05
Position 233: 1.7271020141742957e-05
Position 3217: 1.3448414956130738e-05
Position 2163: 1.0384420424552015e-05
Position 360: 8.904574155315041e-06
Position 1342: 6.171840721881513e-06
Position 2440: 5.624532240231046e-06
Position 2002: 5.320508282317201e-06
Position 2130: 4.4308592108371865e-06
Position 2134: 3.8734007446979376e-06
Position 957: 3.549452971732538e-06
Position 340: 3.399100108097187e-06
Position 680: 3.1447534810917435e-06
Position 1205: 2.8431014798289377e-06
Position 1888: 2.728640458683306e-06
Position 1488: 1.7323400199024326e-06
Position 1004: 1.4863849232626765e-06
Position 388: 1.472485917613818e-06
Position 159: 9.268111237183286e-07
Position 289: 3.309575673370114e-07
Position 308: 2.965905926675203e-07
Position 1220: 2.687903478112012e-07
Position 1151: 2.469587975087283e-07
Position 1549: 2.411937721693935e-07
Position 722: 2.2654427138374968e-07
Position 213: 1.7849647160903937e-07
Position 459: 4.714585416586814e-08
Position 997: 3.912813709791756e-08
Position 601: 3.911839538017375e-08
Position 452: 3.874424165389189e-08
Position 87: 3.7187160949312505e-08
Position 778: 3.520269151283968e-08
Position 851: 3.250617211218681e-08
Position 626: 2.301329087997543e-08
Position 295: 1.9363253236965246e-08
Position 790: 1.547135554430402e-08
Position 58: 7.863650290877908e-09
Position 23: 4.034089813641906e-09
Position 592: 1.4453297950388178e-09
Position 522: 8.302940020543401e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5784: 0.9866092510179044
Position 11831: 0.9801883083080554
Position 10323: 0.8852729519103422
Position 8799: 0.8309941875401095
Position 7168: 0.7087782026507028
Position 8180: 0.28489687497832067
Position 1699: 0.2827939656013605
Position 8302: 0.10845174078199823
Position 4264: 0.09550508155783585
Position 11009: 0.09159394321151047
Position 7186: 0.06390882413174483
Position 8220: 0.061556370557217695
Position 2691: 0.06080323097569246
Position 10559: 0.05953596982360848
Position 1957: 0.050223239369459015
Position 7436: 0.04991343165821866
Position 2735: 0.045745479062226924
Position 1115: 0.04438604561656419
Position 12387: 0.04158440505131852
Position 1748: 0.03786537797020974
Position 2694: 0.03742376124258533
Position 9284: 0.030690143343301376
Position 11109: 0.02936753269622119
Position 10197: 0.029090408920288753
Position 7841: 0.028348583170596697
Position 7055: 0.027513697789833133
Position 522: 0.02320358414136905
Position 8604: 0.023165763612888565
Position 10362: 0.022696870456795054
Position 1703: 0.022107255312464012
Position 1052: 0.0207072832435955
Position 4304: 0.01857946173962972
Position 11583: 0.01688537142642252
Position 12521: 0.01677956409113855
Position 6432: 0.016434900163120925
Position 7138: 0.014798146229762065
Position 2768: 0.013424520707772506
Position 2738: 0.012171671836732735
Position 5981: 0.011523570025095065
Position 6053: 0.011014984870211941
Position 3087: 0.010635204450522849
Position 1659: 0.010585833651372306
Position 8880: 0.010529798297829589
Position 5601: 0.009621557132184842
Position 831: 0.009475352909283752
Position 9562: 0.009309271599301908
Position 3103: 0.009219449193034978
Position 8257: 0.009065398246338284
Position 2130: 0.00905206248590969
Position 7795: 0.008388015837046537
Position 9053: 0.007699675130059269
Position 3090: 0.007429989528958475
Position 11641: 0.007389206623291514
Position 12607: 0.006823211755103457
Position 10731: 0.006417448302757621
Position 7204: 0.006305005029243078
Position 3417: 0.005993582135709924
Position 1676: 0.005595604935496934
Position 2744: 0.005212146364439518
Position 9335: 0.005149188826850086
Position 10784: 0.0051421116962953204
Position 9599: 0.005023578589763476
Position 8611: 0.0048903138116353035
Position 2078: 0.004655955939829773
Position 4198: 0.004596955536085358
Position 11554: 0.004522707364943401
Position 1719: 0.003671950356403694
Position 3263: 0.0035862270542040497
Position 8329: 0.0034765201427349015
Position 3186: 0.0033749414811656726
Position 6480: 0.0033164006676786556
Position 974: 0.003190351349097606
Position 6901: 0.003166280542824207
Position 12950: 0.0030852848534391594
Position 9814: 0.00295814563451054
Position 12485: 0.002750481728612074
Position 5702: 0.002649968916700602
Position 4419: 0.0023458315929966453
Position 476: 0.0021641607353375643
Position 8539: 0.002014001806262403
Position 2028: 0.001997388342383252
Position 12281: 0.0019547711075629144
Position 12662: 0.0019094908791093042
Position 3278: 0.0019037497437039458
Position 1469: 0.0017694351600654147
Position 7368: 0.001728331446510552
Position 1754: 0.0016602829204876342
Position 10384: 0.0016283472875530823
Position 7209: 0.0015655232825453886
Position 10923: 0.0015445608317896761
Position 3377: 0.0015001171365823238
Position 9297: 0.0014954836649990967
Position 10605: 0.0014497789862350713
Position 11621: 0.0014016785844805852
Position 7750: 0.0013407747890962249
Position 11086: 0.0013235923654698182
Position 1965: 0.0012829754758742556
Position 11719: 0.0011196004455761082
Position 7862: 0.0010993653029391808
Position 1586: 0.001047220205770871
Position 937: 0.0009196772149180382
Position 6382: 0.0008785752392236161
Position 10569: 0.0008048428783971775
Position 7033: 0.0008007935458728787
Position 7880: 0.0007831073029713555
Position 7458: 0.0007725487063352665
Position 838: 0.0007085473596887136
Position 7753: 0.0006731392056190006
Position 11017: 0.000660569495126496
Position 7900: 0.0006299514951725033
Position 1549: 0.0005238911286586812
Position 1080: 0.0005164566681668789
Position 5619: 0.000500392095597015
Position 750: 0.00047415052975002196
Position 8116: 0.000433943143641215
Position 12357: 0.0003908233392103658
Position 11853: 0.0003624497114246355
Position 6537: 0.00035197871147866436
Position 12231: 0.0003518391832491655
Position 7953: 0.0003377117884348029
Position 12984: 0.0002963698128435165
Position 5863: 0.0002720037662727784
Position 6643: 0.00026428891792625763
Position 8148: 0.0002595899290159943
Position 9204: 0.00024342870084947745
Position 5997: 0.00024140247362371896
Position 599: 0.00023074500072566717
Position 11910: 0.0002227983956637406
Position 10256: 0.00021607945104658294
Position 2155: 0.00020494166543912689
Position 2109: 0.00019660653203953054
Position 7008: 0.0001876727425453826
Position 13111: 0.00018586719536372025
Position 1519: 0.00017989189048136747
Position 442: 0.0001673300937233343
Position 12842: 0.0001459054198409583
Position 7375: 0.00014328554329230033
Position 786: 0.0001419019317961435
Position 610: 0.00014139160571101993
Position 308: 0.00012650879016084447
Position 1993: 0.00011443771867563269
Position 811: 0.00011374955450486178
Position 1159: 0.00010999020899762694
Position 6006: 0.00010577063837753677
Position 481: 8.913641372109914e-05
Position 3229: 7.781630275556201e-05
Position 897: 7.341648512981459e-05
Position 957: 7.294005408729466e-05
Position 923: 7.25636241671883e-05
Position 368: 6.843364874282183e-05
Position 1057: 6.564058495810192e-05
Position 7384: 6.0179084577520024e-05
Position 1170: 5.943761698340397e-05
Position 1507: 5.888792695762878e-05
Position 1554: 5.642891992291123e-05
Position 976: 5.542176540228411e-05
Position 1049: 5.0662190450155636e-05
Position 804: 4.2175810244317144e-05
Position 2248: 4.044781465230428e-05
Position 854: 3.4282152120715657e-05
Position 621: 3.423302871251858e-05
Position 10130: 3.3142653753516094e-05
Position 1513: 2.958273457715884e-05
Position 10763: 2.8852268128394244e-05
Position 1447: 2.8546267697057996e-05
Position 1929: 2.6796288935024227e-05
Position 336: 2.5864338957936116e-05
Position 995: 2.369805617637615e-05
Position 279: 2.1712717669872865e-05
Position 9265: 1.745963158206504e-05
Position 1797: 1.6858363748974057e-05
Position 2225: 1.6607700047001482e-05
Position 315: 1.598347697463558e-05
Position 551: 1.355919110177092e-05
Position 1473: 1.346204255713639e-05
Position 449: 1.336065614192895e-05
Position 483: 1.2607092020020472e-05
Position 402: 1.2443374038604806e-05
Position 988: 1.1358798094314747e-05
Position 1424: 1.0358971578604946e-05
Position 771: 1.0281458852354559e-05
Position 2186: 9.995218707101437e-06
Position 1392: 9.757655430713228e-06
Position 10588: 8.971146564824851e-06
Position 1034: 7.138442259289895e-06
Position 793: 6.7655675695104335e-06
Position 858: 6.572914941107977e-06
Position 8936: 6.278292748444111e-06
Position 648: 6.273364278987351e-06
Position 375: 6.231029692046728e-06
Position 2786: 6.226242223355044e-06
Position 1241: 6.1900213820114424e-06
Position 3148: 5.468886402014715e-06
Position 8659: 5.028176710913285e-06
Position 426: 4.561947580337372e-06
Position 2830: 4.540035243981991e-06
Position 2253: 3.938317638434921e-06
Position 1557: 3.928651813586872e-06
Position 1773: 3.7117448647202474e-06
Position 763: 3.3935510928787328e-06
Position 1124: 3.326607070202505e-06
Position 921: 3.168054624867217e-06
Position 815: 2.928553958614225e-06
Position 428: 2.6904956910113257e-06
Position 757: 2.6669861485163777e-06
Position 680: 2.653751172389069e-06
Position 1495: 2.434813818247242e-06
Position 2356: 2.4310606881145824e-06
Position 1569: 2.2888244425623006e-06
Position 1492: 1.7636582300409556e-06
Position 1441: 1.5449796089291231e-06
Position 2299: 1.1911553566486673e-06
Position 1481: 8.494675945246017e-07
Position 10527: 8.252302860469923e-07
Position 641: 8.153902608916364e-09
Position 444: 6.111883449211674e-09
Position 759: 4.578373035903207e-09
Position 487: 3.814973753848052e-09
Position 248: 3.783003567415731e-09
Position 753: 3.356553429975591e-09
Position 672: 3.1026612606076323e-09
Position 1010: 2.906382370967197e-09
Position 489: 2.6140669534985076e-09
Position 864: 2.2346061957833356e-09
Position 254: 2.060011184114136e-09
Position 238: 1.909581551931912e-09
Position 695: 6.532394284090974e-10
Position 1340: 4.438353074521018e-10
Position 381: 1.6189551353408994e-10
Position 626: 1.4005202369412128e-10
Position 660: 1.2936992366973007e-10
Position 638: 4.75941062714262e-11
Position 289: 3.2691906850063983e-13
