Gene = Swt1
Position 5874: 0.006424729699605728
Position 17884: 0.006356306405177254
Position 4888: 0.0059532726013965965
Position 9974: 0.0054842820492899385
Position 8299: 0.004792385443942292
Position 5535: 0.004337065753095561
Position 17918: 0.003932832241523617
Position 6841: 0.0038227518721795565
Position 2534: 0.0038003032749850305
Position 1931: 0.003100171878868199
Position 4670: 0.002955748335552096
Position 1839: 0.0029347279953548136
Position 8583: 0.0029216572090716014
Position 15772: 0.0028417349859676715
Position 5501: 0.0025741457213075995
Position 1961: 0.0025010971054957513
Position 6166: 0.0024111317998556582
Position 5453: 0.002350858113527655
Position 6011: 0.0023376427717687986
Position 5849: 0.0023223921152547454
Position 11056: 0.0021427985848365447
Position 2625: 0.0020480334456716882
Position 6042: 0.0017959647031798075
Position 17849: 0.0017915483064409557
Position 6521: 0.001774694586476323
Position 6000: 0.001732558771286625
Position 2350: 0.0017125833529916198
Position 10168: 0.0015753730095582927
Position 10070: 0.0015383872424509408
Position 2583: 0.0014954710427441962
Position 1027: 0.0014544763768160357
Position 2929: 0.0014027380570076757
Position 9206: 0.0013081438903223884
Position 10144: 0.0012580496539844272
Position 8150: 0.001237295304588794
Position 13481: 0.0012014966569782245
Position 8676: 0.001195303114924848
Position 8470: 0.0011497982568814537
Position 6056: 0.0011216882174866574
Position 2530: 0.001073977628303352
Position 5221: 0.0009606260476507729
Position 5385: 0.0008976775350390469
Position 5681: 0.0008472927107734579
Position 5789: 0.000800986238829259
Position 14853: 0.0007262272110275396
Position 6447: 0.0007124018410909855
Position 1647: 0.0006594027611505812
Position 1873: 0.00062768034936412
Position 8715: 0.0006128706615767067
Position 757: 0.0005946285826961198
Position 1077: 0.0005782628004322135
Position 6074: 0.0005523924910464645
Position 11038: 0.0005477260563058207
Position 8750: 0.00051289360386108
Position 897: 0.0005107387328597524
Position 11884: 0.0004919060037085702
Position 8830: 0.00046158024198491616
Position 6115: 0.000377389706742894
Position 5987: 0.00036046184433166775
Position 2061: 0.00035151510058928066
Position 12821: 0.0003395657591371306
Position 7914: 0.00031272197536069154
Position 14533: 0.0003088124527300609
Position 5373: 0.00028137721716100806
Position 4914: 0.0002792388939691748
Position 1890: 0.0002496463069432408
Position 12961: 0.0002467997206631847
Position 12860: 0.0002465592655108924
Position 723: 0.00024556148773167226
Position 10422: 0.0001950721073641158
Position 11007: 0.0001888093246126265
Position 2431: 0.0001716574616534013
Position 1679: 0.00017104635462359774
Position 9551: 0.00016327591893993424
Position 520: 0.00016061459578178063
Position 1167: 0.00015324586436669266
Position 8783: 0.00013270010781137655
Position 9632: 0.00011198503517474294
Position 1104: 0.00010875263815893023
Position 12653: 9.750497631518338e-05
Position 11263: 9.426124405289093e-05
Position 12067: 7.908819647894149e-05
Position 9008: 7.573938719940245e-05
Position 1709: 4.043709283243614e-05
Position 9245: 3.4814948920214584e-05
Position 770: 3.365776269016855e-05
Position 1096: 3.0216248534066103e-05
Position 8808: 2.8186636172576286e-05
Position 10026: 2.47411682009601e-05
Position 9816: 1.912779418762401e-05
Position 1038: 1.26867011078484e-05
Position 8832: 1.2148323014432115e-05
Position 9053: 1.1252067048629723e-05
Position 8620: 1.108810252623479e-05
Position 7255: 1.0592175676360916e-05
Position 7031: 1.0157080305772252e-05
Position 259: 8.272999183783587e-06
Position 6625: 8.141030558979272e-06
Position 942: 7.787487633827415e-06
Position 682: 7.4947046841456745e-06
Position 2072: 6.936203647849707e-06
Position 1111: 6.1544710322254125e-06
Position 264: 4.777289485799091e-06
Position 1698: 4.694111753516387e-06
Position 1592: 4.040495880226313e-06
Position 1466: 3.532097810770674e-06
Position 7864: 2.837600251545673e-06
Position 1133: 2.5565699061631103e-06
Position 5723: 2.457241605986912e-06
Position 426: 2.380298286218543e-06
Position 337: 2.196407035405256e-06
Position 9110: 7.962428966832311e-07
Position 650: 7.390593147392315e-07
Position 298: 6.716240874859397e-07
Position 412: 6.404095165247506e-07
Position 849: 4.868470763416426e-07
Position 409: 4.557641823304645e-07
Position 204: 4.1774755775169407e-07
Position 439: 3.3016842824511896e-07
Position 9064: 2.1445064075238955e-07
Position 869: 2.0496999270502524e-07
Position 662: 1.8940630414767015e-07
Position 841: 1.5068767084471046e-07
Position 8553: 1.2266315465285246e-07
Position 435: 1.1795001341997982e-07
Position 556: 7.591241099756201e-08
Position 983: 7.019896339188754e-08
Position 348: 6.852720498004094e-08
Position 571: 6.53539346620997e-08
Position 158: 5.701765357107517e-08
Position 441: 4.637187134653554e-08
Position 767: 4.106499787518064e-08
Position 391: 1.4901659321916374e-08
Position 316: 4.586187666196837e-09
Position 395: 3.556991645169899e-09
