Gene = Tollip
Position 53: 2.5458983765135503e-08
Position 149: 2.1572806257538083e-08
Position 529: 1.515241444012457e-08
Position 108: 9.65464767312678e-09
Position 542: 5.228660314724173e-09
Position 13: 4.544926733035708e-09
Position 563: 2.19117479406778e-09
Position 359: 1.896695737872323e-09
Position 597: 1.427911089780963e-09
Position 653: 9.578935043683288e-11
Position 621: 7.098183342678189e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12889: 0.9974416075383334
Position 11632: 0.9644610418621063
Position 10320: 0.861275544517965
Position 17905: 0.7682349023946908
Position 4826: 0.6616310388274074
Position 9597: 0.646806850283576
Position 16903: 0.5260502986178843
Position 7897: 0.4761850500440841
Position 3703: 0.4558077753937718
Position 12059: 0.4392846126050834
Position 7273: 0.41681135930944624
Position 9621: 0.34070619073191943
Position 5675: 0.225028009018518
Position 10111: 0.1583206887705486
Position 13904: 0.14259287936677986
Position 9979: 0.14107268538464135
Position 7844: 0.1289199936382596
Position 13421: 0.11190017794770483
Position 10408: 0.10157678978327585
Position 11281: 0.09748101701150344
Position 9901: 0.09269398134138539
Position 11933: 0.08495471528715257
Position 5551: 0.08316166991368869
Position 10007: 0.0811164511806745
Position 5582: 0.08003065065035384
Position 13451: 0.0689002267734353
Position 8262: 0.05644531950174959
Position 15856: 0.05388022041287853
Position 11398: 0.04349897777672911
Position 18174: 0.042965723640943906
Position 11465: 0.041815369428305355
Position 9934: 0.0405344066292084
Position 17558: 0.03955771972336253
Position 9982: 0.03891887397328007
Position 15008: 0.03472398883401225
Position 11947: 0.034651800989053454
Position 4881: 0.033877210832788066
Position 11395: 0.024999635029454917
Position 7302: 0.024166203809521565
Position 11956: 0.0207609737660607
Position 15114: 0.01790894902471673
Position 18397: 0.01753245390501673
Position 11000: 0.016057109982961122
Position 15037: 0.012989286665394145
Position 604: 0.012411762718276733
Position 5644: 0.012272407469666248
Position 17585: 0.012040149936867332
Position 2792: 0.011651769634162142
Position 536: 0.011480073378193862
Position 4602: 0.010940853165074097
Position 13954: 0.010851542332993994
Position 15762: 0.010688762779776408
Position 3196: 0.01065371731051474
Position 18598: 0.010124677118266902
Position 3651: 0.009865577705301066
Position 15806: 0.009657832408351155
Position 12104: 0.009396580118808858
Position 14167: 0.009349902993088709
Position 661: 0.00884472956676261
Position 14120: 0.008162983131063126
Position 15139: 0.00807050194684815
Position 15725: 0.007759446067181663
Position 9860: 0.007590176789252129
Position 12513: 0.0072550602930246
Position 13577: 0.007232103485427435
Position 1613: 0.007151405676544348
Position 16169: 0.006309701673601951
Position 11426: 0.006238528730845669
Position 6898: 0.00610371619007814
Position 17924: 0.005942673680452813
Position 5440: 0.005352571951616506
Position 8109: 0.005325898406125311
Position 7567: 0.005167110662488605
Position 629: 0.005158227435549279
Position 11289: 0.005024667783039715
Position 7210: 0.004447242006580604
Position 15126: 0.0042887524663823865
Position 15172: 0.004232190022809252
Position 11337: 0.004191525730893813
Position 5767: 0.004079259159987612
Position 727: 0.003992093650164799
Position 14485: 0.0039480532071794255
Position 13863: 0.0035928576983362643
Position 15003: 0.003531653142186488
Position 11138: 0.0034450617973369444
Position 10039: 0.003278219011766408
Position 7938: 0.003192338316240815
Position 11420: 0.003157396516609395
Position 3632: 0.0031520188235526383
Position 16113: 0.0030356254786580296
Position 14270: 0.0028190515554450115
Position 2452: 0.00279946924878535
Position 15430: 0.0027759219740578793
Position 15906: 0.0027049481797687003
Position 12072: 0.0025814953984230828
Position 2396: 0.0025144536406721887
Position 12077: 0.00251183697273469
Position 2898: 0.0024593521609478156
Position 3924: 0.0023669401627816194
Position 16501: 0.0023454559547938137
Position 563: 0.002299140455264226
Position 3676: 0.0022991140089179017
Position 4701: 0.0022148774278368502
Position 3328: 0.0022087871495007913
Position 8182: 0.002183158368664648
Position 13116: 0.0019809618171258573
Position 7004: 0.0019310509952774318
Position 14578: 0.0019220109068911987
Position 12338: 0.0017662286582492415
Position 12371: 0.0016271653082146648
Position 10719: 0.0016232111970971455
Position 5420: 0.0016117364820773374
Position 3736: 0.0014993217162487735
Position 11996: 0.001497546027477217
Position 3708: 0.001442889542655642
Position 1964: 0.0013998539692834477
Position 12180: 0.0013245496195309725
Position 15959: 0.0012970646390029553
Position 11971: 0.0012201115460969626
Position 4625: 0.0011980789086017882
Position 12576: 0.001184525916070943
Position 15555: 0.0011290845697255328
Position 15739: 0.0010838026614305191
Position 10731: 0.0010615304061727302
Position 10961: 0.0010587451728725562
Position 7161: 0.0010565802999288874
Position 13737: 0.0010548067574718202
Position 2640: 0.000984169876304177
Position 2529: 0.0009757266050764487
Position 16134: 0.000859616422891987
Position 2507: 0.0007419880165632713
Position 4655: 0.0005715818804138109
Position 571: 0.0005609799091576314
Position 2353: 0.0005345836778770568
Position 4511: 0.0005287435284295251
Position 3983: 0.0005214366081883457
Position 13456: 0.0005106631027033406
Position 1149: 0.0004829297722491036
Position 6923: 0.0004703696806428189
Position 2783: 0.0004560973194200056
Position 761: 0.00044697100773813283
Position 13147: 0.0004331972326669273
Position 2547: 0.00043228389286093557
Position 10614: 0.00043142316750304
Position 10684: 0.00042524586697148634
Position 12922: 0.0004223335272465131
Position 4478: 0.0004179008297346902
Position 1030: 0.00041018112351564435
Position 4713: 0.00037885604942636286
Position 2419: 0.00034666516146304667
Position 12230: 0.00034019043394621016
Position 792: 0.0003319354300174159
Position 4883: 0.0003301160022439579
Position 12899: 0.0003006792701564623
Position 1687: 0.00029932318240452377
Position 12823: 0.0002974272602809027
Position 408: 0.00029649243404463035
Position 15687: 0.00029486083801898264
Position 12006: 0.0002874339283823674
Position 15516: 0.0002598046600040422
Position 1461: 0.0002475456003615202
Position 15335: 0.00024181308404940558
Position 1708: 0.00023920667449440965
Position 13705: 0.00023904752304922442
Position 2872: 0.00022701890567360968
Position 7025: 0.00022606819956693107
Position 3747: 0.00022290755125649187
Position 1539: 0.00021884064844008766
Position 2580: 0.00021699864383151814
Position 11660: 0.00019909157792897517
Position 13741: 0.00017444479566993456
Position 13209: 0.00016926215851802658
Position 350: 0.00016588004585818786
Position 2730: 0.00014392492861252425
Position 2094: 0.00013947782668042926
Position 4311: 0.00013590756847317627
Position 1107: 0.0001355671150913077
Position 2438: 0.0001254861542425185
Position 1124: 0.00012103641705362431
Position 509: 0.00011531978309954717
Position 13266: 0.00011463332486772197
Position 1770: 0.00010781643926208296
Position 13093: 9.569918653630433e-05
Position 15231: 9.532893114199082e-05
Position 1350: 9.351607131612207e-05
Position 13506: 8.903412045426259e-05
Position 3006: 7.762610909918641e-05
Position 1816: 7.174567842536241e-05
Position 2185: 6.648842090874169e-05
Position 729: 6.519459043676807e-05
Position 13702: 5.987227923576559e-05
Position 703: 5.173139766996574e-05
Position 13762: 3.987251769108359e-05
Position 13002: 3.5830927250437315e-05
Position 12980: 3.0078937743859258e-05
Position 1932: 2.9840459820534048e-05
Position 1986: 2.936842701156269e-05
Position 2647: 2.904785624797541e-05
Position 2172: 2.8966238859816837e-05
Position 10966: 2.7231564991563345e-05
Position 1132: 2.1485319557448616e-05
Position 14122: 1.9644639291029216e-05
Position 2009: 1.844543671269914e-05
Position 1320: 1.7612096977000696e-05
Position 1767: 1.5937805405735353e-05
Position 732: 1.341780651791493e-05
Position 5601: 1.2415709610079998e-05
Position 14962: 1.1391742049859318e-05
Position 10653: 2.25466234037468e-06
Position 10898: 1.1772815581217016e-06
Position 2550: 5.863931222315371e-07
Position 3505: 2.942867994917552e-07
Position 2192: 1.0637575885720229e-07
Position 2142: 9.364431497112522e-08
Position 2203: 9.052467017702672e-08
