Gene = Zw10
Position 7897: 0.10643627241835187
Position 17680: 0.09446608070572322
Position 5501: 0.08313645994420517
Position 806: 0.07344947304872558
Position 18434: 0.07341851885079825
Position 3159: 0.07070489497652276
Position 3356: 0.062149200751256746
Position 18232: 0.05940465733346081
Position 12667: 0.05637256011608876
Position 12778: 0.05237315579111864
Position 2895: 0.04113182831630719
Position 18176: 0.04060780372849253
Position 4678: 0.037778409294670905
Position 19811: 0.03748052246156106
Position 6612: 0.03522875781256532
Position 1753: 0.03197965588916167
Position 21171: 0.031650695473407583
Position 8901: 0.030888529640140244
Position 3214: 0.02899749116859524
Position 14295: 0.028835472257243734
Position 18650: 0.028271914207558927
Position 3543: 0.028016846017320143
Position 3047: 0.02660474089106831
Position 5528: 0.026222362642329976
Position 12724: 0.024447106417633264
Position 810: 0.024140696331440156
Position 22268: 0.023958845389756536
Position 21803: 0.023374409146396147
Position 23140: 0.021237066626892006
Position 5509: 0.02031153768223837
Position 9601: 0.02016002858607234
Position 11089: 0.019575853611538987
Position 7952: 0.019455341792781033
Position 21075: 0.01926101555021204
Position 7489: 0.01641372092447917
Position 4432: 0.015996975952813162
Position 22192: 0.015727897499550933
Position 8466: 0.015657614763851573
Position 19767: 0.014144365098047625
Position 1895: 0.013776090241942962
Position 3432: 0.013769071473047966
Position 1575: 0.013420126388162708
Position 5170: 0.012868931890470134
Position 18629: 0.012018115368225196
Position 15545: 0.011614266829119459
Position 6635: 0.011612926498920293
Position 2242: 0.010149338894390746
Position 19330: 0.008315697176391546
Position 6962: 0.007816906110245894
Position 6673: 0.00772806687285708
Position 18605: 0.006883151649139906
Position 16677: 0.006331374160896313
Position 20282: 0.006321121193408328
Position 2432: 0.00538112005437043
Position 3821: 0.004882888330738689
Position 6021: 0.004807720114145531
Position 19974: 0.004777991025701504
Position 9576: 0.004524916027141174
Position 20219: 0.004507941514264991
Position 8796: 0.0044320003379066455
Position 15863: 0.004392984228561219
Position 17685: 0.004249326549189998
Position 5209: 0.00398065465687606
Position 18600: 0.003907624887984106
Position 2264: 0.0038345724983378975
Position 3870: 0.0038302340201160964
Position 3253: 0.003798532139717082
Position 1832: 0.003766978508849398
Position 22664: 0.003703284177660582
Position 13982: 0.003669588816757637
Position 278: 0.0034996148918194866
Position 4581: 0.003155753446333384
Position 3404: 0.0031045805214312042
Position 6934: 0.003035999611551694
Position 19009: 0.0029430922856213465
Position 5473: 0.0028325828281511416
Position 2086: 0.002821612796183793
Position 5405: 0.002701530693843292
Position 19137: 0.002639078625447397
Position 20314: 0.0025877083985416907
Position 5735: 0.002435075984239544
Position 5534: 0.0023112694604407315
Position 507: 0.00229323018359936
Position 19829: 0.002148282240757159
Position 3691: 0.0021128369086742885
Position 333: 0.0021061743039297483
Position 5795: 0.002081267613286821
Position 9001: 0.002071575714420285
Position 9074: 0.0020504895550696126
Position 22630: 0.0020163907527598578
Position 21608: 0.001995025322288602
Position 5447: 0.0019523811662282187
Position 5756: 0.0018869423119022095
Position 5516: 0.0018306079406044669
Position 5861: 0.0017955814298325971
Position 23154: 0.0017632153541121633
Position 850: 0.0017536308068185256
Position 7162: 0.0015312104833280892
Position 21307: 0.0015207279726321666
Position 1337: 0.0013257224213485226
Position 21424: 0.0013239543821711593
Position 23008: 0.0013151071308393064
Position 22312: 0.0012840258712663523
Position 18320: 0.001209446504365416
Position 9654: 0.001123719652903861
Position 22974: 0.0011090415838490536
Position 2968: 0.001107885440875667
Position 3737: 0.0010657893153427453
Position 1847: 0.0010603405635117723
Position 3697: 0.0010465738681060658
Position 3558: 0.0010420124740576258
Position 6260: 0.0009995795901247876
Position 5468: 0.0009764351333962892
Position 2408: 0.0009681453240817364
Position 18713: 0.000964928820618482
Position 4075: 0.0009624925165157502
Position 19692: 0.0008947085782866885
Position 828: 0.0008926805212897507
Position 1041: 0.0008833243407863983
Position 3058: 0.0008315876028468578
Position 5559: 0.0007995595328038038
Position 1916: 0.0007612501443042805
Position 4832: 0.0007232056685773352
Position 19860: 0.0007213845576043035
Position 640: 0.000708792707130775
Position 6216: 0.0007053437518415616
Position 662: 0.0006929540710048527
Position 3124: 0.0006600109007725273
Position 18655: 0.0006587753812545673
Position 19303: 0.0006157769056995405
Position 1780: 0.0006114284414420549
Position 11327: 0.000526309939049849
Position 7726: 0.0004916086439557893
Position 1368: 0.0004854276083555659
Position 20201: 0.0004794967820347275
Position 3085: 0.00046747347056677683
Position 3172: 0.0004471722740144385
Position 2382: 0.0004415279735170278
Position 2869: 0.0004406947373244972
Position 1757: 0.00043603174483155556
Position 2624: 0.00041488932434419743
Position 3066: 0.0004086292425222416
Position 2668: 0.00039326514900258247
Position 19667: 0.00036272880143563025
Position 3759: 0.00035310045644948776
Position 4081: 0.00033635443177533117
Position 882: 0.0003294058828873114
Position 6766: 0.00030863643653654323
Position 19839: 0.000300576508936821
Position 438: 0.00029634655030711635
Position 565: 0.00029596120393503614
Position 20647: 0.00029511625697065553
Position 20412: 0.0002826770295866573
Position 3393: 0.0002738913373192346
Position 1790: 0.00027240097664241414
Position 137: 0.00026606114450914933
Position 19782: 0.00024558830230940676
Position 19022: 0.0002344620733354831
Position 318: 0.00022972114503926367
Position 383: 0.00022948717467811104
Position 8732: 0.00020914271738694778
Position 7977: 0.00020613400505324094
Position 8537: 0.00020164963686670283
Position 7748: 0.00020068267847970757
Position 2937: 0.00018798620171919998
Position 3231: 0.00018753948488340992
Position 5769: 0.00018541970662427326
Position 2983: 0.00016808333957022347
Position 2476: 0.00015676215392994652
Position 23114: 0.0001551543605135257
Position 19163: 0.00014814050234328855
Position 2485: 0.00014153336538898068
Position 7998: 0.00012746176317060233
Position 2052: 0.00012411286131254086
Position 19275: 0.00012334595950474873
Position 267: 0.00012246275735738164
Position 8401: 0.0001222001343289604
Position 294: 0.00012036882536284321
Position 6930: 0.00011353958444658845
Position 1406: 0.00011270782094621729
Position 2702: 0.00010859723444666003
Position 238: 0.00010625959762145212
Position 7696: 0.00010615985682630996
Position 20873: 0.00010376408121609927
Position 3594: 9.791211336858982e-05
Position 353: 9.771179479061466e-05
Position 3091: 9.647926360531517e-05
Position 590: 9.034569582912537e-05
Position 3712: 8.966957611601157e-05
Position 1982: 8.218669219696509e-05
Position 1224: 7.307100114189136e-05
Position 23106: 6.683076875254052e-05
Position 2456: 6.374247807570367e-05
Position 646: 5.8564636722614145e-05
Position 22807: 5.817571089845033e-05
Position 123: 4.897958211713167e-05
Position 858: 4.596088038364036e-05
Position 19343: 4.3650398153393505e-05
Position 19385: 4.2491971347702125e-05
Position 143: 3.906596340079673e-05
Position 408: 3.894761434122863e-05
Position 19737: 3.754776399100954e-05
Position 19168: 3.689288269169079e-05
Position 19661: 3.2086658244348945e-05
Position 117: 2.6857183845111966e-05
Position 20248: 2.6586558322451598e-05
Position 244: 2.499443241539601e-05
Position 19102: 2.4910751759964904e-05
Position 364: 2.0456913963273436e-05
Position 310: 1.9906006683774416e-05
Position 313: 1.912750083214823e-05
Position 2466: 1.8493320355589597e-05
Position 280: 1.8095142550134117e-05
Position 20011: 1.659460329937018e-05
Position 22857: 1.540633717268493e-05
Position 165: 1.5222822801150109e-05
Position 20067: 8.393721270621671e-06
Position 2056: 6.614006329381249e-06
Position 2036: 6.1197535117570356e-06
Position 2059: 6.057713656744551e-06
Position 6435: 5.910663473767994e-06
Position 1947: 4.998970774905531e-06
Position 5531: 4.412470507038401e-06
Position 512: 4.171079954098727e-06
Position 443: 4.1038332505390066e-06
Position 390: 3.318640342555898e-06
Position 2293: 2.631779887235102e-06
Position 7164: 2.292314360344767e-06
Position 680: 1.7082101456147929e-06
Position 7184: 1.6370879403161288e-06
Position 2095: 1.5763054349420318e-06
Position 20113: 1.0142537166599708e-06
Position 19913: 9.419671666465779e-07
Position 5556: 8.931037112374266e-07
Position 2110: 8.305316578344225e-07
Position 676: 7.54912978506611e-07
Position 120: 7.364829887137736e-07
Position 402: 7.099968968815102e-07
Position 6347: 6.494790939042489e-07
Position 19057: 6.266721968745042e-07
Position 610: 5.790178312642944e-07
Position 2488: 5.571890815396051e-07
Position 2354: 4.627795759971452e-07
Position 19074: 4.4683971309978256e-07
Position 18873: 3.8366528804075647e-07
Position 380: 3.7909087298187093e-07
Position 688: 3.164018798318739e-07
Position 723: 2.9861525008803185e-07
Position 1320: 2.805942528700841e-07
Position 247: 2.582116257821042e-07
Position 289: 2.0430756704573753e-07
Position 343: 1.8447234129598844e-07
Position 600: 1.5827023829163754e-07
Position 368: 1.4241659657780322e-07
Position 168: 1.043832695429353e-07
Position 6976: 1.0342809192721551e-07
Position 1230: 9.803311754867964e-08
Position 18992: 9.442395513601226e-08
Position 19940: 4.2915015759930503e-08
Position 2140: 4.1088390409358585e-08
Position 448: 1.5524564219504305e-08
Position 174: 1.2123260528512738e-08
Position 2151: 1.1577961102519179e-08
Position 2197: 1.0144016172638951e-08
Position 1092: 7.714600370469336e-09
Position 908: 7.630048822244986e-09
Position 1006: 5.113289478634373e-09
Position 737: 3.755351013942044e-09
Position 2498: 3.0359316358076863e-09
Position 2206: 6.223180771783133e-10
Position 191: 6.075012266553727e-10
Position 211: 2.4029531878226185e-10
Position 110: 8.103926030304204e-11
Position 2313: 1.7434628410861933e-11
Position 2335: 4.674365792621552e-12
