Gene = H2afz
Position 645: 0.05848292433994822
Position 1411: 0.03633961705609704
Position 817: 0.006726374262978837
Position 1867: 0.0062072204982814
Position 1115: 0.004300835940853788
Position 1079: 0.0036665830106937156
Position 855: 0.003073407328084689
Position 1562: 0.0029665726813253015
Position 1238: 0.0016288881749730213
Position 1870: 0.0012729011518907063
Position 2285: 0.001140123637485616
Position 708: 0.0008867489336708457
Position 1720: 0.0008688444316728511
Position 1539: 0.000825871315799618
Position 1497: 0.0007243887453763127
Position 1987: 0.0007133150173565651
Position 2008: 0.0006956075112125532
Position 657: 0.0005269783081252974
Position 2252: 0.0005219964163226145
Position 1769: 0.0003632894279557766
Position 1258: 0.0003290037224137542
Position 373: 0.0003139688327953889
Position 436: 0.0002702670655536493
Position 2418: 0.00025413057365357953
Position 1120: 0.0001976410399373959
Position 1568: 0.0001926254719417591
Position 1554: 0.00013251142563641184
Position 1268: 0.00013233969467218776
Position 1415: 0.00012474264671947494
Position 576: 0.00011403386031377791
Position 2153: 0.00011026638276890308
Position 1246: 0.00010749506664602422
Position 2373: 0.00010053865714747856
Position 456: 9.28186760081155e-05
Position 1800: 8.977025864520968e-05
Position 678: 8.052540152956827e-05
Position 1144: 7.802229747494116e-05
Position 2311: 7.46229906120348e-05
Position 1274: 5.755573156512637e-05
Position 2031: 5.0671680902413706e-05
Position 666: 4.790815531445657e-05
Position 2089: 4.490972270883353e-05
Position 2085: 4.098229334287138e-05
Position 723: 3.5964637657469887e-05
Position 1635: 3.534785654183002e-05
Position 1723: 3.500310200223907e-05
Position 712: 2.9723490809396607e-05
Position 289: 2.905596548353901e-05
Position 1874: 2.6850620528415105e-05
Position 2172: 2.67617030975611e-05
Position 2429: 2.6375312842655668e-05
Position 2136: 2.6353252699035704e-05
Position 535: 2.5027037835459208e-05
Position 684: 2.2721383697969988e-05
Position 1264: 2.263036108667804e-05
Position 2255: 2.1610988470332467e-05
Position 1474: 2.1279036647109935e-05
Position 851: 2.0820117236874228e-05
Position 823: 1.9084676382332663e-05
Position 491: 1.8522268021269647e-05
Position 287: 1.845694642477813e-05
Position 342: 1.702817074295073e-05
Position 690: 1.6707098419482157e-05
Position 1936: 1.5666569480699317e-05
Position 380: 1.4610087562857023e-05
Position 347: 1.3680385457875284e-05
Position 417: 1.3544274163675172e-05
Position 1418: 1.2583962231925017e-05
Position 1452: 1.1907364524974541e-05
Position 1961: 1.0713628898764485e-05
Position 1614: 1.037398312248498e-05
Position 2105: 1.0093979158535207e-05
Position 1431: 9.768474928729086e-06
Position 2175: 9.673725975356711e-06
Position 1291: 9.361089504533268e-06
Position 1940: 9.104074711239888e-06
Position 306: 9.09111606453058e-06
Position 876: 8.638999377574349e-06
Position 2016: 8.604808272345307e-06
Position 2338: 8.040416446473381e-06
Position 1248: 8.0335244284543e-06
Position 1478: 7.903973286715164e-06
Position 195: 7.522221925462535e-06
Position 367: 7.3668962746574276e-06
Position 1608: 6.754228361341391e-06
Position 1835: 6.358051106055957e-06
Position 2193: 6.199925149273545e-06
Position 1532: 4.546316666231806e-06
Position 1725: 4.147560156635568e-06
Position 1460: 3.848264267481133e-06
Position 474: 3.7903334407890283e-06
Position 189: 3.6219866255420946e-06
Position 1780: 3.575374518224371e-06
Position 1732: 3.5584111365387297e-06
Position 1213: 3.172794922177508e-06
Position 127: 2.684984987180239e-06
Position 2384: 1.978233391502394e-06
Position 105: 1.9547731877676106e-06
Position 359: 1.8744611278483991e-06
Position 2261: 1.6215050899035186e-06
Position 130: 1.0038252330668796e-06
Position 337: 7.990534372698927e-07
Position 248: 7.663709281974781e-07
Position 312: 7.536066285618465e-07
Position 96: 3.7369310439181477e-07
Position 152: 1.863882372672774e-07
Position 1218: 3.448709064648821e-08
Position 89: 2.3022948112139897e-08
Position 206: 3.72499164087117e-09
Position 743: 1.7811293150384674e-09
Position 220: 1.6801880875110308e-09
Position 256: 1.4651638718927073e-09
Position 471: 1.2192650692164844e-09
Position 222: 6.791185952578406e-11
