Gene = AA986860
Position 937: 0.005824080767122043
Position 2199: 0.005749781107660904
Position 9762: 0.005562173569504084
Position 10300: 0.0054722536472906974
Position 3760: 0.004702806742617928
Position 11230: 0.004666286476353434
Position 1122: 0.004478770824552489
Position 3049: 0.0040932403278540405
Position 1436: 0.004067345596789065
Position 5836: 0.0023460838572183637
Position 1386: 0.001915396281683458
Position 413: 0.0017138614314167228
Position 1223: 0.0015742877726376777
Position 550: 0.0015101422059362562
Position 4668: 0.0011512103128037874
Position 1589: 0.001119013827571375
Position 1312: 0.001054504438900433
Position 1592: 0.0008812742667352177
Position 1074: 0.000851967501323496
Position 230: 0.0007830419451100836
Position 1601: 0.0006162499586408344
Position 509: 0.0006060815645078175
Position 5377: 0.0005905356928359993
Position 1512: 0.0005557564940380818
Position 1625: 0.0005414355122395386
Position 119: 0.0004666689218514109
Position 1826: 0.00045500394545883014
Position 1141: 0.0004243036276616492
Position 205: 0.00037110914776004525
Position 1758: 0.00033669597512831325
Position 1639: 0.00031105126809774714
Position 1393: 0.00028645418299906957
Position 2024: 0.00025765486242533856
Position 2230: 0.00024226281033275443
Position 2058: 0.00024100349285589775
Position 1336: 0.00017112813272742022
Position 1551: 0.0001417667726224841
Position 3625: 0.00013222963014547336
Position 962: 8.658004861146276e-05
Position 1547: 8.204235559441756e-05
Position 1200: 7.880827727647234e-05
Position 560: 7.425491387523872e-05
Position 566: 6.635536593263715e-05
Position 1339: 6.525832024906477e-05
Position 893: 5.414546762730999e-05
Position 1084: 5.360629119679808e-05
Position 1250: 5.062788813472208e-05
Position 984: 4.757369695128281e-05
Position 1762: 4.490354670885536e-05
Position 636: 4.4554420871598715e-05
Position 2840: 3.467280710639605e-05
Position 783: 3.36316164939177e-05
Position 2636: 3.250758446084661e-05
Position 208: 3.2016255737756235e-05
Position 428: 3.188322494568985e-05
Position 2671: 2.893528595328292e-05
Position 974: 2.8772272508365105e-05
Position 2629: 2.7065449002380184e-05
Position 449: 2.1002318609132326e-05
Position 753: 1.8428545489445664e-05
Position 1317: 1.7645205854290456e-05
Position 2939: 1.696376593153257e-05
Position 512: 1.493749078026839e-05
Position 1738: 1.448976619088793e-05
Position 603: 1.4461896600314627e-05
Position 852: 1.3457170472596278e-05
Position 1016: 1.0180914265061728e-05
Position 522: 9.416452480932726e-06
Position 419: 9.06076536776564e-06
Position 732: 7.93818351117908e-06
Position 901: 7.447044258795664e-06
Position 725: 7.0923518286665965e-06
Position 1204: 6.398468304097929e-06
Position 913: 6.341408013433294e-06
Position 1088: 5.674577949798215e-06
Position 1323: 5.434079282499584e-06
Position 977: 4.650318644930246e-06
Position 586: 4.469344929906409e-06
Position 1020: 4.244458976628866e-06
Position 1356: 4.0220096557341495e-06
Position 947: 3.2297612728957137e-06
Position 871: 2.870219902436505e-06
Position 93: 2.289017141180018e-06
Position 177: 2.1090713296804782e-06
Position 285: 2.0286113567649424e-06
Position 124: 1.6681443206803453e-06
Position 516: 4.717609707371124e-07
Position 1000: 4.1963702155844666e-07
Position 613: 3.7658062291071334e-07
Position 1779: 3.433769816116219e-07
Position 761: 3.2681928734867155e-07
Position 958: 2.9694620801349867e-07
Position 141: 1.7525222701994714e-07
Position 242: 1.4253880949187293e-07
Position 575: 1.246452241973574e-07
Position 155: 9.612724616736438e-08
Position 1351: 9.340204496084135e-08
Position 1398: 7.861737498885411e-08
Position 1360: 5.134637149616678e-08
Position 1442: 3.0765010296186935e-08
Position 1440: 1.8882178894869904e-08
Position 607: 1.0243901817276695e-08
Position 582: 1.0000918192988955e-08
Position 325: 6.9326232293435645e-09
Position 778: 6.18141335095586e-09
Position 741: 5.2339937107422335e-09
Position 349: 5.040313010649338e-09
Position 158: 3.640428358351096e-09
Position 152: 3.339771392642429e-09
Position 134: 2.2507887667957272e-09
Position 618: 1.7213090064031036e-09
Position 104: 1.2921783486955027e-09
Position 738: 8.282260425000645e-10
Position 315: 6.16776348445179e-10
Position 340: 5.960763305551773e-10
Position 172: 5.744837397605539e-10
Position 128: 5.59975779904064e-10
Position 170: 2.95261223354847e-10
Position 131: 2.4391438876367523e-10
Position 145: 1.89323182364205e-10
Position 244: 1.5763817819863924e-10
Position 247: 9.337131673777093e-11
Position 351: 7.915317045341755e-11
Position 289: 4.766481425886845e-11
Position 787: 9.435143557465838e-13
Position 296: 1.906314102018433e-14
Position 304: 4.738820346845906e-15
Position 309: 3.677290126344294e-15
Position 72: 1.6002030362521815e-15
Position 75: 9.760595611023112e-16
Position 252: 4.587597053436962e-16
Position 78: 4.0503177137309003e-16
