Gene = Il18bp
Position 1080: 0.045753294942110743
Position 517: 0.031435053564963185
Position 365: 0.030348214822996496
Position 1342: 0.02704686791615724
Position 426: 0.026767159236400828
Position 2938: 0.026573203509191165
Position 238: 0.0222563989022634
Position 2876: 0.02136288731146718
Position 493: 0.019773803167933396
Position 2535: 0.0188664993086261
Position 1284: 0.01751716226338981
Position 1345: 0.012569904127522626
Position 1017: 0.011891732173424485
Position 2353: 0.011503185453402748
Position 2719: 0.010930320150013847
Position 520: 0.010016935196955503
Position 663: 0.008451170050586196
Position 2188: 0.008210476374123594
Position 474: 0.006202157392541276
Position 2000: 0.004639287635179662
Position 898: 0.004546531699920185
Position 2994: 0.004251651769371882
Position 1310: 0.003814683080531381
Position 2366: 0.003722639465546361
Position 1038: 0.0035915812566915234
Position 1567: 0.0035814188109230855
Position 2372: 0.003438001508615793
Position 2436: 0.003230791931602381
Position 805: 0.003226084506233933
Position 1976: 0.0027147582847453994
Position 666: 0.00258948440744784
Position 597: 0.002416000305233313
Position 723: 0.0022921759891196
Position 2665: 0.00226100559661558
Position 2747: 0.0018609175831730226
Position 3070: 0.0018098040388064816
Position 280: 0.0018035325753739794
Position 455: 0.0017200357032250801
Position 523: 0.0017112232404922253
Position 2881: 0.00156819538307949
Position 1192: 0.0013480345917284042
Position 2218: 0.0012878046057915513
Position 702: 0.0012162133915451978
Position 951: 0.0011961521657702357
Position 1519: 0.0011185655475044473
Position 558: 0.0009554977021790153
Position 2227: 0.000884497268610745
Position 1267: 0.0008702989041250704
Position 276: 0.000796126812309131
Position 2648: 0.0007807161670953159
Position 211: 0.0007542724841354695
Position 1652: 0.0007465251471729119
Position 1220: 0.0007187270940855128
Position 2205: 0.000665301406186261
Position 3093: 0.000642896154321381
Position 2704: 0.0006391292494087574
Position 2903: 0.0006373470739086739
Position 2289: 0.00063302971902107
Position 979: 0.0006311390247235848
Position 1131: 0.0006183092137272259
Position 2460: 0.0005438754480357676
Position 1041: 0.0005358763544922034
Position 367: 0.000493963094734718
Position 407: 0.0004715409404066662
Position 2795: 0.00044030915695662825
Position 190: 0.00043858954082133777
Position 264: 0.0004326090058483331
Position 2256: 0.0004087526001345635
Position 2201: 0.00035824498079023524
Position 1971: 0.0003411850686448179
Position 1516: 0.00033977952892014554
Position 990: 0.0003325022882980399
Position 2106: 0.00032248453285442757
Position 2017: 0.0002762461157325546
Position 2923: 0.00025720851925737834
Position 378: 0.0002523841300643758
Position 216: 0.00024458768667773897
Position 3031: 0.00023081241588898162
Position 2229: 0.00022374085321154506
Position 835: 0.00022142319956927113
Position 2039: 0.00021081967212104754
Position 285: 0.00020641884161676796
Position 3035: 0.00019797361330127326
Position 2759: 0.00017343201217009913
Position 371: 0.00016555425130759753
Position 868: 0.00015595206082337173
Position 809: 0.00014081058338520915
Position 2262: 0.000130044254733457
Position 759: 0.00010219125876562977
Position 815: 7.841752997686542e-05
Position 142: 7.370397635590041e-05
Position 2479: 6.761625794590503e-05
Position 312: 5.2311899715797125e-05
Position 388: 4.419412715299903e-05
Position 382: 3.9987839192341935e-05
Position 297: 3.755012107731676e-05
Position 194: 3.3454067867427764e-05
Position 2024: 3.315554376937426e-05
Position 628: 3.1315660123618536e-05
Position 3239: 3.0454501881139878e-05
Position 766: 2.950869747469376e-05
Position 675: 2.7479198261150145e-05
Position 409: 2.5603923709631833e-05
Position 118: 2.1689215884716084e-05
Position 165: 1.7820110404474522e-05
Position 465: 1.7595004287852635e-05
Position 739: 1.6202170422988206e-05
Position 2077: 1.5530931785268306e-05
Position 880: 1.5395604370136874e-05
Position 400: 1.2134658327145586e-05
Position 369: 1.2022929782303913e-05
Position 865: 1.1727297065402896e-05
Position 577: 8.863410241156478e-06
Position 689: 7.951012691126662e-06
Position 316: 6.646682441881402e-06
Position 640: 5.171973026573166e-06
Position 563: 4.592073336456877e-06
Position 684: 4.553201951525592e-06
Position 305: 2.707707426389643e-06
Position 151: 2.1142330381065663e-06
Position 772: 1.8254528247812453e-06
Position 753: 1.5197224050475608e-06
Position 1387: 1.4970522162794045e-06
Position 778: 9.764391080023707e-07
Position 851: 9.038214775740185e-07
Position 322: 8.616113284145892e-07
Position 159: 6.01381667735896e-07
Position 822: 2.929993529442925e-07
Position 167: 2.2362151391147322e-07
Position 331: 3.302257009801926e-08
