Gene = Mtfmt
Position 13115: 0.00019293585916116626
Position 594: 0.0001795455825549442
Position 13200: 0.00016814640296549795
Position 345: 0.0001439703462644765
Position 12928: 0.00012427831811127326
Position 1308: 0.00012210031759787325
Position 5668: 0.00010528914945105323
Position 12714: 0.00010253489493393839
Position 13628: 9.656934858283297e-05
Position 826: 9.267648075995139e-05
Position 4588: 9.264634833440213e-05
Position 847: 8.095694192060116e-05
Position 13086: 7.426219445322814e-05
Position 1287: 7.114706742593067e-05
Position 5942: 6.707855954507901e-05
Position 13334: 5.2398964967502194e-05
Position 406: 4.268217184444441e-05
Position 12775: 3.872352616479004e-05
Position 1087: 3.770345065353004e-05
Position 6112: 3.28235753738446e-05
Position 13360: 3.21424259151981e-05
Position 140: 3.1525056520620866e-05
Position 1147: 3.090940255936281e-05
Position 289: 2.9233255607955618e-05
Position 6191: 2.2038422123956894e-05
Position 8864: 1.9809419211809464e-05
Position 853: 1.6534505160048735e-05
Position 12965: 1.584007456897403e-05
Position 78: 1.5112951048687308e-05
Position 6781: 1.0927777561219937e-05
Position 1563: 8.012799823433496e-06
Position 859: 6.724225248519153e-06
Position 148: 6.013452446218959e-06
Position 399: 5.710149812847815e-06
Position 225: 5.185055390464383e-06
Position 12102: 4.529100586704041e-06
Position 75: 4.439257569041427e-06
Position 12679: 3.853273088682175e-06
Position 1242: 3.655893219010525e-06
Position 13693: 3.366011442557784e-06
Position 13330: 2.6787178168589906e-06
Position 13091: 2.263401384358237e-06
Position 11997: 1.965550710558319e-06
Position 12090: 1.9153832146147263e-06
Position 1122: 1.7108381589866368e-06
Position 12665: 8.984443569409665e-07
Position 274: 3.655491258762103e-07
Position 13487: 3.2627475992079144e-07
Position 387: 2.833023853455162e-07
Position 12510: 1.9275645068524354e-07
Position 420: 1.3927599908562037e-07
Position 278: 8.765276619275523e-08
Position 12530: 7.755907200632042e-08
Position 389: 3.402814852650982e-08
Position 237: 2.994605286982825e-08
Position 251: 2.8123768117706626e-08
Position 428: 1.60212335397886e-08
Position 452: 1.4580892094613086e-08
Position 13096: 2.3166580505707293e-09
Position 13083: 1.822894251541232e-09
