Gene = Ccp110
Position 13584: 0.0020087179805604468
Position 190: 0.0019582329976201985
Position 352: 0.0018914890994811496
Position 473: 0.0018720772823325068
Position 17858: 0.0017695145439139766
Position 1285: 0.0017598958613162011
Position 908: 0.0014382780977062039
Position 17710: 0.001403670091632426
Position 19949: 0.0013859912242902526
Position 1160: 0.0012372775338506468
Position 158: 0.0012334840909119726
Position 12502: 0.0012078469637170379
Position 3387: 0.001190833546136823
Position 16512: 0.001149511034158865
Position 19231: 0.0011027229967106613
Position 11402: 0.0010597107894500574
Position 18811: 0.0010469744563287588
Position 3793: 0.0010360958847630667
Position 16438: 0.0010037487194495532
Position 17163: 0.0009025975608341798
Position 14791: 0.0007948918173391118
Position 13493: 0.0007702620394571527
Position 11813: 0.0007142302886184127
Position 13534: 0.0006240034999898364
Position 501: 0.0006108718809348833
Position 601: 0.0005280956200308259
Position 18582: 0.0005187035961471864
Position 20020: 0.00046977311708530964
Position 119: 0.000418670935002852
Position 1219: 0.0003986429087006289
Position 1090: 0.0003367095300909819
Position 14633: 0.00033654330753492626
Position 1596: 0.000179512050474834
Position 1175: 0.00014075896700971834
Position 829: 0.00013086713465957687
Position 17908: 0.00012105788210894244
Position 13879: 0.00011689008020995909
Position 491: 0.00010556748991027505
Position 1246: 9.786783524190115e-05
Position 1339: 7.971024219485755e-05
Position 15185: 5.8419063056076776e-05
Position 14715: 5.648171310733337e-05
Position 1133: 5.378327623510023e-05
Position 18222: 4.263789355066591e-05
Position 285: 4.216732306743447e-05
Position 637: 4.045432123242362e-05
Position 843: 3.894501213420324e-05
Position 18286: 2.682583070243616e-05
Position 459: 1.931960405395971e-05
Position 19583: 1.9092357387903213e-05
Position 608: 5.042709499422331e-06
Position 199: 4.693948355899692e-06
Position 409: 4.304516527893097e-06
Position 47: 4.1127817100371515e-06
Position 7: 3.6005437019181275e-06
Position 232: 3.4109438169408215e-06
Position 201: 2.0079270402600155e-06
Position 16: 1.9526639365716994e-06
Position 559: 1.9472779933420134e-06
Position 192: 1.7621247446220858e-06
Position 632: 1.7552572945688392e-06
Position 454: 1.4786840125284932e-06
Position 220: 1.4579934614285455e-06
Position 31: 8.601935094128351e-07
Position 461: 3.318112489803693e-07
Position 11724: 3.091760453211399e-07
Position 817: 8.453582773093181e-08
Position 780: 6.321068472084893e-08
Position 260: 1.078298828050668e-08
Position 262: 6.835265198729276e-09
Position 503: 1.1679431465856048e-12
Position 528: 4.911158641212045e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5414: 0.993715946115019
Position 17070: 0.9664217356358925
Position 10384: 0.9315752598911171
Position 22715: 0.9107152038270789
Position 18115: 0.8806808659178067
Position 13947: 0.7905661902506002
Position 13473: 0.5946264476770894
Position 17405: 0.5880117908322401
Position 11902: 0.423898247945537
Position 1077: 0.38442336365788776
Position 13450: 0.3639882960721927
Position 17272: 0.3535365545308037
Position 989: 0.33905195605170324
Position 1553: 0.2382947310413144
Position 1493: 0.22397513721490067
Position 12750: 0.2123577660033494
Position 19144: 0.19814117021089392
Position 11627: 0.18900617762214988
Position 2807: 0.16497403971760619
Position 15441: 0.15983327768730848
Position 12197: 0.15779717182745828
Position 21608: 0.13851735834725526
Position 20116: 0.13126604724171756
Position 18509: 0.11574891967397218
Position 23837: 0.09634890620198026
Position 18893: 0.09194828248493049
Position 1596: 0.08260209601162435
Position 20120: 0.07787456635447378
Position 10707: 0.07716661179913195
Position 19089: 0.07299108969667199
Position 19995: 0.06632667983187925
Position 17952: 0.0533327895788241
Position 1174: 0.051619041232143156
Position 19841: 0.051168156622591256
Position 1381: 0.04859827020014271
Position 13023: 0.04770416186872956
Position 19432: 0.04577516001126201
Position 11295: 0.04442217896931276
Position 18462: 0.04393856499748544
Position 16833: 0.041330047051198554
Position 11885: 0.040869998994034436
Position 20286: 0.03279667864973447
Position 13492: 0.03255849255809894
Position 3907: 0.03252350508880318
Position 18253: 0.03246194267658085
Position 18056: 0.030041854227816522
Position 4743: 0.02881250606567181
Position 11905: 0.024742496548892295
Position 17457: 0.024226181299023663
Position 5845: 0.02399161137777664
Position 15217: 0.022759335013817644
Position 18090: 0.021481528065927052
Position 4043: 0.020328849860716966
Position 2650: 0.020300818316967246
Position 17379: 0.018636842182197962
Position 12134: 0.018575167945647966
Position 5917: 0.017800141033952596
Position 15666: 0.017301825276093384
Position 12818: 0.016529134480920513
Position 20334: 0.016158474600393966
Position 20150: 0.015335208631659047
Position 19037: 0.014720728445389355
Position 20657: 0.013909987605352716
Position 1446: 0.01360157833933495
Position 694: 0.012485053114132557
Position 17768: 0.012297110566704954
Position 10593: 0.010528591089672641
Position 19883: 0.010172758278457553
Position 4832: 0.009702319025206657
Position 17360: 0.009415062746531729
Position 14708: 0.009078805809235029
Position 3878: 0.008678783323103623
Position 15100: 0.00827543569568314
Position 3310: 0.008076729728578255
Position 12176: 0.007861248757012503
Position 18149: 0.007718210485836718
Position 12970: 0.007532081755968461
Position 11998: 0.00728787247806506
Position 2315: 0.007040515481445798
Position 15247: 0.007027503691289866
Position 16705: 0.006574100853391168
Position 19610: 0.006409391945074169
Position 23199: 0.005996152367391921
Position 10673: 0.005933612786855737
Position 16647: 0.005799088104413617
Position 2092: 0.00539935368406955
Position 18359: 0.005337163738293954
Position 16598: 0.005212676157758613
Position 1473: 0.005064130531712245
Position 18336: 0.005037145911493677
Position 1649: 0.004897852891787009
Position 5370: 0.0048056522073755695
Position 22870: 0.004612873279022393
Position 13960: 0.0045592268026076925
Position 14315: 0.004555172339139326
Position 11532: 0.004350737366165678
Position 12940: 0.004231278079475243
Position 18121: 0.004074407601555438
Position 13836: 0.004047111009844609
Position 18316: 0.003984388125407029
Position 4610: 0.003963125365639078
Position 3186: 0.003937900507079747
Position 594: 0.0039006443138319053
Position 3784: 0.003866338680974039
Position 3329: 0.003737560165130458
Position 1095: 0.003706926431092848
Position 11335: 0.003699959073209562
Position 10560: 0.003567641349603953
Position 4411: 0.0035203206636409234
Position 1604: 0.0029757135386707153
Position 1652: 0.002889376056015457
Position 4869: 0.0028047840569908685
Position 15174: 0.0027873506103047786
Position 19437: 0.0027736105985731096
Position 13723: 0.002539761883522583
Position 275: 0.002348011788758156
Position 2172: 0.002281308116516631
Position 1690: 0.0022471117711527003
Position 17894: 0.0021940656258460163
Position 16324: 0.0021532597536084185
Position 269: 0.0021122495549521156
Position 5795: 0.0019899326239800888
Position 855: 0.0019806700541042197
Position 17412: 0.0019528036646879734
Position 17601: 0.001949340291049968
Position 14220: 0.0019410179027865013
Position 740: 0.0019122348490465467
Position 17010: 0.001887521480637693
Position 12259: 0.0017345539474235457
Position 1825: 0.0016908068439049416
Position 1893: 0.0016507549749279703
Position 11800: 0.0015513003130082621
Position 1159: 0.0013586177711028098
Position 5865: 0.0013576570904773586
Position 19524: 0.0013055315975711887
Position 2433: 0.0012893093857637339
Position 13478: 0.0012578341101175767
Position 5346: 0.0012175958637986712
Position 12360: 0.0012078469637170385
Position 2285: 0.0011119187020865618
Position 998: 0.0011099527210750339
Position 3577: 0.0010360958847630667
Position 18322: 0.0010256289732450037
Position 17628: 0.0010031937854935247
Position 904: 0.0008953546966623457
Position 1460: 0.000857977046711261
Position 1027: 0.0007188933347431785
Position 4080: 0.0007095674664349112
Position 1778: 0.0006955103772406271
Position 3353: 0.0005786549673345717
Position 18859: 0.0005683698930444182
Position 829: 0.0005676643108898301
Position 17598: 0.000527864081605969
Position 1336: 0.0004943814106795387
Position 409: 0.0004908821514418499
Position 1178: 0.0004869531164286876
Position 15152: 0.0004725678598145018
Position 1783: 0.0004137999628171
Position 617: 0.0003524273424609968
Position 237: 0.0003477167627175943
Position 889: 0.0003423290272765142
Position 278: 0.00032420891816803155
Position 1760: 0.0003069939672450609
Position 1307: 0.00030156335271861747
Position 653: 0.0002966640038867522
Position 14002: 0.0002649389878997984
Position 15275: 0.0002453589230389166
Position 968: 0.00017400084091527665
Position 18966: 0.00017164798873093963
Position 18395: 0.0001685063264800465
Position 13798: 0.00014693713849930887
Position 19327: 0.00014648883106147258
Position 14591: 0.0001463434313848263
Position 19460: 0.00012500392170098785
Position 742: 0.0001160216868429406
Position 14737: 0.00011086733131273214
Position 328: 0.00010836194093337455
Position 18755: 0.00010795377816885742
Position 1360: 9.915941622330339e-05
Position 543: 9.707991924404858e-05
Position 551: 9.111822520056729e-05
Position 148: 8.634543566790984e-05
Position 18935: 8.612619351149014e-05
Position 2241: 8.551258384603255e-05
Position 14032: 8.274189086933884e-05
Position 14740: 8.126896273729425e-05
Position 14537: 7.942032646718035e-05
Position 18467: 7.380405986802288e-05
Position 18399: 7.273594707411206e-05
Position 18693: 7.178976579328593e-05
Position 18259: 6.669527898473153e-05
Position 18255: 6.075769503815701e-05
Position 637: 5.773474788098695e-05
Position 319: 5.2673399448342555e-05
Position 791: 5.169617068629462e-05
Position 414: 5.146548035361305e-05
Position 569: 4.9121971603691124e-05
Position 18896: 4.161319159628102e-05
Position 949: 3.7863189199096257e-05
Position 14363: 3.3055134520353964e-05
Position 454: 3.247150557290128e-05
Position 15751: 3.230265691644501e-05
Position 19200: 3.171769735124478e-05
Position 369: 2.9842682575761747e-05
Position 1668: 2.9687763688599117e-05
Position 429: 2.862887699135337e-05
Position 17912: 2.6924102850905142e-05
Position 17786: 2.6322783034041358e-05
Position 711: 2.4602559855841234e-05
Position 788: 2.402156038928681e-05
Position 352: 2.3524050903295146e-05
Position 1973: 2.283394427034758e-05
Position 18434: 2.0282022048085522e-05
Position 674: 1.6887564262227952e-05
Position 18218: 1.491437934681655e-05
Position 17959: 1.4491325621798955e-05
Position 17713: 1.2947280919212122e-05
Position 434: 1.212364669176177e-05
Position 18518: 1.177740813188949e-05
Position 5570: 1.017585325030776e-05
Position 17814: 9.091047483755246e-06
Position 655: 3.1003418686290825e-06
Position 885: 2.878418724552671e-06
Position 357: 2.6495807229205823e-06
Position 14384: 2.6132650782207654e-06
Position 13785: 2.4313832528353176e-06
Position 14562: 1.8237880382162458e-06
Position 18174: 1.371027801875586e-06
Position 14197: 6.867067216533019e-07
Position 14246: 5.597319045111395e-07
Position 17830: 5.236295102827566e-07
Position 17698: 3.2055007494385194e-07
