Gene = Mto1
Position 23420: 0.000833655476335031
Position 5977: 0.0007276088611857438
Position 943: 0.0007030409294177762
Position 589: 0.0006561415751560779
Position 1084: 0.0005647274724032215
Position 364: 0.0004684034289068186
Position 10365: 0.0004380886961773896
Position 688: 0.0002684718826570379
Position 1286: 0.000260777034408242
Position 564: 0.00025344720646093614
Position 5200: 0.00020265196726244541
Position 10029: 0.00019122896421119135
Position 358: 0.00017294995930024003
Position 200: 0.00013328512780841185
Position 441: 0.00011076289046115487
Position 524: 8.107680985260287e-05
Position 920: 7.785377613334808e-05
Position 153: 6.994337347488966e-05
Position 10983: 6.3229199501202e-05
Position 454: 6.186985617538806e-05
Position 13841: 5.802201328264043e-05
Position 11453: 5.732751908896922e-05
Position 480: 5.6310753514826776e-05
Position 620: 4.732241549148441e-05
Position 582: 4.6887032107961486e-05
Position 374: 1.5643694883698335e-05
Position 91: 7.090149503037944e-06
Position 290: 3.3585495335957802e-06
Position 755: 3.189251189409424e-06
Position 9870: 2.170222352602471e-06
Position 9976: 1.853130416784823e-06
Position 206: 1.1746115147753576e-06
Position 108: 6.749867287096735e-07
Position 517: 4.758025064393877e-07
Position 258: 4.752825021411189e-07
Position 9313: 3.386486960555904e-07
Position 10218: 2.530640780638922e-07
Position 127: 2.038776763668224e-07
Position 10214: 9.61426775919015e-08
Position 785: 1.0417523610449018e-08
Position 503: 1.2822399628003936e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9001: 0.999091803342179
Position 1210: 0.9387253441128467
Position 25581: 0.773742885436806
Position 16675: 0.7451467442321075
Position 9708: 0.7305138003226108
Position 13311: 0.4873329616489749
Position 22422: 0.4587735896142279
Position 18457: 0.4580848348875272
Position 13343: 0.40626652264210406
Position 9207: 0.37190734000898096
Position 22451: 0.3713800193429139
Position 12613: 0.333088289383321
Position 9262: 0.3188488193062664
Position 3748: 0.3077397032388178
Position 9232: 0.2588477300190015
Position 12624: 0.23071080173118347
Position 16634: 0.21575708208588484
Position 22803: 0.20541248685214777
Position 18547: 0.1923023230487767
Position 12904: 0.1704228968966208
Position 25229: 0.16665202220709704
Position 5064: 0.12844490921926383
Position 894: 0.12504741461080748
Position 11744: 0.11173460320250386
Position 4555: 0.10311115503533429
Position 811: 0.09003484620013655
Position 788: 0.08965633982378231
Position 25204: 0.08472463750957421
Position 5339: 0.07996232972598769
Position 1509: 0.07835938002260916
Position 22403: 0.05910441495057962
Position 25341: 0.054879032057202265
Position 468: 0.05043018093836578
Position 4558: 0.04264466323946433
Position 22653: 0.041888149858341765
Position 9735: 0.041453258241568924
Position 917: 0.039615593845267055
Position 5083: 0.036587611803702534
Position 165: 0.035139079964649704
Position 9666: 0.034163400608335205
Position 22525: 0.031459299913743986
Position 9800: 0.030911684428051117
Position 12743: 0.02824125148635622
Position 12916: 0.027451084550750876
Position 12927: 0.025107714631609313
Position 3792: 0.02503626537722867
Position 12900: 0.02398319975821267
Position 5131: 0.02307942438061181
Position 19377: 0.022803310688720713
Position 6062: 0.022606632400104177
Position 12767: 0.021203921388428484
Position 23347: 0.021190349198678255
Position 16694: 0.020134866981960424
Position 15527: 0.019194419990653185
Position 9746: 0.018792983017372384
Position 12770: 0.017199975508439026
Position 25188: 0.015063286490569355
Position 18561: 0.014938745870442836
Position 24787: 0.014000857501147108
Position 727: 0.013712560308506086
Position 853: 0.013262235011520407
Position 24810: 0.012806618492009769
Position 3763: 0.012520389494155213
Position 877: 0.012089099747996443
Position 1215: 0.011248206690151794
Position 1311: 0.010560437565060258
Position 4651: 0.009651727638048785
Position 18630: 0.008994207867421219
Position 743: 0.008598751896350842
Position 14591: 0.008491694456012425
Position 12005: 0.008370777904629376
Position 6059: 0.008287637823768167
Position 9606: 0.007738239484237517
Position 14562: 0.0075545225448211805
Position 5303: 0.007204682687682604
Position 19180: 0.007129535505066374
Position 14588: 0.0070033626794738955
Position 1545: 0.006873408510027763
Position 25640: 0.006871101428254116
Position 25499: 0.006840974965737022
Position 19300: 0.006718068840043841
Position 9676: 0.006304859778718589
Position 12386: 0.006025858881479401
Position 22544: 0.0059596831168025255
Position 14325: 0.005605196049204269
Position 138: 0.005342923758949193
Position 12390: 0.005264210212491182
Position 12553: 0.0051341369263281445
Position 10281: 0.004919364692327541
Position 125: 0.004733977771762674
Position 9332: 0.0045521244797991425
Position 14174: 0.004492380764429247
Position 843: 0.004486210289319265
Position 3147: 0.004482197581714752
Position 9764: 0.004449740248196574
Position 9523: 0.004369277966300989
Position 24314: 0.004084761990789028
Position 12111: 0.00408235665287756
Position 9311: 0.0038540942677691434
Position 23970: 0.003709579953235984
Position 15504: 0.003619531584041616
Position 24479: 0.003452534573743114
Position 14357: 0.003445537871662862
Position 9281: 0.003140057875165545
Position 1251: 0.0030351441395754996
Position 2158: 0.0030021710922468153
Position 11917: 0.0028365378803167775
Position 24913: 0.0027196534713801786
Position 672: 0.0025700629704512546
Position 859: 0.0025400213881839723
Position 11954: 0.0024694936889169614
Position 703: 0.0022155400865704064
Position 12114: 0.0019462031676310248
Position 9779: 0.0018745669550474925
Position 508: 0.001567369732063492
Position 11315: 0.0015259825745081088
Position 598: 0.0013776469723222862
Position 1401: 0.0012158235125360906
Position 21406: 0.001091017432535976
Position 943: 0.0010409070647071615
Position 23906: 0.0010116534693882444
Position 9722: 0.0007971470181560986
Position 432: 0.0007303105787277085
Position 5900: 0.0007276088611857438
Position 22699: 0.0007072152633666929
Position 22808: 0.0006782616560114044
Position 171: 0.000664143087892236
Position 20770: 0.000635075932470108
Position 655: 0.0006327128221904616
Position 22761: 0.0006186202542545512
Position 9751: 0.0006092857802359571
Position 16907: 0.0005965185270882319
Position 23116: 0.0005722884465020264
Position 9653: 0.0005543739608566697
Position 19968: 0.0004809582525966995
Position 24680: 0.00047864530049532663
Position 19538: 0.00042720368683963044
Position 22085: 0.00041508059518319577
Position 9343: 0.00041119350756539853
Position 16924: 0.00040822376862935286
Position 839: 0.0004006810297301246
Position 1330: 0.00037974343538148573
Position 10596: 0.00037554216555020395
Position 16844: 0.0003738875766073923
Position 17542: 0.0003585237586730382
Position 989: 0.00033544149506408805
Position 17470: 0.0003275094493941072
Position 813: 0.0003133826743824505
Position 871: 0.0002867283369182213
Position 11692: 0.0002798453004138848
Position 903: 0.0002442467151663152
Position 16944: 0.0002336405169539181
Position 20822: 0.00022645217669422653
Position 21892: 0.00021874305916751792
Position 9188: 0.00021747533997824102
Position 17003: 0.0002010677803975631
Position 10437: 0.00019714275715231307
Position 992: 0.00019250823734808824
Position 470: 0.00017047075379538642
Position 19021: 0.00016758067079276277
Position 16164: 0.00011640476149525476
Position 1410: 0.00010539721495838679
Position 17750: 0.00010473084403767285
Position 1513: 0.00010415694366942549
Position 394: 0.00010012276852099348
Position 18931: 8.971767002525653e-05
Position 20118: 8.395755239166459e-05
Position 11355: 8.171676171553505e-05
Position 9959: 7.902271408764897e-05
Position 9933: 7.705979326268635e-05
Position 13765: 6.689469867493934e-05
Position 9532: 6.636455150524141e-05
Position 9398: 6.63398771154177e-05
Position 971: 5.948086333412226e-05
Position 18172: 5.32706448634903e-05
Position 10949: 5.12412488480282e-05
Position 1084: 4.92528930551294e-05
Position 755: 4.605118114028207e-05
Position 706: 3.905727518062526e-05
Position 9864: 3.4983724877055326e-05
Position 11335: 3.472332773045916e-05
Position 17237: 2.6826039219924587e-05
Position 9566: 2.4780493987104687e-05
Position 9484: 2.2219350904597458e-05
Position 206: 2.042898875836993e-05
Position 1176: 1.9146378542713508e-05
Position 10903: 1.1987950653173842e-05
Position 1270: 1.1709330085773397e-05
Position 1164: 1.0929181888624184e-05
Position 10567: 1.0604554165970356e-05
Position 17564: 7.578625037633687e-06
Position 17509: 7.125208807014923e-06
Position 1132: 4.883354235343753e-06
Position 403: 1.5781151682756094e-06
Position 398: 1.3584809820788842e-06
Position 356: 1.0381565516201663e-06
Position 9579: 1.030387818305329e-06
Position 9556: 9.352225433959873e-07
Position 1088: 8.846226966853639e-07
Position 9562: 8.514666104145443e-07
Position 374: 8.106730141195495e-07
Position 235: 5.807973801589393e-07
Position 347: 5.14035611478962e-07
Position 9914: 4.2347223039159107e-07
Position 10157: 3.4920675565579363e-07
Position 10324: 9.303620654346159e-08
Position 9366: 6.704620653133663e-08
Position 215: 1.8586305221622293e-08
Position 218: 1.7621695541194065e-08
Position 412: 7.085506483159551e-09
Position 9481: 2.272319746368553e-09
Position 9545: 2.2318656538929038e-09
Position 533: 1.925223645542416e-09
Position 307: 1.0548023454210834e-09
Position 535: 1.0344241899392414e-09
Position 310: 6.983382197611722e-10
Position 480: 1.6827895900825755e-10
