Gene = Pmvk
Position 676: 0.0001405165543887122
Position 681: 0.00013597871651962852
Position 392: 6.167992417222454e-05
Position 4934: 5.7267281970606626e-05
Position 1794: 4.8973669920662896e-05
Position 686: 3.458951392098466e-05
Position 1929: 3.3155966425812996e-05
Position 14109: 3.2568756099856645e-05
Position 211: 2.6905422995722437e-05
Position 1846: 2.6780530480869072e-05
Position 434: 2.6407389720075154e-05
Position 1331: 2.328706371406181e-05
Position 631: 1.8901733235540492e-05
Position 1307: 1.8261359796057372e-05
Position 1798: 1.637796864301988e-05
Position 4011: 1.1980097955826499e-05
Position 83: 2.0616770815281147e-06
Position 139: 2.0007332335021473e-06
Position 2477: 1.4641920471581147e-06
Position 6: 9.084870659094967e-07
Position 213: 4.921238397931207e-07
Position 245: 3.311860356211891e-08
Position 226: 3.034687939411351e-08
Position 217: 2.165211380001768e-08
Position 215: 1.941754581551941e-08
Position 230: 2.0915046779553086e-09
Position 228: 1.6720924162965043e-09
Position 284: 1.0454621302627837e-09
Position 333: 1.2915439260153575e-11
Position 249: 3.0388460385740882e-12
Position 267: 1.970034010869576e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13005: 0.9824891478600067
Position 13972: 0.9161324869774938
Position 2313: 0.5909801149472115
Position 9712: 0.3951516576775506
Position 7196: 0.35435712907933914
Position 9754: 0.20134908526442927
Position 5107: 0.19464160471706443
Position 4783: 0.1749833428933287
Position 9775: 0.17442414272316237
Position 272: 0.16381178771464797
Position 7340: 0.15529839065137943
Position 13352: 0.14742621082820698
Position 4872: 0.0812284845297557
Position 5085: 0.049537446152946606
Position 13623: 0.03553422125490388
Position 4660: 0.031522190236535734
Position 12729: 0.024558210764502212
Position 2575: 0.017569981097545394
Position 2510: 0.013927818850345296
Position 14316: 0.01384918993952135
Position 10018: 0.009977237606992413
Position 2545: 0.008467480781609072
Position 3225: 0.0064252650261110164
Position 12946: 0.005611410106162046
Position 12962: 0.00529612376981396
Position 5773: 0.004796109368107993
Position 13199: 0.004632410828710584
Position 13509: 0.004159748105027907
Position 294: 0.0034919615763329055
Position 276: 0.002928995327871112
Position 4473: 0.0028313340892582423
Position 13802: 0.00258489180457237
Position 13717: 0.002465464759022245
Position 14327: 0.002230374666594185
Position 255: 0.0021109299711556152
Position 309: 0.0020141770967207293
Position 13580: 0.001970423263685008
Position 2631: 0.0016623442697097349
Position 14362: 0.0015059144722180074
Position 2281: 0.0012295077820866256
Position 303: 0.0012136199989498978
Position 13730: 0.001097123712878177
Position 13828: 0.0010738669778392832
Position 14435: 0.0009893935553628244
Position 13369: 0.0009787909643655614
Position 2317: 0.0008803539887543045
Position 2891: 0.0007324194824615344
Position 3508: 0.0006638530805678056
Position 2873: 0.0006370820398946219
Position 13583: 0.0005601088828606665
Position 13908: 0.0005096835692603471
Position 4525: 0.0005084579426707298
Position 13469: 0.00047525737755891006
Position 1639: 0.0003963635969087402
Position 13534: 0.0003955469861089775
Position 4476: 0.00037447129353199317
Position 2492: 0.00036612695606006514
Position 3182: 0.00035723960096612504
Position 3565: 0.0003303914804157238
Position 2517: 0.00032081137873596604
Position 1999: 0.00024841151185448916
Position 1229: 0.0002204012593296213
Position 1610: 0.00020582082215705953
Position 2978: 0.0001819875817831998
Position 282: 0.00017364044970522426
Position 3475: 0.0001550037567193442
Position 14389: 0.00015473174382504758
Position 401: 0.00015028564836233396
Position 727: 0.00014224850981470582
Position 1769: 0.00013854350093351904
Position 1701: 0.00013237670780426964
Position 2944: 0.0001311429346744272
Position 1026: 0.000122522843029366
Position 3044: 0.00011609710813572854
Position 1070: 8.500799065466138e-05
Position 13331: 8.483183570177276e-05
Position 11877: 7.972399121520877e-05
Position 815: 7.9189333376688e-05
Position 470: 7.683805196352948e-05
Position 760: 6.81125730558272e-05
Position 421: 6.746874012023525e-05
Position 599: 6.553067636778717e-05
Position 14098: 6.522362504398041e-05
Position 4155: 6.359126729815629e-05
Position 13694: 5.8310059873984144e-05
Position 13993: 5.115379035818098e-05
Position 2464: 4.298547671163352e-05
Position 1698: 4.2577174747503376e-05
Position 752: 3.997651689890078e-05
Position 786: 3.7038667288928323e-05
Position 626: 3.5719250674240935e-05
Position 13307: 3.491245673719763e-05
Position 1494: 3.161277770946916e-05
Position 398: 2.950000669534664e-05
Position 1577: 2.6190275338926892e-05
Position 10499: 2.4862772130889452e-05
Position 1559: 2.4603423356111203e-05
Position 1843: 2.1521628788004113e-05
Position 10928: 2.0147992009791476e-05
Position 1781: 1.8114218429186783e-05
Position 3286: 1.3772040332576239e-05
Position 1041: 1.061601323884016e-05
Position 321: 9.697837807055854e-06
Position 2245: 8.382955215993005e-06
Position 10838: 8.109584690547018e-06
Position 10842: 7.7169953411619e-06
Position 314: 7.53384789096847e-06
Position 411: 7.45468972788182e-06
Position 2154: 6.113493742784194e-06
Position 442: 5.951192977269646e-06
Position 2043: 5.8794728123774856e-06
Position 10224: 5.70863810226599e-06
Position 2265: 5.181396911645743e-06
Position 10046: 5.033681923124634e-06
Position 2286: 5.023645130337142e-06
Position 2095: 4.526648805742309e-06
Position 6320: 4.128271329437215e-06
Position 2375: 3.955637347454845e-06
Position 3759: 3.901963630650711e-06
Position 14070: 3.86153468376116e-06
Position 3783: 2.795300045632713e-06
Position 3842: 2.7395712497107295e-06
Position 3911: 2.543263029832343e-06
Position 2327: 1.7069454723729354e-06
Position 2014: 9.57953468835511e-07
Position 3178: 1.7501005213637853e-07
Position 330: 1.016521926606336e-11
