Gene = Insc
Position 2359: 0.0013657438680828567
Position 3410: 0.0013200864446932766
Position 2757: 0.0010224669650660085
Position 1589: 0.0010100991350003822
Position 1144: 0.000931835997728842
Position 5423: 0.0009236902149367688
Position 1037: 0.000771038554415723
Position 1967: 0.0006955400357217704
Position 2373: 0.00061555342306128
Position 494: 0.0005760199333653007
Position 778: 0.0005504397807150906
Position 505: 0.00046207121525759293
Position 3921: 0.00040366403558082114
Position 347: 0.0003896541147220924
Position 2056: 0.00032480930252716506
Position 332: 0.00025578428361846005
Position 1679: 0.0002540938363402964
Position 1273: 0.00016665678870013328
Position 2079: 0.0001580840759295745
Position 2635: 0.00015153148660109494
Position 1820: 0.00011789148426594275
Position 239: 8.347835879120435e-05
Position 284: 8.084981260669366e-05
Position 877: 6.901756053988521e-05
Position 1489: 3.622850726848501e-05
Position 329: 2.6617140375138962e-05
Position 1471: 1.564899340125455e-05
Position 135: 1.4164166220150877e-05
Position 548: 1.3723209455648662e-05
Position 411: 1.2833442730473226e-05
Position 123: 1.2605357122753284e-05
Position 176: 1.1955187647046622e-05
Position 366: 1.1666152880945011e-05
Position 810: 1.0989160605405536e-05
Position 1176: 7.366187316088576e-06
Position 1516: 5.7826885464024434e-06
Position 1399: 2.693831451599703e-06
Position 128: 2.6002655447857843e-06
Position 353: 2.5807570114126896e-06
Position 389: 2.3788422461717615e-06
Position 531: 1.782670445596088e-06
Position 521: 1.5861449441538467e-06
Position 369: 1.5172316851643861e-06
Position 373: 1.3230062573545521e-06
Position 265: 6.331245870688495e-07
Position 379: 4.216689461542728e-07
Position 355: 2.414851146857973e-07
Position 241: 1.6537798328853948e-07
Position 170: 1.2427092494688614e-07
Position 566: 8.809316209769919e-08
Position 245: 5.669664367275321e-08
Position 562: 5.5690966872258245e-08
Position 252: 5.38334711341424e-08
Position 306: 4.266030549580202e-08
Position 299: 2.0819710804939192e-08
Position 573: 1.6338317303630477e-08
Position 186: 3.149688788086487e-09
Position 560: 1.1225039746530712e-09
Position 385: 8.901742870269928e-11
Position 105: 4.8875624102339914e-11
Position 102: 2.1213628134605733e-12
