Gene = Ubfd1
Position 12782: 0.04595634171370825
Position 445: 0.04270260957496236
Position 14294: 0.039251760382755005
Position 11601: 0.03727859716595867
Position 8807: 0.03461478551600772
Position 4463: 0.033125289092683724
Position 1737: 0.031084304225823527
Position 6240: 0.029047163363991678
Position 13390: 0.027391946880428123
Position 13616: 0.026650129307845855
Position 8586: 0.025387872555766206
Position 5034: 0.023246454193270847
Position 4386: 0.02182932514534084
Position 3491: 0.021722172417091148
Position 8016: 0.020890272716075905
Position 12111: 0.0201015094620899
Position 14793: 0.019527013303135703
Position 7413: 0.019413429601387377
Position 13103: 0.019333003105480202
Position 3293: 0.018509340823688474
Position 6514: 0.018436843673282473
Position 14390: 0.015558909345532728
Position 12067: 0.01502612821218955
Position 667: 0.015001307583595738
Position 10591: 0.014295066417095376
Position 8345: 0.014018430477029453
Position 13175: 0.0123647741002842
Position 9576: 0.011929265425417375
Position 10851: 0.011630428612851578
Position 9789: 0.011519387608373661
Position 3030: 0.010184730782435201
Position 3557: 0.010088830535403708
Position 14009: 0.009914171106757857
Position 1628: 0.009806373397645278
Position 1766: 0.009421178383043011
Position 8221: 0.00900074209467295
Position 11408: 0.008580061631953795
Position 6203: 0.008513819855915815
Position 13907: 0.008282900262324984
Position 3609: 0.007567716129080478
Position 13471: 0.007240771751583814
Position 2171: 0.006463272915900475
Position 628: 0.0064556203199840154
Position 14104: 0.006069963816028665
Position 6187: 0.005713424675755125
Position 12635: 0.005519373259766699
Position 12497: 0.0054817025742234056
Position 7335: 0.004952929227207567
Position 8250: 0.0049045643620680025
Position 10456: 0.00488174032823836
Position 818: 0.004870110954009214
Position 1877: 0.004789377820412287
Position 1098: 0.004141670154795812
Position 1656: 0.004133441204961519
Position 12943: 0.00382450755499891
Position 14588: 0.003563787272196914
Position 12547: 0.0035044789604187256
Position 13195: 0.00344833365895424
Position 1170: 0.0033092472320942245
Position 6099: 0.0033046686880097197
Position 13001: 0.003092087403315372
Position 9064: 0.003062195184182264
Position 1752: 0.0027474620044419975
Position 3541: 0.002722383704938208
Position 9100: 0.002566369409074826
Position 11843: 0.0024506370154064147
Position 1122: 0.002437204797731457
Position 10319: 0.002347730782782011
Position 1167: 0.002296233653519109
Position 643: 0.0022311983599385687
Position 8764: 0.002106661115795389
Position 9082: 0.001955106975900598
Position 1925: 0.0019037601207006697
Position 13290: 0.0017952176518543043
Position 13449: 0.0017933124213215556
Position 617: 0.0017441982838735913
Position 568: 0.0016606305309709653
Position 941: 0.0015785579699428391
Position 10994: 0.001532089265128861
Position 3261: 0.0014818271477668888
Position 2990: 0.0013913092467487185
Position 777: 0.0013502004571112078
Position 3469: 0.0012925621097969252
Position 11561: 0.0012733178840914476
Position 5443: 0.0012425792436422977
Position 2083: 0.0012107900902051938
Position 1501: 0.0011513434295227867
Position 1661: 0.0009855161845836121
Position 763: 0.000877052693057555
Position 538: 0.0008758800198217555
Position 1449: 0.0008364151144805151
Position 4583: 0.0008290376317642381
Position 3466: 0.0007847085277449084
Position 2080: 0.0007697618762060665
Position 712: 0.000708201266593262
Position 678: 0.0006845429338003029
Position 4157: 0.0006783170707729157
Position 3392: 0.000653876743666739
Position 5341: 0.0006039330798133729
Position 6522: 0.0005863605302759698
Position 6588: 0.0005686582245687115
Position 2013: 0.0005579563872337519
Position 1296: 0.0005572031590698231
Position 6610: 0.0005538895033625328
Position 730: 0.0005460761657444257
Position 1763: 0.0005231463396684825
Position 2176: 0.0005185636688527483
Position 9666: 0.0005153215264011938
Position 9242: 0.00046519395490647375
Position 5385: 0.0004473364643391049
Position 1807: 0.0004450088579409237
Position 745: 0.00044051687132675316
Position 1136: 0.000429320798165371
Position 9104: 0.0004225229502038733
Position 6115: 0.0004216849131196381
Position 1556: 0.00041720944582689757
Position 402: 0.00038323901484815407
Position 523: 0.0003161007356463123
Position 9995: 0.00027075234028311654
Position 869: 0.0002570861360209555
Position 6029: 0.0002535919634872325
Position 9934: 0.00025282888837349843
Position 575: 0.00024588620877011357
Position 578: 0.00020790022920795693
Position 1990: 0.0002069081474462393
Position 399: 0.00019895188115825563
Position 919: 0.00018141356794431664
Position 5203: 0.0001780391483172168
Position 688: 0.00015499745744012065
Position 5534: 0.00013013813767124167
Position 395: 0.00011224434946779687
Position 584: 9.233047285150974e-05
Position 5588: 8.86573731616323e-05
Position 4737: 8.537033595898964e-05
Position 715: 7.971552116159906e-05
Position 496: 7.109938393930344e-05
Position 973: 4.846569319706971e-05
Position 6874: 4.416887963097215e-05
Position 5461: 4.386162969804808e-05
Position 590: 3.087316933280036e-05
Position 9744: 3.045692433105805e-05
Position 2115: 2.2483113292157056e-05
Position 1362: 1.8067485734544886e-05
Position 517: 1.4971999702373495e-05
Position 1452: 1.2203893463583796e-05
Position 2912: 1.2129893136816072e-05
Position 1476: 1.0618615468073674e-05
Position 5301: 1.0295488493705919e-05
Position 4669: 8.077326168888592e-06
Position 955: 8.015202819227464e-06
Position 300: 7.12615120182571e-06
Position 230: 7.0401031134658236e-06
Position 186: 3.961975288326679e-06
Position 2042: 2.827091672392751e-06
Position 9114: 1.9626115972147344e-06
Position 348: 1.493299670321879e-06
Position 1883: 1.235612127777219e-06
Position 4893: 1.1132238499669472e-06
Position 201: 1.0108269286402925e-06
Position 1855: 8.420692822998662e-07
Position 503: 3.2321138575160176e-07
Position 4940: 3.0221381022095776e-07
Position 1922: 2.9696691042092345e-07
Position 5045: 2.1582960143803727e-07
Position 799: 1.960352678679163e-07
Position 327: 1.1558041197128295e-07
Position 499: 1.042989730463669e-07
Position 796: 7.860588677028039e-08
Position 598: 6.594408864581568e-08
Position 994: 3.909033248289455e-08
Position 802: 2.6926426530555652e-08
Position 790: 2.5058397311648084e-08
Position 350: 2.351426548737335e-08
Position 314: 6.910015239659465e-09
Position 462: 1.6299211875455887e-09
