Gene = Csn2
Position 1785: 0.09304869457816678
Position 4997: 0.07690337541498769
Position 5042: 0.06975612686405391
Position 4406: 0.056133463425725644
Position 3756: 0.048714644020671855
Position 5018: 0.04771275075489246
Position 6649: 0.03696882715626477
Position 3557: 0.03417447366459846
Position 5752: 0.031867659613126126
Position 3866: 0.029931449721654693
Position 2349: 0.017276664218678312
Position 5457: 0.016291015892195632
Position 2489: 0.014445437013201732
Position 2156: 0.013657036772026185
Position 5067: 0.01176067771614121
Position 5936: 0.011143255516495
Position 6010: 0.010231727087566792
Position 3560: 0.010164982720994226
Position 5878: 0.009738209173683178
Position 3158: 0.009497023024019733
Position 2253: 0.008116996378824405
Position 2184: 0.0073452120862342795
Position 6154: 0.005837622184477219
Position 912: 0.005218254139857425
Position 687: 0.005145582363618463
Position 6029: 0.005005959758671724
Position 5881: 0.0049107354233066895
Position 3517: 0.004894202256006433
Position 4931: 0.0043520069028432605
Position 5407: 0.004302659041086645
Position 7000: 0.0029617256774693195
Position 618: 0.0026291748037569774
Position 1098: 0.0025527211535377476
Position 4976: 0.002259264799603957
Position 3677: 0.0022164247520909237
Position 4319: 0.002208260268306343
Position 2373: 0.002188224483745882
Position 4377: 0.002079353150631663
Position 1953: 0.0019978192655913034
Position 5532: 0.0016432668821045869
Position 6485: 0.001610372007397777
Position 2255: 0.0014784906915092052
Position 6975: 0.001408176982177503
Position 5380: 0.0013785188043257024
Position 2700: 0.0012538727742406215
Position 4809: 0.0012304734412400184
Position 1748: 0.0011985979995497351
Position 1225: 0.0010857889794619116
Position 361: 0.0010786819735397342
Position 3730: 0.0010732626682062722
Position 6859: 0.0008997100301194373
Position 716: 0.0008147537702616261
Position 1329: 0.0007296251986213185
Position 3957: 0.0006913360693779301
Position 857: 0.00063485738899402
Position 5093: 0.0006052013556656579
Position 4581: 0.0005802395885781605
Position 4955: 0.0005448313734321621
Position 4489: 0.00048559325176002264
Position 3280: 0.0004631768316730613
Position 1988: 0.0004408332919738039
Position 567: 0.0004400886914050604
Position 4357: 0.00043984228165189085
Position 5802: 0.00041584658806897485
Position 3917: 0.0003815742634460833
Position 3940: 0.00037605547494439515
Position 3183: 0.0003737035819338825
Position 1729: 0.0003401866056663601
Position 1884: 0.00032730072799633925
Position 879: 0.0002992043042516395
Position 874: 0.0002932543667669547
Position 5308: 0.00029069549842026247
Position 758: 0.00027060222514566936
Position 4694: 0.00026795104999163995
Position 1549: 0.00026456102106173587
Position 4559: 0.0002323004405076447
Position 392: 0.00023107149653621211
Position 752: 0.00020938369223893655
Position 1346: 0.0002022721836556448
Position 4442: 0.00019629866047516197
Position 3716: 0.000167759167421176
Position 3988: 0.00013882217530757922
Position 2139: 0.00012952003923073562
Position 2378: 0.00012469515616019477
Position 840: 0.00011161660788899059
Position 1830: 9.83524907585514e-05
Position 799: 9.575048995660782e-05
Position 2437: 9.307372107585878e-05
Position 983: 8.947806818035446e-05
Position 374: 8.733188747842424e-05
Position 1381: 7.7831370821526e-05
Position 2122: 7.703847337214848e-05
Position 1721: 7.525837893449286e-05
Position 1356: 7.403824241371218e-05
Position 2605: 5.865460087883226e-05
Position 347: 5.6296110806344255e-05
Position 813: 5.592627051566371e-05
Position 987: 4.8738996597177884e-05
Position 859: 3.636277320324716e-05
Position 637: 2.8980061828685726e-05
Position 408: 2.8859734449258852e-05
Position 4897: 2.81392191085288e-05
Position 933: 2.6666249098611934e-05
Position 844: 2.22947258427063e-05
Position 625: 2.193086276449826e-05
Position 816: 1.903016579532095e-05
Position 478: 1.644856728482341e-05
Position 161: 1.619306048533659e-05
Position 109: 1.6165378121128726e-05
Position 810: 1.4410265519932629e-05
Position 1285: 1.4250571037606372e-05
Position 734: 1.2948574547614257e-05
Position 570: 1.1779651858786498e-05
Position 380: 1.1443183603221812e-05
Position 1557: 1.084675525456998e-05
Position 412: 9.207247426483751e-06
Position 126: 9.203595577537503e-06
Position 221: 8.02961290563458e-06
Position 251: 7.522769382666484e-06
Position 1067: 6.306480352559752e-06
Position 195: 6.2095505638196375e-06
Position 660: 5.626297150532264e-06
Position 1936: 4.850691586435564e-06
Position 1005: 4.3069445127300474e-06
Position 828: 3.35978543920924e-06
Position 1909: 3.358094986099939e-06
Position 1187: 3.13583035148949e-06
Position 1758: 2.5298743069295952e-06
Position 925: 2.0930837234031824e-06
Position 535: 1.8674013742340663e-06
Position 725: 1.8400764809056106e-06
Position 1385: 1.4045535683277928e-06
Position 1598: 1.327476690153312e-06
Position 1681: 1.077148491490769e-06
Position 1481: 1.0073683831346326e-06
Position 1404: 9.324107836623077e-07
Position 1397: 9.156841630126663e-07
Position 1475: 8.478731967935042e-07
Position 321: 5.847043891815312e-07
Position 1674: 5.041728779684129e-07
Position 1849: 4.80280293077669e-07
Position 178: 3.4025903676045766e-07
Position 422: 2.473956512844495e-07
Position 330: 1.9501696886807374e-07
Position 510: 1.389834061293344e-07
Position 173: 7.969669267982965e-08
Position 205: 6.203100619295362e-08
Position 325: 3.188699674148441e-08
Position 197: 2.813522149944189e-08
Position 138: 2.6543166611178104e-08
Position 1437: 1.0653193583596418e-08
Position 83: 9.803524645059038e-09
Position 492: 7.570867613548742e-09
Position 496: 4.763139729433282e-09
Position 521: 4.250701080087833e-09
Position 1027: 3.0322687677650163e-09
Position 1128: 2.37607480841424e-09
Position 256: 3.858020663504022e-11
Position 515: 1.123415471704274e-11
Position 309: 5.171816608909095e-12
Position 264: 2.2683673912777133e-12
