Gene = Fkrp
Position 821: 0.00020936390559408877
Position 3936: 0.00018617294433558815
Position 411: 0.00017951541423370416
Position 4055: 0.00016949775279201612
Position 87: 0.00013822597187482008
Position 1511: 0.0001216237321316982
Position 465: 9.848373008313606e-05
Position 1160: 8.969530112230836e-05
Position 1241: 8.580064302141701e-05
Position 1793: 1.5823194642094757e-05
Position 2142: 1.2176962090237954e-05
Position 628: 1.076701587973017e-05
Position 641: 8.88850335630772e-06
Position 653: 6.333720551354167e-06
Position 294: 4.9231251648159855e-06
Position 703: 2.224393517370294e-06
Position 309: 1.7478512583647123e-06
Position 158: 1.5468812215879897e-06
Position 877: 1.132786483582141e-06
Position 937: 5.517766272316834e-07
Position 797: 3.8024690714217626e-07
Position 1933: 2.25249193212965e-07
Position 1764: 1.2531015168904814e-07
Position 872: 1.0231346745639795e-07
Position 964: 6.936675962246601e-08
Position 940: 6.913079224135137e-08
Position 1351: 4.557845347582594e-08
Position 862: 2.5614322471151933e-08
Position 749: 2.342837694812462e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1605: 0.5935219376405819
Position 4755: 0.43455615999330466
Position 7070: 0.34112378547929617
Position 6730: 0.23868876280672793
Position 1608: 0.23133516642129495
Position 5471: 0.10526785804997207
Position 2209: 0.0437176131878688
Position 2397: 0.04032274644070823
Position 2284: 0.033186031190963944
Position 3868: 0.027475887285234438
Position 3163: 0.027284828616840978
Position 7031: 0.02647707021138802
Position 6773: 0.02300580842888564
Position 749: 0.021851894373738013
Position 7288: 0.01754496649486107
Position 2266: 0.01373007569479159
Position 2907: 0.012701561014144505
Position 2011: 0.01210694778942106
Position 4157: 0.008785876768228059
Position 6176: 0.007761715703669885
Position 6796: 0.007114239765541104
Position 4033: 0.007081296720531988
Position 1066: 0.0063198728682247185
Position 2400: 0.004113144743398702
Position 991: 0.00387269805944934
Position 4500: 0.003789053489847691
Position 4625: 0.0036348946022958365
Position 862: 0.0031770587462698354
Position 2378: 0.0029366087059539865
Position 905: 0.0028998113135138255
Position 5111: 0.002725060034406496
Position 5847: 0.002675772507245171
Position 5458: 0.0025862773204493464
Position 701: 0.002564165843666278
Position 1652: 0.0022713796205046446
Position 964: 0.002256735194218603
Position 5886: 0.002166600064089782
Position 5015: 0.0020235736993950136
Position 7123: 0.001999043855783374
Position 4854: 0.0019642430586659498
Position 4128: 0.0019621109720311344
Position 4648: 0.0019492846094009936
Position 1191: 0.0019183323937996255
Position 4528: 0.0017971593374760798
Position 3028: 0.001774126502099839
Position 6973: 0.0017407912990536935
Position 5349: 0.0015170307990471814
Position 1543: 0.0013088721451699292
Position 6754: 0.0012386789374720215
Position 1523: 0.0010485507481711367
Position 2292: 0.0010439786446590801
Position 6590: 0.001021329318254248
Position 658: 0.0009725305293360791
Position 3343: 0.000962567930209602
Position 2413: 0.0009496067292378028
Position 1152: 0.0009351027879606965
Position 4830: 0.0009292752798479049
Position 1613: 0.0008739991241273867
Position 2097: 0.000844303665144243
Position 4559: 0.0008394563264001591
Position 779: 0.0007892990325075166
Position 5012: 0.0006582311128134315
Position 1209: 0.0006543958673122271
Position 3268: 0.0006014295994968866
Position 1729: 0.000600519875084265
Position 125: 0.0005784083290979028
Position 1366: 0.0005526475671292704
Position 2214: 0.0005343979381692283
Position 1567: 0.0005336591787802302
Position 3250: 0.0005292245031391164
Position 3442: 0.00046978228505680403
Position 2425: 0.00043907029763154057
Position 6014: 0.00039707043674257734
Position 4774: 0.00039578651227056746
Position 1253: 0.00038128806177502804
Position 1498: 0.00036334334095438616
Position 1138: 0.00034705017656134254
Position 1155: 0.00034151599175013874
Position 613: 0.00033497569887633397
Position 1176: 0.00033151027997737405
Position 5181: 0.00031390710005185833
Position 4433: 0.0002792316637047129
Position 1459: 0.00027796773298676824
Position 5115: 0.00024315636685904798
Position 1118: 0.00024267998194785716
Position 1479: 0.00023601544105444664
Position 4239: 0.00023270708112409322
Position 5292: 0.0002134686283175284
Position 2767: 0.0002087526249264215
Position 2857: 0.0002084781399036361
Position 2942: 0.00020694706608616768
Position 4778: 0.0002007112194340795
Position 4425: 0.0001959930168326701
Position 817: 0.00017756986188823624
Position 850: 0.0001636674632633853
Position 2021: 0.0001599035649070955
Position 103: 0.0001488685486128884
Position 754: 0.000144079451247768
Position 4472: 0.00014218608924240083
Position 1314: 0.00013081311166891378
Position 3372: 0.00012647602005549685
Position 1268: 0.000125947441184099
Position 3376: 0.00011876821548005856
Position 998: 0.00011482742646334773
Position 2383: 0.00010470654029056052
Position 703: 0.00010416303530913632
Position 2452: 9.562660111272246e-05
Position 3272: 7.958616861622174e-05
Position 811: 7.88410199498527e-05
Position 3111: 7.824179226984116e-05
Position 3224: 7.639644394592648e-05
Position 660: 6.782329719080337e-05
Position 1075: 6.668042136705908e-05
Position 619: 6.497767954923042e-05
Position 2026: 5.623990787638531e-05
Position 2854: 5.363581912974034e-05
Position 973: 4.9293843934205096e-05
Position 1282: 3.598576170914827e-05
Position 993: 3.592435841812078e-05
Position 213: 2.9713907906617042e-05
Position 1036: 2.8089218473852892e-05
Position 1320: 2.7255595177986095e-05
Position 813: 2.5482570338507095e-05
Position 1664: 1.921938802704095e-05
Position 1038: 1.914618759591722e-05
Position 264: 1.7818060935664512e-05
Position 665: 1.5389262315089962e-05
Position 626: 1.5340988106796718e-05
Position 586: 1.3873807274311191e-05
Position 439: 1.3373405927497166e-05
Position 146: 1.1999079922498618e-05
Position 270: 5.3705402806222195e-06
Position 383: 4.724282964267765e-06
Position 911: 1.2378201014718351e-07
Position 908: 9.3669841844096e-08
Position 877: 7.919876427746955e-08
Position 797: 2.859414827123728e-08
Position 1015: 2.3330553793134526e-08
Position 338: 2.0899259399730757e-08
Position 332: 2.0369186024982256e-08
Position 322: 1.815876675763083e-08
Position 596: 1.5272901287317982e-08
Position 306: 1.293256377256284e-08
Position 324: 1.0749672167317909e-08
Position 335: 8.910445391673727e-09
Position 1023: 8.779800645750163e-09
Position 920: 8.548763934758755e-09
Position 170: 5.98158552223739e-09
Position 187: 4.602795394353658e-09
Position 267: 4.5118677010708425e-09
Position 496: 2.9168076061334483e-09
Position 317: 8.064112124878491e-10
Position 278: 7.592578621148717e-10
Position 501: 6.563929528525842e-10
Position 175: 6.141652843682845e-10
