Gene = Sh3bp2
Position 635: 5.47255391802241e-06
Position 456: 3.495042020326321e-06
Position 166: 3.315954351069757e-06
Position 72: 2.865530747728776e-06
Position 108: 2.8376048041538633e-06
Position 218: 2.4930832766071755e-06
Position 530: 1.7448116637146375e-06
Position 163: 1.3742867353917311e-06
Position 569: 1.2844864096812026e-06
Position 213: 1.1976025161954662e-06
Position 394: 1.0592495418196386e-06
Position 168: 7.38744521300976e-07
Position 323: 5.940116239016939e-07
Position 509: 5.538448836453221e-07
Position 487: 5.333791131875334e-07
Position 550: 3.9175482087530835e-07
Position 654: 1.480931153849982e-07
Position 287: 8.273549265071508e-08
Position 252: 7.652042974388421e-08
Position 454: 6.767640858398793e-08
Position 418: 6.713233869800243e-08
Position 245: 5.517215064120446e-09
Position 193: 4.143278328900239e-09
Position 247: 4.041432534653333e-09
Position 658: 3.3030193010835576e-09
Position 87: 2.2884071721327028e-09
Position 254: 1.994387620291119e-09
Position 463: 3.78758366079336e-10
Position 507: 2.126863689443243e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4598: 0.8748528515139795
Position 11005: 0.554303529301047
Position 16382: 0.5440976018135436
Position 6770: 0.46443597342301746
Position 13625: 0.42848898026544746
Position 2744: 0.298320529300816
Position 10372: 0.27643193781327163
Position 3645: 0.1817175343468325
Position 3789: 0.15000487803403612
Position 4851: 0.11502966936592
Position 11495: 0.07926979843973002
Position 3737: 0.07535395092598304
Position 4817: 0.06662499139114729
Position 16040: 0.05538705775729978
Position 14238: 0.05310221689635568
Position 6130: 0.050074949011261624
Position 4611: 0.043241400474715586
Position 697: 0.04279556962817538
Position 6734: 0.038564164035196566
Position 968: 0.03491425830055283
Position 11271: 0.03344324771197601
Position 6889: 0.03318783365250163
Position 5024: 0.02966185402123776
Position 743: 0.026804618254568147
Position 4792: 0.023666384116430125
Position 11446: 0.022568260157587484
Position 8356: 0.02063132823464257
Position 1381: 0.01929124780595621
Position 3689: 0.01723603239758623
Position 4635: 0.016467349255192533
Position 944: 0.008396088969277174
Position 5809: 0.007872505592760802
Position 10541: 0.007169019880714036
Position 2571: 0.0067365860695134385
Position 4857: 0.006677235874542774
Position 6111: 0.006096520931322139
Position 779: 0.006006171632768645
Position 5088: 0.005353367615167017
Position 991: 0.005304151478976591
Position 3694: 0.004695580028107363
Position 1304: 0.0046565386809384185
Position 4838: 0.0044754076037315455
Position 800: 0.004272133994407348
Position 3660: 0.0037841150447414577
Position 12825: 0.003753991356110067
Position 6041: 0.0034207711474721287
Position 2798: 0.0033166297991102196
Position 909: 0.0031347712972540497
Position 3000: 0.0030473267931159635
Position 8229: 0.0027138776917272557
Position 5205: 0.0023114773671693493
Position 4888: 0.0019276407622399229
Position 576: 0.0016899367812455712
Position 5253: 0.0016640836321862994
Position 679: 0.0015826083913151308
Position 10054: 0.0015620579711008017
Position 3438: 0.0014231421164819576
Position 3975: 0.0013060732520541723
Position 7397: 0.001238095740049404
Position 3970: 0.0011961416239820333
Position 2276: 0.0011769407018133353
Position 3948: 0.001140809466680747
Position 1188: 0.0011025143352613894
Position 4638: 0.0010674069185369185
Position 10677: 0.0010610056485365542
Position 1256: 0.0010184580742554354
Position 1447: 0.0008754660437697707
Position 7439: 0.0007266542357172325
Position 368: 0.0007160607350874991
Position 1566: 0.0006372223309024025
Position 2701: 0.0005738287075556562
Position 4761: 0.0005677667253236713
Position 7105: 0.0005580318330797714
Position 3536: 0.0005299488887899716
Position 973: 0.0004770402610053705
Position 1338: 0.00044390631648716415
Position 5649: 0.000412706210975161
Position 3106: 0.00036442489038272704
Position 997: 0.0003457739374663523
Position 2652: 0.00028061468060924696
Position 5208: 0.0002639062625086054
Position 2464: 0.00026150280022580065
Position 2435: 0.00025709515922367926
Position 629: 0.0002553239525982775
Position 1770: 0.0002446761336584624
Position 1310: 0.00023267380055260253
Position 4346: 0.00023152871518600988
Position 1264: 0.0002265405700159107
Position 5309: 0.00018087697269522459
Position 7234: 0.00017288822393871228
Position 6458: 0.00013013250517318015
Position 382: 0.0001292372274230619
Position 2312: 0.000128521775586341
Position 1531: 0.00011296720979706146
Position 2065: 9.96887965411869e-05
Position 5777: 9.265017352993618e-05
Position 5673: 9.067137222609572e-05
Position 1806: 8.748970322144371e-05
Position 5731: 7.338536966143115e-05
Position 3230: 5.974500555851809e-05
Position 2120: 5.4741379923190025e-05
Position 2576: 2.777034891314148e-05
Position 951: 2.5217075395250918e-05
Position 2024: 2.1749725377052686e-05
Position 1535: 1.4561337542098827e-05
Position 1423: 1.2991219473493082e-05
Position 1692: 1.2478885126940089e-05
Position 1345: 1.1351301759931443e-05
Position 710: 1.0377471581978378e-05
Position 841: 9.855729956828035e-06
Position 1082: 8.909465307609745e-06
Position 2162: 8.327766424342568e-06
Position 332: 7.927766378106579e-06
Position 1046: 7.568314701220011e-06
Position 718: 7.17252568608477e-06
Position 156: 3.2848636854359776e-06
Position 5118: 2.4946357584361653e-06
Position 852: 1.2536976098259982e-08
Position 878: 1.0522938833822335e-08
Position 294: 7.172554885837226e-09
Position 384: 6.205954269446114e-09
Position 1019: 5.568030088226306e-09
Position 978: 2.5373885389934335e-09
Position 483: 1.7805865105699677e-09
Position 318: 2.969292949278442e-10
Position 712: 1.431853710957143e-10
Position 175: 9.634340892064428e-11
Position 723: 5.1117003102069934e-11
Position 459: 4.092217841882059e-11
Position 204: 3.8378491179139477e-11
