Gene = Ugdh
Position 12710: 0.004418251085450084
Position 16746: 0.004155055550259251
Position 14368: 0.0037698123027340106
Position 15973: 0.0037490450107167702
Position 16959: 0.003732158731661696
Position 17682: 0.0036082895751668154
Position 12400: 0.003259068449457674
Position 19518: 0.003191298493578354
Position 13295: 0.00308308303032679
Position 18663: 0.0030740383114286653
Position 15012: 0.0029745906309727923
Position 15195: 0.002928852455530139
Position 11243: 0.0028808281507987435
Position 14207: 0.002655110644400482
Position 12712: 0.0024668407357816237
Position 12820: 0.0024334960331819176
Position 13067: 0.00234179599996537
Position 13060: 0.002320032644300333
Position 245: 0.002278429301401578
Position 19733: 0.0021570604083404003
Position 1384: 0.002042607442319995
Position 21571: 0.0019037740442650246
Position 12767: 0.0018024971418113234
Position 18109: 0.0017407205434349202
Position 15311: 0.0015054231815248413
Position 14229: 0.0014883201570426465
Position 12180: 0.0014425594728788144
Position 18749: 0.0013731396592042264
Position 13518: 0.0012900134693573128
Position 18153: 0.0012037470404662122
Position 13120: 0.001181524729778897
Position 12848: 0.0011196776736508867
Position 322: 0.0010708235983863577
Position 15161: 0.0009223098236807567
Position 19585: 0.0008311729364867213
Position 387: 0.0007314742137419111
Position 1631: 0.0007260374704869305
Position 12657: 0.0007204853124544228
Position 21090: 0.0007076307173667903
Position 14823: 0.0006922835155210907
Position 11896: 0.0006837706508483676
Position 12732: 0.0006828007599742792
Position 1539: 0.0006687725548470225
Position 19403: 0.0006678851981969186
Position 15680: 0.0005849516647098834
Position 16187: 0.0005648385270174833
Position 15206: 0.0005389277477406114
Position 1751: 0.0004967839468186253
Position 12717: 0.00041838227988336287
Position 190: 0.0003831433341704393
Position 938: 0.0003539132908703655
Position 19162: 0.00033061618301951436
Position 1694: 0.00027616661606836917
Position 13986: 0.0002611220664105649
Position 12434: 0.00023217642585463488
Position 19167: 0.000218428459551312
Position 19072: 0.00021323811619012675
Position 1526: 0.00020840441067932478
Position 712: 0.00014665139146524594
Position 11912: 0.00012697779722071968
Position 1418: 0.0001028662909950159
Position 18378: 7.983942676044933e-05
Position 1708: 7.633684108712196e-05
Position 14753: 7.49372433229729e-05
Position 12355: 6.432027085502573e-05
Position 130: 6.257148363522057e-05
Position 620: 5.502399173051664e-05
Position 18965: 3.878468646345097e-05
Position 305: 3.791766737796908e-05
Position 26: 3.483137137495194e-05
Position 380: 3.254086394649929e-05
Position 56: 2.88117758559524e-05
Position 122: 2.8282177602499023e-05
Position 461: 2.5186444586375045e-05
Position 19800: 2.3185366023445642e-05
Position 13689: 2.269174076141295e-05
Position 1146: 2.1422800309108588e-05
Position 786: 2.133189612769324e-05
Position 894: 2.082657992879671e-05
Position 15720: 1.960675793586483e-05
Position 464: 1.6491262958635022e-05
Position 1543: 1.551480971900813e-05
Position 275: 1.4234319180410661e-05
Position 1598: 1.2661041094706705e-05
Position 12793: 1.232454278865949e-05
Position 15657: 6.655168889356618e-06
Position 137: 3.10401621900213e-06
Position 18469: 1.7700229434573676e-06
Position 18: 6.47798227204765e-07
Position 12962: 5.403918240307214e-07
Position 14234: 3.383996660181634e-07
Position 15: 3.240385476979336e-07
Position 925: 2.1252267347821093e-07
Position 398: 7.736960988517421e-08
Position 17699: 4.991380188702473e-08
Position 307: 2.31462532110654e-08
Position 629: 4.366486857127932e-09
Position 516: 8.173832642753794e-10
Position 431: 6.772438200134058e-10
Position 528: 4.297812263832992e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15605: 0.9582436449472206
Position 11805: 0.9263341787559849
Position 8364: 0.9188753819388322
Position 19013: 0.9177399936812797
Position 17340: 0.9045279209286841
Position 21885: 0.87677079014084
Position 18304: 0.8749628306248174
Position 12590: 0.8627240244786217
Position 13190: 0.7388038877572265
Position 12298: 0.7368721744264157
Position 19297: 0.710271561793555
Position 13012: 0.646705536113266
Position 14809: 0.6197672166526446
Position 18836: 0.4511899646860404
Position 14049: 0.21567465713888453
Position 17569: 0.17657439274701728
Position 5584: 0.1303353530838732
Position 13046: 0.12248703330811665
Position 12930: 0.1129460660367726
Position 12388: 0.10526056386963545
Position 18631: 0.10242896616779575
Position 20425: 0.10085372124803983
Position 14768: 0.10076205529135474
Position 2011: 0.09595301295176277
Position 14865: 0.09581928269041494
Position 5337: 0.08880398958530743
Position 13166: 0.08829731538343412
Position 19503: 0.08404183431966862
Position 14610: 0.07548213301785524
Position 11759: 0.058471646267249204
Position 19481: 0.05715614576967933
Position 16865: 0.05516626953050177
Position 9141: 0.04752981726916069
Position 13198: 0.046898614962368086
Position 11536: 0.04633531210069655
Position 22242: 0.03788407518480942
Position 17588: 0.03700363873185751
Position 6652: 0.03501662784227007
Position 17097: 0.034814928885623604
Position 22199: 0.03204016504074533
Position 19932: 0.03037477623168628
Position 18862: 0.03002436776037359
Position 18543: 0.028555986382036443
Position 16794: 0.026847212599589772
Position 17590: 0.026562882337701738
Position 6779: 0.024411643973251147
Position 21002: 0.0243192490400006
Position 14845: 0.023362941078874246
Position 11476: 0.02313251854057349
Position 4157: 0.022379021236799284
Position 20593: 0.02151079056810756
Position 19557: 0.021092769732193626
Position 22695: 0.02050619283714583
Position 15436: 0.016862126924371865
Position 19506: 0.016811365012454695
Position 11176: 0.015628244424248466
Position 15814: 0.01491665602080763
Position 22596: 0.014577691073219382
Position 15101: 0.013531892248027588
Position 5247: 0.013261581301463923
Position 368: 0.012578486972772685
Position 13192: 0.01253789903858397
Position 11344: 0.012490615298907527
Position 13236: 0.01246874613460655
Position 22483: 0.012394915894369234
Position 9261: 0.011963479827909497
Position 1313: 0.011912088116009358
Position 18592: 0.011331860634173838
Position 5725: 0.011141754794176196
Position 18263: 0.01101311584182565
Position 18328: 0.010833198366996134
Position 16704: 0.009829373396630557
Position 1584: 0.009260250857440363
Position 14972: 0.009200428240062066
Position 17293: 0.009049391029730281
Position 16888: 0.008793616272830441
Position 13216: 0.008536522776578995
Position 18768: 0.008410559128315166
Position 17262: 0.0077107768294836666
Position 19778: 0.007586007713870736
Position 19538: 0.0074540600699851125
Position 13686: 0.00722651413536339
Position 14787: 0.007046938096578908
Position 18640: 0.00639153207376582
Position 1375: 0.006177735858531893
Position 16928: 0.006081809192045684
Position 9290: 0.006020365931161167
Position 1593: 0.005625339339994566
Position 8332: 0.005600723138938841
Position 5468: 0.005326341442394779
Position 18753: 0.0051441365179861346
Position 1450: 0.005139942159340488
Position 12443: 0.0047110586079987535
Position 8185: 0.004401247636592489
Position 15587: 0.004244449017006802
Position 5446: 0.004188360467747955
Position 18843: 0.0041628598740732735
Position 18577: 0.003608190585800426
Position 22298: 0.0033983681033801683
Position 19605: 0.003366459606298264
Position 17584: 0.0031941197485144232
Position 2007: 0.00317427838797212
Position 12446: 0.0031009280792842035
Position 13080: 0.002962815427765571
Position 12023: 0.0029442432100630408
Position 12618: 0.0028091170230332067
Position 15909: 0.0027269237598381802
Position 19966: 0.0027039694016364967
Position 12212: 0.0026737607442483264
Position 12061: 0.002568989974406058
Position 12264: 0.002516180183812669
Position 13230: 0.002492128383713095
Position 5111: 0.0024201914685530734
Position 17964: 0.002228557414864142
Position 1542: 0.002185569979140261
Position 15860: 0.0020863518426273335
Position 15546: 0.0020307887153230395
Position 21282: 0.0019037740442650246
Position 16589: 0.0017645701767975309
Position 1664: 0.0017085517834612661
Position 12117: 0.0016979485362235607
Position 475: 0.0016251384817557938
Position 14614: 0.0014485282592538163
Position 15131: 0.001421145946637354
Position 1498: 0.0013307451046711317
Position 21608: 0.001186252448955906
Position 8119: 0.0011419261835687255
Position 17392: 0.0010591050994696284
Position 322: 0.001034007631439585
Position 16062: 0.0010049183686528247
Position 13201: 0.0009782069457983465
Position 18012: 0.0009719210942306953
Position 12138: 0.0008703104569180007
Position 18306: 0.000849135278817738
Position 15067: 0.0008050774213691326
Position 1275: 0.0007448849390075508
Position 17621: 0.0006599964099449691
Position 12979: 0.0006512115779836976
Position 13487: 0.0006464779756069864
Position 1630: 0.0006457820235461635
Position 16515: 0.0006451429674233003
Position 12245: 0.0005921881363880818
Position 17640: 0.0005011900577675929
Position 1333: 0.0004549426761615898
Position 12966: 0.0004251862274828202
Position 13170: 0.00039970010675561434
Position 19740: 0.0003407544584581165
Position 19192: 0.0003358317634367384
Position 1399: 0.00032143258581011
Position 12537: 0.0003081139025514813
Position 1647: 0.0003068044765635727
Position 17410: 0.00024185739235256493
Position 13778: 0.0002375318378233284
Position 12740: 0.00022691175808369624
Position 14653: 0.00021545577953593616
Position 14997: 0.0001937834478645123
Position 19261: 0.00019197143306968266
Position 14588: 0.0001888388721273735
Position 18221: 0.00015970252406017634
Position 18518: 0.00010804277846613713
Position 20283: 0.00010314354394040048
Position 1425: 7.217158914259778e-05
Position 13708: 7.054753424766984e-05
Position 13688: 7.046293309985823e-05
Position 1685: 6.59722710858285e-05
Position 13868: 5.732352114572772e-05
Position 2055: 4.055806435626937e-05
Position 19315: 3.9100803990856965e-05
Position 13751: 3.4732081548920454e-05
Position 19509: 3.351068929226557e-05
Position 13354: 2.743238410023373e-05
Position 804: 2.353206815792185e-05
Position 18426: 2.2600271381673427e-05
Position 613: 2.0393978631451063e-05
Position 17140: 1.914922239984182e-05
Position 14155: 1.8716163657531678e-05
Position 1529: 1.612608904108656e-05
Position 1478: 1.6034498868593688e-05
Position 578: 1.5996777476100895e-05
Position 715: 1.5283608009116344e-05
Position 16755: 1.391527154948925e-05
Position 1458: 1.2753939907004745e-05
Position 1505: 1.2401199435830425e-05
Position 17193: 1.2330350070748508e-05
Position 13379: 1.1203690675552721e-05
Position 855: 1.0567614383684372e-05
Position 187: 9.449841666265035e-06
Position 1636: 7.799933021444133e-06
Position 1073: 7.668853430820649e-06
Position 19713: 5.641975692946391e-06
Position 269: 5.513822204189457e-06
Position 880: 4.415101832650758e-06
Position 12655: 3.7671052961892878e-06
Position 12627: 3.4806915625271307e-06
Position 12725: 3.3950136398444365e-06
Position 15465: 3.0287733885114353e-06
Position 19517: 2.759437202260794e-06
Position 1150: 2.2414588829571326e-06
Position 1282: 2.215765800170244e-06
Position 760: 1.9760190836911138e-06
Position 15925: 1.1794044989061259e-06
Position 13497: 2.3382462107680608e-07
Position 1109: 6.678342638893861e-08
Position 13114: 2.6430062306138017e-10
