Gene = Lair1
Position 5242: 0.011421266191372913
Position 4018: 0.008880082289566335
Position 8231: 0.008383746558527035
Position 6770: 0.008136821305052366
Position 6209: 0.007797373506582928
Position 10590: 0.006954028643385373
Position 3805: 0.006203118557149588
Position 2083: 0.005661742525887121
Position 1885: 0.005496261697508789
Position 3062: 0.005427886669782225
Position 2515: 0.005375781063922729
Position 5497: 0.0053060868309487185
Position 2690: 0.005194000753943842
Position 2053: 0.00444358303961449
Position 6844: 0.004333691153924146
Position 1323: 0.00413371950220784
Position 5832: 0.003879006012400221
Position 3610: 0.003684010365520401
Position 6809: 0.0035257654642944117
Position 3840: 0.0032944579416047054
Position 853: 0.003093226389814158
Position 6288: 0.0028978875837123693
Position 8796: 0.0026347703070460646
Position 5811: 0.0023832705102944233
Position 158: 0.0020565409611556034
Position 3096: 0.001750793467843688
Position 3879: 0.0014621969251113543
Position 492: 0.0013614288210292945
Position 637: 0.00119255803056346
Position 4700: 0.0011250263001786483
Position 602: 0.0010583129984907892
Position 1823: 0.0010113439312959829
Position 3276: 0.0009691830433271852
Position 4773: 0.0008781118117267579
Position 634: 0.0008133266389219918
Position 5142: 0.0007342245407615177
Position 1043: 0.000716589282567646
Position 656: 0.0006535851475070701
Position 2395: 0.0006495344986020922
Position 827: 0.0006072489449620325
Position 1131: 0.000605103778851273
Position 1026: 0.0005586025143658774
Position 3626: 0.0004829162492579227
Position 771: 0.00043799009724546057
Position 5720: 0.000433573796189123
Position 1689: 0.0003844925697543212
Position 3388: 0.0003597084947768842
Position 3571: 0.0003563637445230508
Position 2035: 0.0003403064708160796
Position 1361: 0.0003298183356903837
Position 1447: 0.00032389524282432823
Position 2887: 0.0003100870379822081
Position 3011: 0.0002685982502164698
Position 2814: 0.0002606140548337061
Position 1829: 0.00025228009709745217
Position 4444: 0.00022886004442492438
Position 3032: 0.00022100665833106137
Position 3099: 0.0002182438798075833
Position 824: 0.0001622220670255875
Position 2378: 0.00013045931554771708
Position 1734: 0.0001298227244315615
Position 391: 0.00011629414559170961
Position 359: 9.423503336090145e-05
Position 2742: 8.772021826638955e-05
Position 1605: 8.549078351871394e-05
Position 5089: 6.035435488267952e-05
Position 568: 5.548210944401053e-05
Position 231: 5.4107035162996086e-05
Position 170: 4.293021911046901e-05
Position 435: 4.214480068247364e-05
Position 5855: 3.770327280910251e-05
Position 1858: 3.6248228734322386e-05
Position 5060: 3.328403491091247e-05
Position 2207: 3.301489688934331e-05
Position 2415: 2.4974883626629073e-05
Position 1504: 1.9538804760390212e-05
Position 2506: 1.542922780073393e-05
Position 1472: 1.3456276725702169e-05
Position 2183: 1.1940996445229215e-05
Position 1111: 8.19039792127587e-06
Position 2090: 7.822117386458722e-06
Position 165: 7.1726213338525056e-06
Position 1334: 6.911741416757367e-06
Position 831: 6.186083175807631e-06
Position 1246: 4.157014004350263e-06
Position 1188: 3.8738461884419084e-06
Position 860: 3.182033203931276e-06
Position 255: 3.102500476998817e-06
Position 982: 2.9896778272853236e-06
Position 197: 2.7146420732144326e-06
Position 243: 2.616561348620114e-06
Position 1398: 2.5702051619118123e-06
Position 340: 2.2552768075395715e-06
Position 1609: 1.9506205121453613e-06
Position 1210: 1.7382944689739174e-06
Position 1225: 1.3670225362758708e-06
Position 912: 9.317206281215509e-07
Position 744: 8.951130524180356e-07
Position 175: 5.5523922264484e-07
Position 976: 1.4239781154257817e-11
Position 531: 1.1396506347941999e-11
Position 699: 1.1066222165722995e-11
Position 295: 7.381120762358505e-12
Position 142: 6.549655378865534e-12
