Gene = Tapt1
Position 4105: 0.012019887774573681
Position 4483: 0.011815474628700948
Position 3947: 0.009268689328230339
Position 3363: 0.009030521155957455
Position 9835: 0.008999121716699574
Position 3110: 0.008947749099590379
Position 9731: 0.007877273629702196
Position 2840: 0.0070490115465994705
Position 11009: 0.006980134483867408
Position 8104: 0.0062436085281815535
Position 3067: 0.00560154471206841
Position 4176: 0.005263604790997726
Position 6239: 0.004204651146193962
Position 2249: 0.0034901688239210105
Position 5817: 0.0033036163814174745
Position 2708: 0.002403461773145714
Position 8667: 0.002306523734997435
Position 4023: 0.0020582066666013413
Position 3646: 0.0018944974163503318
Position 2387: 0.0018203734884459084
Position 1403: 0.001618369514035731
Position 9987: 0.001567418000251407
Position 2093: 0.0014485803426255337
Position 422: 0.0014479858843994859
Position 8654: 0.0014129664881196197
Position 963: 0.001195386097354641
Position 6186: 0.0011170202424726672
Position 366: 0.0011086312990680933
Position 4810: 0.0009692133960291714
Position 2285: 0.000921691963032505
Position 3979: 0.0007600363853769634
Position 3623: 0.0007473350325075532
Position 855: 0.0007139744895095778
Position 879: 0.0007066990559395165
Position 2567: 0.0005955074376873857
Position 1502: 0.0005710132930445226
Position 4218: 0.0005396424069844108
Position 3982: 0.0004732969507372168
Position 3908: 0.00041582819696711317
Position 382: 0.0003774450006586452
Position 6933: 0.0003627083544467308
Position 3416: 0.0003580036300753354
Position 635: 0.0002697998312661227
Position 2316: 0.00026902710150192115
Position 2139: 0.0002487454922004968
Position 299: 0.0002191455043103309
Position 1387: 0.00021712878278609907
Position 1720: 0.00020430982890028157
Position 1475: 0.00019328495163647486
Position 5786: 0.00018610586274136134
Position 899: 0.000177589078478037
Position 1329: 0.0001638190155939366
Position 6514: 0.00015697741469642372
Position 6472: 0.0001500208172795476
Position 1747: 0.00014374246056604755
Position 2034: 0.00014298386587270802
Position 480: 0.00011950598338880759
Position 3545: 0.00011529188858835606
Position 2356: 0.00010663848370065352
Position 2648: 0.00010341527642675075
Position 2599: 6.684069302771118e-05
Position 3366: 6.0938195777875965e-05
Position 1862: 5.663646445295802e-05
Position 1304: 5.2654576703465094e-05
Position 2206: 4.8010588639777224e-05
Position 2061: 4.5786951483759076e-05
Position 2223: 4.538816664226593e-05
Position 1134: 4.20260931045031e-05
Position 3835: 3.399479179783936e-05
Position 3157: 2.482632809310072e-05
Position 911: 2.40050622154244e-05
Position 2937: 1.5720554914550557e-05
Position 586: 1.2214689761091343e-05
Position 1819: 1.0611144384784143e-05
Position 1668: 9.004815960279858e-06
Position 690: 6.69665377451259e-06
Position 505: 2.687474452187784e-06
Position 486: 2.5191065843523334e-06
Position 538: 2.0588076627204974e-06
Position 418: 1.4539060171437452e-06
Position 458: 1.2906565486948007e-06
Position 1979: 1.1764358209511907e-06
Position 1436: 9.183577942809206e-07
Position 508: 8.878733560130453e-07
Position 435: 5.272070092187905e-07
Position 460: 5.151938683128158e-07
Position 795: 4.4248099094743713e-07
Position 528: 3.3516591410511224e-07
Position 925: 3.189912860261443e-07
Position 867: 2.410122926890061e-07
Position 811: 2.3540870333274307e-07
Position 774: 2.071585585776883e-07
Position 748: 1.9546029174090938e-07
Position 998: 1.5043133434680994e-07
Position 641: 1.0729272050385887e-07
Position 591: 5.324813569215362e-08
Position 2166: 5.223952982173892e-08
Position 555: 5.1332140950085164e-08
Position 919: 2.9521846072746775e-08
Position 667: 2.7194474922607157e-08
Position 1413: 1.4836338223596098e-08
Position 1541: 1.441453048787102e-08
Position 1506: 1.2087339096660612e-08
Position 1480: 8.218204274201329e-09
Position 1009: 3.4739237668452464e-09
Position 1043: 2.8315658621615063e-10
Position 208: 1.8231267502280058e-11
Position 648: 1.0208734755199254e-11
