Gene = Pea15a
Position 9452: 0.0001083174631260298
Position 6461: 0.00010688309445988127
Position 9398: 9.788976850442638e-05
Position 2822: 7.929749431443941e-05
Position 4887: 7.895251991946406e-05
Position 1813: 7.221815978845222e-05
Position 7122: 6.975805499242983e-05
Position 1799: 6.242418154508911e-05
Position 6279: 6.184510778680302e-05
Position 3070: 5.775557519542254e-05
Position 8362: 5.5497132521103805e-05
Position 7957: 5.285860188121234e-05
Position 2840: 5.207598528357428e-05
Position 3025: 5.160436805608675e-05
Position 8551: 5.079827214341579e-05
Position 7007: 4.923832453394545e-05
Position 8137: 4.811880781798016e-05
Position 3031: 4.708720389796631e-05
Position 8010: 4.624753640179429e-05
Position 8602: 3.9533501210324955e-05
Position 8140: 3.50431774072586e-05
Position 1777: 2.841299545373519e-05
Position 1693: 2.667169747738479e-05
Position 8567: 2.241410985703478e-05
Position 9132: 1.9332773921190853e-05
Position 8379: 1.851526993445524e-05
Position 124: 1.793739975466963e-05
Position 8169: 1.55974630010404e-05
Position 2163: 1.408857528319256e-05
Position 6974: 1.2175114091585025e-05
Position 1425: 1.1180757761524279e-05
Position 290: 1.0511090158784442e-05
Position 1140: 1.028566566517531e-05
Position 8015: 9.757478141967075e-06
Position 8172: 8.928742086975196e-06
Position 2373: 8.757479884688605e-06
Position 4015: 8.52323274438945e-06
Position 1003: 8.354241814338591e-06
Position 3999: 7.989392245660265e-06
Position 3810: 7.904234960726757e-06
Position 1089: 7.83150827606745e-06
Position 3761: 7.808300424186254e-06
Position 3895: 7.386489120158194e-06
Position 430: 7.366221111364167e-06
Position 7992: 6.321092331750687e-06
Position 798: 6.101432447828771e-06
Position 2738: 6.083910567402357e-06
Position 373: 5.999608925074613e-06
Position 1990: 5.249332924316823e-06
Position 7861: 4.622398474325229e-06
Position 8394: 4.415839181800676e-06
Position 1354: 4.306423439337413e-06
Position 3612: 4.257469675033197e-06
Position 1487: 4.092507575128315e-06
Position 755: 4.043545142740371e-06
Position 2457: 3.985616958370848e-06
Position 782: 3.2132800997352726e-06
Position 7971: 2.8844602593218607e-06
Position 496: 2.329743376386418e-06
Position 770: 2.26329142771662e-06
Position 1115: 2.1746974452931874e-06
Position 337: 2.1070297880826725e-06
Position 7914: 1.7726858276312794e-06
Position 2343: 1.4258004401441153e-06
Position 2399: 1.4169374230994394e-06
Position 1147: 1.074243871071869e-06
Position 555: 7.898163636555427e-07
Position 621: 7.810275854683754e-07
Position 115: 7.723797792807917e-07
Position 390: 6.45884783917844e-07
Position 301: 4.992736257823035e-07
Position 2772: 3.0045407264219594e-07
Position 2247: 2.959405571327307e-07
Position 589: 2.778541613308979e-07
Position 492: 2.3029075917311385e-07
Position 2377: 2.973339262855962e-08
Position 3492: 3.5936811707749483e-09
