Gene = U2surp
Position 32734: 7.357445241944504e-05
Position 46360: 6.6251533829096e-05
Position 21827: 6.428514045245617e-05
Position 305: 6.399515335733926e-05
Position 47787: 5.776061377046678e-05
Position 590: 5.7413796125698597e-05
Position 549: 5.317814225569526e-05
Position 427: 5.193416938706888e-05
Position 195: 3.4099054477735094e-05
Position 26563: 3.254081804853141e-05
Position 339: 3.122522524694554e-05
Position 282: 2.5434625117926712e-05
Position 49384: 2.3820262360814273e-05
Position 27683: 2.2993871775481426e-05
Position 313: 2.288265206653568e-05
Position 357: 2.0999233290304202e-05
Position 32925: 2.0137788658383547e-05
Position 22241: 1.9755587130462233e-05
Position 32945: 1.879142461264448e-05
Position 49763: 1.771788050095164e-05
Position 33484: 1.6486510985735463e-05
Position 49781: 1.4096321089564557e-05
Position 121: 1.3935126575099583e-05
Position 124: 1.3547003630917343e-05
Position 49751: 1.259212587814119e-05
Position 27525: 1.062997110500485e-05
Position 336: 9.648861296111732e-06
Position 35821: 8.457195405174767e-06
Position 22232: 7.797494870179086e-06
Position 22250: 7.786817023159566e-06
Position 49568: 7.13619517078152e-06
Position 36731: 6.9371668110292415e-06
Position 455: 6.006138662399303e-06
Position 158: 5.685343535949639e-06
Position 35973: 5.509421686885604e-06
Position 50529: 4.9788005484218075e-06
Position 50491: 4.689412783947493e-06
Position 49425: 3.169269630061219e-06
Position 49712: 2.4500028868449466e-06
Position 440: 2.422241575550048e-06
Position 185: 1.56700898145262e-06
Position 49206: 2.381514228139119e-09
Position 49217: 6.628100724962336e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18662: 1.0000000000000024
Position 32539: 0.9991535537702347
Position 49014: 0.996374034392005
Position 45237: 0.9923877743166055
Position 26228: 0.9916426822890064
Position 47412: 0.9838860383782932
Position 35630: 0.9649594126414256
Position 21638: 0.9337704473455287
Position 21982: 0.9222462412077572
Position 30161: 0.872996657586829
Position 36596: 0.7414855010272848
Position 20720: 0.7393394167966684
Position 34371: 0.7330552209405871
Position 20417: 0.6737341811850182
Position 39667: 0.6012044362632136
Position 34662: 0.47050037280087853
Position 49348: 0.3093641021777978
Position 50350: 0.29965927235665063
Position 37406: 0.291988248101728
Position 522: 0.27901928737208287
Position 39691: 0.2698692992147086
Position 52275: 0.21972797733197375
Position 27560: 0.21250277177927265
Position 54086: 0.19807728108667214
Position 36578: 0.19347778363109214
Position 20593: 0.18434996807491877
Position 19502: 0.17791300222611933
Position 27419: 0.140185786859418
Position 43148: 0.13963069576023496
Position 49292: 0.12564811980011314
Position 27161: 0.10876852151334687
Position 20394: 0.10733412844314366
Position 54563: 0.0924251226856677
Position 34914: 0.07983836366388085
Position 29013: 0.05783693537897627
Position 53242: 0.05583982243603841
Position 22278: 0.05494172495516185
Position 20689: 0.05237952361312397
Position 33468: 0.05131619366105799
Position 46421: 0.05060416829952768
Position 51450: 0.048765358483034114
Position 33442: 0.047807360727875864
Position 52972: 0.04743783777378477
Position 50869: 0.04589438799685672
Position 54119: 0.045190094356195226
Position 19423: 0.04364515278956615
Position 51585: 0.04041215025645488
Position 23144: 0.03901565053474442
Position 20946: 0.038494135493339444
Position 23104: 0.0367294954455491
Position 22359: 0.036357029218208076
Position 33273: 0.035934656700549836
Position 23798: 0.03455321655771711
Position 702: 0.03006864599368384
Position 21712: 0.02814529502178598
Position 37235: 0.026438904402522397
Position 45591: 0.026011691182723583
Position 42609: 0.025314492335708438
Position 22122: 0.023479549252528823
Position 51913: 0.022423071645650095
Position 34089: 0.022104774161260502
Position 20870: 0.021505230548747353
Position 25096: 0.019897019846423128
Position 22330: 0.019772578691005887
Position 49644: 0.01956043903272628
Position 34394: 0.019463627374943702
Position 37988: 0.018701191355463175
Position 33699: 0.018010964813929376
Position 51382: 0.017293272108506383
Position 32047: 0.016660919472168453
Position 34282: 0.016534031779344628
Position 35672: 0.016445907710919735
Position 47663: 0.016227888552335097
Position 37069: 0.012499417752234133
Position 36541: 0.012017091756973098
Position 667: 0.01167266921481678
Position 37927: 0.011074146200912873
Position 33248: 0.010902210881991573
Position 51006: 0.010616312230395704
Position 51505: 0.010051442099938704
Position 22011: 0.009937639126324256
Position 45665: 0.009798475856745705
Position 25739: 0.009421566592676284
Position 27862: 0.009188444451605451
Position 619: 0.009023912415440738
Position 38009: 0.008956126672892094
Position 51435: 0.008885330208563745
Position 49473: 0.008425872617432563
Position 47750: 0.008286987835344288
Position 46456: 0.008140920175352161
Position 50031: 0.00797162446247462
Position 47766: 0.007810206315622836
Position 47380: 0.00768991585749395
Position 39639: 0.0076268689282808205
Position 50938: 0.007037322617796745
Position 30910: 0.00669179047946955
Position 20656: 0.0065449467159358465
Position 45531: 0.006448120317202134
Position 45610: 0.006009542866435315
Position 23351: 0.005912513000266365
Position 48408: 0.005796687114316199
Position 49602: 0.005719893888315839
Position 33660: 0.0057128062234643034
Position 36193: 0.005326573146588449
Position 38084: 0.005192877174396026
Position 26776: 0.00509539242873299
Position 47966: 0.004592529764097045
Position 28268: 0.004438119397045819
Position 29200: 0.004306989677200601
Position 530: 0.004287685410738891
Position 37179: 0.003754669139895441
Position 27588: 0.003653361166054989
Position 50455: 0.003652465526646894
Position 39768: 0.003464510883547471
Position 35924: 0.0034215398033740924
Position 45720: 0.003397837396590418
Position 33326: 0.0033529522124992497
Position 34188: 0.003188094584444684
Position 22015: 0.0027958026471616307
Position 35075: 0.002776503942142182
Position 27328: 0.002759388836592725
Position 39328: 0.0027283853755666384
Position 47920: 0.002714573959857953
Position 24654: 0.0026634626540360273
Position 35666: 0.002494017400793323
Position 27122: 0.0024510779299017197
Position 39695: 0.002337645889199582
Position 23898: 0.0022926466940415475
Position 30235: 0.0022033617981056753
Position 21327: 0.0021144954284617063
Position 33276: 0.002061334258291867
Position 48437: 0.001990542199210067
Position 21588: 0.0019786757232097708
Position 22992: 0.0019302464338695872
Position 33241: 0.0018578145610377444
Position 47107: 0.0018451884684189965
Position 33798: 0.0017882755034202152
Position 48013: 0.0017833632088233812
Position 25636: 0.0016668951779422658
Position 48647: 0.001644260982535156
Position 35096: 0.0016194965906570762
Position 33164: 0.00160516377482277
Position 27461: 0.0015823500715546341
Position 33295: 0.0015522052848527435
Position 24705: 0.001527067901133523
Position 30954: 0.0015076410408545998
Position 33403: 0.0015045800700595733
Position 33256: 0.0014814054413788812
Position 52577: 0.0014355057860776861
Position 33055: 0.0014067353911241841
Position 33429: 0.00132564060691954
Position 23186: 0.001323890129340846
Position 34690: 0.0013237976268708706
Position 30041: 0.001295616365950951
Position 22910: 0.001293587462768603
Position 694: 0.0012783750141114715
Position 51183: 0.0012697206495114477
Position 48662: 0.001263018234995983
Position 53205: 0.0012597220804990742
Position 23559: 0.0012368575855774804
Position 50888: 0.0012340582076504102
Position 36069: 0.0011137367942758757
Position 22979: 0.0010677590313276648
Position 27591: 0.001035585581546238
Position 36315: 0.0009757660503475043
Position 24918: 0.0009414609309350906
Position 48987: 0.0009128037042507097
Position 26911: 0.0008835656720686211
Position 22437: 0.0008725457702478098
Position 47005: 0.0008519203972828395
Position 26471: 0.000839563320224601
Position 36157: 0.0008164903360331704
Position 33386: 0.0008013005332290263
Position 33118: 0.0007811460462260652
Position 23117: 0.0007700881963222824
Position 33088: 0.0007514891414417929
Position 33413: 0.0007419576691491879
Position 26948: 0.0007249236360321592
Position 37356: 0.0007048648882433594
Position 48494: 0.0007010957331913236
Position 35669: 0.000700062124237033
Position 50401: 0.0005618813145376743
Position 27486: 0.0005457232232441944
Position 22875: 0.0005252366456697482
Position 40863: 0.0005149095908807252
Position 34727: 0.0005022362825791252
Position 20560: 0.0004959502594439697
Position 48691: 0.0004496269157287841
Position 34638: 0.00043793696897948876
Position 48061: 0.00042065506972802194
Position 40858: 0.0004154653820960665
Position 40905: 0.0004145232311634295
Position 45616: 0.000354717149267868
Position 49056: 0.0003361164606694321
Position 49870: 0.0003198036092620808
Position 23755: 0.00028602484470845933
Position 33483: 0.00028558429763770145
Position 23123: 0.0002804713105936519
Position 33217: 0.0002720885810291182
Position 36440: 0.00026437606532515997
Position 33361: 0.0002558409728580133
Position 49610: 0.00024234944482788407
Position 49364: 0.00023588016798445352
Position 26452: 0.0002336619749802138
Position 33199: 0.00023255528391062769
Position 21769: 0.00023115718951137763
Position 47608: 0.00019641705840152038
Position 49094: 0.0001726622663768912
Position 49041: 0.0001513002445471397
Position 49846: 0.00014681252817821497
Position 49730: 0.00014523613630663658
Position 49053: 0.00012878593221820565
Position 49568: 0.00012704588344622639
Position 52608: 0.00011384424343948092
Position 49661: 9.735199009457948e-05
Position 26260: 8.300734177137559e-05
Position 49018: 8.16268160768929e-05
Position 49519: 8.11141076465602e-05
Position 49020: 7.71842117796874e-05
Position 33126: 7.0936030777989e-05
Position 46251: 6.6251533829096e-05
Position 36386: 4.272009650887363e-05
Position 27241: 4.0335989375181065e-05
Position 48972: 3.502605716939902e-05
Position 37284: 3.351748835055711e-05
Position 34708: 2.8433311252325336e-05
Position 33032: 2.7557533531139235e-05
Position 21921: 2.0957307818744214e-05
Position 32801: 1.457843075527393e-05
Position 37441: 1.3388461342269484e-05
Position 32860: 1.24809634929488e-05
Position 49369: 1.2413821634397009e-05
Position 32848: 1.1869819022805296e-05
Position 49380: 1.1752542749313605e-05
Position 22855: 9.03999192798022e-06
Position 22838: 8.100317945755068e-06
Position 44974: 7.986558675414688e-06
Position 21907: 7.384653053946301e-06
Position 23148: 6.636182068723058e-06
Position 22309: 5.397992949410745e-06
Position 47720: 4.127416231345966e-06
Position 22957: 3.6761983431899684e-06
Position 22878: 3.0357420675871673e-06
Position 47622: 2.467183121403383e-06
Position 21940: 2.3659646402043848e-06
Position 34941: 2.350053506551899e-06
Position 49299: 2.3358743217823762e-06
Position 22403: 2.0210786943063142e-06
Position 49501: 1.4272514862807582e-06
Position 48872: 1.3814518000118046e-06
Position 22843: 1.1625197527882645e-06
Position 23880: 1.0560102679368928e-06
Position 35516: 9.305384626091802e-07
Position 47794: 8.77618799132776e-07
Position 36349: 5.906329374264754e-07
Position 49479: 2.201891852940969e-07
Position 26756: 1.4872489487014516e-07
Position 47971: 2.6370047815736422e-08
