Gene = Hddc3
Position 1443: 8.517616003340613e-09
Position 125: 7.588845709972898e-09
Position 275: 5.648607421017911e-09
Position 284: 5.318272329023313e-09
Position 201: 2.999478177453878e-09
Position 151: 1.0627881639638014e-09
Position 86: 8.352729607901922e-10
Position 208: 2.9842670902148173e-10
Position 137: 2.8316039626625603e-10
Position 204: 7.552240088288658e-11
Position 206: 5.4176501097685594e-11
Position 214: 5.416488436168727e-12
Position 225: 1.2847754108689122e-12
