Gene = Clcc1
Position 14102: 0.21142568687124216
Position 19802: 0.19763516924651248
Position 20957: 0.19569776444033987
Position 3936: 0.13446710359380878
Position 10053: 0.1266812590483448
Position 622: 0.11616634389573971
Position 14049: 0.1111374878932644
Position 9938: 0.08819517705815329
Position 9839: 0.06842597699267473
Position 20071: 0.055603174272783204
Position 5393: 0.05411417800642933
Position 17705: 0.050525866980402935
Position 9672: 0.048089062256223315
Position 2017: 0.047500963975418566
Position 678: 0.047041269092808535
Position 6334: 0.04044112822691628
Position 9575: 0.03783725127931981
Position 9791: 0.03585237990892317
Position 21138: 0.0349646017192232
Position 9966: 0.03463441756850572
Position 20978: 0.0326787282335073
Position 3904: 0.02867357210274429
Position 19782: 0.02786813817973227
Position 9251: 0.026854239991084848
Position 9171: 0.02618246244496818
Position 24529: 0.024627762858960966
Position 6477: 0.023267754290999837
Position 23715: 0.022619704770937648
Position 22771: 0.021715642846061076
Position 4332: 0.0210806988145138
Position 9284: 0.020579306072551075
Position 17750: 0.01984415591346754
Position 21354: 0.01959672796778508
Position 17931: 0.019370931255055242
Position 9843: 0.018982922195990962
Position 20049: 0.01866754274827431
Position 369: 0.01842320304279787
Position 17679: 0.017644093958599488
Position 19926: 0.017077092601153573
Position 687: 0.016711589046298287
Position 4378: 0.0157428191097038
Position 22820: 0.014762502734815467
Position 10004: 0.01456302644290162
Position 21653: 0.013713321501673587
Position 2797: 0.013134829318547429
Position 15416: 0.012430117960632411
Position 10168: 0.011124340035216028
Position 19597: 0.011112570612582546
Position 19753: 0.01106608356938999
Position 21018: 0.0109360641154658
Position 503: 0.010901988561626058
Position 21971: 0.010223916767179295
Position 23611: 0.010119830438078764
Position 23911: 0.009932830589665138
Position 2841: 0.009823650492968508
Position 21432: 0.008819018497292134
Position 758: 0.008775323235647512
Position 23446: 0.008447143299554899
Position 22136: 0.007774651988434315
Position 23513: 0.0076936769325773174
Position 20307: 0.007652912041336182
Position 4156: 0.007314473698671531
Position 22526: 0.007292540302905663
Position 19132: 0.007228313333332136
Position 21583: 0.006365929339295146
Position 7151: 0.006236654167643234
Position 21142: 0.006110008974025129
Position 20959: 0.0060752189583123265
Position 22470: 0.005885378370748259
Position 4943: 0.005787023949008006
Position 15457: 0.005749462967392227
Position 261: 0.005727184383006071
Position 9556: 0.005539695787289602
Position 5574: 0.005397944679881006
Position 20785: 0.005203965623471619
Position 22578: 0.004981864818361171
Position 1690: 0.0048929686605599905
Position 3956: 0.004727334952605469
Position 21240: 0.004491824409201139
Position 557: 0.0038844568067134292
Position 23420: 0.0037301839003969
Position 8307: 0.0034400201461681898
Position 19412: 0.003331415286181613
Position 21948: 0.003168696904877123
Position 20746: 0.0031440495392447416
Position 19811: 0.0030783339347244076
Position 14828: 0.0029707165455194746
Position 17427: 0.0028666501144074628
Position 23398: 0.0026840973061558575
Position 5621: 0.0024334653717742235
Position 638: 0.002286967877011523
Position 7987: 0.002088972718993116
Position 12535: 0.0020579182227073124
Position 8023: 0.0020571941497151127
Position 8258: 0.0020543602728277975
Position 9979: 0.002008928716803157
Position 10020: 0.0018364115820151124
Position 7696: 0.001823409834562544
Position 22658: 0.0018072257874384328
Position 24659: 0.0017975415438971068
Position 23840: 0.001701345822869236
Position 9986: 0.0016518877334964139
Position 21996: 0.0015552970301785465
Position 24044: 0.0015040656827135777
Position 8599: 0.0014431717406470721
Position 1598: 0.0013247851844013002
Position 661: 0.0012824847963415716
Position 763: 0.0012745590867570226
Position 9405: 0.0012608563600157252
Position 7452: 0.001220949943056036
Position 1958: 0.0011948289355258946
Position 22747: 0.0011480262494585067
Position 8595: 0.0011261758489123077
Position 19092: 0.001091194904339372
Position 20054: 0.0010717637606717874
Position 2383: 0.001031786182236841
Position 22356: 0.000990859132703188
Position 1569: 0.000908350054287008
Position 7203: 0.0008947962948479719
Position 19707: 0.0008445310813083244
Position 22845: 0.0007998760169016773
Position 9850: 0.0007796965875207806
Position 9863: 0.0007738071933017805
Position 2316: 0.0007367313873458365
Position 20686: 0.0007090764388337533
Position 12155: 0.0006548208868966492
Position 8294: 0.0006119213413208012
Position 19431: 0.0005798500395584156
Position 7811: 0.0005751201365708524
Position 2220: 0.0005623482471772261
Position 265: 0.0005386200613547875
Position 9907: 0.0005349395030239838
Position 20086: 0.0005337645475684844
Position 18815: 0.0005056279787659803
Position 9875: 0.0004988745063175449
Position 7968: 0.0004089805310867381
Position 24869: 0.00040425391714930277
Position 21339: 0.0003904149493696533
Position 21489: 0.00036863139287379395
Position 22838: 0.00032109461306543074
Position 2888: 0.00031153013460633516
Position 735: 0.000309631772177897
Position 2039: 0.0002998229363230066
Position 2155: 0.0002806350701348283
Position 18775: 0.0002696230000387281
Position 17631: 0.0002525206210227158
Position 9540: 0.00024969162868470924
Position 19162: 0.0002101880596436846
Position 19478: 0.00020293104563082553
Position 2914: 0.00018621193404514384
Position 642: 0.00018445818015112736
Position 2866: 0.0001829594081482814
Position 8648: 0.00017188853543212605
Position 19428: 0.00016426073183616426
Position 7829: 0.00015598023228747548
Position 19425: 0.00014601122904637375
Position 8614: 0.00014590442692015657
Position 315: 0.0001379443619010142
Position 8185: 0.0001209251180260159
Position 2051: 0.00010844758226892425
Position 2415: 0.00010131381912326807
Position 9350: 9.57199011717095e-05
Position 517: 7.397704324025725e-05
Position 7698: 6.944951736118257e-05
Position 334: 6.920633837655716e-05
Position 9701: 6.223897229993755e-05
Position 19332: 5.831485401739018e-05
Position 1776: 5.485961999044813e-05
Position 19896: 5.2291106987592435e-05
Position 19446: 4.519938955234545e-05
Position 19680: 4.191528545529582e-05
Position 807: 4.124736294736314e-05
Position 202: 4.063563034396124e-05
Position 545: 3.659133638137069e-05
Position 1862: 3.570440558741843e-05
Position 632: 3.280146749909279e-05
Position 190: 3.069402252813516e-05
Position 1523: 2.6625829875243662e-05
Position 275: 2.492371510516803e-05
Position 21082: 1.9873527360451692e-05
Position 1049: 1.2669254945916087e-05
Position 20144: 1.1432957572085966e-05
Position 21178: 1.0931115351316763e-05
Position 17542: 1.0516210154532483e-05
Position 9426: 7.920987249404849e-06
Position 7910: 7.573505450783737e-06
Position 8976: 6.012532251524017e-06
Position 886: 4.3572885677080275e-06
Position 8501: 3.9603830611066115e-06
Position 926: 3.788870214707899e-06
Position 8933: 3.759178118991627e-06
Position 336: 3.460217957415393e-06
Position 1488: 3.3274049296147046e-06
Position 1004: 2.0679297041191147e-06
Position 8705: 1.3377997414735498e-06
Position 8037: 8.645914789814067e-07
Position 208: 5.363233417107665e-07
Position 8317: 2.3836235856329674e-07
Position 210: 2.3064576662228534e-07
Position 7868: 2.0862061878745968e-07
Position 458: 2.0317622677054062e-07
Position 427: 1.3641156416102226e-07
Position 8263: 1.1589870163117263e-07
Position 7922: 1.0417502849576743e-07
Position 8067: 1.0395614907303232e-07
Position 143: 9.456702435625394e-08
Position 467: 4.717797688596116e-08
Position 655: 3.491667315834382e-08
Position 471: 1.711951669072353e-08
Position 1060: 1.3383865584965141e-08
Position 1109: 1.2754296834965065e-08
Position 484: 9.616127032826102e-09
Position 124: 1.7757699890280695e-10
Position 8314: 9.518057127856679e-11
Position 119: 3.1052528132317876e-11
Position 121: 1.900496200339225e-11
Position 128: 1.0171722769575891e-11
