Gene = Sass6
Position 23788: 0.002191528321506088
Position 413: 0.0021734157067595503
Position 11881: 0.0021571842797303924
Position 1691: 0.0019721010068007375
Position 12327: 0.0019608118408937997
Position 958: 0.0018626833746308814
Position 24737: 0.0017981261593346843
Position 12157: 0.001711225317516808
Position 24491: 0.0015742303303271008
Position 23781: 0.0015464120367121683
Position 940: 0.0014940450494253903
Position 7522: 0.0014640101768799367
Position 33998: 0.0014069093423684789
Position 1659: 0.00137053305312857
Position 32286: 0.0013304575906944477
Position 25102: 0.0013288796581255263
Position 9834: 0.0013015506399375095
Position 2219: 0.0012508502644458885
Position 11443: 0.0011230573037991059
Position 479: 0.0010837456205778364
Position 7335: 0.0010675939091156265
Position 8704: 0.001044350619828362
Position 3116: 0.0010175350149100872
Position 8888: 0.0009603317497553555
Position 3113: 0.0009585005626387867
Position 6743: 0.0009314289327468213
Position 1277: 0.0009132292631904108
Position 4046: 0.0009087645457576946
Position 6873: 0.0009080114465385963
Position 18792: 0.0008822886060067991
Position 33774: 0.0008396622074888348
Position 1873: 0.0007853663748905891
Position 25070: 0.0007129127340796086
Position 1818: 0.0006946290113422587
Position 19644: 0.0006928982753111232
Position 555: 0.0006789683828607463
Position 10708: 0.0005578049611495524
Position 3087: 0.00047963650099971207
Position 33707: 0.00039770226111523186
Position 2178: 0.00034466221540785044
Position 496: 0.0003261008050259315
Position 1068: 0.0003121647730005426
Position 3643: 0.00031164882106058707
Position 5339: 0.0002884478321024678
Position 8719: 0.0002811549872141404
Position 5094: 0.00025824330291935964
Position 34029: 0.00024522019435062445
Position 3006: 0.00023195588897967945
Position 24724: 0.00021915510966183545
Position 2363: 0.00019645776623168545
Position 853: 0.00019107392392396592
Position 15661: 0.00018811969319053987
Position 1939: 0.00017480059858201777
Position 34053: 0.00017092455216359464
Position 513: 0.00016938156157260515
Position 32542: 0.00016885235572873172
Position 24510: 0.0001587911094605913
Position 33834: 0.00014757218686202946
Position 12110: 0.00012060638494369708
Position 33667: 0.0001179418768588259
Position 27207: 0.00010823401392994923
Position 12042: 9.661056393550254e-05
Position 1012: 9.316853062622323e-05
Position 12275: 6.100227213472832e-05
Position 4363: 4.3983962569893064e-05
Position 26459: 3.57641572500669e-05
Position 9585: 2.6877345172469675e-05
Position 4026: 2.3264964555411186e-05
Position 28012: 2.0920598160357007e-05
Position 25483: 1.8076130843567112e-05
Position 755: 1.7081678037249642e-05
Position 2113: 1.5616075689588455e-05
Position 2320: 1.547385840014275e-05
Position 26713: 1.5460723312946082e-05
Position 27661: 1.496659453779196e-05
Position 1198: 1.3730145232945693e-05
Position 25415: 1.260526844345364e-05
Position 27356: 1.2347425243054454e-05
Position 26880: 1.1001478356567536e-05
Position 638: 1.0413125639023894e-05
Position 2606: 7.4833728586104226e-06
Position 1890: 7.272069060336392e-06
Position 2337: 5.03000021086968e-06
Position 1494: 4.669793663480593e-06
Position 678: 4.228345253543511e-06
Position 1848: 3.693902655750904e-06
Position 1487: 3.2357399184308666e-06
Position 520: 3.145222278734729e-06
Position 1730: 2.4473535644494935e-06
Position 1182: 2.4343983486929156e-06
Position 1413: 2.2104317630805924e-06
Position 1705: 1.9501854873245944e-06
Position 609: 1.850274376077963e-06
Position 356: 1.7258257878499875e-06
Position 1735: 1.3969974297899546e-06
Position 30250: 9.035278828313707e-07
Position 703: 8.945076511752179e-07
Position 1473: 5.060341596800236e-07
Position 1337: 3.972761038168838e-07
Position 26649: 2.012687522869842e-07
Position 1138: 1.9151918728548817e-07
Position 814: 1.509708977309317e-07
Position 346: 1.3558601441629552e-07
Position 1323: 1.116764238426757e-07
Position 784: 9.376370088273155e-08
Position 369: 5.698687475283412e-08
