Gene = A130010J15Rik
Position 336: 7.699381366153359e-05
Position 1696: 7.4905904410043e-05
Position 230: 7.228272326083861e-05
Position 1701: 7.103339999099037e-05
Position 2021: 5.619473912118424e-05
Position 959: 5.327042431532043e-05
Position 1972: 4.7234224983585705e-05
Position 192: 4.589059091098427e-05
Position 1038: 4.101884591773089e-05
Position 551: 4.0090431360905793e-05
Position 589: 4.0087416606360504e-05
Position 1344: 3.457045196685822e-05
Position 520: 2.1995511153145827e-05
Position 1682: 2.1773912628344342e-05
Position 712: 2.0570863473325692e-05
Position 256: 2.05507353909303e-05
Position 284: 1.7624643769579724e-05
Position 1370: 1.735052840506356e-05
Position 715: 1.6180187626838587e-05
Position 1367: 1.3279190412279519e-05
Position 1885: 1.2968613204356306e-05
Position 2485: 1.049031531665163e-05
Position 1112: 9.90454587424546e-06
Position 1142: 8.712025067289164e-06
Position 732: 7.987259246167604e-06
Position 2501: 7.87032865660235e-06
Position 159: 7.842636840583393e-06
Position 1009: 7.287897480078308e-06
Position 1426: 6.6591358883344e-06
Position 2457: 5.4954248138836375e-06
Position 339: 4.9509670494319046e-06
Position 998: 4.915440499366523e-06
Position 165: 4.857169729585053e-06
Position 502: 3.950082127167976e-06
Position 994: 3.7726663839909193e-06
Position 152: 3.5612973924680784e-06
Position 1268: 2.8484917130336893e-06
Position 500: 2.209013124176691e-06
Position 1013: 1.7422068900648764e-06
Position 1397: 1.300907874270254e-06
Position 708: 1.0075042919369687e-06
Position 1069: 6.467792243301896e-07
Position 963: 5.873416212281316e-07
Position 155: 3.7077749366096707e-07
Position 127: 1.8904936765788392e-07
Position 594: 1.0412933957719093e-07
Position 178: 9.065510615606216e-08
Position 574: 7.72059850126271e-08
Position 508: 7.342336991110069e-08
Position 450: 6.230334243402633e-08
Position 505: 3.294689215105519e-08
Position 831: 1.166607554714314e-08
Position 104: 4.3583693851607e-09
Position 559: 1.2714294774543661e-09
Position 570: 5.795748351586699e-10
Position 85: 8.291161431183448e-11
Position 142: 2.060154791012026e-11
