Gene = Gon4l
Position 22232: 0.029648674084401225
Position 63130: 0.02958617109326373
Position 1564: 0.029160883771185867
Position 58805: 0.028944398470404226
Position 54635: 0.028531317968036558
Position 424: 0.028008982207248685
Position 2883: 0.02516932394426552
Position 33915: 0.023857169047564405
Position 33911: 0.02083031209352573
Position 5947: 0.020290230997484827
Position 29359: 0.01905587941599626
Position 952: 0.01894361256086669
Position 73577: 0.018793144220608536
Position 68604: 0.018602046056405926
Position 182: 0.018417958335788173
Position 10171: 0.01784021359102927
Position 1795: 0.017721406177816174
Position 1678: 0.0175296084959906
Position 44992: 0.017336537682917985
Position 70718: 0.01718978396752105
Position 22004: 0.016616949766261345
Position 22013: 0.015980854171620536
Position 11780: 0.014302825134112823
Position 63514: 0.014039313494346206
Position 66: 0.01370567678066311
Position 73805: 0.01353885688306725
Position 4353: 0.01314480277967425
Position 67663: 0.013042205290767564
Position 71230: 0.012752034333932965
Position 33479: 0.012434669310032353
Position 1407: 0.012277652780130544
Position 1417: 0.012132488250447781
Position 22199: 0.0120890406873609
Position 55484: 0.01190959328068896
Position 34470: 0.011569207571448291
Position 45607: 0.011486180262658945
Position 12629: 0.011318182741411815
Position 2303: 0.011096719620272857
Position 49502: 0.010949063855341279
Position 164: 0.010493223079444522
Position 12195: 0.010372649619183476
Position 27286: 0.010202376548421047
Position 73678: 0.00987076229262632
Position 62461: 0.009106441418292678
Position 31827: 0.008897770212777515
Position 30567: 0.008556510662159948
Position 3924: 0.00848442562958505
Position 68580: 0.008476239132121768
Position 36500: 0.008423192863186948
Position 29286: 0.00829189663022036
Position 72307: 0.008213785227527146
Position 70456: 0.008170318046527111
Position 52775: 0.008164736065858654
Position 52779: 0.007977543695828135
Position 72106: 0.007951617774207343
Position 234: 0.0077152702405565874
Position 3423: 0.007711215232748469
Position 35084: 0.007673844879141593
Position 20686: 0.0074106864110558305
Position 53433: 0.0072447157478259805
Position 193: 0.007152508429949219
Position 51934: 0.006950198318695957
Position 1011: 0.006909930264079857
Position 33594: 0.006633389984409246
Position 517: 0.006566046219219209
Position 23069: 0.006044702266787862
Position 72229: 0.005830099308745689
Position 30051: 0.005553243280188514
Position 52280: 0.005393138944722167
Position 68589: 0.0048598661186661386
Position 72297: 0.004797280795706709
Position 73360: 0.004764925310366212
Position 62929: 0.004738727435099196
Position 3401: 0.004553891949688427
Position 68131: 0.00440676341267286
Position 2829: 0.00414103006857161
Position 34631: 0.004052123163906343
Position 45816: 0.003883991253819978
Position 53205: 0.00388302929894465
Position 5386: 0.003873167299803248
Position 1939: 0.0034072494389141505
Position 221: 0.003340149897976118
Position 73381: 0.0032687889178730947
Position 74153: 0.003225582497073436
Position 35343: 0.0032053634712044038
Position 3994: 0.0031713932693612813
Position 3398: 0.002949783029062172
Position 20498: 0.002938436783798698
Position 849: 0.0029028464506448285
Position 191: 0.00279774452170231
Position 36278: 0.002774687593828053
Position 33879: 0.0026510024424106025
Position 1878: 0.0026353851426539764
Position 954: 0.0024542882493573523
Position 28512: 0.0024516527786100466
Position 58080: 0.0024397624534021607
Position 51826: 0.00233749727218065
Position 51763: 0.0022759102225260452
Position 2043: 0.0021354229113622874
Position 4312: 0.0020834269604231605
Position 37442: 0.00196058835239766
Position 4043: 0.001947441951731793
Position 1925: 0.0018740164394206345
Position 3694: 0.0018648534538661765
Position 76: 0.0017483970033998735
Position 5084: 0.0014478403626558066
Position 73735: 0.001444954677091382
Position 1919: 0.001428772660766531
Position 67998: 0.001403945450288979
Position 74132: 0.0012460235380921342
Position 68608: 0.0012072205286372793
Position 70699: 0.0011799644106082075
Position 28: 0.0009892353897743961
Position 70939: 0.0009172514011967461
Position 1603: 0.0008471732040299258
Position 1953: 0.0008251083231795276
Position 70775: 0.0007628062559431124
Position 157: 0.0007377355158887072
Position 2519: 0.0005820975639367166
Position 59729: 0.000570012348622608
Position 34713: 0.0005262163566282723
Position 71353: 0.0004827486158670576
Position 2534: 0.0004260178150129158
Position 73739: 0.00041274812661790274
Position 13390: 0.00040409651727212444
Position 794: 0.0003728123810730719
Position 73624: 0.00035068481672920497
Position 74278: 0.0003354735362016568
Position 95: 0.0003231365144597399
Position 72141: 0.0003104116331966965
Position 2510: 0.0003093749961989007
Position 255: 0.000295236855373461
Position 74622: 0.0002901740725303561
Position 73744: 0.00028978748185544997
Position 69: 0.0002640848298746242
Position 3206: 0.0002618849619328084
Position 73553: 0.00022982854255756423
Position 15: 0.00022702495816443979
Position 74379: 0.00019519736469388358
Position 3082: 0.0001917432589865154
Position 1645: 0.00018286724264148974
Position 2835: 0.00015577491221146632
Position 74492: 0.0001470429307622652
Position 236: 0.00012250410903923172
Position 61804: 0.00012242584092837338
Position 1690: 0.00010921221393522131
Position 74715: 0.00010791326002124642
Position 2854: 0.00010469547342079792
Position 122: 0.00010201895657010874
Position 62756: 9.678552047895472e-05
Position 102: 9.561818278386036e-05
Position 59752: 9.44675243322145e-05
Position 271: 8.706730740326498e-05
Position 364: 7.321233745360209e-05
Position 63267: 6.722437958288286e-05
Position 197: 6.015596884772113e-05
Position 260: 5.9736803578410145e-05
Position 719: 5.4243543075884e-05
Position 59653: 4.835234969546299e-05
Position 71: 4.607003096425252e-05
Position 550: 4.5711083705611205e-05
Position 60003: 3.940464553510696e-05
Position 74627: 3.8335181271812134e-05
Position 960: 3.8321190147368216e-05
Position 958: 3.754903194594205e-05
Position 306: 3.731373067044834e-05
Position 1152: 3.664062534024904e-05
Position 956: 3.484615783220404e-05
Position 962: 3.396086335704792e-05
Position 611: 3.3334560829736875e-05
Position 1347: 3.1482644882298096e-05
Position 3087: 2.506124587435919e-05
Position 59655: 2.4674381526192374e-05
Position 367: 1.9943676505475047e-05
Position 73: 1.8893523667277158e-05
Position 2624: 1.8110076055652645e-05
Position 964: 1.4017007080009054e-05
Position 625: 9.305864423526802e-06
Position 140: 8.529122350540597e-06
Position 59244: 4.142867424422962e-06
Position 20836: 4.053793807636024e-06
Position 59352: 3.9114896441583035e-06
Position 71005: 3.7353287092864775e-06
Position 454: 3.4666289829265425e-06
Position 74306: 3.061753938317539e-06
Position 59321: 2.826004220069819e-06
Position 59379: 2.5437057521665076e-06
Position 879: 2.119040939749086e-06
Position 520: 1.9572892539428148e-06
Position 2602: 1.7993916625374984e-06
Position 966: 1.7041050753728038e-06
Position 370: 1.6770206906586667e-06
Position 428: 1.4563638734696282e-06
Position 632: 5.76548043621024e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 44839: 0.9999999999999974
Position 2204: 0.9976442185002024
Position 33518: 0.9787334684885045
Position 74006: 0.9750944643873897
Position 20394: 0.9704089433603554
Position 59210: 0.9687528949830505
Position 11156: 0.9681319756809471
Position 73455: 0.9631936780700178
Position 51674: 0.9274094797500444
Position 23155: 0.9217034458520346
Position 67750: 0.9041737282421892
Position 54439: 0.8852446956125752
Position 52327: 0.8790744888863182
Position 37290: 0.8194904267985559
Position 12194: 0.8081948242761939
Position 67506: 0.7994460681809737
Position 5147: 0.7922656764859052
Position 61206: 0.766926122430096
Position 71911: 0.7380078962945191
Position 34873: 0.6482242371441971
Position 21896: 0.6263131868674228
Position 71214: 0.6177637228479279
Position 70220: 0.5829645344801634
Position 34571: 0.5682789337468243
Position 19370: 0.5662247479641247
Position 45110: 0.5559242168918117
Position 55581: 0.5338687658595118
Position 72140: 0.5333371618341911
Position 28188: 0.466325036056131
Position 21187: 0.4165990454318706
Position 23686: 0.4091282993694695
Position 23657: 0.40317990908976764
Position 698: 0.3660329889345806
Position 14600: 0.33664229674236423
Position 21899: 0.33595630285002787
Position 10305: 0.3332528240857851
Position 64649: 0.3156723267342587
Position 39142: 0.3051998682093383
Position 70176: 0.30368092139502445
Position 73241: 0.2869830818175668
Position 68681: 0.2715473786350267
Position 57286: 0.2575694518292621
Position 8361: 0.2555754208029222
Position 28260: 0.24719307731759974
Position 47262: 0.23517694290488167
Position 63658: 0.23359084773776922
Position 34509: 0.22061253488956079
Position 53100: 0.21533579093674873
Position 53129: 0.20406866507276997
Position 3181: 0.18621615134490474
Position 1758: 0.18393351939249447
Position 1486: 0.17014842472469177
Position 72126: 0.1683958323311649
Position 66346: 0.15342351202323476
Position 1464: 0.14972744153235734
Position 67525: 0.14733320008894485
Position 72793: 0.14665367541208774
Position 70478: 0.1432152831013232
Position 61203: 0.13716180685232215
Position 37257: 0.13458095501776782
Position 73067: 0.13066285428229504
Position 57346: 0.12940207241528334
Position 20583: 0.12460913929597357
Position 55607: 0.12040839132432501
Position 12454: 0.12035601550049509
Position 70498: 0.11877359759466437
Position 2483: 0.11614665824998752
Position 3298: 0.11457046028909826
Position 31733: 0.11139163547563227
Position 35661: 0.10097091685226289
Position 70443: 0.09980662832895872
Position 14644: 0.08538392036666818
Position 33735: 0.08501856614633535
Position 36017: 0.08210604366389829
Position 64657: 0.08080346158673808
Position 64698: 0.08056961275620553
Position 23640: 0.07939030447134308
Position 67766: 0.07820134376021846
Position 23928: 0.07502854481636763
Position 7973: 0.06811173822522931
Position 50753: 0.06597348372529913
Position 28230: 0.06355048675357332
Position 15527: 0.058675529867929434
Position 34388: 0.058443940760789764
Position 2730: 0.054962685136728195
Position 57209: 0.05442900234750445
Position 55565: 0.054300826529541525
Position 61127: 0.05156999216294198
Position 12101: 0.05008117558760686
Position 22264: 0.04990968387644152
Position 22083: 0.04969757742551016
Position 38988: 0.048723050728448285
Position 72413: 0.0476735446971041
Position 27119: 0.04732224517961867
Position 7883: 0.04315542940455914
Position 23744: 0.0430053299089185
Position 54484: 0.04100007759094698
Position 47288: 0.04092426877045954
Position 31773: 0.040285938434582724
Position 28264: 0.040166573440476736
Position 35054: 0.039657495189766065
Position 55679: 0.03887975097806248
Position 38539: 0.03704964386528282
Position 63379: 0.036367088912597975
Position 36168: 0.03612443621043877
Position 34332: 0.03608951892457476
Position 68497: 0.03505309396028823
Position 1232: 0.0347655814172357
Position 23741: 0.034503451470872214
Position 27055: 0.03370943213962995
Position 54487: 0.033495834317721074
Position 36216: 0.03307145942811423
Position 2461: 0.03141349300006722
Position 59104: 0.031112255711669184
Position 22356: 0.029793086380888477
Position 28456: 0.029676055942388514
Position 72446: 0.02900495840938284
Position 58729: 0.028944398470404274
Position 62518: 0.02740408859005562
Position 29166: 0.027347776046216632
Position 61050: 0.027268386220349206
Position 8422: 0.02661031470814291
Position 12173: 0.026176483447628296
Position 45044: 0.02521048132847394
Position 45311: 0.024922372629170898
Position 72229: 0.02432802084484483
Position 57190: 0.024132163296173893
Position 45032: 0.023304339758845306
Position 22327: 0.023168539437950674
Position 5183: 0.02283828830458041
Position 35962: 0.02227204903951664
Position 34987: 0.02207058085337737
Position 23565: 0.021587486446159685
Position 33748: 0.02141234753628898
Position 1835: 0.02057691374825039
Position 54346: 0.01979491604024065
Position 12472: 0.019628382147172822
Position 621: 0.019493997154958607
Position 62573: 0.018409228879346547
Position 5112: 0.017970060380460007
Position 9917: 0.017840213591029223
Position 14374: 0.017627412051385558
Position 52166: 0.01719194342585107
Position 23157: 0.017120629899969483
Position 3307: 0.016380426718800134
Position 52659: 0.01615537444808234
Position 62873: 0.015424631276823121
Position 72151: 0.015277562705462124
Position 55653: 0.014971141308888391
Position 55637: 0.014929054545957521
Position 33875: 0.01450775248217709
Position 1320: 0.014460244425997111
Position 60827: 0.013999395477365513
Position 12402: 0.013508306703135093
Position 21908: 0.012900293549023887
Position 73012: 0.012270548400548576
Position 63425: 0.012175606578823715
Position 45146: 0.01198721764803253
Position 60803: 0.011980299291160457
Position 4271: 0.011751121535138366
Position 72867: 0.011741023557242021
Position 60702: 0.01165641769881145
Position 4997: 0.011246054080268622
Position 5855: 0.011237638115273672
Position 62645: 0.011040186502979105
Position 49409: 0.010949063855341265
Position 62836: 0.010906014550671327
Position 62410: 0.010878048500540867
Position 11579: 0.010874821188467882
Position 61332: 0.010567187975068016
Position 73637: 0.00985402604247606
Position 70114: 0.00967812764823001
Position 47382: 0.009249909138943007
Position 5840: 0.009052592882211174
Position 72438: 0.008684530550768548
Position 30464: 0.008556510662159955
Position 3883: 0.008253966966596731
Position 21747: 0.007853329020007906
Position 33300: 0.007805813479204387
Position 870: 0.007651374740359904
Position 45528: 0.0076126887051216315
Position 57368: 0.0076101239377926126
Position 22916: 0.007462356942610217
Position 55311: 0.007451459003873744
Position 2679: 0.007318630472184353
Position 53324: 0.0072447157478259866
Position 70079: 0.007130926179406604
Position 38560: 0.00706488879057205
Position 68703: 0.006482517830309693
Position 74758: 0.006268838029580268
Position 74524: 0.006190795970690662
Position 33326: 0.006182388316775679
Position 29843: 0.005553243280188506
Position 45185: 0.005454783822616683
Position 72955: 0.00533413647383864
Position 35593: 0.005266729141642806
Position 2533: 0.005260500509689187
Position 3341: 0.0051802930581994425
Position 28481: 0.004782974744818751
Position 74394: 0.004779115488922125
Position 60609: 0.004664131992794581
Position 35006: 0.0045928719082348945
Position 62954: 0.004579205255564966
Position 55383: 0.004476603592045408
Position 67997: 0.003905294525193425
Position 45722: 0.003883991253819981
Position 45459: 0.00387349155753732
Position 22231: 0.0038493030642324467
Position 1426: 0.003680648273891204
Position 34695: 0.003510669537405533
Position 70524: 0.0034999035543894193
Position 11703: 0.0034280039456449324
Position 35672: 0.003233689656248309
Position 23237: 0.003205439241793923
Position 23510: 0.003196085896868618
Position 343: 0.003144896834005721
Position 23204: 0.003067431435443028
Position 73677: 0.0030585965744168793
Position 71229: 0.0030438357824870556
Position 22282: 0.0030272798489701727
Position 45112: 0.0030126804449497786
Position 3667: 0.003002999863472451
Position 23771: 0.0028518669237319622
Position 2711: 0.0027221926291330386
Position 60457: 0.002618650885975248
Position 57805: 0.0024397624534021668
Position 422: 0.002420601304647526
Position 52383: 0.0024189549111353317
Position 45115: 0.002364517393767553
Position 74025: 0.002319500739033423
Position 1631: 0.002253353011272867
Position 404: 0.002143044053988564
Position 276: 0.0021421338341112263
Position 62345: 0.0021420802841166453
Position 3226: 0.0021158357330548667
Position 74057: 0.002108541929279025
Position 71980: 0.002021183570434569
Position 2401: 0.001974454773367638
Position 71165: 0.0018828645212404071
Position 3558: 0.001864853453866177
Position 4239: 0.0018198741102800331
Position 3717: 0.0018119131129263433
Position 72475: 0.0017877669337961059
Position 73701: 0.0017656189536946784
Position 68463: 0.0017502360831896894
Position 3242: 0.001731367666107521
Position 2694: 0.001728638817111099
Position 2662: 0.0017101292674343118
Position 70382: 0.001685634918572778
Position 63092: 0.0016828471150129177
Position 852: 0.0016613666756250744
Position 4158: 0.001657100317036752
Position 2392: 0.0016383245628084798
Position 74468: 0.0016086450919450385
Position 1204: 0.0015357244380934448
Position 63444: 0.0014509648972704729
Position 62281: 0.0014458706975864985
Position 70540: 0.0014287323568732786
Position 74556: 0.0014217593460423247
Position 35691: 0.0014115829307956504
Position 23908: 0.001401205489387747
Position 73489: 0.0013911104978298725
Position 33449: 0.0013881239566838105
Position 71827: 0.0013796328166336004
Position 23381: 0.0013382434693313906
Position 70324: 0.0012431116788493507
Position 22303: 0.0012404028937156848
Position 63563: 0.0012296664403493585
Position 11881: 0.0011142540051697703
Position 68395: 0.0011027088404543873
Position 26880: 0.001101853958357529
Position 67935: 0.0010808607699456826
Position 73723: 0.0010119298565484849
Position 406: 0.0010038424243613599
Position 62715: 0.0009946429277897235
Position 62368: 0.0009414281311176391
Position 71072: 0.000941269198010922
Position 70803: 0.0009209867299060312
Position 68520: 0.0008391075802282696
Position 704: 0.0007948214907248254
Position 1085: 0.0007752534929889729
Position 22755: 0.0007460132062565198
Position 727: 0.0007199816957649335
Position 325: 0.0007111128334450807
Position 21352: 0.0006721015039006203
Position 55214: 0.0006568227122874645
Position 67947: 0.0006455769787009733
Position 74424: 0.0005507873977197894
Position 3693: 0.0005343809076826124
Position 70558: 0.0005329122390622414
Position 23828: 0.0005316854595257155
Position 27209: 0.0005216443300667202
Position 23540: 0.0005167229394838168
Position 410: 0.0005159159138560773
Position 73648: 0.0005092503640641159
Position 73663: 0.00047588694573350693
Position 444: 0.00044952492848488964
Position 434: 0.000434861069522773
Position 73534: 0.00043454209624323376
Position 151: 0.00041422347272329163
Position 3294: 0.00040869199124362427
Position 22111: 0.00039702722433075454
Position 2332: 0.0003902415555844396
Position 59565: 0.00038572155425730265
Position 784: 0.000373616633454503
Position 59588: 0.00036908500391295417
Position 23887: 0.00036753011548018637
Position 34698: 0.0003536429779683091
Position 71033: 0.0003423073786677517
Position 349: 0.00033936627546394003
Position 652: 0.0003269246464138531
Position 74869: 0.00027842629414237817
Position 13170: 0.00027071295640168717
Position 1979: 0.0002622761916298191
Position 1815: 0.00024397076495995105
Position 1799: 0.00024282452875176112
Position 74062: 0.00023405067850919568
Position 68419: 0.00022331307273872202
Position 71787: 0.00021424606911305954
Position 73982: 0.00018045118238971464
Position 74036: 0.00017958273671391092
Position 1062: 0.00013602678971879803
Position 13267: 0.00013338356087043703
Position 62748: 0.0001315507869426884
Position 400: 0.00011888880537913241
Position 74269: 0.00011630778761321165
Position 2636: 0.0001160262274762578
Position 346: 0.00010324739753930066
Position 2468: 9.760458843274476e-05
Position 61607: 7.063155165900103e-05
Position 2505: 6.78869651022012e-05
Position 129: 6.782418247248907e-05
Position 63216: 6.722437958288291e-05
Position 2770: 6.398114429624822e-05
Position 62733: 5.9449899066852033e-05
Position 61659: 5.179428926937228e-05
Position 757: 4.5651273753594473e-05
Position 809: 4.4667231808261725e-05
Position 62167: 3.763612130088492e-05
Position 1276: 3.106724700651869e-05
Position 859: 2.9788984991270785e-05
Position 5200: 2.564963779816364e-05
Position 62236: 2.3494123478628813e-05
Position 62008: 2.236324372606291e-05
Position 45149: 2.1865104282881692e-05
Position 3027: 1.840605050297402e-05
Position 641: 1.7313521196355458e-05
Position 170: 1.7083919168047918e-05
Position 501: 1.7022997931188684e-05
Position 495: 1.6941421654593713e-05
Position 45176: 1.3298207558065082e-05
Position 59851: 1.2714751745582452e-05
Position 233: 1.219466696291318e-05
Position 59864: 9.389939795743457e-06
Position 2353: 9.045562879890471e-06
Position 57150: 6.4005133435220795e-06
Position 23475: 5.734221497547647e-06
Position 424: 5.4554369525794905e-06
Position 2732: 4.605419770904411e-06
Position 2540: 3.795863395840536e-06
Position 185: 3.458792340958766e-06
Position 3279: 3.3712912266471704e-06
Position 2596: 3.1649324275177654e-06
Position 135: 2.8580074655842912e-06
Position 428: 2.850955161707907e-06
Position 188: 2.825995968915885e-06
Position 74567: 2.5414187444481314e-06
Position 23390: 2.4267035735725288e-06
Position 2412: 2.256684728332078e-06
Position 226: 1.6424927569785794e-06
Position 446: 1.426918306374156e-06
Position 3156: 1.037663968152795e-06
Position 172: 9.883511680218382e-07
Position 252: 9.372457182115022e-07
Position 1832: 7.929584575355591e-07
Position 498: 5.235165178365532e-07
Position 120: 4.519632394006681e-07
Position 248: 2.212726674745996e-07
Position 625: 1.928736150451361e-07
Position 550: 1.8137345604622463e-07
Position 4220: 1.337776422494183e-07
Position 878: 5.5423394328514277e-08
Position 62755: 2.2847601723716632e-08
Position 822: 1.1459304268907541e-08
Position 99: 1.706044847602543e-09
Position 91: 1.618671628925299e-09
Position 520: 2.6810494655892737e-10
