Gene = Gemin7
Position 487: 3.2539360855537116e-06
Position 640: 2.9313182694487812e-06
Position 1029: 1.897015114968821e-06
Position 343: 1.6938423434570248e-06
Position 493: 1.290321982363682e-06
Position 508: 1.0136832037021089e-06
Position 502: 9.068747734760239e-07
Position 429: 6.920504939809033e-07
Position 705: 6.129618620438719e-07
Position 2065: 2.7723446364567515e-07
Position 196: 2.0287968314424253e-07
Position 293: 1.688706815793696e-07
Position 697: 1.0056704037622431e-07
Position 490: 7.768641219721378e-08
Position 288: 6.478572214870299e-08
Position 370: 3.3754015791965457e-08
Position 601: 2.6197648511121168e-08
Position 584: 6.942386754191466e-09
Position 885: 3.6130166697266808e-09
Position 573: 2.9735125187796394e-09
Position 204: 1.0702180691925699e-10
