Gene = Sgcb
Position 12485: 0.002650710871467955
Position 1626: 0.0026405895731867997
Position 3798: 0.0025263887606621366
Position 1466: 0.0023974244837623136
Position 6230: 0.002300809921784453
Position 460: 0.0020537361331333936
Position 1496: 0.0019957083599295876
Position 8930: 0.0019903964603509507
Position 7705: 0.001742679089930665
Position 973: 0.0016600185270965048
Position 574: 0.0015536169465775922
Position 2067: 0.0013203249178552977
Position 819: 0.0010700352477071382
Position 1344: 0.0009891958228177033
Position 2665: 0.0009595552069586898
Position 2307: 0.0009568555478625801
Position 2337: 0.0009289278999173163
Position 3002: 0.0009190486236432336
Position 1436: 0.0009097580220934155
Position 9394: 0.0008843311633908999
Position 9572: 0.0008503463697352273
Position 2899: 0.0008487773939660654
Position 2941: 0.0008047067725133803
Position 7005: 0.0007660148172889637
Position 159: 0.0007051313827807765
Position 7299: 0.0006469826414238667
Position 737: 0.0005463479307782621
Position 708: 0.0005069884951393397
Position 354: 0.0005036942994736172
Position 1661: 0.0005008194609928566
Position 7596: 0.0004726465568157538
Position 2698: 0.00046434010965785543
Position 529: 0.0004628655970832544
Position 6895: 0.0004582085592584253
Position 3014: 0.0004485777187814377
Position 2324: 0.000433166119467615
Position 2720: 0.0003946001195407325
Position 8412: 0.0003245176166139521
Position 8652: 0.0002909747728622499
Position 345: 0.0002887099876288867
Position 383: 0.0002880401158119492
Position 9493: 0.000284406022163494
Position 2957: 0.0002715511679726535
Position 3024: 0.00026477697487036227
Position 490: 0.0002543990848741796
Position 8664: 0.00022392072726437582
Position 631: 0.00021994809728577102
Position 7130: 0.0002162002889926383
Position 2911: 0.0002110910035248596
Position 8393: 0.00021091668238617826
Position 8880: 0.0001788478810622345
Position 713: 0.0001445475301857877
Position 749: 0.00013590233166828778
Position 2309: 0.00012894735593459343
Position 8796: 0.00012693001018767474
Position 1097: 0.00011815130047106326
Position 526: 7.714459461065647e-05
Position 696: 7.703703528205846e-05
Position 675: 6.867435530976028e-05
Position 463: 6.683782861068232e-05
Position 4737: 6.437688901998497e-05
Position 874: 6.387429954517193e-05
Position 8805: 6.20258784733505e-05
Position 8398: 5.112794961168722e-05
Position 3588: 4.387192683261487e-05
Position 8426: 4.029827368506352e-05
Position 8477: 3.4827142305297494e-05
Position 8612: 2.7544523637342338e-05
Position 4639: 2.034384514064478e-05
Position 8899: 1.449257118295312e-05
Position 4500: 1.1082564190976596e-05
Position 4087: 3.465621068564527e-06
Position 26: 3.2867711743434903e-06
Position 3477: 2.9827148769894675e-06
Position 331: 1.2785608932260352e-06
Position 256: 9.732591293165607e-07
Position 24: 9.702865196559167e-07
Position 1874: 5.754665127352719e-07
Position 740: 3.664629121315081e-07
Position 698: 2.3442327878340858e-07
Position 11: 6.820904916315623e-08
Position 41: 1.244407706909593e-08
Position 427: 4.7098006290370044e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8275: 0.9953722525062302
Position 3308: 0.960784383795879
Position 6921: 0.8956973114097512
Position 12091: 0.7584890222942691
Position 14868: 0.5595329824435173
Position 10975: 0.3378646862013602
Position 2780: 0.31683815940824156
Position 7821: 0.20512383380188925
Position 11036: 0.15393979874075597
Position 8702: 0.11952949394325076
Position 9214: 0.0965641683594481
Position 6108: 0.07318711952757002
Position 7809: 0.06389862208640308
Position 9455: 0.05435121346771763
Position 9066: 0.05412229560337209
Position 14187: 0.042366201266843796
Position 8795: 0.03921050154120162
Position 13047: 0.029383268798093325
Position 12906: 0.026874584572755305
Position 15000: 0.025514033533504423
Position 1465: 0.022614621902946993
Position 10236: 0.01889983652141898
Position 396: 0.014072489485143313
Position 2198: 0.012706060596949254
Position 1411: 0.012689514194533718
Position 1451: 0.012576571604767732
Position 12712: 0.012373766032116646
Position 9250: 0.010560147909662454
Position 4822: 0.010384295388501595
Position 13234: 0.010014745409204369
Position 7585: 0.008760944721508094
Position 9322: 0.008099170285817579
Position 10183: 0.007884793083358713
Position 3312: 0.007875477354956674
Position 12590: 0.007798451107542138
Position 9277: 0.007525645597036235
Position 12928: 0.006860747617246605
Position 12451: 0.006831652590010106
Position 10999: 0.006470243752438225
Position 3862: 0.006171482384730545
Position 11837: 0.006171307747089568
Position 1986: 0.006057392213074098
Position 6136: 0.005776466026745561
Position 9288: 0.005504952016634928
Position 8705: 0.005415051850248267
Position 6414: 0.005395434354745878
Position 10539: 0.005241727838565319
Position 1399: 0.0052347291316372875
Position 4182: 0.0049923685116264145
Position 2280: 0.004736506156404729
Position 1944: 0.004563015750768574
Position 13663: 0.0042790480821066285
Position 10463: 0.004242757773937217
Position 1342: 0.0040741467268132015
Position 6763: 0.003090443744073597
Position 12816: 0.0029382355650765237
Position 7327: 0.00275874635268196
Position 2541: 0.002705657071568469
Position 7727: 0.0026838599501349215
Position 9279: 0.0025806961406683094
Position 9808: 0.002510162887196005
Position 245: 0.0024447870065951193
Position 3660: 0.002372316635376724
Position 8577: 0.0023040532364391954
Position 12353: 0.0022921211492298974
Position 7378: 0.0022498703926444466
Position 7871: 0.0021344682283857717
Position 2148: 0.0020693404686015072
Position 1197: 0.0019155247195174058
Position 7704: 0.001764981257572231
Position 7314: 0.001755280076716542
Position 301: 0.001730688558083387
Position 1168: 0.0016523240345924064
Position 9492: 0.0016228522774017662
Position 8246: 0.001617853064676895
Position 319: 0.0015813933056043684
Position 1509: 0.0014631270113040211
Position 7782: 0.0014373387122446123
Position 8921: 0.0014161876630670118
Position 8929: 0.001298798860485783
Position 263: 0.00129093095655249
Position 6070: 0.0012322566861111932
Position 841: 0.0012127653759493977
Position 9011: 0.001198462563024132
Position 12558: 0.001188847145133984
Position 7546: 0.0011785304132425308
Position 6372: 0.0011622886676437702
Position 1162: 0.0011590525993310289
Position 10068: 0.0011499658102478412
Position 12310: 0.0010447544521380726
Position 400: 0.0010008304423611719
Position 10283: 0.000979334869038476
Position 1364: 0.0009766085963091695
Position 8283: 0.0009727853581867458
Position 7901: 0.0009666732756022906
Position 10400: 0.0009511566301096046
Position 12485: 0.000895371587686413
Position 10286: 0.0008576011711316873
Position 1075: 0.0007198835060634628
Position 8941: 0.0006606998319715092
Position 969: 0.0006513127690810149
Position 7178: 0.000646982641423866
Position 7292: 0.000620950288356797
Position 10383: 0.0006141888412726376
Position 8817: 0.0005508033494627815
Position 8968: 0.0004987473288139423
Position 1089: 0.0004302666763546711
Position 2297: 0.0004100677659739116
Position 10718: 0.00040712882223694025
Position 3881: 0.0003863066873047191
Position 8295: 0.00032920817088050907
Position 2252: 0.0003217241484997942
Position 4696: 0.0002851793127915599
Position 1143: 0.0002762209254717334
Position 427: 0.00022886223571133004
Position 2341: 0.00021966979323781547
Position 2789: 0.0001919193565220947
Position 3350: 0.0001912103966951725
Position 8312: 0.00018558262060454074
Position 2866: 0.0001773465928114125
Position 345: 0.00017345177212687782
Position 664: 0.00016645337131978232
Position 8884: 0.00016375107693859147
Position 3624: 0.00015358237157941202
Position 8747: 0.0001528009321014088
Position 9169: 0.00012031161071244121
Position 321: 0.00011526580667288061
Position 819: 0.00011525105718941204
Position 232: 0.00010046707200049348
Position 179: 9.238728828642182e-05
Position 8094: 7.252641196196297e-05
Position 280: 7.190602297019228e-05
Position 8710: 6.187712539290592e-05
Position 8477: 4.618083095674315e-05
Position 9185: 3.888630734654656e-05
Position 4529: 2.7677399122931295e-05
Position 4669: 2.0726972381067963e-05
Position 933: 2.052078121016344e-05
Position 3327: 1.8867624398757214e-05
Position 268: 1.8754339258005203e-05
Position 3273: 1.4185472054368799e-05
Position 4562: 9.740974837603135e-06
Position 8508: 9.123186976902627e-06
Position 8725: 8.342685350534085e-06
Position 4380: 6.000258804081567e-06
Position 4639: 4.36619307119239e-06
Position 323: 2.7903194123850467e-06
Position 8536: 2.656015445190196e-06
Position 3973: 2.41812786785931e-06
Position 328: 2.3928976020522767e-06
Position 1214: 2.313663606896663e-06
Position 4413: 1.9402782339018364e-06
Position 4552: 1.9176413754148788e-06
Position 1199: 1.6689225838272078e-06
Position 1425: 1.6251047552153775e-06
Position 8559: 1.257955483577889e-06
Position 225: 1.0669289861850117e-06
Position 1472: 9.844969576819311e-07
Position 3757: 8.721142208884704e-07
Position 440: 7.55885485696372e-07
Position 3276: 7.140032993970497e-07
Position 1030: 6.622506439382732e-07
Position 8739: 5.265782069711651e-07
Position 781: 4.6629966462398856e-07
Position 369: 4.017370171814478e-07
Position 3094: 3.790218245111781e-07
Position 1689: 2.800160185265253e-07
Position 253: 2.590736641058207e-07
Position 1568: 2.5490667355610704e-07
Position 1252: 1.1630234307931076e-07
Position 3183: 9.742320597788105e-08
Position 3119: 9.686132130893955e-08
Position 3160: 8.972066292664117e-08
Position 497: 6.450724692659372e-08
Position 455: 4.452034264970484e-08
Position 8630: 2.382275783014889e-08
