Gene = Det1
Position 305: 6.420091345739483e-07
Position 542: 6.290651078177382e-07
Position 740: 4.6641853210669744e-07
Position 303: 4.5582034628211036e-07
Position 766: 4.1867723273543964e-07
Position 911: 3.423681130932271e-07
Position 648: 3.0753558896126984e-07
Position 812: 2.9491625171108856e-07
Position 943: 6.515495605886404e-08
Position 1042: 2.3527484762192885e-08
Position 330: 8.782102407720067e-09
Position 467: 4.350330827067707e-12
Position 458: 9.256832753726388e-13
Position 433: 8.970719745361071e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7070: 0.9830107626407275
Position 11900: 0.8964818435759115
Position 4311: 0.830326944841687
Position 12960: 0.8008638516592271
Position 3737: 0.7273396411006731
Position 2998: 0.6184515115669911
Position 19150: 0.5767745456608987
Position 2841: 0.3373850193286458
Position 3930: 0.28765729980220867
Position 3971: 0.2072034184934893
Position 7838: 0.2024289436401885
Position 13089: 0.1744096956077369
Position 3983: 0.17050052375894784
Position 3453: 0.12810336715641837
Position 8035: 0.11096774814396027
Position 5787: 0.10927477345455387
Position 3302: 0.09636397849255966
Position 4991: 0.0952238974948815
Position 3713: 0.08572678897621816
Position 6007: 0.08445935916141557
Position 6051: 0.08242232669942216
Position 3498: 0.08217764491000573
Position 6034: 0.06524072709715177
Position 16224: 0.05725472255337008
Position 5920: 0.05668754862375045
Position 7794: 0.055982867891712154
Position 16180: 0.05569090561287564
Position 18221: 0.05388698704352406
Position 12009: 0.04605021466907917
Position 3716: 0.03842636277688543
Position 3935: 0.034049953448293827
Position 2721: 0.029462126577613556
Position 3245: 0.02861150562224436
Position 16750: 0.027295095957475788
Position 3896: 0.023805853374886946
Position 5810: 0.023243166190503685
Position 3992: 0.020197746126059544
Position 3871: 0.01554427666383039
Position 9697: 0.014519335446655264
Position 7771: 0.014504915151436978
Position 17897: 0.013987396470374036
Position 4290: 0.013536143764395665
Position 19598: 0.01340727514207145
Position 1108: 0.013174014491199875
Position 18277: 0.013144864846834713
Position 4963: 0.01275218814362171
Position 8101: 0.011818381894780069
Position 13262: 0.011559377688424851
Position 14064: 0.010578133754382029
Position 3341: 0.010424333652303941
Position 9753: 0.009848422071647395
Position 7107: 0.009507162335123194
Position 15304: 0.008484250570584615
Position 4321: 0.008473445133614952
Position 9661: 0.008444082819408371
Position 3932: 0.00794596680280265
Position 3719: 0.007122725053274433
Position 5342: 0.006855383865690903
Position 17850: 0.006804663576612781
Position 14688: 0.006777892216294441
Position 656: 0.006697020225917801
Position 3524: 0.006452536060345879
Position 15434: 0.006386002602036075
Position 16014: 0.006092182489213023
Position 14812: 0.006055706288228111
Position 4852: 0.006053863309581114
Position 13772: 0.006003407237248089
Position 13348: 0.005976869892557202
Position 13524: 0.005749007261229131
Position 16961: 0.005553656152171674
Position 734: 0.005406099033225679
Position 15678: 0.005376505495845301
Position 13394: 0.005286019148207875
Position 439: 0.005078313432499448
Position 12767: 0.005022810558787081
Position 15348: 0.005018100313898405
Position 3000: 0.004880925182196645
Position 14358: 0.004362245646520192
Position 5607: 0.004205323252455827
Position 13440: 0.004155983371692749
Position 616: 0.003985462273150768
Position 13688: 0.003975375311026494
Position 14402: 0.003960256977277966
Position 13898: 0.003883409855893233
Position 4200: 0.0038812808265443876
Position 15258: 0.0038346278105011325
Position 15924: 0.003804832795468319
Position 3442: 0.0037413715699248194
Position 2298: 0.0037312602919499613
Position 13302: 0.0036580599584339537
Position 15174: 0.0036530729619514454
Position 13644: 0.0036330513682143787
Position 13728: 0.0036218213605546815
Position 14644: 0.003609986683959958
Position 13480: 0.0036036098625624314
Position 16094: 0.003600495391672901
Position 13980: 0.003544626071446558
Position 14442: 0.0033632717964080625
Position 14274: 0.0032812778635002613
Position 14020: 0.0032018260436317463
Position 14314: 0.00315735725827181
Position 15842: 0.0031347455913785147
Position 5699: 0.003011609163444278
Position 8109: 0.003009031595982918
Position 782: 0.0029712668573715576
Position 12396: 0.002950250583578074
Position 14194: 0.002938365698631292
Position 15052: 0.002882693694147066
Position 16054: 0.002851660142507796
Position 14564: 0.0028214155718897724
Position 2294: 0.0027375510415131453
Position 15514: 0.0026906916593706356
Position 8012: 0.0026536473302504887
Position 15966: 0.002556668252539016
Position 15214: 0.0025272818489859407
Position 13604: 0.0025034091036893343
Position 13852: 0.0024926929927134097
Position 14524: 0.0024605839118922433
Position 13812: 0.002460166020389387
Position 13936: 0.0024212025208221618
Position 15474: 0.0024048070105057292
Position 15134: 0.0022394341930532446
Position 19743: 0.002232901499113874
Position 15594: 0.002194821699126601
Position 3272: 0.002133486025011749
Position 14768: 0.0020267959829618626
Position 15388: 0.0020132766020167082
Position 4043: 0.0020050424663242013
Position 14148: 0.001986746875160512
Position 339: 0.001967452988093889
Position 13564: 0.00195667092969585
Position 14728: 0.001842032550523062
Position 4933: 0.001806726028350724
Position 7015: 0.0016931987829858913
Position 14604: 0.0016397489715057492
Position 4013: 0.0016308600231996404
Position 15092: 0.0015393484359942536
Position 14892: 0.0015182048773345407
Position 14932: 0.0015130856161494391
Position 14482: 0.001452673792825142
Position 15758: 0.0014470273169872572
Position 15798: 0.0014421480606443063
Position 15634: 0.0014169229730473186
Position 8061: 0.0013838506370168024
Position 14852: 0.0013798047884061313
Position 3830: 0.001373260215397598
Position 713: 0.001324404441553296
Position 969: 0.001314361207998045
Position 15554: 0.0013125232137535618
Position 3281: 0.0012701911980135521
Position 14234: 0.0012696030557676663
Position 758: 0.0012355139438584512
Position 711: 0.0012342071886365282
Position 669: 0.0011401848513102363
Position 4225: 0.0010943810503302907
Position 342: 0.0010523246267931186
Position 3836: 0.0010149042017171864
Position 15012: 0.0009810240901204042
Position 14972: 0.0009768109047594662
Position 531: 0.0009676895036460317
Position 3043: 0.0009565624473232562
Position 4828: 0.0009526396996967607
Position 16134: 0.0008726322900043621
Position 4325: 0.0008656549992439255
Position 6018: 0.0008490942324098988
Position 15882: 0.0007142841047985241
Position 2481: 0.0006172105984590922
Position 2795: 0.0005916043023201335
Position 422: 0.0005636160087161882
Position 673: 0.000549013673664527
Position 3669: 0.0005443225636240293
Position 409: 0.0005405178521572967
Position 2342: 0.0004944079338369232
Position 426: 0.0004763150027857308
Position 479: 0.0004688759486043583
Position 2611: 0.00045538574257358595
Position 974: 0.00043340428075793434
Position 1859: 0.00041643318367626605
Position 6865: 0.0003365922468442351
Position 4945: 0.000321332730353579
Position 2394: 0.00029784058836317525
Position 7493: 0.0002965336746294097
Position 1690: 0.0002882093308745415
Position 1596: 0.00028639978463846646
Position 473: 0.00028563382679584493
Position 2313: 0.0002642047482183588
Position 863: 0.0002477918331351059
Position 7843: 0.00020842399281793844
Position 4359: 0.00019049026450983935
Position 7440: 0.00018690466076016788
Position 1676: 0.00017238541150850983
Position 2461: 0.00016811767325948645
Position 1891: 0.0001663562980219052
Position 736: 0.0001644623706344905
Position 911: 0.00016215218755290101
Position 3122: 0.00016204440193339382
Position 13220: 0.0001455717377867539
Position 884: 0.000140700748673276
Position 921: 0.00011962329076974543
Position 943: 0.00011691532438868902
Position 4264: 0.00011265358818818875
Position 1155: 9.848062323424381e-05
Position 2691: 9.521782457543668e-05
Position 382: 8.634490807894434e-05
Position 7611: 8.1923810411351e-05
Position 2888: 8.04184941152075e-05
Position 1729: 7.72232558127166e-05
Position 4352: 7.648108849974519e-05
Position 992: 6.985213339182526e-05
Position 1379: 6.848926622388093e-05
Position 456: 6.468959253384885e-05
Position 1088: 5.428834816329414e-05
Position 1240: 5.328013711403427e-05
Position 5396: 5.2841728284478776e-05
Position 512: 4.99182129879086e-05
Position 7888: 4.3035676570875534e-05
Position 643: 3.710710403125555e-05
Position 2967: 2.2136157087016625e-05
Position 4423: 2.1308292101384066e-05
Position 5562: 1.986759359251508e-05
Position 4531: 1.5177903254908916e-05
Position 1561: 1.4101061638435812e-05
Position 1422: 1.2921170383927665e-05
Position 7370: 1.2683767584850678e-05
Position 4747: 8.243836329661698e-06
Position 4411: 7.299742837570398e-06
Position 4379: 3.610046620630407e-06
Position 12128: 1.9243594677410337e-06
Position 4942: 7.832286957390406e-07
Position 624: 6.612011955169494e-07
Position 5053: 4.193877573874161e-07
Position 4774: 3.5828778333260185e-07
Position 821: 2.9208016639002974e-07
Position 886: 2.654631062341781e-07
Position 888: 2.4742312228751424e-07
Position 4175: 2.3987874930229824e-07
Position 818: 1.5427248141830202e-07
Position 1018: 1.2328895122519614e-07
Position 258: 9.712446442944163e-08
Position 978: 8.364171228121399e-08
Position 228: 8.165691126815574e-08
Position 185: 6.20644618119561e-08
Position 988: 5.590331905505955e-08
Position 630: 5.371344225313726e-08
Position 825: 5.234859047146854e-08
Position 841: 4.290153321561061e-08
Position 936: 4.2795979057235483e-08
Position 509: 3.38779618066286e-08
Position 637: 2.673354478972795e-08
Position 542: 2.155447396010486e-08
Position 156: 1.4797768623098099e-08
Position 787: 1.1989455774326778e-08
Position 790: 8.272035276721559e-09
Position 350: 2.6071797737137834e-09
Position 142: 2.5894523253249375e-09
Position 146: 5.256067694338071e-10
Position 187: 4.888486728083142e-10
Position 533: 5.196633994059933e-11
Position 535: 4.46931494528923e-11
