Gene = Catspere2
Position 462: 0.00012808013598960804
Position 3815: 0.00012680432934938517
Position 1525: 0.00012286621806089238
Position 3791: 0.00010685067453641691
Position 322: 9.963458167675005e-05
Position 549: 9.202026269092391e-05
Position 4204: 8.004471061896694e-05
Position 2824: 7.580594185181229e-05
Position 4110: 6.331550534634955e-05
Position 2712: 3.0029415051522485e-05
Position 2662: 2.8094564384651053e-05
Position 1530: 2.7035383291946225e-05
Position 832: 2.1081362036444443e-05
Position 2107: 1.8300961617158796e-05
Position 865: 1.59423751533434e-05
Position 861: 1.3060732181591376e-05
Position 908: 1.2883931067278812e-05
Position 1075: 1.218888021606217e-05
Position 3196: 4.874389618073645e-06
Position 1681: 3.4963692832969928e-06
Position 1585: 3.486169272952905e-06
Position 1532: 2.2101290419011613e-06
Position 1069: 1.2194606361462558e-06
Position 1145: 1.2184698444185822e-06
Position 717: 1.1610866735988119e-06
Position 699: 7.625010610366694e-07
Position 1148: 6.881123059379999e-07
Position 1961: 4.890480943602429e-07
Position 1166: 3.9100575884494e-07
Position 645: 3.712598227469732e-07
Position 737: 2.3287953973990461e-07
Position 1267: 2.2326704260539735e-07
Position 1050: 2.0449018013195256e-07
Position 1416: 1.9212145648784854e-07
Position 648: 1.713125098615324e-07
Position 639: 1.3778155193168772e-07
Position 255: 1.1563454960816695e-07
Position 292: 1.9991429343192562e-08
Position 748: 1.600953664424271e-08
Position 599: 8.579009303894054e-09
Position 257: 6.942747013985519e-09
Position 614: 3.761021601295042e-09
Position 767: 2.2070647224267837e-09
Position 248: 1.141327766654931e-09
Position 755: 9.986387322410665e-10
Position 342: 5.918938359430597e-10
Position 297: 5.059299333290497e-10
Position 601: 4.5916509936657416e-10
Position 138: 4.590515492405525e-10
Position 183: 3.1609977982440726e-10
Position 152: 2.921419974005671e-10
Position 757: 2.3251467913138702e-10
Position 1081: 1.9728776414787945e-10
Position 1098: 1.7417822246821406e-10
Position 1019: 1.5901072917034942e-10
Position 1084: 1.449250964386797e-10
Position 262: 1.111438268809018e-10
Position 935: 8.548303784205536e-11
Position 236: 6.013147840008842e-11
Position 334: 5.219119809676749e-11
Position 124: 3.4163756717789335e-11
Position 1032: 3.0598685252555444e-11
Position 266: 1.9452155654192975e-11
Position 148: 1.6717232281481323e-11
Position 345: 1.1896521815813558e-11
Position 914: 9.996296548764828e-12
Position 156: 4.395927113048543e-12
Position 348: 1.422485167321725e-12
