Gene = Hcst
Position 1221: 0.00010920558187903367
Position 1235: 0.00010675477538346059
Position 240: 0.00010211468660991427
Position 702: 9.009660113091562e-05
Position 1812: 8.803991334524571e-05
Position 574: 8.731728914873306e-05
Position 1856: 8.641362319126538e-05
Position 861: 8.051275487801106e-05
Position 593: 7.077325787339332e-05
Position 473: 7.007476050135611e-05
Position 870: 6.967369941954032e-05
Position 801: 6.904548170527288e-05
Position 202: 5.269368674189637e-05
Position 1127: 4.174951203287043e-05
Position 363: 3.2925142948518786e-05
Position 970: 1.938524507994213e-05
Position 1026: 1.3552618025607978e-05
Position 314: 1.1484468238994626e-05
Position 372: 1.0601454358651821e-05
Position 1049: 1.0087624635041621e-05
Position 995: 8.771476628778825e-06
Position 1061: 8.705911830874426e-06
Position 1006: 5.9007981305102434e-06
Position 1539: 5.614853985121304e-06
Position 270: 4.942495744045535e-06
Position 931: 4.129179149459606e-06
Position 584: 3.844650917133461e-06
Position 963: 2.9473568348640294e-06
Position 385: 2.499043813745851e-06
Position 894: 2.0680658347401722e-06
Position 929: 2.0159531207324133e-06
Position 74: 1.16514442345672e-06
Position 94: 7.30207033868741e-07
Position 120: 4.407897672272476e-07
Position 989: 3.0272773060694006e-07
Position 876: 3.0195149568951695e-07
Position 544: 4.973548428775744e-08
Position 586: 3.12799105738734e-08
Position 611: 1.9425752334233988e-08
Position 204: 1.5095352014265292e-08
Position 591: 1.3052000724878896e-08
Position 180: 5.78981470919349e-09
Position 210: 3.914572968012957e-09
