Gene = Maip1
Position 5394: 0.9320423007144072
Position 9327: 0.601101643000763
Position 6911: 0.5941750053227615
Position 2026: 0.5760269258291377
Position 716: 0.4321633004417264
Position 3583: 0.25091356650748364
Position 5098: 0.1413711799864329
Position 2598: 0.12703821539697566
Position 6056: 0.1252442746903
Position 2513: 0.11749060871535506
Position 7584: 0.10611729962572748
Position 2136: 0.08844120244469393
Position 8028: 0.08738108885924274
Position 6957: 0.08031435703121981
Position 8507: 0.0670672697664979
Position 9578: 0.05140169480331616
Position 2298: 0.04817494508955629
Position 408: 0.03906845211076814
Position 7003: 0.038582478056142816
Position 2956: 0.031129746830019143
Position 7093: 0.029521332010391917
Position 682: 0.028440481886329597
Position 103: 0.027581309327402107
Position 6074: 0.01703876895833751
Position 2524: 0.016724143633148926
Position 6972: 0.014876149451752255
Position 3738: 0.014868583280938315
Position 7607: 0.013773261863387369
Position 4738: 0.012577366747881204
Position 9941: 0.01153705333416063
Position 6014: 0.01085810637352411
Position 722: 0.009145413216459416
Position 1183: 0.008375725780417067
Position 1978: 0.007907649326275816
Position 938: 0.007250700799672162
Position 10470: 0.007220902845064901
Position 5491: 0.0066055924958317615
Position 1608: 0.006046054615709578
Position 8168: 0.005583140224336741
Position 1317: 0.004746559447199351
Position 2072: 0.004723050280295859
Position 2572: 0.003950731846920541
Position 530: 0.0035314386039465885
Position 92: 0.003468292734337226
Position 2419: 0.0029934137872429482
Position 2365: 0.0029931494954869094
Position 7595: 0.0027597128216734212
Position 3604: 0.0024263836960438283
Position 734: 0.002190195838301198
Position 382: 0.0021487201873680965
Position 8469: 0.0019548006228581275
Position 10320: 0.0019514613508975374
Position 6217: 0.0019378496105177782
Position 147: 0.0016591077423010433
Position 5461: 0.0013280141617953432
Position 1780: 0.0012083818129344642
Position 1575: 0.0011884919365481117
Position 344: 0.0011883572858832668
Position 3170: 0.000981642612514623
Position 2151: 0.0009742809996266695
Position 7276: 0.0009678885083433907
Position 1762: 0.0009436202521874769
Position 728: 0.000924614873771145
Position 9035: 0.0007938581022426678
Position 5812: 0.0007738181782731445
Position 5815: 0.0007673117578433993
Position 1039: 0.0007455673869533928
Position 747: 0.0007252707629613552
Position 753: 0.0006611266908839299
Position 662: 0.000591301260461388
Position 7269: 0.0005575973437565637
Position 694: 0.0005106173606327566
Position 418: 0.0005052922245243607
Position 2112: 0.0004975121490338773
Position 593: 0.00037749290095176415
Position 4764: 0.0003117654443884481
Position 762: 0.00027153837370203594
Position 537: 0.00026895795197273296
Position 118: 0.0002662046582213695
Position 1494: 0.000262268117135429
Position 223: 0.00025835396704966236
Position 2303: 0.0002553307466508316
Position 435: 0.00024982186343317896
Position 3148: 0.0002425705256206065
Position 6650: 0.0002403394812331334
Position 334: 0.00020746749069187932
Position 310: 0.00019343813034220623
Position 6398: 0.00018784374587946294
Position 5862: 0.00015661760996094399
Position 856: 0.0001518593675759616
Position 5739: 0.00014914247248668788
Position 1351: 0.00014457440847767192
Position 4255: 0.00012103722898672354
Position 1874: 0.00011565891626281253
Position 741: 0.0001148927982723563
Position 129: 0.00011233786399240993
Position 653: 9.771687628587108e-05
Position 632: 6.381440028852553e-05
Position 426: 6.349746020925993e-05
Position 2312: 6.167059097105222e-05
Position 208: 5.805854286769325e-05
Position 1988: 5.468454435193997e-05
Position 237: 5.079362770223609e-05
Position 1156: 4.074372359595824e-05
Position 280: 2.996514134939939e-05
Position 3343: 2.97641051733495e-05
Position 322: 1.8775972301567366e-05
Position 299: 1.805684551577971e-05
Position 258: 1.4443546011215239e-05
Position 348: 1.1765162738947567e-05
Position 274: 8.073353443691061e-06
Position 428: 6.1869250800389274e-06
Position 954: 2.403927939164626e-06
Position 320: 2.21608872611593e-06
Position 239: 1.3233217098038152e-06
Position 166: 6.379154331885176e-07
Position 883: 6.188107463635683e-07
Position 858: 2.2574457387609674e-07
Position 961: 1.6183426173489803e-07
Position 894: 1.315791195738961e-07
Position 1006: 1.4271819766311686e-08
Position 1139: 1.2080492198250858e-08
