Gene = Idua
Position 682: 2.6128268473156337e-10
Position 647: 1.1075875814722338e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19372: 0.9649747079115331
Position 19167: 0.9404382930920114
Position 21570: 0.882066445017738
Position 22935: 0.8687973962167943
Position 21340: 0.8640779351223047
Position 20529: 0.8618629009902635
Position 20063: 0.8378955076631918
Position 22721: 0.7802880254534951
Position 19779: 0.7035490440451716
Position 9787: 0.6059110624287047
Position 21768: 0.5574243967358412
Position 3779: 0.47901626429392613
Position 9056: 0.46338829470774745
Position 3730: 0.42153265050802174
Position 21048: 0.3751065432489519
Position 9861: 0.34872427451417953
Position 20272: 0.29009462223588356
Position 4721: 0.19132470194013476
Position 19552: 0.18558767357588113
Position 20246: 0.1644521562798762
Position 21144: 0.1390373313599934
Position 22669: 0.13799036024132713
Position 16102: 0.13029521526763654
Position 16136: 0.12838307965936213
Position 2603: 0.11151709817611782
Position 8774: 0.10805036779204132
Position 21355: 0.10644494438220979
Position 23662: 0.0889215610101898
Position 16063: 0.06861118447059446
Position 23832: 0.06682281700375917
Position 913: 0.06661226013749658
Position 21127: 0.06349623929337893
Position 19963: 0.06073513526488024
Position 801: 0.058653653119839666
Position 21153: 0.05463685173449255
Position 916: 0.0545375159065306
Position 5168: 0.05112758787075356
Position 15989: 0.04978277182954703
Position 21608: 0.04965433139396487
Position 3813: 0.048028644943001825
Position 1212: 0.0475554244032176
Position 9809: 0.04483692603245169
Position 20567: 0.040935089651527125
Position 20643: 0.040259045994330556
Position 940: 0.03939946865670717
Position 1171: 0.03935121440929005
Position 20239: 0.039217933256997316
Position 20275: 0.03904491506661561
Position 5762: 0.030748819631829443
Position 21100: 0.026072135205393303
Position 1007: 0.020907292714811718
Position 20293: 0.01852252432596069
Position 19726: 0.017116001235287413
Position 23811: 0.016480773688710603
Position 2552: 0.015779036281856167
Position 21187: 0.01427370410048074
Position 23192: 0.013086922738752076
Position 3196: 0.011081602719726944
Position 3448: 0.010675560997534436
Position 23933: 0.010469739002450408
Position 23736: 0.010416521519340177
Position 889: 0.010178378254002198
Position 23272: 0.010060398162187659
Position 332: 0.009751432046401595
Position 20597: 0.009734640865022418
Position 2451: 0.009321551465467126
Position 2427: 0.008975831372675718
Position 4566: 0.00810142803188726
Position 23411: 0.007875344969316496
Position 3294: 0.00777183554576296
Position 2580: 0.007539619844151615
Position 20667: 0.006773127213623767
Position 2526: 0.006747889718783145
Position 13234: 0.006592110355477024
Position 11212: 0.006525662272491208
Position 2462: 0.0061107164956103145
Position 2494: 0.005863429682811622
Position 20320: 0.005765507340399319
Position 864: 0.005664214316939567
Position 5266: 0.005448961633694116
Position 20025: 0.005340940354037539
Position 5140: 0.004703174553302617
Position 272: 0.004211713790524142
Position 12699: 0.0040827143735809104
Position 23174: 0.003921984886770072
Position 5090: 0.0038151232016358995
Position 20203: 0.0034015958632444354
Position 21367: 0.003375622952733987
Position 2866: 0.0033498924806574033
Position 21111: 0.0032436837758397325
Position 20570: 0.003208586139027825
Position 16958: 0.0030372396527630486
Position 21217: 0.0028763150450783637
Position 22941: 0.002534917887872647
Position 4539: 0.002244197393136355
Position 23748: 0.0022361495292667214
Position 2836: 0.002054689494287597
Position 14534: 0.001985739190082371
Position 1217: 0.0018223284682357603
Position 3162: 0.0017533289799407182
Position 20127: 0.00171283436548533
Position 5816: 0.0016770977752051143
Position 4626: 0.0016603036806728767
Position 3972: 0.0015252838859337878
Position 22567: 0.001500350718330274
Position 16466: 0.001397591267247613
Position 10999: 0.0013031490297570393
Position 20697: 0.0012629817950193555
Position 21773: 0.0012323446716248237
Position 24181: 0.0009965433347669515
Position 22784: 0.0009509573238926283
Position 22965: 0.0009469697573564174
Position 20454: 0.0009385662583208388
Position 4681: 0.0009288804802423502
Position 22677: 0.0009045693106054997
Position 20886: 0.0008709313782559099
Position 958: 0.0008597151625259107
Position 3076: 0.0008409029130226916
Position 1018: 0.0008368182983879339
Position 4487: 0.0007966487105458673
Position 1021: 0.0007606415926939634
Position 4443: 0.0007448468150771717
Position 1214: 0.0007073079074652272
Position 21727: 0.0006959886701320667
Position 20504: 0.0006088304897116346
Position 2610: 0.0005855525493174727
Position 6150: 0.0005479970027936861
Position 21392: 0.00045783257950001913
Position 13012: 0.0004263891504285191
Position 22817: 0.00041217494779547124
Position 23458: 0.0003503212064094064
Position 307: 0.00034476896189501933
Position 6129: 0.000329865458766209
Position 23639: 0.0003276074948241452
Position 849: 0.00031241342813768854
Position 22995: 0.00030917641699390233
Position 22910: 0.00027772971793057805
Position 21826: 0.00027729543436625823
Position 22902: 0.0002609417076670742
Position 280: 0.00024604960935547377
Position 2769: 0.00022515187337939063
Position 993: 0.00022169693288603064
Position 4428: 0.000219639998963607
Position 4406: 0.00020647865205147148
Position 3632: 0.00019378415036765348
Position 22511: 0.00019099724413928218
Position 600: 0.00018790127019116737
Position 1027: 0.00017848110148826135
Position 924: 0.00016523082327570888
Position 22464: 0.00016484410756149127
Position 619: 0.00015705872568634585
Position 1258: 0.00013827395060307592
Position 2096: 0.00012367584216027897
Position 3551: 0.00011451460901461883
Position 3994: 9.629453275899013e-05
Position 121: 9.19934744174623e-05
Position 21807: 7.197810400597098e-05
Position 20541: 4.8806090679713196e-05
Position 2263: 4.808572200981688e-05
Position 4224: 4.09742202612875e-05
Position 384: 3.884151490513898e-05
Position 4241: 3.8442946273705487e-05
Position 5271: 3.0242957525665195e-05
Position 2039: 2.9413808115655256e-05
Position 2299: 2.3214170434500143e-05
Position 22534: 2.275905950529635e-05
Position 2215: 1.5731895370212572e-05
Position 21383: 1.3291868266146085e-05
Position 892: 1.2817915857889263e-05
Position 2102: 1.1175251181947385e-05
Position 234: 9.869960429537995e-06
Position 2060: 9.168065640737465e-06
Position 1222: 8.320631252241254e-06
Position 1095: 3.835449387738232e-06
Position 21633: 3.4835885745366706e-06
Position 376: 3.4625164793062258e-06
Position 840: 2.223332537260782e-06
Position 125: 1.8158268256457432e-06
Position 538: 1.814126458760129e-06
Position 225: 1.2424500957059769e-06
Position 476: 1.2001435997099737e-06
Position 207: 1.140746942319469e-06
Position 1043: 1.129979992357829e-06
Position 829: 1.0009682616910137e-06
Position 824: 9.515863156465305e-07
Position 606: 9.037602105511002e-07
Position 197: 8.19908720106303e-07
Position 4271: 6.146986386076591e-07
Position 627: 4.0018606236537014e-07
Position 653: 3.9285539720531964e-07
Position 391: 3.810629469069175e-07
Position 140: 3.5787608207291355e-07
Position 1050: 2.154255330473621e-07
Position 420: 1.8823355586404443e-07
Position 658: 1.4483299463774502e-07
Position 129: 7.000045543009297e-08
Position 5694: 5.850860328526064e-08
Position 403: 5.4300899355012024e-08
Position 407: 8.359049983226145e-09
Position 436: 5.573412232453019e-09
Position 91: 4.971069218593326e-09
Position 146: 4.645144056341776e-09
Position 496: 3.9210144926105785e-09
Position 155: 2.8351297804201463e-09
