Gene = Cdv3
Position 2211: 1.9964953496854176e-05
Position 2337: 1.6877503557236986e-05
Position 1133: 1.4742553332570964e-05
Position 205: 1.441316049354096e-05
Position 1147: 8.959563946368408e-06
Position 819: 7.868352141386033e-06
Position 239: 3.5234317394825158e-06
Position 1011: 3.3990251974030583e-06
Position 994: 2.8984283234752172e-06
Position 202: 1.1421927666982225e-06
Position 182: 8.800300403947482e-07
Position 1906: 3.5114753331916595e-07
Position 1310: 1.0087440015875383e-07
Position 1771: 7.121911531407548e-08
Position 1268: 6.396204110640723e-08
Position 1846: 5.303056355891114e-08
Position 1008: 4.1430406870164826e-08
Position 1056: 2.2036105896131682e-08
Position 915: 1.0179753411961689e-09
Position 1045: 2.3402908382925274e-13
Position 1072: 7.329660139772909e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5821: 0.9923613834142663
Position 1788: 0.7185388948237221
Position 6072: 0.44020989588839754
Position 8829: 0.43972446361049083
Position 3233: 0.4323514391749822
Position 10526: 0.3173188016002438
Position 3919: 0.25937516910007685
Position 11552: 0.25412538833398307
Position 7331: 0.24647789564969075
Position 3984: 0.23459582399496345
Position 10277: 0.13223614999524552
Position 2431: 0.11267054925358039
Position 1597: 0.09620162439202536
Position 1740: 0.09184001869665394
Position 5236: 0.09052985422855454
Position 1248: 0.08956478111309933
Position 9400: 0.07569957455163027
Position 6106: 0.07316044236208849
Position 3286: 0.07084667915995925
Position 10767: 0.06205762440930169
Position 3867: 0.05777894236811442
Position 3598: 0.050921549510942896
Position 10401: 0.04213291627696385
Position 7877: 0.03687340196935988
Position 12041: 0.03609413706931098
Position 1770: 0.026974347279803135
Position 1450: 0.02515672444225518
Position 677: 0.023179931489542702
Position 9406: 0.023139254836581268
Position 12674: 0.021983497987868993
Position 8059: 0.02145914009701688
Position 2577: 0.021132184033950844
Position 4147: 0.018727522005943555
Position 11420: 0.01745112850118639
Position 9151: 0.014915327934815852
Position 7089: 0.01482575631370169
Position 4798: 0.013304686309571481
Position 9193: 0.01240089566833282
Position 7758: 0.009411842082732498
Position 9813: 0.009032930553326737
Position 6288: 0.008552709761008238
Position 8897: 0.008137645662131335
Position 4982: 0.008035752415220903
Position 10893: 0.007429964003808683
Position 4359: 0.007184659763412563
Position 9340: 0.0071812650740138454
Position 713: 0.007013666697557876
Position 10973: 0.006422750380987508
Position 1169: 0.006373762331499074
Position 7634: 0.006295586382649342
Position 8453: 0.005775171135328378
Position 3363: 0.005690113651222437
Position 1227: 0.005640059858875645
Position 9810: 0.004998002201639494
Position 2412: 0.004783840126451585
Position 6645: 0.003967389589373337
Position 1705: 0.003304026282101424
Position 2624: 0.0031104421096502938
Position 2927: 0.0029349350078130125
Position 9293: 0.0027912571617758238
Position 1053: 0.002621766370892194
Position 3418: 0.002419443197864292
Position 641: 0.0018320054287539976
Position 2436: 0.0018299500581290037
Position 3836: 0.0016573168395747938
Position 1552: 0.0014467562859395368
Position 1280: 0.0013638575594491114
Position 2584: 0.0013480058725435092
Position 2000: 0.0012380774876082114
Position 2655: 0.0011098393988834797
Position 2251: 0.0010460398565027655
Position 2895: 0.0009964194303656781
Position 1558: 0.0009879628125341942
Position 2075: 0.0008963266334866005
Position 6677: 0.0007096310622727243
Position 2677: 0.0006582066403042342
Position 1661: 0.0006003015620539581
Position 4197: 0.0005880854925221551
Position 2396: 0.0004604692466168013
Position 1119: 0.0004207432021429783
Position 2475: 0.0003917401036538252
Position 1330: 0.00028439642741954357
Position 3111: 0.0002828531828897522
Position 3017: 0.00027874429358664326
Position 386: 0.00024438683605876787
Position 1087: 0.0002321304452634103
Position 1192: 0.00021424927388895998
Position 1512: 0.0001988441653711799
Position 1313: 0.00015715030743452215
Position 1747: 0.0001568938417609052
Position 2500: 0.00015006819353209308
Position 1641: 0.00014115189600935764
Position 3722: 0.00013998119548764586
Position 2549: 0.0001368062920555743
Position 414: 0.0001363485502438071
Position 2672: 0.00013327209370680572
Position 1505: 0.00012854623115525788
Position 6177: 0.00012601230310932518
Position 3199: 0.00011698694290319997
Position 2552: 0.00011392347613026847
Position 1299: 0.00011006772988832898
Position 1608: 0.00010531196158869503
Position 3157: 0.00010134441726281151
Position 2697: 0.00010009505766433657
Position 1962: 9.582678035523558e-05
Position 2716: 9.533470497370916e-05
Position 3451: 9.419937557965342e-05
Position 486: 5.4275062118583204e-05
Position 1503: 4.219540132642193e-05
Position 7389: 3.96382221794809e-05
Position 721: 3.9606288116430236e-05
Position 1198: 3.773879133825287e-05
Position 1510: 3.53240665047913e-05
Position 516: 3.373662338556135e-05
Position 605: 3.2044339300139295e-05
Position 1554: 3.1989980964266104e-05
Position 1207: 3.101711174372789e-05
Position 587: 2.538504731238138e-05
Position 1294: 2.2234470765573877e-05
Position 480: 2.1022000252134007e-05
Position 291: 1.888110624631498e-05
Position 1835: 1.7999267142328263e-05
Position 430: 1.6366693762110703e-05
Position 737: 1.3546725499182893e-05
Position 569: 1.0495230515292305e-05
Position 423: 1.0337845682441079e-05
Position 774: 1.009456208047064e-05
Position 2095: 7.203210917061331e-06
Position 489: 2.206848674390841e-06
Position 518: 2.2062179901137e-06
Position 367: 1.8889779478248267e-06
Position 247: 1.6562412253272955e-06
Position 843: 1.0423898124090543e-06
Position 695: 7.135432142281052e-07
Position 525: 6.081601918864054e-07
Position 399: 3.103899436767317e-07
Position 531: 2.7117659657297063e-07
Position 2522: 2.539508110248079e-07
Position 659: 2.005369181361765e-07
Position 731: 1.3150080777252904e-07
Position 1022: 1.0993095153411325e-07
Position 548: 9.640319022267352e-08
Position 1063: 9.558303244535184e-08
Position 416: 7.708275056943912e-08
Position 584: 7.43215150252683e-08
Position 755: 7.303120512317209e-08
Position 392: 6.438877362016518e-08
Position 309: 5.661923826558738e-08
Position 295: 4.7617482074491105e-08
Position 786: 4.615915723319825e-08
Position 537: 4.59918616140802e-08
Position 745: 4.428265352899412e-08
Position 494: 3.564015434480883e-08
Position 322: 3.439693695146201e-08
Position 534: 3.881417746048936e-09
Position 528: 3.245159750711288e-09
Position 6550: 2.8240533387927965e-09
Position 623: 1.7553413539689165e-09
Position 209: 1.2175476631447071e-09
Position 545: 9.209632396356542e-10
Position 1002: 9.062616956095239e-10
Position 251: 8.943629940055048e-10
