Gene = Ncapg
Position 1928: 0.0002111358024374382
Position 581: 0.00015323367471935888
Position 403: 0.0001221362263421629
Position 605: 0.00011214021881133779
Position 338: 9.424206442316736e-05
Position 479: 9.174716116275462e-05
Position 22522: 8.736198905891237e-05
Position 936: 8.729230966200413e-05
Position 758: 8.199542263815191e-05
Position 594: 7.44980007920323e-05
Position 1333: 7.000538435472316e-05
Position 4661: 6.78464182280428e-05
Position 502: 6.135972761864976e-05
Position 598: 5.9037614650258754e-05
Position 1158: 5.4906181960497965e-05
Position 428: 5.40666902966385e-05
Position 352: 4.910371777359806e-05
Position 1286: 4.240261832718129e-05
Position 413: 3.9660134808492924e-05
Position 1310: 3.620399179359432e-05
Position 1171: 3.277578135772315e-05
Position 131: 3.205208843671456e-05
Position 1001: 2.3175463937038727e-05
Position 1604: 2.124882703702048e-05
Position 188: 2.0796273638032618e-05
Position 142: 2.0690053886110706e-05
Position 396: 2.0450248622672708e-05
Position 5797: 1.9893379698663154e-05
Position 6115: 1.8444998221379716e-05
Position 5374: 1.4774994572645965e-05
Position 881: 1.2907413466416699e-05
Position 659: 1.0300419922001546e-05
Position 940: 1.016439422589312e-05
Position 359: 9.097214147480865e-06
Position 851: 8.785257351656046e-06
Position 505: 7.2542264906007235e-06
Position 1191: 6.956386414115588e-06
Position 1232: 6.143595047378082e-06
Position 717: 6.137933717737452e-06
Position 1215: 3.91445035722167e-06
Position 4917: 6.432506246174344e-07
Position 93: 3.267592797735118e-07
Position 73: 2.769417197758928e-07
Position 25: 2.268547905418293e-07
Position 49: 1.5085080897220393e-07
Position 87: 5.492523557980954e-08
Position 27: 2.2189595235844603e-08
Position 4952: 1.5735618411320167e-09
Position 5168: 1.1105726158320126e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25734: 0.9996231236018576
Position 18641: 0.989846782860523
Position 4849: 0.9834009121989874
Position 1100: 0.967428344111846
Position 21682: 0.9627933105326928
Position 8427: 0.9483921021628843
Position 4438: 0.9473638607163349
Position 11807: 0.9000297397316112
Position 11452: 0.7003678835485553
Position 26113: 0.6175566882307603
Position 29928: 0.573937260865548
Position 30136: 0.4829767612906636
Position 2353: 0.39433917053877837
Position 13068: 0.35922421432876883
Position 7692: 0.3406250498837474
Position 23237: 0.3216153069930468
Position 26440: 0.3133853802088005
Position 23832: 0.3115526127637028
Position 28921: 0.305446403535045
Position 9928: 0.2832387691372861
Position 24741: 0.27093582506419905
Position 8980: 0.26025089326364886
Position 17392: 0.19638921610220367
Position 26037: 0.1537634884708531
Position 16157: 0.15146822535835985
Position 15771: 0.11976603722010469
Position 26457: 0.11433819183729503
Position 2487: 0.11143076102709744
Position 14066: 0.10748616306621309
Position 6672: 0.10684005792607391
Position 11198: 0.09984476394463102
Position 1367: 0.08481312873402101
Position 8983: 0.07950506264418042
Position 7925: 0.06680266136425202
Position 1790: 0.05421946014014407
Position 8673: 0.0540760527083059
Position 14625: 0.054017712841882434
Position 29889: 0.052294151462503644
Position 9008: 0.052250650508252505
Position 13033: 0.049748925764746585
Position 14681: 0.04822744969332364
Position 26075: 0.04782775983101648
Position 6101: 0.047365713360645594
Position 30476: 0.04619826016587137
Position 549: 0.04579728295221069
Position 8921: 0.03821554560293708
Position 22681: 0.037042102532057614
Position 6430: 0.035922550679649785
Position 441: 0.03353367876960138
Position 7784: 0.03335632331052274
Position 11140: 0.03289258445503447
Position 8884: 0.03234722068090544
Position 8843: 0.03149238673117088
Position 2464: 0.02892860316969792
Position 27455: 0.028535209430550195
Position 2549: 0.02686275138316704
Position 6089: 0.025005960661584038
Position 29948: 0.024958431318487125
Position 29608: 0.024599982382303213
Position 30099: 0.02370231736182499
Position 6029: 0.023376908717017298
Position 1561: 0.02228959939752151
Position 26005: 0.022288936980698542
Position 22449: 0.02190831092838972
Position 3033: 0.020698055360754128
Position 27870: 0.019229371110938247
Position 26757: 0.0177320712934227
Position 21899: 0.01772057759794551
Position 23308: 0.017560105403219717
Position 13112: 0.01719965864691261
Position 489: 0.016998220152451775
Position 11694: 0.016896188900733973
Position 16067: 0.016812350346462012
Position 23305: 0.01670482439947467
Position 15691: 0.016571004908601455
Position 2737: 0.016389212203406386
Position 2758: 0.016361705122928727
Position 2429: 0.015801258893497636
Position 4688: 0.014821198232424553
Position 24140: 0.014518333950898016
Position 1824: 0.014236494909733319
Position 2968: 0.013417363676838009
Position 8794: 0.012764387720945635
Position 909: 0.012730950795405623
Position 471: 0.012639238442500192
Position 1747: 0.011969235387240353
Position 9990: 0.010954831416504957
Position 26553: 0.01085616028692955
Position 1232: 0.010437707189032972
Position 4513: 0.010240321043170526
Position 20843: 0.010177028065624965
Position 2500: 0.010176893053000442
Position 26123: 0.009999724854487586
Position 3810: 0.009999520678616033
Position 4474: 0.009957169059829669
Position 26195: 0.009160606980650545
Position 3051: 0.009158889066204587
Position 2036: 0.009026120204761413
Position 7900: 0.008795389514647547
Position 8720: 0.00846041935385337
Position 7697: 0.008393354286801531
Position 27171: 0.007981508976832212
Position 9900: 0.007962089606139446
Position 2888: 0.007717490930238637
Position 3831: 0.0075968146347044855
Position 3776: 0.007010319486658837
Position 10484: 0.006819761368594076
Position 608: 0.006658965410892994
Position 6504: 0.00645124995221045
Position 4537: 0.006385141966116061
Position 12898: 0.005856978284955811
Position 22393: 0.005804046108419175
Position 20887: 0.005765698382541585
Position 2733: 0.0054038024344971805
Position 3736: 0.004918964205349604
Position 10395: 0.004728357871733036
Position 22912: 0.004724878691681473
Position 26328: 0.004636152490669243
Position 6068: 0.004535917794210338
Position 26498: 0.0043302439859807425
Position 1674: 0.004209421351841463
Position 20191: 0.004038897644994547
Position 3975: 0.004035444590266894
Position 27324: 0.003957330397923229
Position 3590: 0.0036882813453011564
Position 23419: 0.0036860676840551453
Position 8159: 0.0036485540484394426
Position 6639: 0.003584609782881866
Position 6143: 0.0035678145797279955
Position 1071: 0.0035567798631912745
Position 27825: 0.0035421439594910077
Position 18978: 0.00349831978925129
Position 4776: 0.003495311102233766
Position 2233: 0.0034868689756047074
Position 24769: 0.0034707752410551955
Position 12991: 0.003414981274052101
Position 24285: 0.0034072527114660293
Position 8011: 0.003073142294766563
Position 1124: 0.0029953990385787237
Position 886: 0.0028708334039420054
Position 20027: 0.002807373938542838
Position 553: 0.002706816662285502
Position 788: 0.002700123781782679
Position 1744: 0.002697961370447018
Position 316: 0.0026896492583795215
Position 2804: 0.002597500540379649
Position 2694: 0.0025903821299895686
Position 24607: 0.0025866917954388514
Position 6744: 0.002476406902421082
Position 2495: 0.002447787835892708
Position 1518: 0.0023777912243798877
Position 4693: 0.00227588062739158
Position 26511: 0.002274987685961564
Position 1804: 0.00226737872950455
Position 6186: 0.002122070483233966
Position 2514: 0.002105577347898853
Position 6017: 0.0020776860992082874
Position 1206: 0.0020492327607470008
Position 803: 0.0019700200402634543
Position 8360: 0.001936344072537049
Position 6047: 0.0019346142793502381
Position 24239: 0.0019184079873871402
Position 2309: 0.001704492878538845
Position 413: 0.0016025142929626554
Position 1439: 0.0015513784949022858
Position 523: 0.001536752071130583
Position 20005: 0.0015347434506800953
Position 28551: 0.0014604871999021629
Position 603: 0.0014472438988267632
Position 26907: 0.0014083715528943165
Position 1304: 0.0013309497630556015
Position 2363: 0.0012858769021516724
Position 1969: 0.0012226682643786686
Position 1778: 0.001209020614788865
Position 1955: 0.0011409769556619772
Position 27803: 0.001140881416296744
Position 27235: 0.001011182683686606
Position 3872: 0.0009951812406107613
Position 3682: 0.0009379960860892037
Position 1148: 0.0009249135986513707
Position 1976: 0.0009119734240110489
Position 6310: 0.0008914282798425289
Position 3955: 0.0008900038476900114
Position 5891: 0.0008861927449690634
Position 4308: 0.0008715727589264192
Position 383: 0.0008023093509073616
Position 8043: 0.0007989000084889722
Position 1187: 0.0007846022933974638
Position 7627: 0.0007630899634885504
Position 22372: 0.0007465969176967534
Position 26372: 0.0007448759701572494
Position 6146: 0.0006808769572022221
Position 2370: 0.0006560300279896814
Position 2373: 0.0006279813818036429
Position 23251: 0.0005998039540049131
Position 911: 0.0005702652881386437
Position 6877: 0.0005620271804094277
Position 21903: 0.0005405199719305764
Position 2921: 0.0005133525910413232
Position 1904: 0.0004556416906358188
Position 1378: 0.0004128649357549256
Position 2906: 0.000409561360214683
Position 23517: 0.00038967753605318
Position 747: 0.00038093199019959267
Position 3380: 0.0003453342225811642
Position 2285: 0.0003427843198171268
Position 23629: 0.0003351457796772057
Position 21620: 0.00031719792204998375
Position 26572: 0.00029359524592808265
Position 774: 0.0002933341286035994
Position 2162: 0.00028830042029971204
Position 726: 0.0002664090248977902
Position 2637: 0.00026139645524290777
Position 28141: 0.00025611336031117356
Position 2066: 0.00025270905763405003
Position 827: 0.0002481590214262912
Position 1169: 0.00024501722528944236
Position 848: 0.00024183385916052213
Position 6686: 0.00023313532489900647
Position 451: 0.00020673242445134397
Position 421: 0.00020263226108089484
Position 6842: 0.00019920219327962564
Position 22646: 0.00019797888854388617
Position 5959: 0.00016804011850458716
Position 6044: 0.00016662633102650415
Position 1576: 0.00015925887132878328
Position 629: 0.00015894594630141526
Position 4894: 0.0001397155566334101
Position 4378: 0.00013693624244217155
Position 1029: 0.00013438998575170038
Position 1211: 0.00012081032948913517
Position 1839: 0.00010741054612825735
Position 1404: 0.00010689615016909472
Position 1758: 0.00010068977977383315
Position 729: 9.933688240610372e-05
Position 2091: 9.266295837475212e-05
Position 1130: 8.890883979595317e-05
Position 1026: 8.205024510718001e-05
Position 1568: 8.164680066661052e-05
Position 11753: 8.150934977657147e-05
Position 11665: 7.975604712374356e-05
Position 1446: 7.80633750161376e-05
Position 1973: 7.753151313501809e-05
Position 1524: 7.732642642586045e-05
Position 1116: 7.661744381618494e-05
Position 670: 7.383307714341535e-05
Position 659: 7.307473106891943e-05
Position 320: 7.286606334282475e-05
Position 572: 6.699702653260235e-05
Position 4779: 6.611100750765504e-05
Position 751: 5.557828357345499e-05
Position 1535: 5.031006076747467e-05
Position 1189: 4.8754159563060716e-05
Position 4856: 4.141682044736589e-05
Position 675: 3.8639725168459936e-05
Position 695: 3.6800784820392126e-05
Position 2000: 3.653283001994469e-05
Position 1054: 3.0096709404431382e-05
Position 5796: 2.5757776505632303e-05
Position 2060: 2.5213736612477873e-05
Position 22454: 2.4417402696378244e-05
Position 981: 2.4346729510723446e-05
Position 1127: 2.2709264226182728e-05
Position 352: 1.768340576046601e-05
Position 565: 1.4609864273885747e-05
Position 5275: 1.3296178307652688e-05
Position 5715: 1.1100844162822176e-05
Position 5691: 8.792535535840977e-06
Position 1248: 8.11852435406048e-06
Position 1040: 7.978749640561286e-06
Position 1012: 7.945610521036515e-06
Position 26610: 7.012853355765538e-06
Position 700: 5.879480660337321e-06
Position 301: 4.3548237913221756e-06
Position 4748: 3.7483577155976194e-06
Position 1384: 3.122423952008741e-06
Position 9687: 3.007475761940586e-06
Position 1409: 2.968097716585367e-06
Position 1457: 2.8557274434425097e-06
Position 1080: 2.6368121803156545e-06
Position 1545: 2.401498348795867e-06
Position 4929: 2.05523325175065e-06
Position 4916: 1.5560039468306788e-06
Position 5217: 1.478816264993282e-06
Position 4667: 1.4088144926381136e-06
Position 999: 5.920540796753092e-07
Position 1680: 5.353825592111678e-07
Position 327: 3.125883548356163e-07
Position 290: 3.055602750420159e-07
Position 6676: 2.2606099645766608e-07
Position 643: 1.660938295087953e-07
Position 502: 1.4828543254358028e-07
Position 87: 1.1294749016416718e-07
Position 110: 9.917557723574223e-08
Position 639: 8.373342473806781e-08
Position 136: 4.800020537677317e-08
Position 148: 4.653564543272902e-08
Position 758: 4.316814607684684e-08
Position 5987: 3.857104810458469e-08
Position 6052: 3.764686025041976e-08
Position 276: 3.469426128385976e-08
Position 139: 1.6204817526689725e-08
Position 115: 8.53251750071503e-09
Position 324: 6.61230466569717e-09
Position 160: 5.316444528715422e-09
Position 175: 4.170659666269247e-09
Position 169: 3.1102494934820434e-09
Position 157: 2.1449384869897904e-09
Position 121: 8.206408532487784e-10
Position 118: 5.007132941945653e-10
Position 5086: 4.713447272747916e-10
Position 5051: 3.9599525608985366e-10
Position 198: 3.9435548317795745e-10
Position 219: 2.9351640616822397e-10
Position 181: 1.7841065030320516e-10
Position 5034: 1.2223125231353436e-10
Position 5071: 1.2100138015383403e-10
