Gene = Preb
Position 274: 2.375804905154593e-06
Position 300: 7.589164386723209e-07
Position 675: 4.0789878902545614e-07
Position 16: 1.839745958962736e-07
Position 294: 1.415776242662006e-07
Position 2300: 1.1488127854045194e-07
Position 2371: 1.4368530391079926e-08
Position 2214: 1.3946473130080226e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1809: 0.985684659384603
Position 1424: 0.9804559256702905
Position 2003: 0.7238906322734047
Position 2299: 0.6192604330550064
Position 4271: 0.509326831355233
Position 4623: 0.4279804676850598
Position 948: 0.4143536751697836
Position 8160: 0.29852600755502834
Position 6038: 0.27968715059224564
Position 4026: 0.23236747658266033
Position 1071: 0.14228604936152253
Position 9065: 0.1235597517417211
Position 4996: 0.11826316687518618
Position 2346: 0.1036292368851459
Position 960: 0.09089257274962685
Position 4099: 0.09047584582168827
Position 2013: 0.08725195031986924
Position 3926: 0.08593145930917759
Position 1101: 0.08001496875416514
Position 8347: 0.07334703517929281
Position 3950: 0.06968860354472334
Position 3902: 0.06865463040716101
Position 4694: 0.06817471740686536
Position 4725: 0.06131906896303533
Position 8714: 0.057213071086985805
Position 2045: 0.05337567826112464
Position 8295: 0.04908620138700287
Position 3974: 0.045432999146576815
Position 4002: 0.04432527023389683
Position 6841: 0.04421553966330209
Position 4954: 0.035046884669392174
Position 319: 0.02877762328227458
Position 2351: 0.025911997114491707
Position 3878: 0.024589918671976473
Position 3854: 0.023406387661951526
Position 5047: 0.01327677365751842
Position 4966: 0.011175339550205365
Position 4230: 0.011014593235711072
Position 964: 0.00896316269902999
Position 5073: 0.008902068424763678
Position 504: 0.008849734962208682
Position 3510: 0.0087572554355149
Position 7521: 0.006221871353655727
Position 2397: 0.005216354722607507
Position 551: 0.00502502098675738
Position 3052: 0.004932302414870351
Position 2724: 0.004311105782070899
Position 2048: 0.0038991727074184656
Position 361: 0.003609726010869851
Position 663: 0.0035876982462971748
Position 3230: 0.0035512548732199055
Position 2030: 0.0035130410555462635
Position 3382: 0.0034707828298286506
Position 2309: 0.0034034380372602625
Position 3000: 0.0027029941928679935
Position 3178: 0.0026643082170159284
Position 1017: 0.0026385157569977003
Position 2920: 0.0025404979254836915
Position 3654: 0.002500865547796346
Position 1771: 0.0024937984678188984
Position 2896: 0.002463578786859005
Position 3606: 0.0023330398544879967
Position 3778: 0.002304874756689799
Position 3254: 0.0019463783610611553
Position 695: 0.0019188234624987685
Position 3702: 0.001914654192258743
Position 2128: 0.001878266449470799
Position 1954: 0.0018548843850477149
Position 2617: 0.0018362025288476962
Position 2746: 0.0018234039607676585
Position 2816: 0.001757816662277902
Position 3582: 0.0017073978653829864
Position 2672: 0.0016116383596688417
Position 3802: 0.0015699140085655967
Position 3330: 0.0015250075621683964
Position 3558: 0.0013550653612796136
Position 3076: 0.001333753147471176
Position 3306: 0.0013300466172712691
Position 3406: 0.0013282235713136601
Position 3128: 0.001321781935568895
Position 3726: 0.0013163844119069587
Position 2792: 0.0013075562972961216
Position 3458: 0.0013032830845924623
Position 3630: 0.0012935682929243084
Position 3678: 0.0012879685189733747
Position 1570: 0.001242263943194854
Position 692: 0.0012090901853032544
Position 1113: 0.0011677534200658583
Position 327: 0.0009035310072367446
Position 767: 0.0008703613849346175
Position 1817: 0.0008176975842440087
Position 2120: 0.0007674710194807928
Position 5356: 0.0007322033976210415
Position 986: 0.000669404436666037
Position 355: 0.0006477311091245501
Position 4999: 0.0006339463347606218
Position 966: 0.0006117164603503443
Position 2066: 0.0005937966073503961
Position 4832: 0.0005361090854413187
Position 735: 0.00044196663380847984
Position 358: 0.00032594042684239627
Position 2976: 0.0002442156817868656
Position 2872: 0.0002385305154321105
Position 1472: 0.00023670438417111705
Position 487: 0.00023556508146837097
Position 667: 0.00021548248983773192
Position 1080: 0.00021307821750002278
Position 3028: 0.00020993708445597357
Position 2844: 0.00020459119928682647
Position 2072: 0.00019318218718143476
Position 2648: 0.00017887672576589333
Position 605: 0.00016250538821375397
Position 802: 0.0001576507745935932
Position 770: 0.00015385333583037972
Position 2434: 0.00015047500602045932
Position 1432: 0.00011130488558550165
Position 2316: 0.00010817858244724761
Position 1961: 0.00010033981449551238
Position 205: 9.922274071171619e-05
Position 1538: 9.912324557211904e-05
Position 1843: 9.753789048907776e-05
Position 1086: 9.723898240751954e-05
Position 1390: 9.345467666488518e-05
Position 1505: 9.309614443180194e-05
Position 1828: 8.513017576676566e-05
Position 553: 6.999172476606434e-05
Position 1616: 5.3432659507428486e-05
Position 2136: 4.867636989387248e-05
Position 1754: 3.8052291853920305e-05
Position 1469: 3.3517639326153817e-05
Position 1450: 3.1129244251434216e-05
Position 1657: 2.56489970862315e-05
Position 1645: 2.5455053614170388e-05
Position 548: 2.5370353925060567e-05
Position 591: 2.5338673726355406e-05
Position 1738: 2.4459232316647288e-05
Position 2230: 2.1001137564416192e-05
Position 2143: 1.882477677267589e-05
Position 639: 1.6996130398585397e-05
Position 2155: 1.6380780265307378e-05
Position 776: 1.513239001324226e-05
Position 517: 1.3124663745123483e-05
Position 789: 1.2877876066223982e-05
Position 1438: 9.32800189067715e-06
Position 565: 7.942423271225172e-06
Position 575: 7.3927105761578825e-06
Position 402: 6.094468543840819e-06
Position 628: 5.223119903849054e-06
Position 279: 5.088636797293716e-06
Position 817: 4.703158161976068e-06
Position 176: 3.970155483627358e-06
Position 417: 3.164881095286291e-06
Position 381: 3.047337102191765e-06
Position 2270: 2.9267196589872713e-06
Position 701: 2.7769000725932245e-06
Position 2321: 1.7765369342408282e-06
Position 630: 1.744944716004546e-06
Position 510: 1.3770437588832388e-06
Position 2375: 1.2108593689383953e-06
Position 434: 1.1846011638016626e-06
Position 463: 1.0641006803472982e-06
Position 2467: 9.543122012559221e-07
Position 2363: 6.954472674521748e-07
Position 2220: 2.586874913658042e-07
Position 445: 6.0995982469474365e-09
Position 369: 2.29594319101743e-09
Position 200: 2.0144039973903895e-09
Position 438: 1.9429869925099325e-09
Position 183: 1.5889605999412233e-09
Position 158: 6.734646029935148e-10
Position 465: 4.5813027050233935e-10
Position 470: 3.510219585037018e-10
Position 124: 3.0330195502022586e-10
Position 1890: 9.855478795378733e-11
Position 139: 9.136745084044779e-11
Position 1923: 6.551013238014584e-11
Position 134: 6.546243784011156e-11
Position 146: 2.908011713255605e-14
