Gene = Nosip
Position 121: 1.0190774367783703e-05
Position 159: 8.487629727453163e-06
Position 11664: 7.310632695136663e-06
Position 28: 6.8328438463399694e-06
Position 13825: 2.7378033195168533e-06
Position 211: 1.4385814703558047e-06
Position 13857: 1.1159020882273218e-06
Position 137: 8.482357022427344e-07
Position 250: 8.020995153924027e-07
Position 465: 7.780801849779326e-07
Position 416: 4.2524090850406764e-07
Position 12189: 4.2319280052590673e-07
Position 37: 1.9887391898947393e-07
Position 14: 1.9124538883013982e-07
Position 14543: 1.85268971546657e-07
Position 14105: 1.2979375488635993e-07
Position 14426: 1.1568957658569763e-07
Position 269: 1.1134579937270872e-07
Position 344: 9.388999650670035e-08
Position 245: 9.108533979211037e-08
Position 1693: 6.231902875247755e-08
Position 40: 5.146934811050145e-08
Position 340: 4.3714680946690855e-08
Position 1792: 4.1433351132607316e-08
Position 13886: 3.673975409087982e-08
Position 1697: 3.661074162561103e-08
Position 560: 3.497463185902955e-08
Position 3: 2.6076414500304475e-08
Position 1725: 2.563337765943453e-08
Position 14551: 2.4542908865692663e-08
Position 179: 2.172487673343707e-08
Position 281: 1.7386166037329024e-08
Position 350: 1.673387036854231e-08
Position 12350: 1.6478324451979895e-08
Position 12122: 1.531272696764367e-08
Position 300: 1.4721505972937478e-08
Position 1682: 1.3119962575231968e-08
Position 1526: 8.95247267575703e-09
Position 14913: 8.572498617562291e-09
Position 284: 8.283459508164575e-09
Position 292: 8.255383780812884e-09
Position 893: 7.739174400059643e-09
Position 1034: 7.679559383804805e-09
Position 1262: 6.5149227788432504e-09
Position 400: 4.7906449692003855e-09
Position 331: 1.7310268249604723e-09
Position 14883: 1.5895053497186608e-09
Position 469: 6.585953930704032e-10
Position 547: 5.620542967372569e-10
Position 272: 5.4170768974872964e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11525: 0.9920752771205594
Position 14855: 0.979885924943743
Position 12149: 0.9779650764995278
Position 14364: 0.971653141390062
Position 11033: 0.9178704805748663
Position 14095: 0.8941248014760611
Position 13612: 0.828499456719144
Position 13853: 0.6724571729640203
Position 11735: 0.18980244522584525
Position 13889: 0.18790189260561202
Position 13596: 0.14277048997620057
Position 210: 0.12428321025868933
Position 3544: 0.10086219802585211
Position 11833: 0.09784947817648199
Position 2981: 0.08273377490912412
Position 13126: 0.04948426325494961
Position 14170: 0.04926256759448401
Position 11037: 0.04798152433195247
Position 11874: 0.04053193685688076
Position 193: 0.04015511134659601
Position 2890: 0.03476342652580336
Position 4565: 0.02988286468989159
Position 11813: 0.027859963110947916
Position 14128: 0.025304763553012966
Position 13194: 0.02203903229423116
Position 10916: 0.017952400670004556
Position 9196: 0.01788305891444759
Position 4552: 0.01571609043293823
Position 15093: 0.015581873607595862
Position 9090: 0.014565205398534226
Position 12451: 0.013487515466277727
Position 14787: 0.01298898840440753
Position 14156: 0.012872212795645906
Position 3254: 0.01019900113585547
Position 4581: 0.009057713651830763
Position 14410: 0.008089996930060414
Position 14386: 0.007910717814532309
Position 236: 0.006445356143280884
Position 3331: 0.00609846030237545
Position 11881: 0.00598554525859315
Position 3459: 0.005768197778840434
Position 11841: 0.005095692569210687
Position 3273: 0.004806204418650884
Position 13837: 0.004480438496417784
Position 2914: 0.00427868870093408
Position 13154: 0.0035884003791315988
Position 13309: 0.003579835411958975
Position 4328: 0.0034550160856707127
Position 4445: 0.0033426732243172124
Position 14231: 0.003179759325352503
Position 275: 0.0029618313019681417
Position 2848: 0.002803905786461726
Position 13027: 0.0027606644872287746
Position 12154: 0.002331361251603257
Position 2833: 0.0022916610648854342
Position 13945: 0.0021935209667667483
Position 12837: 0.002055453492750432
Position 15099: 0.0020532403673040357
Position 13624: 0.002035827526217511
Position 14211: 0.001990547538938454
Position 13894: 0.0019877929815348
Position 1942: 0.0019732752337043593
Position 11795: 0.0018727934390959404
Position 11741: 0.0018036581080108334
Position 11548: 0.0016867414766958888
Position 11975: 0.0016283580636675616
Position 15220: 0.0015711601134423792
Position 13322: 0.0014868645881269563
Position 15334: 0.0013765917252064653
Position 13772: 0.0013748718289789865
Position 14470: 0.0013602613232744796
Position 14395: 0.0012530028398489762
Position 15232: 0.0011975674381643616
Position 641: 0.0010758230770974305
Position 13353: 0.0010301884986821314
Position 13808: 0.0010172544241098208
Position 2444: 0.0009461636606191698
Position 13296: 0.000945317689176795
Position 15657: 0.0009328747366262226
Position 13900: 0.0008480683273087638
Position 14983: 0.0008136085322752192
Position 11436: 0.0008117525708719647
Position 15184: 0.0007589948244808392
Position 11608: 0.0007124495936585713
Position 12112: 0.000694577547493404
Position 11845: 0.0006540962860547049
Position 14697: 0.0006209514324616943
Position 13082: 0.0006092305758792467
Position 9506: 0.0005013451720761223
Position 11890: 0.000468969066218937
Position 7377: 0.00043423745657603373
Position 13283: 0.00043064480010300446
Position 14270: 0.0004287658055675134
Position 12122: 0.0004284890697468603
Position 13855: 0.00042322495112280913
Position 14447: 0.0004032161129818448
Position 13627: 0.00038738883316415346
Position 12859: 0.0003849935223537654
Position 11917: 0.0003546014661725922
Position 6559: 0.0003520865615375605
Position 1970: 0.00034355072076848545
Position 15541: 0.0003083208737669027
Position 15466: 0.00028940684200776714
Position 11311: 0.0002772107900108495
Position 15159: 0.00027191288162123307
Position 15598: 0.00023864037941318303
Position 11979: 0.00022714344348866047
Position 2491: 0.00022692300887022657
Position 11770: 0.00021168813752554414
Position 1509: 0.0002097244691055404
Position 15503: 0.00020492001144447691
Position 11715: 0.0001888319854928202
Position 13199: 0.0001849521102218624
Position 2534: 0.0001836605272787437
Position 13951: 0.00016893813133974026
Position 12946: 0.00015763329719200556
Position 12583: 0.0001572806919461886
Position 1576: 0.00015463228760171805
Position 2953: 0.00015268410698885264
Position 2932: 0.00014374200531802508
Position 15150: 0.00012295713508973872
Position 14831: 0.000122102961907234
Position 11923: 0.00011640676278567883
Position 656: 0.00011513189734543478
Position 11765: 0.00011429006772169161
Position 14921: 0.00011354129528838481
Position 15603: 0.00010953998587137097
Position 13386: 9.767237144929908e-05
Position 14244: 9.557824864168408e-05
Position 6651: 7.561942094757962e-05
Position 13443: 7.441506527263488e-05
Position 11709: 7.110080217434966e-05
Position 14714: 6.824330122643223e-05
Position 14813: 6.51376870824507e-05
Position 2368: 6.444964740515876e-05
Position 13875: 6.427821446264897e-05
Position 15206: 6.383370707369455e-05
Position 13917: 6.13942833072303e-05
Position 2353: 6.0654478930430876e-05
Position 11697: 5.745604829146958e-05
Position 14894: 4.934263948441625e-05
Position 15579: 4.824222536687046e-05
Position 15314: 4.527221222537953e-05
Position 2853: 4.1457765943811055e-05
Position 677: 4.1348232891674544e-05
Position 15103: 3.652571628941768e-05
Position 11408: 3.357847004345808e-05
Position 12089: 2.8762431905510183e-05
Position 1619: 2.8111239068856195e-05
Position 1392: 2.5216602023694738e-05
Position 1533: 2.3330980834028534e-05
Position 14240: 2.249604564227316e-05
Position 14008: 2.164506000373962e-05
Position 2018: 2.155325218042525e-05
Position 14913: 2.1160168646414166e-05
Position 733: 2.0568576105471783e-05
Position 11719: 1.7379261337776866e-05
Position 344: 1.7303235989481507e-05
Position 11323: 1.6896633461436194e-05
Position 13214: 1.4628916605511191e-05
Position 14449: 1.2300299568493568e-05
Position 487: 1.0968021211946845e-05
Position 11202: 7.2891025184990145e-06
Position 2273: 3.992652690229705e-06
Position 11245: 3.379643411424143e-06
Position 12329: 2.3408162946509848e-06
Position 685: 1.3739339358640141e-06
Position 12014: 5.732425694964022e-07
Position 158: 4.976402000259908e-07
Position 12178: 3.75345465317739e-07
Position 12037: 3.7385130651121255e-07
Position 12204: 2.962059834534608e-07
Position 1855: 2.3796776139582957e-07
Position 12287: 1.6622911184972935e-07
Position 12225: 1.4740367138301762e-07
Position 12494: 1.4198646578913698e-07
Position 284: 1.359681677136274e-07
Position 12032: 1.194205167128904e-07
Position 1652: 8.115658327918508e-08
Position 12207: 7.421399374506411e-08
Position 12605: 4.357790063013061e-08
Position 12458: 1.976304285725243e-08
Position 218: 7.1782012203773324e-09
Position 415: 6.7116938300625674e-09
Position 152: 5.89814733166475e-09
Position 368: 4.615863579932445e-09
Position 1696: 4.451517968030218e-09
Position 1019: 4.147628130939401e-09
Position 1201: 4.069717906725528e-09
Position 1544: 3.5809015236228266e-09
Position 1718: 3.4751822226398257e-09
Position 637: 3.1674508482292533e-09
Position 1463: 2.9944781268371615e-09
Position 707: 2.795491923170021e-09
Position 690: 2.3967460924892096e-09
Position 747: 2.3124851416719636e-09
Position 953: 2.1835780625472887e-09
Position 1735: 1.811158703778732e-09
Position 946: 1.2972608037017587e-09
Position 297: 1.1466660914323096e-09
Position 148: 3.283578994265773e-10
Position 355: 3.0030082321372135e-10
Position 295: 2.892917577440645e-10
Position 292: 1.505084320009913e-10
Position 350: 1.3939616767854613e-10
Position 314: 9.770706216633402e-11
Position 348: 9.564450222526436e-11
Position 453: 8.565561891066733e-11
Position 459: 7.650757442916606e-11
Position 144: 6.656265877038689e-11
Position 501: 2.2015834899843836e-11
Position 426: 1.8503066056388182e-11
Position 318: 6.6919692365096586e-12
Position 300: 6.5188528680641785e-12
