Gene = Nmd3
Position 14007: 0.8359850604072822
Position 8419: 0.8279574130994045
Position 26786: 0.7949041868866847
Position 24743: 0.7889602343523258
Position 9579: 0.6766349321366065
Position 23227: 0.6576195103688072
Position 4375: 0.5677419728445471
Position 423: 0.3996015471552557
Position 19588: 0.36846422243789034
Position 23748: 0.35691898114928644
Position 13034: 0.30316061962210433
Position 13241: 0.2764183598282359
Position 19523: 0.26602071043315084
Position 2271: 0.2615680399719255
Position 19569: 0.2567631831019733
Position 28861: 0.24302463151688355
Position 13060: 0.19583502284625623
Position 1841: 0.16606299258104854
Position 13319: 0.15265428661700195
Position 26513: 0.14731909552757852
Position 20645: 0.14144071155859123
Position 31142: 0.14105856484503976
Position 23945: 0.14103853412438372
Position 6773: 0.13778391313123325
Position 29891: 0.13214382876866598
Position 4344: 0.12205402686619007
Position 2301: 0.10248818249253425
Position 29532: 0.09548392769055228
Position 21530: 0.09345696841620914
Position 19529: 0.08928308043278271
Position 8719: 0.0782174741251953
Position 24711: 0.07643794428037999
Position 1789: 0.07538170528374204
Position 9615: 0.07200523599099001
Position 1814: 0.06981747357724984
Position 11987: 0.06355343567279742
Position 11400: 0.05945474555542601
Position 8387: 0.059397635810717574
Position 31936: 0.056146492880864055
Position 8364: 0.05363782804679567
Position 13730: 0.04862001969198188
Position 7974: 0.04477433470527942
Position 6797: 0.04143095732647586
Position 28574: 0.039190159284675966
Position 4611: 0.03618969852109007
Position 11996: 0.03262858920866117
Position 7371: 0.029122611457427033
Position 7888: 0.02873528119984576
Position 9457: 0.028626879599535155
Position 30292: 0.028121412670737318
Position 8443: 0.02088509551400477
Position 32693: 0.020537657832083465
Position 23966: 0.018711877895312354
Position 3817: 0.01786677873333487
Position 30187: 0.01734630602664473
Position 21875: 0.016048800408146238
Position 33944: 0.01598510023452685
Position 9494: 0.014949965081917944
Position 30580: 0.014847196679565121
Position 3685: 0.014487755305946993
Position 7960: 0.014172760807987793
Position 27374: 0.013551888211385438
Position 21203: 0.013373039012567466
Position 524: 0.013216372530091476
Position 27669: 0.012496792744463744
Position 8805: 0.0121059776648307
Position 20319: 0.012044331298048942
Position 23063: 0.011960990473021897
Position 31324: 0.011656749209988075
Position 27789: 0.011414987101697997
Position 23347: 0.011294818996882866
Position 27466: 0.011130714021171594
Position 3557: 0.010684310469215983
Position 7145: 0.010054786805383034
Position 26651: 0.00971186840602109
Position 1341: 0.007529893666580728
Position 25979: 0.007445200238386024
Position 1837: 0.007152458592226072
Position 9510: 0.006872559869447733
Position 9642: 0.006765897520622106
Position 26616: 0.006063476342685411
Position 8814: 0.006056667749569857
Position 27063: 0.005931635334926678
Position 27759: 0.005749441287987429
Position 2224: 0.00572608386955477
Position 28968: 0.005603595234833799
Position 11869: 0.005263167917728811
Position 13204: 0.00524176437495419
Position 176: 0.004588858200541161
Position 610: 0.004488989531574413
Position 31747: 0.004487288589264345
Position 27094: 0.004471793107911536
Position 13538: 0.004133225152152562
Position 20699: 0.004058979842771689
Position 27704: 0.004041524603509747
Position 1651: 0.003813769218776206
Position 28869: 0.0037674487792922445
Position 20379: 0.003575759969063365
Position 8773: 0.0034588001728280606
Position 9353: 0.0034373213791132973
Position 26816: 0.003301907560575694
Position 630: 0.002984054521611642
Position 29191: 0.0028608858189012655
Position 29550: 0.00276455246569898
Position 29316: 0.002574529979354901
Position 25938: 0.0023878887506839333
Position 370: 0.0023597608621374103
Position 20075: 0.0023546119724977667
Position 19114: 0.002344664552704291
Position 8731: 0.002301585675376182
Position 27707: 0.0023010863551890318
Position 26269: 0.002289039700215308
Position 30701: 0.0022137029519188924
Position 27847: 0.002198730772218383
Position 13871: 0.0021511260494317
Position 23515: 0.0019968464937749264
Position 28180: 0.001961192938205616
Position 26171: 0.001953270724664535
Position 30510: 0.001851776510450672
Position 27210: 0.0015065479914501566
Position 1313: 0.0013332333479934109
Position 27397: 0.0013229496030967834
Position 8473: 0.0012197827491637818
Position 20660: 0.0011990930351376506
Position 28704: 0.001176503651804228
Position 29640: 0.0011731383520497542
Position 940: 0.0011512149062489453
Position 20641: 0.0011403343079172546
Position 907: 0.0011300108132587135
Position 20322: 0.0010156837177669282
Position 8332: 0.0009958617530070161
Position 26335: 0.0009390156134167119
Position 27155: 0.0008241444825478439
Position 9356: 0.0007730841022766286
Position 1455: 0.0007665397668524575
Position 27181: 0.0007648336620122725
Position 640: 0.0007608914608672801
Position 5240: 0.0007492058454107967
Position 1226: 0.0007455959271938425
Position 19271: 0.0007347378572717919
Position 11062: 0.0007179206177203424
Position 675: 0.0007127052897157516
Position 4983: 0.0006259157920885909
Position 3718: 0.0006091544536682986
Position 21221: 0.0005387521184971926
Position 27982: 0.0005325825287454652
Position 11430: 0.0005091634269880675
Position 26808: 0.0004946435710356554
Position 26985: 0.00045321734116055045
Position 27012: 0.0004402734205156205
Position 26226: 0.00042650046084084065
Position 18186: 0.00042280362804039885
Position 2798: 0.0004195515052950568
Position 20082: 0.0003949274221800821
Position 727: 0.00037879120491697815
Position 799: 0.00036014001862744817
Position 20292: 0.0003369737475200882
Position 663: 0.00033496804527650596
Position 11005: 0.00031431731087673846
Position 26671: 0.0002826476381992638
Position 20756: 0.00023632551449371804
Position 28028: 0.00021308849200540525
Position 1145: 0.00019970539975143866
Position 20144: 0.00019070414293755305
Position 26527: 0.00018613089493593925
Position 19906: 0.00015667989357113547
Position 2689: 0.00012644490013182622
Position 19767: 0.00012602099584038218
Position 5199: 9.634751765916291e-05
Position 20034: 8.476686672493464e-05
Position 141: 7.762882687364591e-05
Position 2533: 6.528804136754489e-05
Position 9226: 6.1635918640978e-05
Position 8174: 3.928304362584554e-05
Position 26879: 2.3634696741382695e-05
Position 755: 1.939336199108909e-05
Position 946: 1.7982087402579564e-05
Position 873: 1.7815814316582923e-05
Position 453: 1.548188280135257e-05
Position 10727: 1.5306207311084605e-05
Position 1118: 1.0105312416998534e-05
Position 1173: 8.923314846691383e-06
Position 1002: 8.5782572126695e-06
Position 2431: 5.299274578332076e-06
Position 10764: 5.273566297495343e-06
Position 2802: 4.873965132733346e-06
Position 26841: 4.2233422500271114e-06
Position 10312: 3.6083682728638878e-06
Position 10404: 2.9450373142045036e-06
Position 10407: 8.285585644876112e-07
Position 469: 7.900521557827844e-07
Position 2398: 6.709088425191461e-07
Position 183: 3.0565355725031594e-07
Position 560: 1.5906243621114762e-07
Position 394: 1.4871445068485015e-07
Position 584: 1.2907721624475282e-07
Position 373: 9.86497517150551e-08
Position 9833: 5.792707536373239e-08
Position 221: 3.597392043224821e-08
Position 443: 3.380450522306663e-08
Position 131: 2.9821538251113835e-08
Position 828: 2.8586425578215708e-08
Position 9877: 2.4638100273917238e-08
Position 486: 2.2188955331697536e-08
Position 260: 1.939704815478089e-08
Position 493: 1.6666755444671437e-08
Position 9287: 1.2096843387764332e-08
Position 155: 1.135879107300689e-08
Position 290: 9.318911497062199e-09
Position 277: 6.029472245626581e-09
Position 614: 5.735221109149494e-09
Position 196: 4.182344370393351e-09
Position 455: 3.0538014934869254e-09
Position 293: 1.7193285879580244e-09
Position 9290: 1.6487700939325122e-09
Position 301: 1.4801301678405663e-09
Position 557: 7.347943042464076e-10
Position 192: 4.5977488525423996e-10
Position 188: 3.511046549436945e-10
Position 464: 2.5965669868014533e-10
