Gene = Zwilch
Position 7854: 0.00016915963071265812
Position 831: 0.00016480570945655795
Position 291: 0.00015185281665060435
Position 8949: 0.00012859889100663211
Position 810: 0.00012258027254987642
Position 4554: 0.00012104743126160998
Position 7998: 9.479564791111086e-05
Position 24527: 8.294037287110052e-05
Position 65: 7.125842973896112e-05
Position 493: 6.044961944405205e-05
Position 773: 3.261814476322165e-05
Position 2196: 3.12205472132474e-05
Position 139: 2.943954519733273e-05
Position 239: 2.469095009876664e-05
Position 4659: 2.2214127360116344e-05
Position 652: 1.9918933361552497e-05
Position 507: 1.4799959252420352e-05
Position 109: 1.316468332166504e-05
Position 693: 1.270938468456944e-05
Position 134: 1.11168217292192e-05
Position 266: 1.1066145898304475e-05
Position 21: 1.0389852087209515e-05
Position 784: 9.050808947507889e-06
Position 192: 8.63916992868869e-06
Position 641: 8.124176386766215e-06
Position 114: 7.938515968381162e-06
Position 334: 7.772964632387507e-06
Position 625: 6.916330129866597e-06
Position 197: 6.262863083849545e-06
Position 643: 5.550313241003507e-06
Position 679: 5.2511915155003e-06
Position 294: 5.104186052751513e-06
Position 236: 5.085654104532804e-06
Position 681: 4.799804965124551e-06
Position 158: 3.997810681487083e-06
Position 142: 3.8114834669973726e-06
Position 16018: 1.7123189436177364e-06
Position 724: 1.417380965864406e-06
Position 662: 1.0302607053182036e-06
Position 103: 9.814621840801205e-07
Position 7772: 3.2528008275382787e-07
Position 101: 3.050206759984004e-07
Position 173: 2.272714954006729e-07
Position 9934: 2.0172780496863964e-07
Position 9808: 1.929202087558864e-07
Position 7739: 1.1273880519597821e-07
Position 474: 6.809035389293708e-08
Position 337: 5.5275445145931465e-08
Position 319: 2.1659887276588286e-08
Position 179: 1.7590608542958475e-09
Position 339: 9.448029374919927e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7645: 0.9947208082394376
Position 33087: 0.9531244834212496
Position 20139: 0.9523150561036504
Position 8638: 0.9452600205205534
Position 12127: 0.9294098215774063
Position 22791: 0.8965212474729514
Position 26183: 0.8104680400577584
Position 11662: 0.7430581196478856
Position 23098: 0.723395183252638
Position 6220: 0.6978651675843606
Position 10340: 0.5650141342399105
Position 4439: 0.5520534754289511
Position 35122: 0.4177196254679277
Position 5715: 0.38760027877682207
Position 17734: 0.3609652509588832
Position 19453: 0.3108757286350058
Position 12373: 0.30749036246526124
Position 28911: 0.27234974179221016
Position 35119: 0.22967499598989907
Position 8391: 0.2193932385401354
Position 8376: 0.19208380739131445
Position 10187: 0.16240330352094717
Position 17884: 0.15869547272716808
Position 954: 0.08965975355558904
Position 35044: 0.08624365879517205
Position 14337: 0.07607174938820326
Position 12353: 0.07307140106085538
Position 12396: 0.060165205605811505
Position 4320: 0.05821809127034372
Position 34504: 0.057971467052052666
Position 2508: 0.05017281841398489
Position 2668: 0.044813580847583655
Position 6436: 0.030160160353345875
Position 2695: 0.026753052535568898
Position 12058: 0.025358926529112338
Position 4827: 0.024766023396490512
Position 35084: 0.02339007024833979
Position 4170: 0.02336372126305715
Position 4005: 0.022796308722463014
Position 349: 0.020559556506863884
Position 10395: 0.02026552024307988
Position 12032: 0.01743926697759163
Position 2024: 0.016557184273345387
Position 3785: 0.016446789582598983
Position 12310: 0.01591356067802941
Position 29698: 0.0157445765919502
Position 1898: 0.015437926763505772
Position 10344: 0.014823206427326856
Position 7851: 0.013322817623667738
Position 10575: 0.012159240181221945
Position 34342: 0.011283059303892716
Position 14264: 0.010810615377747194
Position 527: 0.010511991361634774
Position 12432: 0.01032644827194987
Position 510: 0.010182230394735923
Position 923: 0.010151838554841997
Position 33612: 0.009805553241639646
Position 593: 0.00979905117256791
Position 25697: 0.009453768664595331
Position 8331: 0.009096719755203389
Position 33599: 0.0077423081851124755
Position 33296: 0.007552818955403341
Position 6048: 0.0068048863890929605
Position 8616: 0.006780197712860948
Position 12410: 0.006623297420482705
Position 7135: 0.0064727431533462155
Position 11683: 0.005989408847597649
Position 553: 0.00598882247042819
Position 11421: 0.005945521231479209
Position 8180: 0.005673639560267087
Position 10607: 0.005249692919052058
Position 10802: 0.005242734408861869
Position 6889: 0.004822716288495813
Position 6843: 0.004785182097902886
Position 2635: 0.004562223313365959
Position 22459: 0.004551663657167738
Position 5623: 0.0044530444666079725
Position 958: 0.004443630976199389
Position 12094: 0.004431126022942367
Position 12209: 0.0043363164304102385
Position 11341: 0.004059601372072903
Position 9556: 0.003679637466031558
Position 2692: 0.00360435878338981
Position 7981: 0.0035843724689306323
Position 1880: 0.003489727469923421
Position 9589: 0.003446250217708938
Position 3455: 0.0034297414708664127
Position 4971: 0.0033580418403148533
Position 7215: 0.003298996740367571
Position 24391: 0.002920208821442669
Position 1635: 0.0028781998237142575
Position 411: 0.0027240024217537856
Position 7925: 0.0026847707536452217
Position 1917: 0.002679779745313252
Position 1958: 0.00264568763224465
Position 2722: 0.002589630293537416
Position 8125: 0.0025212862283636194
Position 4409: 0.002505738953217784
Position 28704: 0.002357057959424752
Position 8650: 0.002276030989198405
Position 4250: 0.002250818063036441
Position 10450: 0.002099376860864654
Position 6947: 0.0017984337536562452
Position 4916: 0.0017632250071469044
Position 9550: 0.0017340809392462364
Position 4591: 0.0017170689645204904
Position 2575: 0.0015960438056110402
Position 26417: 0.0014568018102345686
Position 6529: 0.0014252774669199753
Position 2119: 0.0014074828153646179
Position 23781: 0.0013999865065066981
Position 2750: 0.001330663349164684
Position 26868: 0.0013280318675743766
Position 1429: 0.0012781817862967115
Position 23676: 0.0012239015368428004
Position 11487: 0.001154129356115253
Position 7988: 0.001143957679912866
Position 3757: 0.0011357085447061294
Position 6680: 0.0011090522343036619
Position 2732: 0.0010911194192290135
Position 1576: 0.001050550802487203
Position 2776: 0.0009955234192980224
Position 10510: 0.0009642034427048563
Position 30101: 0.000947372843406204
Position 529: 0.0009410534283617116
Position 8356: 0.0009388814555272565
Position 512: 0.000888337775587172
Position 558: 0.0008751414534295196
Position 1840: 0.0007972229115233284
Position 7834: 0.0007047498210107478
Position 998: 0.0006876230925154189
Position 24007: 0.0006614394984283662
Position 507: 0.0006168040012495977
Position 8571: 0.0005948954684202725
Position 8487: 0.00048684348089118347
Position 3226: 0.0004293673774917496
Position 3499: 0.0003949889868362582
Position 23329: 0.00039286644691599885
Position 10877: 0.0003760775959815579
Position 901: 0.00037321688097947253
Position 8851: 0.0003659806068605181
Position 898: 0.00035875725461686765
Position 2258: 0.0003419064917455062
Position 535: 0.0003418558056422119
Position 3182: 0.0003404058223686271
Position 2599: 0.0003376309856327753
Position 453: 0.0003274731406967017
Position 7895: 0.0002902725938173138
Position 8468: 0.00024342296298331082
Position 9120: 0.00023981549562771
Position 10281: 0.00022372756466791758
Position 12278: 0.00021426797803716365
Position 23728: 0.0002124208945051481
Position 462: 0.00019597840201638614
Position 389: 0.0001935948672294419
Position 809: 0.000189728311565157
Position 1337: 0.00018580941130424408
Position 8025: 0.000184668262655253
Position 568: 0.00018202481983405565
Position 652: 0.00016775069597676836
Position 8654: 0.00016735374839356505
Position 8186: 0.00016582858285475374
Position 1171: 0.00015629125905916542
Position 16997: 0.00014607490336177498
Position 9388: 0.0001357822029820651
Position 385: 0.0001247626244793371
Position 26395: 0.0001186981879707813
Position 11913: 0.00011760473487371277
Position 9603: 8.672995107321494e-05
Position 24219: 8.270050351891564e-05
Position 12061: 8.177629453125644e-05
Position 8209: 5.426369035399637e-05
Position 23373: 4.498681950035426e-05
Position 8880: 3.0709910073024834e-05
Position 776: 2.6500138850671087e-05
Position 9774: 2.6196170829774617e-05
Position 9134: 2.4163143550113012e-05
Position 9462: 2.3086290937892846e-05
Position 722: 1.808526552003751e-05
Position 531: 1.545316419250389e-05
Position 192: 1.3759701338531928e-05
Position 7995: 1.2878200594916048e-05
Position 8524: 1.2687974445587869e-05
Position 1691: 1.229017025105565e-05
Position 383: 9.523975866306967e-06
Position 10540: 7.058038756211741e-06
Position 1381: 5.915206143013284e-06
Position 431: 5.7744032780824845e-06
Position 457: 5.712208141286679e-06
Position 210: 4.2623915406420114e-06
Position 16439: 3.76256825503298e-06
Position 18671: 3.266760949689397e-06
Position 15662: 2.986306580213876e-06
Position 443: 2.4875392981482955e-06
Position 14677: 2.478599986615609e-06
Position 710: 2.07926635179328e-06
Position 405: 1.9375634677194897e-06
Position 10250: 1.844625785195781e-06
Position 474: 1.6097354644820862e-06
Position 752: 1.5345524586316314e-06
Position 13084: 1.5305426462773945e-06
Position 7401: 1.4593963937936755e-06
Position 15866: 1.4509291098602915e-06
Position 393: 1.247920975603231e-06
Position 197: 1.1753452125935322e-06
Position 693: 1.1602588126973152e-06
Position 10232: 1.1487390637236813e-06
Position 964: 9.881628333163548e-07
Position 13377: 8.304752896809077e-07
Position 608: 6.796665026407817e-07
Position 12602: 4.86844001071894e-07
Position 14538: 4.4801281426291817e-07
Position 12751: 4.3657258431617427e-07
Position 615: 2.2983835149579874e-07
Position 1780: 1.0837564014181905e-07
Position 613: 9.36458244652076e-08
Position 9885: 9.162363303121358e-08
Position 96: 7.646644944402327e-08
Position 132: 7.565198457211664e-08
Position 13541: 7.404110697134163e-08
Position 8953: 2.6559420314036176e-08
Position 697: 2.4489156833508993e-08
Position 8395: 1.9233307568952222e-08
Position 14390: 6.414530899678888e-10
Position 12442: 4.4883478781375976e-10
