Gene = Noc4l
Position 4628: 0.00023137323790015592
Position 4543: 0.00019184505205428103
Position 1770: 0.00018598522276762195
Position 4638: 0.00017731018892276458
Position 4510: 0.00017110442146299706
Position 3837: 0.00016124392302950525
Position 1150: 0.0001427939663862058
Position 1168: 0.00013596796816264713
Position 568: 0.00011803389697208761
Position 1930: 0.00011793951334350588
Position 3857: 0.00011417474738808231
Position 1546: 0.00011099695949536137
Position 892: 0.0001084231526164984
Position 1292: 9.483201901014393e-05
Position 1058: 8.435285514476553e-05
Position 1531: 8.260380627277756e-05
Position 781: 8.118259589915272e-05
Position 370: 7.214058043295909e-05
Position 1109: 6.482626500845388e-05
Position 168: 5.963451318812355e-05
Position 3620: 5.012342396890223e-05
Position 4473: 4.637761451040471e-05
Position 1497: 4.321684093856778e-05
Position 1836: 4.302523382306747e-05
Position 316: 4.151678123659213e-05
Position 607: 4.0110994862155114e-05
Position 1452: 3.561762274960435e-05
Position 447: 3.395824692331923e-05
Position 542: 3.249069613774461e-05
Position 1962: 3.237725310317168e-05
Position 882: 3.1877297729734814e-05
Position 148: 2.8082883965242445e-05
Position 3074: 2.7999500914823232e-05
Position 1543: 2.6756619502924023e-05
Position 1027: 2.2292195944656326e-05
Position 4535: 2.0596217065882725e-05
Position 170: 1.9276904935227586e-05
Position 3087: 1.5777067118500118e-05
Position 186: 1.567775076002978e-05
Position 1383: 1.4867631278969427e-05
Position 324: 1.4717292029645091e-05
Position 1472: 1.457604522133824e-05
Position 1519: 1.4538053057860059e-05
Position 828: 1.3293260931149613e-05
Position 425: 1.0264004490670997e-05
Position 1340: 9.808953116916317e-06
Position 1324: 9.405513370240697e-06
Position 1288: 7.561400216205091e-06
Position 4139: 5.436318162355185e-06
Position 151: 4.856317832634615e-06
Position 138: 4.485866931409278e-06
Position 848: 4.315378684744385e-06
Position 1260: 3.7806690461090447e-06
Position 1661: 1.83136290515589e-06
Position 1253: 8.585212413663082e-07
Position 1428: 7.852615421269852e-07
Position 238: 5.182457650136908e-07
Position 4265: 2.857079602816719e-07
Position 232: 1.995347171410447e-07
Position 41: 1.8803289948858513e-07
Position 972: 1.7493383142455543e-07
Position 4358: 1.363530149693605e-07
Position 4191: 1.0289825365732041e-07
Position 4593: 2.527376148374651e-08
Position 4591: 2.4794131875294965e-08
Position 280: 1.4921530143974877e-08
Position 264: 1.2424264768810364e-08
Position 4561: 9.29955182094775e-09
Position 7: 6.2480525866707365e-09
Position 285: 6.1384542995945584e-09
Position 1920: 3.1352474624374454e-09
Position 256: 1.5414455423219626e-09
Position 278: 6.805266158049205e-10
Position 465: 5.1085592655931494e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4433: 0.9862429336058263
Position 997: 0.9672377981419132
Position 3502: 0.9538058739698778
Position 4237: 0.9091476407120219
Position 4002: 0.9067415507602941
Position 1955: 0.9064877799218456
Position 285: 0.8553336136811873
Position 1630: 0.7944016804161834
Position 2832: 0.588415338033193
Position 2981: 0.5341047381437608
Position 3723: 0.3554789774114288
Position 3284: 0.3487449613049693
Position 2970: 0.31982258663352814
Position 2205: 0.1971772748986109
Position 3236: 0.1304995149040737
Position 2352: 0.09370758130692983
Position 3877: 0.08585760266446868
Position 2437: 0.0635462877555298
Position 2608: 0.04789036259496029
Position 2642: 0.03287402982326633
Position 2587: 0.02979322086337282
Position 291: 0.02392374019180278
Position 1959: 0.023799633981316178
Position 3953: 0.02035129048201124
Position 2356: 0.018162029947252495
Position 1737: 0.01721716834037734
Position 1910: 0.016695230286247083
Position 1005: 0.016027744721375484
Position 2298: 0.01602285356412861
Position 329: 0.013180334693597954
Position 2742: 0.01268427159524497
Position 4249: 0.010942255982618262
Position 767: 0.010860090268568606
Position 4709: 0.01065130542968979
Position 300: 0.010571975831694724
Position 4181: 0.010205339816701688
Position 3181: 0.009794033315973488
Position 3217: 0.00977637141218901
Position 2529: 0.009775111001177186
Position 1845: 0.009746718999304354
Position 4445: 0.0090580330806812
Position 2615: 0.008125398742420074
Position 2142: 0.007914546876880873
Position 2189: 0.007557585829154201
Position 2673: 0.007300387200961149
Position 4004: 0.006818598766740959
Position 1593: 0.006309285232814511
Position 2994: 0.005608137411336147
Position 294: 0.005164337694360149
Position 2408: 0.004071689763359998
Position 3785: 0.0038592219841088416
Position 3840: 0.0038370817403396255
Position 4294: 0.003836788228123033
Position 2592: 0.0036145468887238525
Position 3242: 0.0031508386058693182
Position 835: 0.003017361554431874
Position 313: 0.0028976703963857985
Position 1996: 0.0028228030049189026
Position 2269: 0.0026572208041620213
Position 4008: 0.0026142094632800776
Position 354: 0.0025510025433386862
Position 2991: 0.0023935372573654235
Position 2326: 0.0022866132507662587
Position 3956: 0.002207511996417161
Position 3524: 0.002163257610561447
Position 4246: 0.0021526535713387936
Position 4162: 0.0020122380299919407
Position 4204: 0.001999249011565248
Position 3527: 0.0019401376573652954
Position 2761: 0.0018841524016512665
Position 2150: 0.0017823711248015864
Position 828: 0.0017225307838981713
Position 2334: 0.0016677000416651486
Position 2255: 0.001637574260530922
Position 4895: 0.001632916715528694
Position 474: 0.0016166600533962174
Position 2060: 0.0015220299319756363
Position 316: 0.0014637496943470843
Position 1965: 0.001439037684119678
Position 4191: 0.0014020962750708843
Position 4037: 0.0013783568525520071
Position 2752: 0.0013321000108956122
Position 3382: 0.0012169987141409668
Position 4750: 0.0012098568896349953
Position 2021: 0.0011542567277329418
Position 4603: 0.000995945640429257
Position 4264: 0.000965386355956792
Position 1098: 0.0009324531567471803
Position 4169: 0.0008868521497764293
Position 309: 0.0008659677182318594
Position 1983: 0.0008528271935631965
Position 505: 0.0006921962294116204
Position 882: 0.0006629287370058813
Position 4920: 0.0006417040871802003
Position 2376: 0.0006372495813155024
Position 3981: 0.0006192610330535018
Position 4317: 0.000610565640949143
Position 1052: 0.0006036267771683591
Position 4131: 0.0005564735954957966
Position 3566: 0.0005507380770505322
Position 4274: 0.0005225871987278119
Position 4714: 0.0005059862516321163
Position 4281: 0.0004809270847295027
Position 2562: 0.00047781133727479503
Position 1398: 0.0004357547307836626
Position 2393: 0.0004220918270068153
Position 4312: 0.0003647420326621154
Position 361: 0.00034824217997257993
Position 889: 0.00034611285240930117
Position 1666: 0.0003400202847267299
Position 859: 0.0003204605331887046
Position 545: 0.0003190485252453562
Position 1026: 0.00030068363567325724
Position 4549: 0.0002753575034953024
Position 492: 0.00027366560126012993
Position 1985: 0.0002694933372587507
Position 2835: 0.00025877611593130406
Position 3146: 0.0002552969703953049
Position 2181: 0.00025084633957404937
Position 2384: 0.00024316140818210014
Position 2679: 0.00023112866984687213
Position 3972: 0.0002197620264728231
Position 2271: 0.00021752997268834553
Position 1600: 0.0002151978284048835
Position 2194: 0.00019264617664631562
Position 4110: 0.00019118308035144107
Position 4845: 0.0001676642956240758
Position 1451: 0.00015623390864838107
Position 1645: 0.00015203570765927402
Position 1657: 0.00014879989749252599
Position 4578: 0.00013881196424926225
Position 4946: 0.00013637923106750758
Position 2368: 0.0001348301605552307
Position 1538: 0.0001341432760051688
Position 4085: 0.00012657292321723766
Position 2877: 0.0001201573972512783
Position 1699: 0.00010717410338592054
Position 1069: 0.00010479536694210652
Position 1571: 0.00010361966584162522
Position 1851: 9.082228292107325e-05
Position 1929: 9.063299216890343e-05
Position 3196: 9.030541313057956e-05
Position 3650: 8.85822436264269e-05
Position 2439: 8.803491990570408e-05
Position 3506: 8.795189692475044e-05
Position 1805: 7.50024763572974e-05
Position 3068: 6.727549909865507e-05
Position 1785: 6.431833412498217e-05
Position 4044: 5.9778053592152115e-05
Position 1213: 5.530962643649459e-05
Position 4034: 5.368397175003261e-05
Position 4986: 5.126093368020502e-05
Position 2510: 4.70712314906729e-05
Position 1211: 4.1845062193506276e-05
Position 386: 3.7265784855672664e-05
Position 363: 3.2214175681682066e-05
Position 2092: 2.8310968823754947e-05
Position 1423: 2.687554996678883e-05
Position 443: 2.6583612642877424e-05
Position 1009: 2.4601936921662815e-05
Position 4925: 2.4437154863804238e-05
Position 1037: 2.367981824168383e-05
Position 1564: 2.3460645519766816e-05
Position 1569: 2.2017101060596723e-05
Position 745: 2.1783346594174992e-05
Position 1225: 1.9936030833229345e-05
Position 488: 1.8327276747002948e-05
Position 944: 1.770687811042437e-05
Position 406: 1.703777639485443e-05
Position 391: 1.55220436440121e-05
Position 1802: 1.5103325036719503e-05
Position 1743: 1.3695858331782984e-05
Position 1693: 1.2026043127862875e-05
Position 780: 1.1146812464734196e-05
Position 842: 1.0789123574431788e-05
Position 1673: 9.623603984931495e-06
Position 532: 9.16124135290448e-06
Position 522: 8.278024565779784e-06
Position 1071: 8.059396737842386e-06
Position 1814: 8.0028063420474e-06
Position 1301: 6.870509197065581e-06
Position 1968: 6.6495059658589075e-06
Position 550: 6.024653721326266e-06
Position 976: 4.456670277015729e-06
Position 227: 3.1953597916709813e-06
Position 1307: 2.7848294992898254e-06
Position 1428: 2.5804116860689406e-06
Position 794: 2.55081621711463e-06
Position 1280: 2.325780205459845e-06
Position 1150: 2.001072588749157e-06
Position 908: 1.6149063396640808e-06
Position 2071: 1.0369682765581514e-06
Position 1345: 9.700630596977309e-07
Position 897: 8.518035733186357e-07
Position 800: 5.10179962377747e-07
Position 4411: 3.608700986977092e-08
Position 774: 3.462671479136506e-08
Position 1690: 1.8069433224999754e-08
Position 1550: 1.4604746248811213e-08
Position 1574: 1.4527764050957226e-08
Position 1676: 1.3931896173603434e-08
Position 447: 8.416097856122863e-09
Position 580: 8.392738781236095e-09
Position 254: 3.948644523353765e-09
Position 915: 3.500838000723002e-09
Position 902: 3.153197516084232e-09
Position 232: 8.653428672196941e-10
Position 194: 1.0025109600081101e-10
Position 238: 2.157096306487154e-11
Position 205: 7.197107103159803e-12
Position 138: 2.9361816373582575e-12
Position 421: 1.7739634501947724e-12
Position 109: 4.3416006868944545e-13
Position 134: 3.840750653154584e-13
Position 199: 1.6292916971590517e-13
