Gene = Odr4
Position 3377: 0.002103342912465829
Position 6386: 0.0019542864794301683
Position 8175: 0.0018284100476360372
Position 1154: 0.0017128991233164707
Position 1507: 0.0016991097008578714
Position 7401: 0.0016513424330610448
Position 230: 0.001646337621499755
Position 5523: 0.0015787655462523177
Position 5902: 0.001571450613301251
Position 7165: 0.0015222275827787527
Position 4928: 0.0012746608294963236
Position 918: 0.0012536832913176551
Position 5233: 0.0012327490396881696
Position 8159: 0.0011423123357295058
Position 878: 0.0011217728632067455
Position 152: 0.0011216692663433515
Position 209: 0.0010699512461825147
Position 316: 0.0010654792949002982
Position 139: 0.0010429931454169932
Position 3831: 0.001033989746917793
Position 1685: 0.00102576324325008
Position 8360: 0.0009914847846751345
Position 4812: 0.0009911915704060384
Position 2871: 0.0009656318165499993
Position 689: 0.000923604073516295
Position 6727: 0.0009171808344911786
Position 642: 0.0008834179118046037
Position 7828: 0.0008694917976388811
Position 2472: 0.0008499694336909665
Position 8113: 0.0007711848769134536
Position 401: 0.000770134397885594
Position 101: 0.0007329523151039069
Position 150: 0.0007299456385467016
Position 5440: 0.0007135651458544113
Position 5451: 0.000710369564664631
Position 359: 0.0007048721013256713
Position 7874: 0.000514960743330144
Position 84: 0.0004943290580606883
Position 989: 0.0003611552438544385
Position 8327: 0.0002955358523224633
Position 6790: 0.00023772883387669871
Position 681: 0.00023486901682013395
Position 9542: 0.0001810408601753241
Position 648: 0.00017900836892038828
Position 646: 0.00017515657552287858
Position 5748: 0.00015507966316229225
Position 577: 0.00010943855451799313
Position 318: 0.00010721423829513224
Position 8667: 9.750300260148452e-05
Position 327: 8.272707928647369e-05
Position 668: 7.737173456857338e-05
Position 302: 6.637193978875248e-05
Position 594: 4.760988756744461e-05
Position 3558: 3.270719047517826e-05
Position 68: 3.098466446733627e-05
Position 415: 2.3858778018746854e-05
Position 7620: 2.1448799228681326e-05
Position 570: 1.5675085164552258e-05
Position 458: 1.5540506782579274e-05
Position 371: 1.4433716101047033e-05
Position 1692: 1.417194841588653e-05
Position 8608: 1.3902370706505479e-05
Position 19647: 1.1770965288933576e-05
Position 284: 1.1287480182849899e-05
Position 732: 1.1224510116746403e-05
Position 497: 1.0415299116387662e-05
Position 3808: 1.0168354039303362e-05
Position 3164: 8.06914792904709e-06
Position 274: 6.832454894500326e-06
Position 3780: 6.643362896362807e-06
Position 723: 6.309937020771006e-06
Position 35: 3.985633413432862e-06
Position 499: 2.909391002720702e-06
Position 5030: 1.3988567535327875e-06
Position 353: 8.929549392818419e-07
Position 4828: 8.460979429012661e-07
Position 8682: 6.354018810016689e-07
Position 614: 5.902057868592326e-07
Position 267: 2.776199914082899e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20880: 0.9986007888446164
Position 2723: 0.9715377731282528
Position 6626: 0.9470643971958626
Position 17455: 0.9375807340162011
Position 8544: 0.9015386142439799
Position 29481: 0.8696437869547161
Position 11485: 0.7073388482123574
Position 4460: 0.5314049325546418
Position 18194: 0.45333198697808136
Position 4422: 0.3791869145320553
Position 30191: 0.37574318868463497
Position 30252: 0.353012147664009
Position 9945: 0.2536153341638059
Position 14162: 0.21794090299597205
Position 12702: 0.1978241370410903
Position 17723: 0.1694435488634762
Position 793: 0.13341198743201324
Position 829: 0.12645626976725963
Position 24798: 0.1002915368368565
Position 26382: 0.09073029428508689
Position 9919: 0.06663865348139963
Position 3665: 0.05764553420191949
Position 11693: 0.046954132219734546
Position 4384: 0.037833941463397566
Position 4437: 0.03697819957740218
Position 7793: 0.03629478157600028
Position 29677: 0.031785881689912907
Position 3830: 0.0309038770609858
Position 4073: 0.030371611813780765
Position 1766: 0.027009856388013464
Position 7708: 0.024768324872072162
Position 4665: 0.024443595972568715
Position 31570: 0.023800645836054676
Position 12632: 0.023561084334227905
Position 23561: 0.023552462243430283
Position 11729: 0.023236905946590208
Position 18562: 0.017845538314570402
Position 7978: 0.016798700799868484
Position 8500: 0.014876898197200852
Position 3634: 0.014201354738005649
Position 4701: 0.013929425208598469
Position 9980: 0.013831209863172083
Position 18539: 0.013248370084294686
Position 14102: 0.012294249404827923
Position 10671: 0.011439994852184051
Position 21410: 0.01066872483636101
Position 17750: 0.01026575523242806
Position 29932: 0.008669350377553568
Position 1570: 0.008432820945017808
Position 24890: 0.008399922216293246
Position 5339: 0.008261933133991838
Position 6498: 0.008128939846083944
Position 5279: 0.007675592793103847
Position 518: 0.007335760826592187
Position 7764: 0.007052248483899133
Position 798: 0.006994547020370426
Position 23321: 0.00676728084498302
Position 9779: 0.006619286956148425
Position 5109: 0.006380905832131172
Position 21809: 0.005611399326682563
Position 6880: 0.005310756831372485
Position 26902: 0.005084981919845644
Position 23987: 0.004876248610545629
Position 8514: 0.00453526872856186
Position 7076: 0.004499782967020145
Position 12676: 0.004328609251952163
Position 4199: 0.004280439038914934
Position 233: 0.0037313247408953714
Position 4648: 0.0034137482223524094
Position 4671: 0.0033378226996581386
Position 10735: 0.0033283728186881845
Position 22229: 0.003269149713409669
Position 7458: 0.002913701446797262
Position 21443: 0.0028741947807132367
Position 4474: 0.0027169084481354347
Position 1393: 0.002655830528585351
Position 21446: 0.002642838835191009
Position 865: 0.0026039712533130147
Position 7042: 0.002560556477399169
Position 6687: 0.002529198798139716
Position 1770: 0.0023261499718216986
Position 9674: 0.0022494385195411908
Position 835: 0.0021378971481524527
Position 1548: 0.00213196478378162
Position 430: 0.00202984077646628
Position 23027: 0.002009002869404989
Position 4747: 0.001971221269868673
Position 7495: 0.0019638348450254266
Position 5187: 0.0018871954869194186
Position 6604: 0.0018662680477948379
Position 10633: 0.001824637296139131
Position 11742: 0.0018046347087113202
Position 9437: 0.001598959974973604
Position 3674: 0.0014391774854708812
Position 8151: 0.0013910279280281484
Position 24676: 0.0013594905206326716
Position 7216: 0.0013509126295549766
Position 3717: 0.0013215114983056277
Position 5303: 0.0011600187529460149
Position 3744: 0.0010390543868947005
Position 12007: 0.0010087763587064758
Position 7849: 0.0009883288848279307
Position 2031: 0.0009832572734596553
Position 5626: 0.000941298150408875
Position 2396: 0.000937699782768455
Position 6214: 0.0008570329079074646
Position 24590: 0.0008558745519752596
Position 4721: 0.0008530057948336155
Position 161: 0.0008441354909209558
Position 5075: 0.0008144583471580121
Position 6545: 0.0008083199063051767
Position 1934: 0.0008071375735097886
Position 3228: 0.0008024112895298656
Position 735: 0.0008019385969138056
Position 6918: 0.0007396576110427672
Position 5005: 0.000717446446010197
Position 7732: 0.0007160519347608551
Position 7523: 0.000712239277778088
Position 5786: 0.0007046151937610363
Position 2839: 0.0006938712299132183
Position 9654: 0.0006853148586581648
Position 19755: 0.0006775387047251599
Position 5098: 0.0006240907477878134
Position 312: 0.0006232174848231483
Position 3294: 0.0005930443690524466
Position 3598: 0.0005522942925655533
Position 3480: 0.0005517575423756569
Position 236: 0.000551660304652198
Position 7659: 0.0005303153800688116
Position 6232: 0.0004961489959714322
Position 4621: 0.00048673192061529576
Position 22674: 0.0004826207965820704
Position 1994: 0.00047535032756649377
Position 11900: 0.00044411129693185076
Position 3557: 0.00040667052458483963
Position 1478: 0.0004022405060192177
Position 22130: 0.0003935589837418566
Position 3872: 0.0003689388000876979
Position 6355: 0.00035696001472398757
Position 7635: 0.0003518487431319735
Position 7024: 0.0003437819676452346
Position 22043: 0.0003383126201209325
Position 6199: 0.0003374362542847709
Position 8576: 0.0003327051015521941
Position 22145: 0.0003298397235379804
Position 274: 0.00032781488529408907
Position 390: 0.00031279081293457243
Position 6634: 0.00029652668755047914
Position 539: 0.0002897477772276756
Position 874: 0.00028936969122976585
Position 1785: 0.0002880409077670691
Position 11064: 0.00028753381393075165
Position 23668: 0.00027654246303305294
Position 6324: 0.0002642144563395458
Position 3773: 0.0002521157453137136
Position 6988: 0.00024232980053014817
Position 22484: 0.00023644016564206032
Position 3155: 0.00021390558268950796
Position 4352: 0.00021173103903891711
Position 477: 0.00020842448276352742
Position 7461: 0.0001909662328803484
Position 3083: 0.00018479057875202116
Position 5127: 0.0001830836896641196
Position 471: 0.00018258118521630043
Position 3080: 0.00017851999973796744
Position 21284: 0.00016297887754413912
Position 7245: 0.00015807377690704453
Position 705: 0.00015219304120539918
Position 543: 0.00014684601795145723
Position 21604: 0.00014621816449183616
Position 5158: 0.00013757674435827504
Position 6580: 0.00013191236766644133
Position 3690: 0.0001290768911385219
Position 2561: 0.00012386340795450353
Position 5376: 0.00012312126011348646
Position 1089: 0.00012173309630551339
Position 609: 0.00011520357274607661
Position 114: 0.00010934005334025033
Position 4676: 0.00010913577175253736
Position 238: 0.00010141589770431959
Position 11183: 9.562119090336751e-05
Position 316: 9.337353900571233e-05
Position 3260: 9.131880541959367e-05
Position 5634: 8.061693229363185e-05
Position 5361: 7.160080796344922e-05
Position 21693: 7.150358286936913e-05
Position 4725: 4.8880207587895935e-05
Position 3188: 3.589013183368736e-05
Position 18134: 2.93942145663588e-05
Position 18885: 2.389688265183769e-05
Position 7414: 2.1567330639835513e-05
Position 14686: 1.97580275361053e-05
Position 9445: 1.7750989508048217e-05
Position 434: 1.7074156863844088e-05
Position 18991: 1.6811085198947488e-05
Position 19536: 1.1770965288933598e-05
Position 199: 1.0651650746455601e-05
Position 481: 1.0468004477974007e-05
Position 534: 1.0018506571649667e-05
Position 214: 9.544516260117938e-06
Position 7543: 8.405748538791902e-06
Position 7400: 7.848726898190215e-06
Position 3723: 7.589055823965942e-06
Position 550: 7.484288853895918e-06
Position 7229: 6.540133063665535e-06
Position 3064: 6.255011561916633e-06
Position 9243: 6.2204491964078226e-06
Position 589: 5.600461977992486e-06
Position 490: 5.423908818677418e-06
Position 3175: 5.276291817869788e-06
Position 4137: 4.6229872358191994e-06
Position 7089: 4.605913258088849e-06
Position 440: 4.2370133595025964e-06
Position 1496: 4.015265690008207e-06
Position 566: 3.830506103841456e-06
Position 415: 3.5015693516520692e-06
Position 201: 3.4569624727814247e-06
Position 342: 3.4247604763569503e-06
Position 7048: 3.2361293006935843e-06
Position 1556: 2.8559939930020168e-06
Position 394: 2.592112944113752e-06
Position 601: 1.7436082642312606e-06
Position 5193: 1.5725699030274258e-06
Position 604: 1.5000348206134021e-06
Position 5093: 1.481979303066684e-06
Position 940: 1.3378578379635017e-06
Position 912: 1.190795131762239e-06
Position 6840: 1.041444348288958e-06
Position 1040: 8.765243524594815e-07
Position 1062: 8.62130872062843e-07
Position 6721: 7.194223964464602e-07
Position 4950: 6.578245378810082e-07
Position 5143: 5.442317122402658e-07
Position 117: 4.985060190370307e-07
Position 4178: 4.793472228849549e-07
Position 309: 3.972626392870425e-07
Position 4006: 3.8090613914235014e-07
Position 148: 3.5762921529591336e-07
Position 13206: 2.763882945360304e-07
Position 6439: 1.3639224196707564e-07
Position 570: 1.1742659992325314e-07
Position 6377: 1.1364738738823392e-07
Position 371: 1.132956178160346e-07
Position 1065: 5.2218601993874236e-08
Position 1001: 4.9367352778694674e-08
Position 5045: 3.585380929090914e-08
Position 4727: 4.471349274951798e-09
Position 739: 5.977523228097774e-12
Position 751: 3.103084490534065e-12
