Gene = Dspp
Position 8151: 0.15924667958780125
Position 3090: 0.15716029967987166
Position 2980: 0.14046118030682536
Position 2451: 0.13818330692545622
Position 4587: 0.11608940721983574
Position 6146: 0.11554452726707858
Position 6597: 0.08255156928109979
Position 4032: 0.07953044462981453
Position 4577: 0.06852072727142929
Position 5190: 0.06522910985227584
Position 8575: 0.060929891872370905
Position 2708: 0.05410735676689224
Position 5181: 0.04877125011551701
Position 8589: 0.04829654844077201
Position 8592: 0.039999202232306234
Position 9044: 0.03314219030578709
Position 2295: 0.032568560157470554
Position 2389: 0.03166079595624916
Position 5187: 0.025746875179345225
Position 3869: 0.02354312918776398
Position 8771: 0.02179116417967089
Position 2277: 0.019465273201013985
Position 5596: 0.019185362185584524
Position 4444: 0.018647273055844647
Position 3032: 0.017871515191292178
Position 4913: 0.01567399463956101
Position 2501: 0.015362349480634968
Position 4817: 0.015199298406874676
Position 4598: 0.013966710190212199
Position 3207: 0.013565410175180667
Position 4977: 0.011130922803076424
Position 5140: 0.01087905097769352
Position 2352: 0.010075757155647892
Position 4390: 0.009992804675343336
Position 2504: 0.009606621933405063
Position 531: 0.008833072073896947
Position 1569: 0.008113505011146436
Position 411: 0.007468806834526553
Position 5247: 0.007187898267711717
Position 3183: 0.007013445876512252
Position 8407: 0.006628516914721281
Position 3972: 0.00636466446433828
Position 4137: 0.006246539933359652
Position 2996: 0.0060046978015643035
Position 2933: 0.005769747965629725
Position 2375: 0.0047924036676587215
Position 2468: 0.00477153274146325
Position 2211: 0.004612871671694749
Position 2401: 0.004517718750896405
Position 1302: 0.004477306366087409
Position 2002: 0.004301318190420132
Position 3000: 0.0035040407370169045
Position 2131: 0.003367102967155866
Position 2177: 0.003348136296850707
Position 5763: 0.002627265715468436
Position 4316: 0.0024256265289031415
Position 4614: 0.002211245971360293
Position 1811: 0.0021969787477906476
Position 7983: 0.0019839593085947426
Position 2287: 0.0018710962176386498
Position 2938: 0.0015928236011325187
Position 6102: 0.0015812816352578538
Position 6628: 0.0015568177449252504
Position 527: 0.0014140177646127323
Position 4629: 0.001403494359069893
Position 4473: 0.0013297938392367872
Position 4008: 0.00130173958226588
Position 2239: 0.0012824813723495312
Position 4920: 0.0012107334046437888
Position 457: 0.0011963524849725824
Position 4192: 0.0011685767204647518
Position 3094: 0.0010841243936454339
Position 6382: 0.0010292101325513239
Position 2454: 0.0009823492132365582
Position 3147: 0.0009622059683040483
Position 6058: 0.0008638762955688558
Position 3897: 0.0008457077292479583
Position 1093: 0.0008012923502708596
Position 4453: 0.0007768929736282905
Position 1357: 0.0007651770720812206
Position 4256: 0.0007509773441737403
Position 158: 0.0007347258049411596
Position 2245: 0.000721027878575996
Position 3326: 0.0006997860275267144
Position 3460: 0.000677899970258506
Position 4100: 0.0006384636127640469
Position 2471: 0.000499761303470531
Position 2151: 0.00044348179993104146
Position 6198: 0.00041093016267908656
Position 3509: 0.0003477978590895087
Position 1459: 0.00030561453467307974
Position 2032: 0.00029001428776514885
Position 2739: 0.00026135373514297116
Position 1505: 0.00025640217689297756
Position 1230: 0.00020774997026629888
Position 911: 0.00016105194355294186
Position 4430: 0.00015534034955584666
Position 4748: 0.00014983639718041628
Position 3622: 0.00014342467311574328
Position 1141: 0.00013726993163872738
Position 194: 0.00011875653567120383
Position 2065: 0.00010574168191428917
Position 1534: 0.0001042291184471334
Position 4662: 8.581822337401436e-05
Position 890: 8.217529723405359e-05
Position 1603: 7.940207767707554e-05
Position 533: 7.77977380032986e-05
Position 4672: 5.144292988873939e-05
Position 178: 4.312172157530305e-05
Position 4459: 2.1871548264199497e-05
Position 1000: 7.40975698396678e-06
Position 300: 7.2402526145406546e-06
Position 4665: 6.489143985799651e-06
Position 1823: 4.650582034223268e-06
Position 917: 4.197356501768736e-06
Position 501: 3.7789479990637414e-06
Position 4690: 3.7556997734361273e-06
Position 626: 3.5851074211661247e-06
Position 5925: 2.832806877187443e-06
Position 684: 2.6173327369373157e-06
Position 4667: 8.685779376855778e-07
Position 2009: 3.274258859905925e-07
Position 1192: 1.6043410706507735e-08
Position 446: 8.981681570933042e-09
Position 761: 4.4349334228261366e-10
Position 942: 1.8826473527477981e-10
Position 376: 1.6749434480333117e-10
Position 651: 1.5099530941811304e-10
Position 562: 1.456366242637009e-10
Position 548: 1.4305672228624182e-10
Position 198: 1.308475479142637e-10
