Gene = Sdhc
Position 894: 1.3550212465146878e-08
Position 620: 1.3285807220121256e-08
Position 128: 1.2397012207152845e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6943: 0.9833092235236561
Position 4790: 0.9096351044563589
Position 14446: 0.5476939481899751
Position 20697: 0.42839476790216213
Position 11847: 0.26051185311578673
Position 12097: 0.1925616364505975
Position 3127: 0.12967279422085698
Position 4544: 0.08222938382535117
Position 12345: 0.06951919390481043
Position 10788: 0.06811168047159134
Position 21355: 0.06774197979074932
Position 4520: 0.06310643034144192
Position 15099: 0.0522677859067874
Position 4347: 0.047383068778135785
Position 4586: 0.04524280622987397
Position 13649: 0.04212670179109844
Position 14810: 0.03689556117341729
Position 11155: 0.03286744616765231
Position 16927: 0.03276751358053221
Position 3148: 0.022015429335002997
Position 15327: 0.01970860106398736
Position 2498: 0.01918362671880435
Position 5465: 0.018772998416926038
Position 5543: 0.01710692907948902
Position 9956: 0.016999414838906695
Position 16133: 0.01637356587223652
Position 8559: 0.0155672347676852
Position 13922: 0.015057831291981407
Position 6966: 0.013856633617058063
Position 6013: 0.012633664981747674
Position 14724: 0.011566300936639705
Position 7544: 0.008901616660129532
Position 13630: 0.008501949453949106
Position 5518: 0.008057622316237807
Position 9425: 0.0069316886576505955
Position 7590: 0.006361588509142359
Position 5499: 0.0051257479893659945
Position 2494: 0.005124726092822709
Position 10524: 0.00481707658222768
Position 12112: 0.004561316112003716
Position 9723: 0.004529453192984305
Position 7957: 0.004264647414556744
Position 4277: 0.003920898969470458
Position 6748: 0.003547389994893905
Position 9377: 0.0033537822914041678
Position 4732: 0.0031812192807422
Position 11522: 0.0030940913596802988
Position 16048: 0.0030844406425128744
Position 7887: 0.0029372086875030317
Position 12141: 0.002652813321756751
Position 2608: 0.0025948344023652608
Position 9800: 0.0025575278150774153
Position 6916: 0.0025302993092722794
Position 13696: 0.002410586049753983
Position 7751: 0.002382257629810143
Position 4230: 0.002298611078751728
Position 12318: 0.002239861767690711
Position 9045: 0.0021008776379367084
Position 11594: 0.0020936786763715437
Position 4354: 0.0019188166457418747
Position 2927: 0.001911992210315049
Position 2513: 0.0018428800859098089
Position 2087: 0.001805674651986356
Position 8583: 0.0017584917114985305
Position 9070: 0.0015754914549261751
Position 4691: 0.0015197235687424001
Position 6715: 0.0014602840913487897
Position 6672: 0.001422352222286498
Position 5113: 0.001399749987440457
Position 2962: 0.0013926319545151244
Position 8336: 0.001385120740448856
Position 8652: 0.0012926921018222182
Position 7564: 0.0012912657220587984
Position 7193: 0.0012676712056164312
Position 2237: 0.001198207124652647
Position 7400: 0.0011627738141215438
Position 1649: 0.0011002232916515853
Position 2327: 0.001096612985132802
Position 982: 0.0010632782170345713
Position 3191: 0.0010328928693464014
Position 3894: 0.0010294534460159996
Position 5615: 0.0009945454042102377
Position 8036: 0.000992928985637495
Position 9374: 0.0009355552003786013
Position 1522: 0.0009063614923726142
Position 6009: 0.0008678083498477503
Position 13900: 0.0008586456454280448
Position 9466: 0.0008573890051995455
Position 873: 0.0008494691007838479
Position 4524: 0.0008443172958347123
Position 9503: 0.0008352457374935958
Position 3812: 0.0008103938587424777
Position 7279: 0.0007963337083851394
Position 4502: 0.0007236240165732148
Position 8832: 0.0007095501754917319
Position 8418: 0.0007070217722661273
Position 11035: 0.0006426923826079504
Position 5970: 0.0006232224647956193
Position 9858: 0.0006085193037784777
Position 3860: 0.0006043555378245878
Position 10991: 0.0005865466500630435
Position 2549: 0.0005846302848579654
Position 3936: 0.0005289081248729374
Position 2056: 0.0004662953004127833
Position 9765: 0.0004431021072576732
Position 12373: 0.00040351839267737657
Position 9833: 0.00038627103352123146
Position 6061: 0.0003836889747291771
Position 4937: 0.00037858189129986704
Position 5377: 0.0003694732337896526
Position 7842: 0.0003619250976062386
Position 7500: 0.0003484484346019071
Position 2185: 0.0003433026357416488
Position 2574: 0.00033502897989764715
Position 1397: 0.00032264850875555844
Position 2439: 0.00030925321368090565
Position 9900: 0.0003084397723124531
Position 5151: 0.00030061337201932044
Position 8007: 0.0002981808266963842
Position 2457: 0.00029201510536411307
Position 1617: 0.00029078682591684226
Position 10474: 0.00028580033507348904
Position 451: 0.0002688128826835638
Position 9513: 0.0002666719399972192
Position 2886: 0.00024146878928758058
Position 8226: 0.00023879513256271168
Position 8870: 0.0002293493814205391
Position 1489: 0.00020649108839964622
Position 9915: 0.00020258281507166612
Position 684: 0.00017980513853059124
Position 750: 0.00017438163208075594
Position 7729: 0.00016258764910998604
Position 7894: 0.00014118775838352422
Position 8995: 0.00013744842585522487
Position 7671: 0.00013399467780469745
Position 295: 0.0001281199451166221
Position 761: 0.0001276960780034266
Position 7245: 0.00010717895617680902
Position 578: 9.823150199962465e-05
Position 9892: 9.631072231898908e-05
Position 144: 7.544526171370415e-05
Position 9250: 6.496430962848981e-05
Position 385: 6.230780505001448e-05
Position 8883: 4.82398176604455e-05
Position 7478: 4.6808873824681724e-05
Position 7225: 4.348653555923058e-05
Position 7719: 3.459634505604832e-05
Position 2530: 1.3150140232184808e-05
Position 7483: 1.2940035477949796e-05
Position 7486: 7.659235989505327e-06
Position 8010: 5.910671400158699e-06
Position 2074: 4.5872050104817306e-06
Position 7822: 4.524162046641627e-06
Position 1656: 3.6777126986561016e-06
Position 8167: 3.613605604873736e-06
Position 915: 3.57397460406233e-06
Position 620: 3.1702458227113647e-06
Position 7440: 2.5092732340668753e-06
Position 793: 2.475338726514683e-06
Position 7338: 2.256392221571729e-06
Position 188: 2.2486613615816208e-06
Position 7372: 2.160429788813413e-06
Position 7333: 2.0546144096289608e-06
Position 7856: 1.4363858829097718e-06
Position 8118: 1.3112295099274344e-06
Position 7456: 1.2253480611512726e-06
Position 7644: 1.1103095469865292e-06
Position 8200: 1.1006362665710016e-06
Position 5198: 9.695589865411699e-07
Position 8125: 4.4161629879406144e-07
Position 7254: 4.1460693128072923e-07
Position 8603: 3.7250997626949397e-07
Position 7437: 2.8000356805860297e-07
Position 7267: 1.60543233325347e-07
Position 7906: 3.1614562714952776e-10
