Gene = Ick
Position 2269: 0.012463564011881392
Position 8749: 0.010990958527008474
Position 4700: 0.010349325826307976
Position 677: 0.009939740312218203
Position 6240: 0.009602936815443885
Position 5155: 0.008603824723206484
Position 1293: 0.008303064370110871
Position 4915: 0.00769291371787583
Position 3099: 0.007091644027188878
Position 1746: 0.0069959638518513854
Position 7847: 0.006268698764064679
Position 3967: 0.005433269491292187
Position 1013: 0.004295264450835599
Position 708: 0.004156529102092035
Position 3380: 0.00412997972617158
Position 8047: 0.004072223153981314
Position 2587: 0.00403812411233567
Position 8983: 0.003569427890235439
Position 2171: 0.0035437515501171683
Position 7688: 0.0030848222025680596
Position 9140: 0.00298557919764919
Position 441: 0.002833007702813998
Position 3461: 0.002591671489934751
Position 2689: 0.002484153423593312
Position 1050: 0.0024721783142061613
Position 4662: 0.0021963832964685165
Position 472: 0.00214541947286177
Position 2614: 0.002046265033777687
Position 2347: 0.001869782451423807
Position 258: 0.0018466750703815414
Position 1016: 0.001845183494576578
Position 3840: 0.0018394724757905478
Position 2013: 0.0017365833779115175
Position 3986: 0.001717417745448349
Position 2801: 0.001569521264716073
Position 894: 0.0014957525649153822
Position 2425: 0.001402853752249259
Position 979: 0.0013767823614206744
Position 2070: 0.0013686879528679162
Position 1809: 0.0011295527528793505
Position 542: 0.0010929500291694035
Position 938: 0.0010376787586086405
Position 1685: 0.000916010126889538
Position 501: 0.0008305747382746189
Position 2873: 0.0008244709591056419
Position 5339: 0.0007854881743898383
Position 3815: 0.0007538334774827644
Position 4056: 0.0007075961224252838
Position 1079: 0.0006907492438546989
Position 2447: 0.000681220179965556
Position 1667: 0.0006447664199382219
Position 2604: 0.0006351911939751978
Position 6098: 0.0005587358779345329
Position 818: 0.00043175054877501074
Position 3350: 0.0004279567137124402
Position 5625: 0.00041321791524892484
Position 241: 0.00041135011754972554
Position 813: 0.0003860937686170709
Position 219: 0.00034506355749868144
Position 2490: 0.00033674679888009095
Position 1556: 0.0003278868446335212
Position 582: 0.0002954120434945575
Position 649: 0.0002741853129273996
Position 881: 0.0002528618287653494
Position 295: 0.0002305227559915823
Position 1649: 0.00020831440628699992
Position 4012: 0.00018915352967744154
Position 2199: 0.00014057884375403106
Position 1721: 0.00013562124159924966
Position 2108: 0.0001307350807420552
Position 1500: 0.00011595281784960937
Position 3059: 0.00011105277194300585
Position 2849: 9.431587356131528e-05
Position 1628: 8.617711910998202e-05
Position 1990: 5.96735356428464e-05
Position 778: 5.2825363460904646e-05
Position 620: 5.019513234683538e-05
Position 679: 4.474645562208361e-05
Position 469: 4.276956398521807e-05
Position 1570: 2.941813386141929e-05
Position 725: 2.8785797410600586e-05
Position 839: 2.1751250678715926e-05
Position 917: 1.839893057364362e-05
Position 348: 1.6854270223077033e-05
Position 951: 1.272080643405226e-05
Position 631: 1.0632229319171155e-05
Position 1612: 8.623606271660125e-06
Position 307: 6.260713093450075e-06
Position 836: 5.602076438430878e-06
Position 3250: 2.5531225207805977e-06
Position 940: 2.1473121389209755e-06
Position 956: 2.0377211813428227e-06
Position 834: 1.9258131573521104e-06
Position 652: 1.2030587391386516e-06
Position 731: 1.0083974076197981e-06
Position 854: 5.834499592002357e-07
Position 847: 4.120026219362273e-07
Position 774: 3.843124338059502e-07
Position 735: 2.5664104975464653e-07
Position 1104: 1.869924977026958e-07
Position 1091: 1.7682456062242084e-07
Position 351: 1.1380044962566435e-07
Position 555: 8.370600922894405e-08
Position 584: 1.8085618442597305e-08
Position 782: 8.50529151888859e-09
Position 141: 7.239697547864109e-09
Position 356: 5.248410687048777e-09
Position 552: 9.097695239477885e-10
Position 160: 4.540431115492901e-10
Position 145: 9.013935870084696e-11
Position 168: 3.618266010729833e-11
Position 566: 3.210707066561353e-11
Position 413: 4.649988386654542e-14
