Gene = Fank1
Position 5210: 0.00035403311084141094
Position 2008: 0.0003225232708197858
Position 486: 0.00031426038569434085
Position 4958: 0.00031419287033661536
Position 1241: 0.0003058429397859156
Position 3426: 0.0002887461651283508
Position 4114: 0.00026456158230300336
Position 3885: 0.00022292769409814958
Position 2091: 0.0001967027373506215
Position 1432: 0.00019175873950687605
Position 804: 0.00015276368101734016
Position 2037: 0.00014862130389570622
Position 1787: 0.00012874914696641988
Position 5270: 0.0001245099260779574
Position 2109: 0.00012309541187350995
Position 370: 0.00012116885268366002
Position 2169: 9.246662256161781e-05
Position 6310: 8.790423606672504e-05
Position 1067: 7.876399635538622e-05
Position 5662: 7.831188688767306e-05
Position 800: 7.794673667761727e-05
Position 2366: 6.523024002729471e-05
Position 2902: 6.286060626140274e-05
Position 6185: 6.093635448034589e-05
Position 6403: 5.9584181602127945e-05
Position 6579: 5.102233952081665e-05
Position 4961: 4.664913408843304e-05
Position 6161: 4.43328897831119e-05
Position 5112: 3.932075664354874e-05
Position 5577: 3.452114656245489e-05
Position 5390: 3.3234584177050796e-05
Position 5220: 2.6398832427919886e-05
Position 4236: 2.4904861425833233e-05
Position 194: 2.4200625944084293e-05
Position 5057: 2.3947731437696062e-05
Position 4155: 1.983333008187182e-05
Position 893: 1.8868452537963492e-05
Position 2740: 1.7370523920236217e-05
Position 1823: 1.609198321386199e-05
Position 3539: 1.5839882436246093e-05
Position 4060: 1.429067061110988e-05
Position 2387: 1.2031708765561131e-05
Position 779: 1.051405850597939e-05
Position 2983: 8.062941966005243e-06
Position 1042: 7.453658653836619e-06
Position 2597: 7.242679892941874e-06
Position 335: 6.962513866179623e-06
Position 885: 6.361401400395647e-06
Position 226: 4.75248649616951e-06
Position 1446: 4.6168498307759806e-06
Position 1521: 4.5408009619587e-06
Position 1757: 3.978372731279802e-06
Position 203: 3.2471636099126734e-06
Position 1084: 3.100033489162716e-06
Position 524: 2.0713954563128524e-07
Position 2129: 1.9684689911382383e-07
Position 1344: 1.0430406709799383e-07
Position 659: 8.560142669631984e-08
Position 1116: 6.879818604381048e-08
Position 1103: 3.5456140063709525e-08
Position 703: 3.290460969839611e-08
Position 664: 2.1777790966176606e-08
Position 376: 2.1275570737988434e-08
Position 1124: 1.5529664356751963e-08
Position 700: 1.1434937808230385e-08
Position 1296: 1.0943081525704125e-08
Position 1936: 5.6287337465367526e-09
Position 1165: 2.4014143051210926e-09
Position 1303: 2.24056497616464e-09
Position 499: 1.7039903980593556e-09
Position 526: 6.849683684885181e-10
Position 251: 6.550994333991075e-10
Position 260: 6.012207810823666e-10
Position 268: 3.3995014910638525e-10
Position 390: 4.990637414356218e-12
