Gene = Hopx
Position 27: 1.5123879947453452e-07
Position 321: 5.714756855192617e-08
Position 780: 3.602300018092733e-12
Position 690: 3.124603295388973e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20098: 0.9999794353535733
Position 4155: 0.9978268812936216
Position 22322: 0.8361466678486469
Position 27304: 0.6982956095241974
Position 12076: 0.5916045071663939
Position 20459: 0.5585015409795391
Position 12046: 0.13641888241111277
Position 26541: 0.1149336234091079
Position 20430: 0.09147004563110189
Position 24962: 0.08637985717570423
Position 858: 0.0606527981803615
Position 22883: 0.06051743650807909
Position 11885: 0.051025077255601445
Position 22998: 0.038778703986828325
Position 27072: 0.035306896850008866
Position 25888: 0.03342255929443622
Position 20496: 0.032804031080460275
Position 20353: 0.029584083916309817
Position 22453: 0.028688515821474678
Position 25605: 0.027256386007955435
Position 22474: 0.02449121742547953
Position 26682: 0.021966619947343047
Position 25004: 0.02189597830939522
Position 167: 0.01809079478827026
Position 22900: 0.017575876673971338
Position 2171: 0.014387953660339077
Position 25272: 0.01390395932663578
Position 27931: 0.01303417413644402
Position 22515: 0.012395049792361373
Position 3892: 0.011729745350837532
Position 3645: 0.010331242944946332
Position 1020: 0.010117191434142003
Position 26127: 0.010104589044283414
Position 21335: 0.009399085996751627
Position 24756: 0.0089074840431468
Position 969: 0.00853716038519363
Position 3737: 0.008434433411798583
Position 24381: 0.008373711324969769
Position 11127: 0.007264173378459416
Position 920: 0.006698719319813188
Position 652: 0.006367134526516763
Position 26059: 0.006284568973124814
Position 27214: 0.006147219961821965
Position 25028: 0.005990051611801348
Position 2537: 0.005441847406520243
Position 503: 0.005111988717413374
Position 3715: 0.004901931653475416
Position 26369: 0.004734109114124913
Position 22231: 0.0045601132074905215
Position 190: 0.004003397999782024
Position 757: 0.00381432138431051
Position 26230: 0.003634760910848053
Position 2580: 0.0032472056433403545
Position 24239: 0.003237534556421727
Position 623: 0.002993622396259646
Position 23299: 0.002596909477917511
Position 899: 0.002520872241643372
Position 2592: 0.002123199796477771
Position 25317: 0.0017473744359821114
Position 3528: 0.0017307682068639465
Position 25193: 0.0016760531112697007
Position 24407: 0.0015822825164852313
Position 1050: 0.0015471011401409188
Position 3554: 0.0014428165828472889
Position 23914: 0.001355712806497843
Position 24715: 0.0013548170269667655
Position 193: 0.0013484495278782641
Position 23563: 0.001217380737126701
Position 26227: 0.0011750903970682042
Position 3698: 0.0011750398512607998
Position 816: 0.001158078171671648
Position 3723: 0.0011534243367550463
Position 4163: 0.0011500629783459868
Position 250: 0.001026867268324225
Position 23532: 0.0010244704519028086
Position 2070: 0.0009198015031023707
Position 1025: 0.0009173972945197723
Position 3094: 0.00084387867390738
Position 25145: 0.0007333884169074224
Position 952: 0.0006973383045617862
Position 2037: 0.0006690133361622079
Position 2006: 0.0005530014929022222
Position 4211: 0.0005510923412013834
Position 22860: 0.0005003764781864707
Position 2304: 0.0004967654716726831
Position 4190: 0.00047178423610919724
Position 2243: 0.0004672831244914079
Position 771: 0.0004594818976373211
Position 763: 0.00043729102065981915
Position 222: 0.000433331515982429
Position 2708: 0.0003673319903925088
Position 22476: 0.0003486789562446303
Position 255: 0.00034574132760038464
Position 20704: 0.00034049988819850587
Position 3125: 0.0003301226452950283
Position 2246: 0.0003168860715198102
Position 740: 0.00029960251219422664
Position 735: 0.00026116007445094647
Position 1222: 0.0002389954567427069
Position 2556: 0.0002265340534542083
Position 22855: 0.00022023356420674588
Position 483: 0.00021306074197529267
Position 480: 0.00021166869036731101
Position 22958: 0.0002033859551967082
Position 21975: 0.00019637836790217022
Position 908: 0.0001928418979241064
Position 514: 0.00018315080878308313
Position 395: 0.00015552431132924915
Position 862: 0.00015192472459710313
Position 829: 0.00014848286545913463
Position 2216: 0.000137864996261843
Position 21126: 0.00012528456398705988
Position 21829: 0.0001182427767389252
Position 487: 0.00011742643259913216
Position 21178: 0.00011065650559366147
Position 209: 0.00010001670184730723
Position 20775: 7.619855724636913e-05
Position 20964: 7.056768656520489e-05
Position 835: 5.616871426941623e-05
Position 20751: 5.3927317522218825e-05
Position 154: 5.113310079383401e-05
Position 13545: 4.732298553581088e-06
Position 14018: 2.275553351391485e-06
Position 13647: 1.7775357453703843e-06
Position 12549: 1.6529842923547449e-06
Position 7685: 1.3761279308266471e-06
Position 10069: 7.320749001030803e-07
Position 10927: 6.014164343978358e-07
Position 6626: 4.77225822271369e-07
Position 5539: 4.178912158628074e-07
Position 9419: 3.369299474519049e-07
Position 7365: 2.8457254905618634e-07
Position 10950: 2.2234598272370253e-07
Position 4402: 1.79440055599268e-07
Position 6901: 1.7699553776294192e-07
Position 7626: 1.7305307079291484e-07
Position 7993: 1.65323474162911e-07
Position 8122: 1.5444926729876887e-07
Position 5491: 1.3400661951363843e-07
Position 7066: 1.0017660903176038e-07
Position 9068: 8.818130800008564e-08
Position 8381: 7.713878651580882e-08
Position 6470: 5.8725231318369545e-08
Position 8189: 5.482276827164059e-08
Position 4933: 4.999599440274079e-08
Position 4455: 3.8692488942675524e-08
Position 6065: 3.83209745001404e-08
Position 4654: 3.64952048009347e-08
Position 4985: 3.3363856505107194e-08
Position 4856: 3.228177575859363e-08
Position 6805: 2.981554156410363e-08
Position 4694: 2.466632592522134e-08
Position 5008: 2.2702041022598426e-08
Position 6761: 2.2591990206308862e-08
Position 5283: 2.2477824373212287e-08
Position 7343: 2.220955422118273e-08
Position 7267: 2.027097477610977e-08
Position 5573: 1.5727216000905318e-08
Position 1571: 7.52458010880772e-09
Position 4423: 6.130298236281853e-09
Position 7282: 3.2454396611543608e-09
Position 4136: 1.3434656904689727e-09
Position 4130: 6.477801360260029e-10
Position 402: 1.0480850554975174e-10
Position 219: 6.062992488032023e-11
Position 132: 5.625394486938116e-11
Position 489: 3.844404506741222e-11
Position 4106: 2.5680317277834876e-11
Position 257: 2.3409634095053452e-11
Position 202: 2.2846533595297268e-11
Position 831: 2.0111330529478825e-11
Position 346: 1.832723077413268e-11
Position 865: 1.6558101709608115e-11
Position 206: 1.5817640802291748e-11
Position 2271: 1.3080257867157027e-11
Position 309: 1.1367280947266794e-11
Position 1170: 1.0360901390215326e-11
Position 1263: 9.992960110490392e-12
Position 226: 8.60381476535142e-12
Position 738: 6.875201209216276e-12
Position 1030: 6.58836249884286e-12
Position 529: 6.2191443689038164e-12
Position 977: 4.974826263358889e-12
Position 233: 4.744438954446754e-12
Position 141: 4.618635034289532e-12
Position 532: 2.5870092419061757e-12
Position 537: 1.5359342787573752e-12
Position 540: 1.4270519749165184e-12
Position 406: 1.3669752389907618e-12
Position 326: 9.057622687880296e-13
Position 348: 4.729528849027782e-13
Position 266: 4.519232658808887e-13
Position 946: 4.375951291522965e-13
Position 1122: 9.014213658253934e-14
Position 1066: 6.051422404943294e-14
Position 282: 5.3777177939367314e-14
Position 279: 4.553408406523814e-14
Position 932: 4.476399286234485e-14
Position 926: 3.929387222121713e-14
Position 328: 3.267382908867254e-14
Position 84: 6.6720300884745596e-15
Position 107: 4.21148254017564e-15
Position 91: 3.288584118790313e-15
Position 311: 1.591814443698265e-15
