Gene = Psmg3
Position 655: 0.018986917647050416
Position 2863: 0.016293698768218887
Position 872: 0.011884919172187187
Position 641: 0.011579756956879756
Position 988: 0.011543819005538535
Position 2221: 0.011246703640917045
Position 858: 0.010871251997187506
Position 693: 0.010571715535742227
Position 976: 0.010232702992041647
Position 2866: 0.009932809074951851
Position 1925: 0.009473173949746875
Position 1398: 0.009425355266686726
Position 342: 0.009081502617731895
Position 403: 0.00892396730917297
Position 1804: 0.008881256019074073
Position 1163: 0.008770945246465957
Position 2955: 0.008526850171761293
Position 3043: 0.00819869590494686
Position 3290: 0.00807900391608999
Position 2283: 0.007565113836930672
Position 3147: 0.007511523979525319
Position 1196: 0.007348553557348626
Position 2119: 0.006566332486614715
Position 3037: 0.006467911194479233
Position 423: 0.006400331580682724
Position 574: 0.006070197337876467
Position 464: 0.005154616149229553
Position 347: 0.005023341380458444
Position 374: 0.0047947840594660856
Position 1807: 0.003946676848719616
Position 1140: 0.0037701046598653514
Position 2428: 0.003420353394075372
Position 1045: 0.0032592919622699825
Position 1887: 0.003040837032168231
Position 1753: 0.0027405097657581534
Position 2632: 0.0025837538361997586
Position 924: 0.002503590788892374
Position 1631: 0.002446700769853448
Position 1937: 0.002122921537340729
Position 2978: 0.0019909691055468126
Position 2163: 0.0019421979300615997
Position 2181: 0.0018554541927215471
Position 2137: 0.0018410896031832854
Position 1201: 0.0017624648053492307
Position 825: 0.0017623495421797866
Position 714: 0.0017507002320233985
Position 3069: 0.0015943147785575191
Position 1033: 0.0015145620617637507
Position 2358: 0.0013607863939587047
Position 1788: 0.0013561504981536316
Position 2392: 0.001339394939395119
Position 2845: 0.0013236641541485548
Position 2975: 0.0013234378629018789
Position 2860: 0.0012114694949324112
Position 1460: 0.0011640144249881424
Position 458: 0.0010141517263677206
Position 664: 0.001007994357370874
Position 532: 0.0009947011805465189
Position 380: 0.0009802118053418285
Position 688: 0.0009143373677926389
Position 577: 0.0008671277526835486
Position 2187: 0.0008306024499872043
Position 1881: 0.0007772349502571027
Position 677: 0.0007220239452869359
Position 3102: 0.0006934552130117943
Position 1549: 0.000687623634482192
Position 1517: 0.0006250201274501876
Position 2338: 0.0005724523786573532
Position 2095: 0.00048279266540229154
Position 1234: 0.0004444252663151224
Position 751: 0.00041755886977560804
Position 326: 0.0004102595682222136
Position 2034: 0.00038137811064863645
Position 1553: 0.00033787253062218196
Position 243: 0.0003227959209295756
Position 1415: 0.00026554054877343076
Position 584: 0.0002439959251887544
Position 1255: 0.0002154846964955168
Position 1350: 0.0002125457331315269
Position 581: 0.00019632628195528277
Position 1079: 0.0001919685083859715
Position 932: 0.00018588089166181367
Position 563: 0.0001828938842572969
Position 862: 0.00016414368701652145
Position 548: 5.5685955164612266e-05
Position 2873: 4.014475327465388e-05
Position 2778: 7.264848888672909e-06
Position 718: 5.210558575897206e-06
Position 203: 4.222298579134405e-06
Position 955: 3.662231455480867e-06
Position 168: 2.925622139546858e-06
Position 240: 1.2013939227761528e-06
Position 737: 9.963586548222929e-07
Position 211: 9.624025880302098e-07
Position 722: 9.196935099642884e-07
Position 140: 5.367097150093497e-07
Position 271: 4.5332014286422366e-07
Position 258: 2.685677789785079e-07
Position 735: 1.2001825855694538e-07
Position 215: 9.018320878131136e-08
Position 281: 6.426265394941999e-10
Position 119: 4.877289482451249e-10
Position 122: 2.861024932062278e-10
