Gene = Ei24
Position 11407: 0.0014264670604544208
Position 2386: 0.0013323351414779435
Position 2766: 0.001295139824931544
Position 2413: 0.0012869862428202537
Position 9446: 0.001231735878976869
Position 1593: 0.001208934730052586
Position 2363: 0.0012032845594242482
Position 11900: 0.0011067016334576811
Position 3904: 0.0010788979555867528
Position 1045: 0.0010361016249335502
Position 10772: 0.0005872372420958711
Position 8870: 0.0004940950064740154
Position 10495: 0.00046013502967038504
Position 11418: 0.0004523497255043543
Position 4518: 0.0003599672050280548
Position 5160: 0.0003463989461586483
Position 8459: 0.0003265573817181717
Position 6068: 0.000301678328646938
Position 6216: 0.00015275148312545594
Position 15059: 0.0001185439928816399
Position 958: 8.867375726575623e-05
Position 821: 4.141308765405829e-05
Position 426: 3.8806960952515146e-05
Position 173: 2.4890297903257832e-05
Position 416: 2.4668892370309525e-05
Position 4158: 2.3649759896030784e-05
Position 930: 1.9980462194112933e-05
Position 7692: 1.856273763888649e-05
Position 7562: 1.8182525493483854e-05
Position 685: 1.7250378369506946e-05
Position 727: 1.619420556139046e-05
Position 7888: 1.0849735415007079e-05
Position 570: 1.0592581037301141e-05
Position 652: 9.10277536946971e-06
Position 8560: 9.063080436685115e-06
Position 828: 8.865500549812932e-06
Position 40: 2.6891871914352727e-06
Position 1233: 1.1904984773797674e-06
Position 62: 5.520618101269443e-07
Position 204: 5.158067817037331e-07
Position 476: 3.846993549520235e-07
Position 446: 3.3800232621663254e-07
Position 274: 8.82878811293774e-08
Position 60: 7.628136765507773e-08
Position 7594: 7.540901191687514e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11740: 0.955805887117547
Position 4043: 0.9193631945666955
Position 7467: 0.8800878011616279
Position 14977: 0.6818140003935182
Position 14548: 0.6090384251837189
Position 10843: 0.5488860166214536
Position 11332: 0.5235980042073589
Position 17760: 0.33798327809765594
Position 12813: 0.2608339516840758
Position 6294: 0.23998406038082265
Position 14303: 0.15324479120406215
Position 17165: 0.13745786524027598
Position 17199: 0.1276814866617245
Position 15582: 0.12440597473969545
Position 9139: 0.07967807204133943
Position 14635: 0.07643508828157722
Position 10390: 0.07107069812030967
Position 16074: 0.06886367910352854
Position 17792: 0.0682137051512251
Position 14372: 0.06514980713978911
Position 7509: 0.061572843723382155
Position 14826: 0.059790028388220486
Position 10810: 0.04713023217943766
Position 4957: 0.04550708516674756
Position 17123: 0.04145448148070929
Position 10428: 0.040409439627713144
Position 1070: 0.03783572149213224
Position 7513: 0.03783223783845355
Position 17900: 0.03513111821693838
Position 15754: 0.03364061325202544
Position 8416: 0.03197814688408201
Position 10031: 0.030436254667073847
Position 6297: 0.029931316985499636
Position 15616: 0.02766723319811192
Position 1512: 0.027141078262439673
Position 14203: 0.026722839573988983
Position 3986: 0.026106281204283648
Position 15019: 0.023156403533673042
Position 1642: 0.0213411429232084
Position 4455: 0.02114029902608615
Position 15543: 0.020340584890493046
Position 8718: 0.02020402748683982
Position 16897: 0.02013187082783467
Position 17462: 0.018017865404016925
Position 11796: 0.01631050869004533
Position 12855: 0.015427920283298608
Position 17594: 0.015120278825100444
Position 1554: 0.013579960486331616
Position 16641: 0.011928430846415336
Position 18152: 0.011061257412950356
Position 9744: 0.01079818201244198
Position 10005: 0.010264534867954868
Position 1566: 0.010017230799243923
Position 16701: 0.009291316912760373
Position 8897: 0.007772033414835254
Position 11842: 0.00693244839409439
Position 7530: 0.006735564395481459
Position 16439: 0.006258206225110202
Position 10294: 0.006252774478706603
Position 15223: 0.006107361582374687
Position 1343: 0.005996767027051746
Position 17133: 0.005880823646386036
Position 14497: 0.005606496904971451
Position 4095: 0.005593723913080485
Position 14269: 0.00485422407629236
Position 14660: 0.004340638873063805
Position 12925: 0.00397242393503287
Position 10888: 0.003955561941577386
Position 11335: 0.0039317367619056565
Position 6445: 0.003857338471238135
Position 2259: 0.0038226059437224524
Position 14290: 0.00376339337696351
Position 14780: 0.0036556001167361066
Position 10848: 0.0034561478821703204
Position 1170: 0.003182822807998424
Position 3957: 0.0031783987144245853
Position 9089: 0.00309406082552501
Position 426: 0.0029641829953945434
Position 7842: 0.002879995023658682
Position 12696: 0.002782532762649729
Position 9160: 0.0027392624972446397
Position 4341: 0.0026887200935318527
Position 1025: 0.0025890656426034867
Position 16980: 0.0025880007029829397
Position 8312: 0.002556419424253222
Position 11429: 0.0025512354393536197
Position 7888: 0.002489344926065484
Position 17036: 0.0024801972489426997
Position 1099: 0.00242093791495428
Position 11650: 0.0024087388241724518
Position 1253: 0.002393795449147045
Position 9024: 0.0023811874824577386
Position 10868: 0.0022765117476118354
Position 14125: 0.0022203554073013344
Position 11396: 0.0021344789734130598
Position 9229: 0.002063317667297295
Position 456: 0.002052567375819842
Position 12719: 0.0020413745730120023
Position 7527: 0.00199229082164998
Position 10442: 0.001955078039315496
Position 6330: 0.0019064171869234115
Position 4953: 0.0018907819604312133
Position 8990: 0.0018732350705700717
Position 13989: 0.0018596161499474092
Position 6517: 0.0018444321409893422
Position 915: 0.0018070811084417615
Position 9310: 0.0017354641036076194
Position 15334: 0.0016160625538920272
Position 10601: 0.0014990677921178912
Position 10310: 0.0014636496595191823
Position 3820: 0.001356694592997294
Position 1603: 0.0013350616995900949
Position 1392: 0.0012978195921544012
Position 2659: 0.0012951398249315448
Position 9253: 0.0012870976975877387
Position 263: 0.0012855409085547342
Position 15119: 0.00124675988353965
Position 9113: 0.0011890054151762286
Position 1411: 0.0010765513226558803
Position 9060: 0.0010304522298746981
Position 2990: 0.0009900737370238668
Position 4414: 0.0009018612380428065
Position 13448: 0.000850803065852586
Position 4019: 0.0008501740866347366
Position 322: 0.0008274144359623997
Position 1584: 0.0008259727906470251
Position 2952: 0.0008137404599175253
Position 231: 0.0008131510125425547
Position 8394: 0.0007806993916082367
Position 4141: 0.0007690601918455254
Position 410: 0.0007622230291294906
Position 594: 0.0007347083687652016
Position 6354: 0.0006118526070697484
Position 1135: 0.0005979406380503495
Position 13574: 0.0005497821567320188
Position 13323: 0.0004605142958434329
Position 7844: 0.00044781151907449216
Position 1233: 0.0004407820019828247
Position 15455: 0.00039954605202110495
Position 979: 0.00037674804511663584
Position 994: 0.0003755792075488461
Position 8376: 0.0003568526271923663
Position 7313: 0.0003550302492214461
Position 12199: 0.00034375253172437353
Position 7338: 0.00029249093870719435
Position 4359: 0.00024976117197128697
Position 4276: 0.00024329250146352683
Position 7867: 0.00023749422848683052
Position 7848: 0.00023746535214586107
Position 1449: 0.00022848813643837015
Position 7796: 0.00022372536950538923
Position 508: 0.0002021979987210422
Position 243: 0.00019997101455187995
Position 5883: 0.0001767948585152206
Position 8749: 0.00016396269807757966
Position 6044: 0.00015275148312545594
Position 13282: 0.00013961986236574165
Position 13410: 0.00013753677246475216
Position 538: 0.0001365342578529086
Position 5925: 0.00012488347013171736
Position 14756: 0.00012030117008155638
Position 12593: 7.707914710923579e-05
Position 9775: 4.625412581143694e-05
Position 4481: 4.608243003753049e-05
Position 8239: 4.155657078035858e-05
Position 7872: 2.1114359135034728e-05
Position 7838: 1.6110328745085143e-05
Position 7098: 1.4558145090867265e-05
Position 1115: 8.38442561076943e-06
Position 389: 6.871441622595854e-06
Position 4291: 5.724186018848926e-06
Position 4337: 5.127572456776422e-06
Position 4296: 4.996517537286073e-06
Position 7063: 4.716067256505631e-06
Position 1151: 4.294827822332623e-06
Position 282: 3.4039353817740293e-06
Position 9264: 3.3404121803915795e-06
Position 8917: 3.1533148294528584e-06
Position 1138: 3.146254817337793e-06
Position 471: 3.0757495717337812e-06
Position 1269: 2.7889509861523124e-06
Position 7898: 2.5899101804546043e-06
Position 8383: 1.866979453967449e-06
Position 885: 1.7316098060588557e-06
Position 7159: 1.6897844171753928e-06
Position 7130: 1.6127528150235645e-06
Position 1112: 1.6115041970061088e-06
Position 529: 5.799338281501236e-07
Position 541: 5.782610520581529e-07
Position 274: 4.997098839639305e-07
Position 545: 4.851419327137876e-07
Position 292: 4.7283387080687966e-07
Position 11567: 4.111757016152381e-08
Position 378: 4.090986778894013e-08
Position 513: 2.6237860612813456e-08
Position 270: 2.3672230148582892e-08
