Gene = Alkal1
Position 260: 9.108642639784204e-07
Position 1295: 1.8360774415998664e-07
Position 190: 1.1790175620071812e-07
Position 1014: 1.0995816988942046e-07
Position 1319: 9.329304277407941e-08
Position 647: 7.56654638449753e-08
Position 1021: 6.187777130211481e-08
Position 1341: 3.98793976585642e-08
Position 890: 3.53767311625858e-08
Position 374: 3.529548779524728e-08
Position 279: 2.1115168274304283e-08
Position 234: 1.7681318099098898e-08
Position 81: 9.242158985970572e-09
Position 95: 8.678304058744795e-09
Position 334: 3.151047687703648e-09
Position 841: 2.4884404113086917e-09
Position 202: 2.2700591015413394e-09
Position 207: 1.895283068213583e-09
Position 360: 8.32618516789287e-10
Position 388: 8.284210811957159e-10
Position 351: 6.986936066870475e-10
Position 876: 6.544951110393977e-10
Position 395: 5.498494925286943e-10
Position 215: 5.439232468017437e-10
Position 859: 5.056398471448472e-10
Position 908: 3.981459995341068e-10
Position 913: 3.979728450647631e-10
Position 127: 3.8881020684158395e-10
Position 921: 3.7244504551780865e-10
Position 204: 2.95198228660601e-10
Position 229: 2.8722607394363777e-10
Position 385: 2.5320386342289446e-10
Position 393: 2.1410655845698538e-10
Position 281: 1.9126308753593828e-10
Position 390: 1.5703864328198104e-10
Position 861: 1.1690224901730842e-10
Position 296: 1.008448677362234e-10
Position 241: 8.291604694905238e-11
Position 239: 7.668725409065251e-11
Position 109: 6.219419060748537e-11
Position 892: 6.078076547466403e-11
Position 132: 4.8535099661425395e-11
Position 291: 8.422449268920193e-12
