Gene = Tchh
Position 2306: 0.001499128774399714
Position 717: 0.0014253180449829478
Position 3475: 0.0013632256620460768
Position 1064: 0.0013615044431559296
Position 2889: 0.0012807872584334394
Position 3426: 0.0012534165703441263
Position 814: 0.00123896290035157
Position 2558: 0.001208642399392826
Position 1371: 0.0011154712118862026
Position 785: 0.0008684540699067662
Position 3546: 0.0008559258725991889
Position 4045: 0.0008316792747350768
Position 2334: 0.0007695241194239212
Position 3595: 0.0007154017809839106
Position 404: 0.0006870688321258794
Position 504: 0.0005898638605864211
Position 200: 0.000569353597915648
Position 1298: 0.0005683979597085571
Position 6653: 0.000563691616906872
Position 560: 0.0005614883515706997
Position 6100: 0.0005420455049622724
Position 3486: 0.0005191708318838218
Position 6016: 0.0004779751333373312
Position 375: 0.00046962286701631367
Position 3006: 0.0004671019621104482
Position 2187: 0.00045545085240464853
Position 3266: 0.00045100894124373386
Position 5727: 0.0004293748149895204
Position 1391: 0.00041279470564431486
Position 2904: 0.00032905084589867544
Position 5385: 0.00030894935207775767
Position 1353: 0.00028156951267290376
Position 1080: 0.0002782643400008494
Position 351: 0.0002781565988308857
Position 2637: 0.00027310940332078
Position 2262: 0.0002567593852087076
Position 2190: 0.0002399038498079378
Position 3655: 0.00023457734598021708
Position 1459: 0.00023390166814359398
Position 2313: 0.00022885255742208065
Position 1335: 0.00021647554720986633
Position 914: 0.00021419504502822765
Position 2874: 0.00021175568652764126
Position 689: 0.0001915153976497877
Position 2736: 0.00018369682197917346
Position 2886: 0.00017908474951406446
Position 2846: 0.00017393832771373603
Position 2331: 0.0001724644969182038
Position 967: 0.00017198397950010528
Position 2316: 0.00015800146684588482
Position 2471: 0.0001569213419788374
Position 2193: 0.00015204102534536408
Position 2184: 0.0001498054794993817
Position 607: 0.00014543847564013992
Position 408: 0.00014181724673792973
Position 3395: 0.0001415511518887968
Position 1328: 0.00013950025289186845
Position 204: 0.00013887127051859124
Position 456: 0.00012929850157811294
Position 3811: 0.00012067778935646062
Position 3775: 0.00011686972109620404
Position 538: 0.00011160110048090699
Position 1413: 9.65725808593229e-05
Position 729: 9.486712785150718e-05
Position 557: 9.113043057738106e-05
Position 817: 8.951808761864905e-05
Position 1210: 8.555040555487491e-05
Position 3255: 8.511297897655372e-05
Position 3075: 8.501682556190157e-05
Position 2866: 7.894720360905597e-05
Position 2682: 6.333849861101693e-05
Position 527: 6.21795611495441e-05
Position 897: 5.6148850539774284e-05
Position 1270: 4.9339947725834906e-05
Position 900: 4.7462898339659545e-05
Position 2123: 4.2525629354490896e-05
Position 640: 3.135655376333104e-05
Position 821: 2.300528512734867e-05
Position 895: 1.4603494422245845e-05
Position 362: 1.0343917093887704e-05
Position 268: 1.0336740810004805e-05
Position 852: 9.043088473872908e-06
Position 422: 6.64356893749709e-06
Position 905: 6.5491578033742906e-06
Position 705: 6.320343474285414e-06
Position 309: 6.191532999842633e-06
Position 301: 3.9366547008992165e-06
Position 274: 3.623292530735201e-06
Position 209: 3.540114218163192e-06
Position 1383: 3.034284863949342e-06
Position 541: 2.5663412250572144e-06
Position 1356: 2.2556037263639805e-06
Position 1277: 1.965559205423152e-06
Position 1415: 1.7835992780140056e-06
Position 1267: 1.281933976043882e-06
Position 211: 1.1295043984845926e-06
Position 319: 9.624366891822924e-07
Position 1174: 6.252777693242332e-07
Position 1312: 5.828669139911238e-07
Position 1380: 5.223045748012576e-07
Position 1295: 4.360002659934747e-07
Position 1206: 3.6504979375058077e-07
Position 312: 3.1498314665445753e-07
Position 368: 1.7238935626997946e-07
Position 1287: 7.607717142942418e-09
Position 1222: 6.621649110034934e-09
Position 137: 1.8573727331877094e-09
Position 171: 7.549857492825956e-10
Position 142: 7.374046709691585e-12
Position 161: 7.028264904734299e-12
Position 113: 2.8181268405101947e-12
Position 117: 8.957599770242542e-13
Position 115: 5.438311656192236e-13
Position 89: 4.0595288552015174e-13
Position 126: 2.618553676745222e-13
Position 93: 1.4858331406490438e-13
