Gene = Iscu
Position 4237: 0.0013016946670841457
Position 3928: 0.0012996115171953
Position 5096: 0.0012794890603142143
Position 2317: 0.0012076967483379282
Position 3986: 0.0011062739408128843
Position 4263: 0.001045271855594724
Position 436: 0.0010441962927547144
Position 1011: 0.001012877625724881
Position 826: 0.0009096194031538121
Position 1373: 0.0008673982591121067
Position 1928: 0.0008652303699537069
Position 5370: 0.0007629863623053338
Position 1965: 0.0007498469875860604
Position 2991: 0.0007301503047249456
Position 3925: 0.0006986436662766554
Position 1057: 0.0006862197081337626
Position 2199: 0.0005920358009515773
Position 1038: 0.0005772546156073762
Position 1722: 0.0005719528737135796
Position 5329: 0.0005569913051024492
Position 2451: 0.0005212158532281072
Position 3418: 0.00049832714544863
Position 932: 0.0004897479346098287
Position 2431: 0.0004837011011297291
Position 253: 0.00048131858031083335
Position 442: 0.0004781807372007195
Position 529: 0.0004770039741824485
Position 1861: 0.0004218784624478855
Position 4452: 0.0004073330954577384
Position 763: 0.00040686813298796836
Position 3396: 0.0003894540206560299
Position 2002: 0.0003889058163156733
Position 1264: 0.00034924016824247075
Position 2352: 0.0003382497761678608
Position 3341: 0.0003057112790283757
Position 1975: 0.00028748710085091985
Position 4436: 0.00028702866779647945
Position 459: 0.0002794889408552507
Position 5059: 0.00026819110729894635
Position 3802: 0.00026749373829050994
Position 1292: 0.00025979450105233383
Position 687: 0.0002511222018938963
Position 782: 0.00025080521825762356
Position 3104: 0.00022693767657876496
Position 3866: 0.00021317866168993533
Position 3391: 0.00021164667260704654
Position 1340: 0.00020767948349552907
Position 4963: 0.00020541599552822317
Position 1259: 0.0001951491621339838
Position 1986: 0.0001743593710419447
Position 2546: 0.00017143988218886066
Position 1094: 0.00016921235067060575
Position 261: 0.00016713404647967833
Position 2666: 0.00016125507105100228
Position 1474: 0.00015223663472582893
Position 2165: 0.00014494191516790852
Position 1562: 0.00014400310082780826
Position 1749: 0.00014329485896931945
Position 268: 0.00013332360217713826
Position 2408: 0.00012635457201714536
Position 1221: 0.00012555010606886177
Position 669: 0.00011303301167634273
Position 574: 9.467700524379574e-05
Position 4449: 8.577964694449234e-05
Position 3440: 8.172040364459e-05
Position 1336: 7.984211333151157e-05
Position 1833: 7.554418294853111e-05
Position 1823: 7.441125993835374e-05
Position 2025: 7.24788489385354e-05
Position 1969: 7.161219551236913e-05
Position 2411: 6.643247410438179e-05
Position 879: 6.0723596250122546e-05
Position 1071: 5.6029044956360346e-05
Position 3063: 4.9046306356508884e-05
Position 490: 4.2797363801400826e-05
Position 1064: 3.856936916074596e-05
Position 4064: 2.3199308278241502e-05
Position 4185: 1.8753751881970226e-05
Position 859: 1.7594271915623472e-05
Position 3762: 1.1879726755736382e-05
Position 837: 1.0440680341262905e-05
Position 4123: 9.83023034609424e-06
Position 4291: 9.727520187405914e-06
Position 903: 9.445902708963339e-06
Position 1389: 9.238408843006716e-06
Position 612: 9.17796364518124e-06
Position 542: 8.649846465901906e-06
Position 4328: 8.278966631565353e-06
Position 4293: 7.615488778101661e-06
Position 424: 7.613589411932272e-06
Position 4428: 5.174780748567305e-06
Position 792: 4.0954341507245615e-06
Position 557: 4.04540076783649e-06
Position 180: 3.0651224236115843e-06
Position 1304: 2.6825460407325987e-06
Position 3737: 2.55850635625467e-06
Position 4256: 2.5328369918988266e-06
Position 3752: 2.0759423835248348e-06
Position 370: 1.7197979184973664e-06
Position 1261: 1.4901310239090636e-06
Position 1715: 1.3761412273118206e-06
Position 3023: 1.264181434880329e-06
Position 271: 1.261987001599032e-06
Position 163: 1.2427481282793863e-06
Position 1885: 1.0940035819384826e-06
Position 3668: 9.478728357896115e-07
Position 1628: 8.352952199498298e-07
Position 532: 7.11835815370406e-07
Position 2297: 7.03636242855383e-07
Position 3002: 6.563146264026939e-07
Position 2037: 5.958592038517086e-07
Position 694: 2.9686606513692346e-07
Position 1869: 2.2103759150442667e-07
Position 321: 6.171256762843366e-08
Position 193: 4.38329608531559e-08
Position 196: 3.8368958719044916e-08
Position 376: 1.6680709065664233e-08
Position 312: 1.567488525345414e-08
Position 631: 1.2710990527882428e-08
Position 231: 5.0830599193591225e-09
Position 329: 2.35545527938859e-09
Position 211: 1.4167999160467274e-09
Position 141: 2.7359519758875e-12
Position 111: 1.629588233251595e-12
Position 78: 3.9395728555286426e-13
Position 334: 2.382161226670544e-13
Position 337: 1.8312633930201256e-13
Position 341: 1.8191482558159257e-13
