Gene = Bcl2l10
Position 469: 1.9236617343924843e-08
Position 497: 1.3590311165883777e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3252: 0.8949889008378679
Position 2639: 0.05075546829298866
Position 284: 0.039346618266071706
Position 332: 0.014107200425509754
Position 3589: 0.00942884745800873
Position 2232: 0.008885935288160979
Position 1717: 0.00840897215364582
Position 529: 0.008061202936449477
Position 3276: 0.006405007931873655
Position 2132: 0.005924096773872877
Position 913: 0.005856771975434803
Position 1623: 0.0057143683376620884
Position 1461: 0.004659064632175051
Position 2163: 0.004645470945745727
Position 159: 0.00428848583860044
Position 3650: 0.004167485946100289
Position 1233: 0.003987626718575766
Position 1837: 0.0036033870773220823
Position 3201: 0.003205164298787165
Position 1159: 0.003127817643838927
Position 2938: 0.002614174096213023
Position 676: 0.0022279419927306613
Position 288: 0.0022085556201126766
Position 222: 0.001990849310281421
Position 718: 0.0019204237047627376
Position 2199: 0.0015943700038344596
Position 3425: 0.0015839548006367544
Position 182: 0.0015598611089240996
Position 3004: 0.0014438499115772222
Position 258: 0.0013277271585833605
Position 3548: 0.0011498920201380833
Position 575: 0.001116028560068766
Position 3880: 0.0010732855423196729
Position 2259: 0.001035961253736968
Position 2148: 0.0009684497250558119
Position 3392: 0.0008909957782958777
Position 363: 0.0007901616708485954
Position 688: 0.0007801772207179489
Position 1193: 0.0006978512259503047
Position 3221: 0.0006919997968835339
Position 1362: 0.0006530161376672327
Position 1849: 0.0006255594283751106
Position 1880: 0.0005978054590190579
Position 1882: 0.0005251669475522764
Position 394: 0.00037148983680035
Position 235: 0.00035752151620385675
Position 3791: 0.0003550613649019517
Position 143: 0.00033661224649011827
Position 3563: 0.0003258250608498991
Position 1264: 0.0003234587544047577
Position 1092: 0.0003115061995596212
Position 3526: 0.00029550345226264814
Position 1638: 0.0002863062165643332
Position 370: 0.00027471556839543
Position 454: 0.00025217851971758845
Position 2593: 0.00024955563322205296
Position 582: 0.00023666222066687491
Position 3173: 0.00021912623352561263
Position 692: 0.00020265754017698018
Position 1003: 0.000196766219288501
Position 1656: 0.00018840608296414997
Position 966: 0.00018148385048357235
Position 3135: 0.00017361066351444387
Position 388: 0.00017236464457907584
Position 505: 0.0001621721498972609
Position 3346: 0.00015545834440590446
Position 134: 0.000152946075826809
Position 3085: 0.00014896496449852956
Position 2494: 0.000145559836238576
Position 1626: 0.00013329056943103148
Position 3331: 0.00012850643929557688
Position 477: 0.00012599521227551135
Position 1859: 0.00012028078025206552
Position 3140: 0.0001181629859333519
Position 3305: 0.00010801828021319959
Position 927: 9.804966323796768e-05
Position 945: 7.313865421455731e-05
Position 3704: 6.84883082920134e-05
Position 2840: 6.831270538382545e-05
Position 767: 6.82574794221221e-05
Position 2315: 6.702702716886761e-05
Position 2359: 6.470825677186805e-05
Position 2335: 6.181170970704789e-05
Position 2497: 5.7275556966928195e-05
Position 2217: 5.597683046462038e-05
Position 2570: 5.486400704464414e-05
Position 1298: 5.212076414037116e-05
Position 1976: 5.208886305755534e-05
Position 3067: 4.765078517899108e-05
Position 1507: 3.92894523880959e-05
Position 809: 3.123792777912742e-05
Position 3137: 2.2929932211749065e-05
Position 3058: 2.1850104573797053e-05
Position 775: 2.1186330150116488e-05
Position 1008: 2.1149493876834482e-05
Position 3041: 1.6622760442320534e-05
Position 3015: 1.0084889044692883e-05
Position 697: 4.7267321053854e-06
Position 297: 2.0283449832172097e-06
Position 1878: 1.4125060021953724e-06
Position 514: 1.2420413471726495e-06
Position 294: 8.676445451639402e-07
Position 480: 4.1352184918647827e-07
Position 474: 4.101271145503048e-07
Position 307: 3.959365110826736e-07
Position 351: 3.490619606069035e-07
Position 1466: 3.460493253850909e-07
Position 401: 3.068990396925595e-07
Position 648: 2.2537563160826627e-07
Position 375: 1.5658752155478586e-07
Position 407: 1.4447816529294872e-07
Position 761: 9.241748580922138e-08
Position 137: 8.602306897722137e-08
Position 300: 6.416400647388807e-08
Position 237: 2.7971252558202412e-08
Position 118: 4.3676900924427856e-09
