Gene = Tsks
Position 664: 4.090864263883655e-05
Position 197: 3.307183087363382e-05
Position 557: 2.84662575531623e-05
Position 868: 2.7891890555843832e-05
Position 2848: 2.6109198024922723e-05
Position 35: 2.606658750024424e-05
Position 1830: 2.2672418886556378e-05
Position 575: 1.314362485985696e-05
Position 32: 1.2858516231757243e-05
Position 661: 7.086246225150144e-06
Position 895: 3.4424730031548644e-06
Position 456: 6.770140875034363e-07
Position 522: 3.4495009418240793e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9654477807159083
Position 11052: 0.8490853352070886
Position 8601: 0.8032395143206574
Position 520: 0.6478659425464423
Position 14335: 0.6053479206435612
Position 13190: 0.3435930985125801
Position 14565: 0.3282374054136655
Position 14594: 0.2913969758371466
Position 13194: 0.19270666885514662
Position 10485: 0.1691742382757106
Position 11321: 0.15122210593092392
Position 14292: 0.14847773199003209
Position 9284: 0.1356930171513608
Position 2685: 0.13297028205084363
Position 7777: 0.09069652560951995
Position 2681: 0.07004574782995274
Position 7706: 0.0665458889668565
Position 13377: 0.06369709065472173
Position 642: 0.05907915563544396
Position 9138: 0.051124227583079086
Position 9419: 0.05065340970851104
Position 8544: 0.048265009301638434
Position 7731: 0.04187543462133799
Position 2910: 0.04056767211926481
Position 8604: 0.03956136090905608
Position 572: 0.038215776097368585
Position 9442: 0.036583312135550695
Position 1331: 0.03435776876446434
Position 14578: 0.02931166958369529
Position 14274: 0.02793780650034685
Position 11256: 0.02680670795108775
Position 9481: 0.026037163732257396
Position 12221: 0.022727729192384274
Position 10928: 0.021946399114915745
Position 10018: 0.021153194307259728
Position 681: 0.020072687975913082
Position 13424: 0.018182028232563163
Position 12856: 0.015271192392123786
Position 13449: 0.0144388348118679
Position 3916: 0.013529992177612615
Position 11134: 0.01282429952003444
Position 4332: 0.011312085976854111
Position 13224: 0.011258356494684041
Position 7651: 0.010799700953003304
Position 7472: 0.010220347308382095
Position 3219: 0.010023107531598725
Position 12593: 0.009788090487261189
Position 7815: 0.009748133579309442
Position 2700: 0.00891569159382484
Position 9895: 0.008470131530424536
Position 4277: 0.008446493344282232
Position 4231: 0.008444983482006261
Position 5613: 0.005924487054760887
Position 4904: 0.005822472678145552
Position 8513: 0.005808129980406454
Position 1287: 0.005597197730324084
Position 11088: 0.005445740651842399
Position 4193: 0.005238915380453016
Position 7336: 0.0051678530735755
Position 11654: 0.004705031496851627
Position 545: 0.004213588151314168
Position 10597: 0.0038649708494467618
Position 10113: 0.0036007318430377774
Position 12527: 0.0034475374188334897
Position 7783: 0.0032808076111695526
Position 8216: 0.0029896383187014946
Position 9290: 0.002816866781262503
Position 9464: 0.002771712462397372
Position 654: 0.002648826119580688
Position 7797: 0.0026030000291714425
Position 7417: 0.002495985525296766
Position 2504: 0.0024819139436929494
Position 9287: 0.0023483757197592186
Position 9449: 0.0022975841558929753
Position 11610: 0.002230846179490651
Position 3096: 0.0020030206515097545
Position 12505: 0.0017344213825578542
Position 7673: 0.0015637188816761743
Position 3818: 0.0015358584008370734
Position 2734: 0.0014642051220682946
Position 9143: 0.001456889886106183
Position 623: 0.0013666244953500304
Position 717: 0.0013509863213709906
Position 14631: 0.0013096011376215531
Position 4786: 0.0012985596492411256
Position 661: 0.0012949501339123638
Position 3185: 0.0012928628275803837
Position 3980: 0.001151554471840137
Position 9317: 0.001137483522308371
Position 2914: 0.001108697426900876
Position 9533: 0.0010510537508851509
Position 2303: 0.0010342386757485867
Position 1163: 0.001026873855665182
Position 7822: 0.0010187292058140907
Position 10062: 0.0009689767882873307
Position 8308: 0.0009491836891107361
Position 9338: 0.0009443223074354486
Position 3068: 0.000899531492619877
Position 2542: 0.0008483077204411187
Position 9507: 0.0008324081906764077
Position 8629: 0.0008079362654438464
Position 3227: 0.0007586855453174336
Position 1619: 0.0006815856533664754
Position 13967: 0.000680277304174391
Position 9542: 0.0005997812662421652
Position 1283: 0.000489829215806942
Position 13055: 0.00041846781131364463
Position 1772: 0.00040075966224456934
Position 9105: 0.00039931834595841406
Position 10087: 0.0003698518103180661
Position 1336: 0.0003666519678952694
Position 735: 0.00036305535317716166
Position 527: 0.00033805958854885444
Position 1066: 0.00031102155774249024
Position 8667: 0.0003060637539319746
Position 1302: 0.00027916110228099205
Position 10872: 0.00023859062428462443
Position 1658: 0.0001671191248699771
Position 2283: 0.00012360264928646007
Position 403: 0.00012236760131232666
Position 2121: 9.006871737405688e-05
Position 1242: 5.484916043611954e-05
Position 1105: 5.415485902919049e-05
Position 10906: 5.0035849390472885e-05
Position 656: 4.1933938490244536e-05
Position 471: 3.7344247175643594e-05
Position 1062: 3.536446030850306e-05
Position 2522: 2.4860846305209444e-05
Position 2018: 1.8094451847369457e-05
Position 2309: 1.413571631784408e-05
Position 2306: 1.3892972600386666e-05
Position 1193: 1.3648354359376368e-05
Position 1081: 1.2393421314852245e-05
Position 2592: 8.887759823636792e-06
Position 233: 6.290133700700489e-06
Position 3051: 4.3185319388383185e-06
Position 3243: 3.126183851279292e-06
Position 2777: 2.97245738243377e-06
Position 392: 2.6846315525181277e-06
Position 450: 2.4450878858378495e-06
Position 719: 1.994198039048162e-06
Position 409: 1.539672629892399e-06
Position 424: 1.518855236271999e-06
Position 441: 1.3915951345033697e-06
Position 772: 9.821468270306129e-07
Position 175: 7.092253814506261e-07
Position 427: 3.17475567528402e-07
Position 751: 2.9007345867315143e-07
Position 251: 1.9502062455444031e-07
Position 1119: 2.786471865901644e-08
Position 417: 9.790779741096885e-09
Position 463: 4.3509222974876395e-09
Position 385: 1.379018615833411e-09
Position 377: 1.3180214204078274e-09
Position 421: 4.135566421292202e-11
