Gene = Apoc4
Position 2960: 0.0006485907100463106
Position 3281: 0.0006468731127402192
Position 1288: 0.0005972593608841335
Position 1865: 0.0005692877854506404
Position 863: 0.0005536701420523866
Position 550: 0.0005521582397693414
Position 1071: 0.0005515333431380389
Position 1155: 0.0005415318701989572
Position 1640: 0.0005379646649599519
Position 2566: 0.000376885777224239
Position 1465: 0.000374505333171002
Position 1549: 0.00037342463973049267
Position 510: 0.00036946530567287224
Position 437: 0.00032795670446001735
Position 1756: 0.0003091846570552031
Position 1197: 0.0002987331719224884
Position 1634: 0.00028222144326848803
Position 2609: 0.0002353405220154809
Position 1929: 0.00023214174248382586
Position 2982: 0.00023122301093484176
Position 1815: 0.00021971585499531147
Position 1667: 0.00021151076563097524
Position 2614: 0.00021144986733330774
Position 3062: 0.00020764783271946992
Position 2939: 0.00020551923568236098
Position 1116: 0.00020053347634426655
Position 340: 0.00019842963016781454
Position 620: 0.00018241446901844536
Position 1821: 0.00018033784864662962
Position 1161: 0.00017861915341159076
Position 421: 0.00017779101298922927
Position 2693: 0.00017374829107178057
Position 658: 0.00017202662538916928
Position 1843: 0.0001704933446404891
Position 2029: 0.00016915288711124606
Position 869: 0.00016471376786981315
Position 2094: 0.00014611717406887736
Position 2691: 0.0001423778019555674
Position 1898: 0.0001387770644353263
Position 991: 0.00011041063503027941
Position 1344: 0.00010024999456890885
Position 3326: 9.771922023175566e-05
Position 854: 9.071083137001845e-05
Position 1157: 8.373023827033686e-05
Position 1180: 8.054534726124786e-05
Position 1689: 7.996535310343072e-05
Position 1469: 7.756721006323717e-05
Position 1619: 7.432460531678383e-05
Position 591: 7.160910106628845e-05
Position 1393: 7.095838394534635e-05
Position 692: 7.093144682487165e-05
Position 958: 6.619164732716318e-05
Position 471: 6.185992005667046e-05
Position 1960: 2.7798088760642445e-05
Position 402: 2.2340300731391022e-05
Position 582: 1.722462912286705e-05
Position 424: 3.6565629650304022e-06
Position 573: 3.205364116083971e-06
Position 607: 3.1243989896723453e-06
Position 441: 1.0059552421868653e-06
Position 382: 8.187860196754752e-07
Position 302: 6.048146784862393e-07
Position 1036: 5.3064015472686914e-08
Position 166: 2.268907056429653e-08
Position 247: 1.085326672378655e-08
Position 174: 6.383076019527607e-09
Position 250: 4.779744374132282e-09
