Gene = Ung
Position 5983: 0.00016245316200500087
Position 914: 0.00015349912076594713
Position 1584: 0.00013224447799628774
Position 688: 0.0001079511793816601
Position 3519: 0.00010659531078200306
Position 2680: 8.479933175820619e-05
Position 2647: 7.495670422663427e-05
Position 6271: 6.884046510216636e-05
Position 1332: 6.878501120085707e-05
Position 431: 6.503274355675856e-05
Position 1119: 6.117959759668003e-05
Position 779: 5.375771252465216e-05
Position 1623: 5.1381850963712766e-05
Position 809: 4.430662845382417e-05
Position 2171: 4.182700197764712e-05
Position 789: 3.689394255326823e-05
Position 422: 3.447484147772058e-05
Position 5631: 2.7372184775096006e-05
Position 2175: 2.674469469862849e-05
Position 832: 2.55114108925187e-05
Position 1720: 2.427016964257162e-05
Position 1217: 2.1578694862073627e-05
Position 407: 2.0577884342652635e-05
Position 435: 2.0244693233063938e-05
Position 2011: 1.5374950611600588e-05
Position 1062: 1.4350447363484514e-05
Position 729: 1.3157581263464058e-05
Position 1028: 1.1756290236174125e-05
Position 358: 1.13100553044687e-05
Position 279: 9.726678116918217e-06
Position 2632: 8.955982804240388e-06
Position 5035: 8.895941829542113e-06
Position 538: 8.826906786600353e-06
Position 2532: 8.694168775447594e-06
Position 206: 6.264588607456489e-06
Position 536: 5.584030050438977e-06
Position 939: 2.3873926230019052e-06
Position 1600: 2.0905599179209985e-06
Position 4130: 1.4021385433544651e-06
Position 1794: 7.31605334957106e-07
Position 1421: 6.842267215688944e-07
Position 1475: 6.288414045822518e-07
Position 1836: 3.2862640316603415e-07
Position 1715: 3.170190149650693e-07
Position 1810: 3.1514580646160193e-07
Position 6793: 1.9764175092428498e-07
Position 1917: 1.0032387765751608e-07
Position 587: 9.093129992249472e-08
Position 960: 5.69622941369749e-08
Position 738: 5.0469828968772525e-08
Position 264: 2.5369751541999262e-08
Position 572: 4.116503755923729e-09
Position 545: 2.7693360807395187e-09
Position 548: 2.6765254349923863e-09
Position 607: 1.633957477426218e-09
Position 551: 1.171484009609247e-09
Position 234: 6.372562525768274e-10
Position 225: 5.164741038714959e-10
Position 165: 4.812846709176214e-10
Position 215: 4.469271791652532e-10
Position 182: 8.919887127270823e-11
Position 611: 1.1110269587991211e-11
